 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
49,coj1m003-fa11-20190628-0098-e91.fits,49,0,58662.89999,2458662.9,2458662.901239,1.242322,70.08,8.767504,2,18,27,0.164296,0.299286,0.331514,0.263279,0.454057,0.00073,0.001174,0.001266,0.001074,0.001612,224.962004,254.840883,261.808615,245.077569,281.672134,310911.6661,513.145754,2041.452982,2089.995915,2041.952982,2006.504085,11.071632,-47.821468,51081.62318,12.566371,210.836313,242.280954,5241.478027,4064.946415,235.649244,1010,6.842535,2.585445,2.240422,2.930468,88.875805,0.931131,2194.336097,1999.033009,2194.836097,2097.466991,11.073281,-47.831175,71617.50421,246.658605,290.350723,7229.254883,5699.139903,231.624118,6.894786,2.797489,2.800901,2.794077,41.147191,0.999669,1804.748684,2229.484802,1805.248684,1867.015198,11.069079,-47.806574,77409.29082,256.326549,301.994823,8036.912109,6160.035637,254.117658,6.785419,2.379937,2.655546,2.104329,1.35759,0.94765,1807.093224,2298.301568,1807.593224,1798.198432,11.069099,-47.799131,64796.81931,235.581233,275.050854,6604.511719,5156.367045,242.818885,7.26915,2.794355,2.85515,2.73356,10.438547,0.997833,2784.752161,2150.723208,2785.252161,1945.776792,11.079606,-47.814221,97088.05178,285.089951,340.552346,10104.50488,7726.021678,237.168787,7.224699,2.721605,2.758362,2.684848,40.839091,0.965183
50,coj1m003-fa11-20190628-0099-e91.fits,50,0,58662.90111,2458662.901,2458662.902358,1.246595,70.075,9.145981,2,18,27,0.164318,0.299738,0.329272,0.267399,0.450735,0.000743,0.001196,0.001282,0.001105,0.00163,221.047406,250.602233,256.848406,242.023367,276.486634,300737.2999,504.98685,2041.440569,2089.905904,2041.940569,2006.594096,11.071631,-47.821465,49416.64005,12.566371,207.586553,238.053185,4969.31543,3932.451267,232.887908,909,7.370353,2.728543,2.586365,2.870721,72.148917,0.983619,2194.533007,1998.949277,2195.033007,2097.550723,11.073282,-47.83117,69354.35808,242.855452,285.578757,6936.863281,5519.044457,226.766014,7.293825,2.601433,2.237034,2.965832,88.741716,0.92436,1804.884755,2229.209935,1805.384755,1867.290065,11.06908,-47.806592,74495.20273,251.673572,295.999307,7637.935547,5928.139876,250.91644,7.373406,2.697996,2.722402,2.67359,318.997009,0.983078,1807.11825,2298.091495,1807.61825,1798.408505,11.069099,-47.799142,63450.38017,233.207972,272.076377,6365.304199,5049.220822,239.45618,7.381657,2.699629,2.721642,2.677616,41.907889,0.977084,2784.749544,2150.35996,2785.249544,1946.14004,11.079605,-47.814248,93437.35894,279.834598,333.902096,9410.602539,7435.508773,231.944825,7.543161,2.632377,2.767525,2.49723,344.255665,0.985577
51,coj1m003-fa11-20190628-0100-e91.fits,51,0,58662.90223,2458662.902,2458662.903481,1.25093,70.072,9.603448,2,18,27,0.164497,0.296941,0.326593,0.265743,0.459653,0.000752,0.0012,0.001288,0.001112,0.001673,218.841455,247.355329,253.661781,239.041083,274.707389,295096.5355,500.653206,2041.586937,2090.007577,2042.086937,2006.492423,11.071633,-47.821462,48542.62838,12.566371,205.961125,235.688305,4667.654785,3862.899629,235.43631,947,7.776455,2.836858,2.844021,2.829695,15.922366,0.999965,2194.561725,1998.975371,2195.061725,2097.524629,11.073283,-47.831175,67563.8832,239.967689,281.554085,6499.36377,5376.562993,230.24842,7.674948,2.745793,2.588349,2.903237,283.570281,0.983501,1804.86014,2229.487381,1805.36014,1867.012619,11.06908,-47.806571,72649.57806,248.783299,292.019515,7013.799805,5781.269731,254.042229,7.693982,2.630473,3.030903,2.230043,0.574254,0.911423,1807.149885,2298.217509,1807.649885,1798.282491,11.069099,-47.799137,61955.56938,230.726314,268.524073,6149.347168,4930.267559,243.842325,7.903383,2.711767,2.729632,2.693902,42.51025,0.976959,2784.732353,2150.70911,2785.232353,1945.79089,11.079605,-47.814215,92927.50488,279.179834,332.858944,9319.286133,7394.935875,236.245587,7.822491,2.743738,2.770782,2.716695,41.904819,0.966586
52,coj1m003-fa11-20190628-0101-e91.fits,52,0,58662.90336,2458662.903,2458662.904609,1.255355,70.067,10.176203,2,18,27,0.16446,0.299342,0.324718,0.262554,0.46315,0.000769,0.001235,0.001311,0.001128,0.001722,213.821848,242.427796,247.624778,232.789643,269.022288,282947.4053,490.954063,2041.267613,2089.900234,2041.767613,2006.599766,11.071631,-47.821464,46533.43116,12.566371,202.0947,230.255574,4631.731934,3703.012794,238.342959,966,8.368347,2.73019,2.760452,2.699927,319.624424,0.98098,2194.154462,1998.946297,2194.654462,2097.553703,11.07328,-47.83117,65185.32378,235.990531,276.220082,6365.340332,5187.283248,231.408468,8.085231,2.711155,2.724445,2.697864,317.224661,0.984029,1804.570634,2229.330055,1805.070634,1867.169945,11.069079,-47.806578,69356.74637,243.48553,284.849561,6997.400391,5519.23451,256.814304,8.135759,2.540167,2.566282,2.514052,32.448032,0.997652,1806.986113,2298.059538,1807.486113,1798.440462,11.069099,-47.799144,58840.2791,225.327925,261.131766,5825.54248,4682.360636,246.619216,8.494977,2.597305,2.630713,2.563897,2.961088,0.999331,2784.377143,2150.55947,2784.877143,1945.94053,11.079603,-47.814223,89565.05608,274.383827,326.422505,8844.132812,7127.360702,239.780071,8.193255,2.533702,2.553564,2.51384,35.509141,0.997677
53,coj1m003-fa11-20190628-0102-e91.fits,53,0,58662.90448,2458662.904,2458662.905728,1.259816,70.096,9.811658,2,18,27,0.165102,0.298867,0.329515,0.262864,0.457528,0.000758,0.001214,0.001305,0.001111,0.001678,217.675602,246.155885,252.592728,236.651255,272.666817,291755.1943,498.274984,2041.549851,2090.047479,2042.049851,2006.452521,11.071632,-47.821469,48169.30749,12.566371,205.429541,234.480919,4823.54834,3833.191696,243.433483,982,7.570099,2.604254,2.236896,2.971612,87.233926,0.922765,2194.557951,1999.030115,2195.057951,2097.469885,11.073282,-47.831181,67132.31278,239.418442,280.397417,6581.291504,5342.21971,238.214708,7.561994,2.749487,2.605793,2.893182,69.664333,0.981111,1804.853096,2229.492863,1805.353096,1867.007137,11.069079,-47.806582,72310.43875,248.380001,291.128265,7334.040039,5754.281882,260.821015,7.597985,2.627188,3.032915,2.221462,3.509326,0.907614,1807.245865,2298.375883,1807.745865,1798.124117,11.0691,-47.799131,60728.53077,228.716089,265.519278,6116.52002,4832.622929,249.556741,8.160618,2.650616,2.801083,2.500148,22.166949,0.974967,2784.852038,2150.725442,2785.352038,1945.774558,11.079606,-47.814225,91583.912,277.404209,330.14608,9148.719727,7288.016151,244.913047,7.991389,2.72877,2.742154,2.715386,43.391878,0.969431
54,coj1m003-fa11-20190628-0103-e91.fits,54,0,58662.9056,2458662.906,2458662.906845,1.264312,70.091,9.483193,2,18,27,0.165221,0.299386,0.328868,0.262737,0.457822,0.000743,0.00119,0.001276,0.001087,0.001644,222.492894,251.527649,257.813714,241.658403,278.460002,303582.1475,507.701599,2041.26653,2089.917584,2041.76653,2006.582416,11.071631,-47.821459,50158.00641,12.566371,209.249317,239.704517,5235.036133,3991.447328,242.634012,942,7.519951,2.703232,2.754588,2.651875,323.737564,0.984001,2194.274371,1998.93802,2194.774371,2097.56198,11.073281,-47.831167,69947.00536,244.067735,286.588498,7103.697266,5566.205829,237.941112,7.320038,2.801228,2.805224,2.797232,36.136512,0.999912,1804.536321,2229.289047,1805.036321,1867.210953,11.069078,-47.806579,75130.45623,252.906655,297.067929,7876.88623,5978.691743,262.258368,7.452682,2.525537,2.559598,2.491476,31.349111,0.996543,1807.005848,2298.103208,1807.505848,1798.396792,11.069099,-47.799135,63166.14332,232.972074,271.131824,6408.769531,5026.601972,250.920538,7.761124,2.588438,2.620384,2.556493,8.260597,0.999337,2784.404584,2150.506391,2784.904584,1945.993609,11.079604,-47.814223,95338.54258,282.761545,337.169408,9882.185547,7586.800159,244.45346,7.550512,2.525953,2.552208,2.499698,29.062196,0.998451
55,coj1m003-fa11-20190628-0104-e91.fits,55,0,58662.90672,2458662.907,2458662.907968,1.268914,70.068,9.711526,2,18,27,0.165372,0.299723,0.326763,0.262777,0.459884,0.000754,0.001209,0.001288,0.001104,0.001674,219.257713,247.955781,253.616289,238.095439,274.652618,295357.2029,501.256452,2041.532346,2090.002167,2042.032346,2006.497833,11.071632,-47.821458,48843.75681,12.566371,206.771691,236.220715,5041.51416,3886.862668,244.650986,967,7.546891,2.604919,2.238876,2.970962,88.1746,0.923737,2194.43296,1999.01895,2194.93296,2097.48105,11.073282,-47.831167,68110.99249,241.045032,282.565427,6555.020508,5420.100567,238.291051,7.673854,2.743102,2.581979,2.904225,282.288202,0.983428,1804.797801,2229.435077,1805.297801,1867.064923,11.069079,-47.806572,72742.27552,249.128361,291.987132,7298.0625,5788.64636,263.592656,7.869071,2.651529,2.780467,2.522591,341.068987,0.984896,1807.195932,2298.242982,1807.695932,1798.257018,11.0691,-47.799129,61462.30993,230.093403,267.118958,6159.273926,4891.01522,253.948027,8.03328,2.723743,2.734487,2.712999,43.536505,0.976131,2784.649072,2150.645518,2785.149072,1945.854482,11.079605,-47.814218,93041.62499,279.548581,332.828107,9263.415039,7404.017265,247.607949,7.951341,2.523384,2.547493,2.499276,342.544675,0.999457
56,coj1m003-fa11-20190628-0105-e91.fits,56,0,58662.90784,2458662.908,2458662.909089,1.273579,70.095,9.685093,2,18,27,0.166543,0.298944,0.329856,0.26291,0.456959,0.000746,0.001189,0.001279,0.001088,0.001642,223.231871,251.337919,257.928718,241.60452,278.249589,303458.9492,507.687814,2041.30596,2089.982784,2041.80596,2006.517216,11.071632,-47.821455,50539.08319,12.566371,210.015877,240.644107,4963.160156,4021.772454,244.266774,976,7.654149,2.810015,2.804075,2.815955,51.460713,0.999643,2194.205662,1999.001216,2194.705662,2097.498784,11.073281,-47.831163,69839.18096,243.914367,286.326639,6828.289062,5557.625435,239.30292,7.597108,2.806027,2.791175,2.82088,57.496215,0.999372,1804.577602,2229.407911,1805.077602,1867.092089,11.069079,-47.806569,75269.69949,253.16035,297.320254,7579.611816,5989.772369,263.80808,7.767447,2.530406,2.562736,2.498077,25.286946,0.998382,1807.022422,2298.2393,1807.522422,1798.2607,11.0691,-47.799124,63173.5288,233.038626,271.086085,6464.502441,5027.18969,253.340245,7.982287,2.80623,2.861654,2.750805,12.740017,0.998087,2784.38368,2150.633728,2784.88368,1945.866272,11.079604,-47.814213,95176.53999,282.587216,336.804125,9731.648438,7573.908403,247.667917,7.712949,2.52383,2.550166,2.497494,33.102724,0.997325
57,coj1m003-fa11-20190628-0106-e91.fits,57,0,58662.90896,2458662.909,2458662.910207,1.278296,70.076,9.799113,2,18,27,0.166741,0.301155,0.327909,0.262821,0.456641,0.000761,0.001219,0.001298,0.001109,0.001673,219.121752,247.143232,252.680047,237.04819,273.017498,292404.781,498.53379,2041.282413,2090.024434,2041.782413,2006.475566,11.071632,-47.821458,48755.96848,12.566371,206.395458,236.225976,4874.277832,3879.876694,236.24904,977,7.655455,2.80319,2.799193,2.807186,48.007485,0.999259,2194.169867,1999.063133,2194.669867,2097.436867,11.073281,-47.831163,67677.77074,240.164064,281.798074,6724.134766,5385.625875,230.469823,7.803801,2.714711,2.73371,2.695711,42.503485,0.974138,1804.550554,2229.633274,1805.050554,1866.866726,11.069079,-47.806552,72205.39032,248.097663,291.036156,7343.911133,5745.922394,255.396352,7.812576,2.534347,2.556444,2.51225,338.131036,0.999418,1806.950658,2298.211564,1807.450658,1798.288436,11.0691,-47.799134,60855.86713,228.814168,265.961971,6221.902344,4842.756035,243.861967,8.224307,2.710092,2.728016,2.692168,317.769702,0.981224,2784.322719,2150.788463,2784.822719,1945.711537,11.079604,-47.814203,91665.75281,277.396445,330.450352,9135.87793,7294.528836,238.03823,7.814335,2.720215,2.748912,2.691518,319.385261,0.980856
58,coj1m003-fa11-20190628-0107-e91.fits,58,0,58662.91008,2458662.91,2458662.911325,1.283081,70.092,9.791132,2,18,27,0.165333,0.298318,0.326808,0.262698,0.461713,0.000746,0.001192,0.001275,0.001092,0.001663,221.636176,250.198219,256.283307,240.652633,277.700935,300856.8784,505.297061,2041.373134,2089.866184,2041.873134,2006.633816,11.07163,-47.821455,49741.53183,12.566371,208.300183,238.797351,4986.030273,3958.305334,236.592069,946,7.667541,2.82934,2.825038,2.833642,309.14969,0.999775,2194.397227,1998.930613,2194.897227,2097.569387,11.073281,-47.831158,69128.67436,242.599806,284.949421,6887.980469,5501.085117,232.148,7.727086,2.834794,2.821532,2.848055,293.486658,0.999812,1804.806722,2229.334971,1805.306722,1867.165029,11.06908,-47.806565,74104.4588,251.147557,295.063427,7141.358398,5897.045462,255.902126,7.867045,2.746788,2.746669,2.746908,314.98346,0.977337,1807.119649,2298.042356,1807.619649,1798.457644,11.069099,-47.799133,62591.77847,231.810336,270.012889,5983.158691,4980.89547,242.993604,8.069252,2.604162,2.64023,2.568093,357.928094,0.999229,2784.513457,2150.365557,2785.013457,1946.134443,11.079603,-47.814229,95031.96679,282.239839,336.706423,9427.292969,7562.403633,239.613855,7.825621,2.550671,2.586742,2.514601,25.630063,0.997958
59,coj1m003-fa11-20190628-0108-e91.fits,59,0,58662.9112,2458662.911,2458662.912445,1.287934,70.079,9.943713,2,18,27,0.166023,0.300848,0.328531,0.263203,0.455771,0.000765,0.001227,0.001309,0.001118,0.001683,216.942935,245.20295,250.888683,235.35039,270.885947,288512.9794,495.63343,2041.273385,2090.043354,2041.773385,2006.456646,11.071631,-47.821461,47899.78479,12.566371,204.887998,233.785216,4683.241211,3811.743761,242.582173,971,7.945175,2.815257,2.80876,2.821754,50.988389,0.999505,2194.281336,1999.025651,2194.781336,2097.474349,11.073282,-47.831173,66724.59188,238.687704,279.547672,6433.038086,5309.774312,236.127376,7.787491,2.810537,2.803683,2.81739,51.388241,0.999514,1804.625282,2229.560417,1805.125282,1866.939583,11.069079,-47.806566,71346.05259,246.841441,289.035959,7259.12207,5677.53847,261.639949,8.03221,2.528511,2.551755,2.505267,343.446747,0.999518,1806.988245,2298.28376,1807.488245,1798.21624,11.069099,-47.799133,60115.08741,227.629543,264.091763,5937.357422,4783.806658,249.054187,8.200837,2.811766,2.859898,2.763635,8.714526,0.998713,2784.357634,2150.76129,2784.857634,1945.73871,11.079603,-47.814212,90327.24755,275.562644,327.792063,8844.25293,7188.013972,243.58672,7.961721,2.737269,2.78271,2.691828,321.356066,0.977248
60,coj1m003-fa11-20190628-0109-e91.fits,60,0,58662.91232,2458662.912,2458662.913562,1.292841,70.072,10.168605,2,18,27,0.166018,0.300563,0.328579,0.260442,0.459756,0.000771,0.001236,0.00132,0.001119,0.001708,215.193536,243.147189,248.88684,232.655612,269.138216,283993.0534,491.851814,2041.650979,2089.994951,2042.150979,2006.505049,11.071633,-47.821464,47147.86078,12.566371,203.310034,231.901298,4707.124023,3751.907549,238.610524,935,8.352297,2.812967,2.799569,2.826365,57.573263,0.999498,2194.41234,1999.020937,2194.91234,2097.479063,11.073281,-47.831171,65631.44592,236.791474,277.169802,6452.962891,5222.78452,233.636206,7.875928,2.828905,2.83484,2.822969,39.913431,0.999436,1804.863276,2229.519037,1805.363276,1866.980963,11.06908,-47.806568,70236.03354,244.941177,286.746534,7043.430176,5589.20596,257.348432,7.859191,2.624864,3.026202,2.223525,1.833447,0.910345,1807.065202,2298.23027,1807.565202,1798.26973,11.069099,-47.799135,58680.81989,225.036697,260.761115,5783.29248,4669.671275,246.190277,8.556058,2.723772,2.733037,2.714507,43.675091,0.978347,2784.670083,2150.680933,2785.170083,1945.819067,11.079605,-47.814219,89444.75407,274.244982,326.1491,9047.517578,7117.787372,241.597451,8.255836,2.646628,2.527103,2.766153,66.319641,0.982293
61,coj1m003-fa11-20190628-0110-e91.fits,61,0,58662.91344,2458662.913,2458662.914690,1.297882,70.071,10.582798,2,18,27,0.166303,0.299057,0.33018,0.264319,0.45456,0.000783,0.001249,0.001344,0.001147,0.001716,212.329512,239.420721,245.703317,230.47561,264.842291,276468.463,485.58078,2041.102832,2089.904522,2041.602832,2006.595478,11.07163,-47.821458,45977.50756,12.566371,200.917352,228.837913,4509.318359,3658.7738,235.422104,944,8.611416,2.724852,2.745632,2.704072,318.23552,0.981687,2193.988028,1998.920948,2194.488028,2097.579052,11.073279,-47.831167,63646.03231,233.343766,272.756514,6187.955078,5064.790325,230.395906,8.407618,2.604645,2.622786,2.586505,15.308405,0.999738,1804.420723,2229.342064,1804.920723,1867.157936,11.069078,-47.806571,68625.49324,242.28965,283.237411,6853.727051,5461.043236,257.071133,8.312786,2.540605,2.570119,2.511091,338.750708,0.999007,1806.969343,2298.101369,1807.469343,1798.398631,11.0691,-47.799133,57798.64955,223.391504,258.732532,5511.237793,4599.47039,243.086192,8.859751,2.613599,2.63578,2.591419,6.532507,0.999696,2784.31196,2150.586676,2784.81196,1945.913324,11.079603,-47.814212,86398.28792,269.68749,320.364463,8248.630859,6875.357299,237.540064,8.553814,2.549639,2.573462,2.525816,34.764464,0.997145
62,coj1m003-fa11-20190628-0111-e91.fits,62,0,58662.91456,2458662.915,2458662.915809,1.302946,70.096,10.431287,2,18,27,0.165428,0.29828,0.325516,0.263579,0.462151,0.000763,0.001218,0.001299,0.001118,0.001699,216.954808,244.920338,250.576682,235.767943,271.957376,288875.1633,495.616333,2041.631173,2090.016092,2042.131173,2006.483908,11.071633,-47.821458,47788.18266,12.566371,204.440081,233.751534,4624.271484,3802.862746,233.487379,972,8.221842,2.831869,2.839863,2.823875,24.942006,0.999923,2194.716578,1999.032597,2195.216578,2097.467403,11.073284,-47.831166,66369.0383,237.936826,278.935546,6345.679688,5281.480257,229.041241,8.328491,2.815064,2.805375,2.824752,63.138306,0.999865,1804.945377,2229.596972,1805.445377,1866.903028,11.06908,-47.806555,70940.99344,246.046453,288.323577,7010.756348,5645.304887,255.27156,7.969367,2.832681,2.879632,2.785731,14.334237,0.998573,1807.428684,2298.268284,1807.928684,1798.231716,11.069102,-47.799127,60258.55654,227.730087,264.605162,5724.333008,4795.223569,242.23035,8.742801,2.662817,2.564719,2.760914,64.810317,0.986687,2784.895497,2150.582281,2785.395497,1945.917719,11.079607,-47.814225,91306.57503,276.806372,329.857201,9017.985352,7265.946377,234.116973,8.311139,2.741746,2.938271,2.545221,354.088685,0.978767
63,coj1m003-fa11-20190628-0112-e91.fits,63,0,58662.91568,2458662.916,2458662.916927,1.308048,70.067,10.410229,2,18,27,0.164722,0.295276,0.332239,0.261157,0.46108,0.000769,0.001221,0.001332,0.001122,0.001713,214.277958,241.744743,249.426095,232.710121,269.107103,283352.53,491.08258,2041.445382,2090.0267,2041.945382,2006.4733,11.071631,-47.821451,46674.29834,12.566371,202.24392,230.782208,4566.038574,3714.222648,233.137106,998,8.087938,2.618139,2.245751,2.990527,88.677569,0.92209,2194.422566,1999.014516,2194.922566,2097.485484,11.073281,-47.831163,64594.17047,234.905063,274.979899,6259.205078,5140.240763,227.663133,8.169944,2.836693,2.847098,2.826288,28.861892,0.999811,1804.802295,2229.408225,1805.302295,1867.091775,11.069079,-47.80657,70663.54723,245.554692,287.771114,6994.001465,5623.226419,253.323348,8.223361,2.6523,2.78694,2.517661,341.567651,0.983979,1807.114009,2298.176798,1807.614009,1798.323202,11.069098,-47.799131,58675.87445,224.892969,260.905775,5612.723145,4669.27773,240.358836,8.797715,2.72318,2.736045,2.710316,43.241273,0.976285,2784.469416,2150.581875,2784.969416,1945.918125,11.079603,-47.814219,89418.93785,274.057947,326.277486,8791.954102,7115.732983,233.853056,8.340899,2.553247,2.573922,2.532571,29.541455,0.999007
64,coj1m003-fa11-20190628-0113-e91.fits,64,0,58662.9168,2458662.917,2458662.918046,1.313255,70.08,10.487961,2,18,27,0.164058,0.298203,0.328256,0.266098,0.455584,0.000769,0.001234,0.001324,0.00114,0.001702,213.230514,241.700656,247.893784,233.376474,267.692433,281809.4566,489.868181,2041.120135,2089.893085,2041.620135,2006.606915,11.07163,-47.821449,46233.07776,12.566371,201.37772,229.583877,4533.240234,3679.11143,233.55915,999,8.508832,2.722864,2.750348,2.695381,319.155367,0.980499,2194.177667,1998.907069,2194.677667,2097.592931,11.073281,-47.831157,64732.94801,235.176218,275.252951,6143.785156,5151.284329,229.205225,8.335956,2.725497,2.74617,2.704824,318.293422,0.982513,1804.52354,2229.314913,1805.02354,1867.185087,11.069079,-47.806563,69644.4525,243.889088,285.557886,6605.225098,5542.129437,253.179596,8.295609,2.556108,2.585983,2.526234,30.146139,0.997776,1806.934267,2298.055455,1807.434267,1798.444545,11.069099,-47.799127,59228.30602,225.898643,262.189738,5658.588867,4713.238837,241.660671,8.505771,2.60868,2.62294,2.59442,14.67989,0.999843,2784.280583,2150.538292,2784.780583,1945.961708,11.079604,-47.814206,88203.75012,272.306624,323.913347,8523.646484,7019.031415,235.358358,8.38341,2.555876,2.574256,2.537496,36.938907,0.997318
65,coj1m003-fa11-20190628-0114-e91.fits,65,0,58662.91792,2458662.918,2458662.919164,1.31855,70.067,10.169345,2,18,27,0.164614,0.297611,0.330643,0.259953,0.461653,0.000755,0.001207,0.001304,0.001099,0.001685,218.02429,246.564266,253.537256,236.51508,273.912732,293281.4758,499.451292,2041.299422,2089.96319,2041.799422,2006.53681,11.07163,-47.821453,48278.15005,12.566371,205.605892,234.809175,4874.418457,3841.853112,241.872299,997,7.983179,2.811467,2.818531,2.804402,26.090554,0.999933,2194.314914,1998.993215,2194.814914,2097.506785,11.073281,-47.83116,67265.0637,239.616171,280.720051,6456.473145,5352.783693,237.346119,7.987868,2.82039,2.823276,2.817505,40.720468,0.999811,1804.710764,2229.306874,1805.210764,1867.193126,11.069079,-47.806576,72875.71906,249.282477,292.341924,7370.191406,5799.26546,260.725271,7.905266,2.736724,2.754791,2.718656,317.484773,0.97677,1807.057039,2298.128197,1807.557039,1798.371803,11.069099,-47.799132,60509.74694,228.295018,265.050668,5883.987793,4815.212665,247.699435,8.521134,2.723322,2.765738,2.680906,39.400531,0.974288,2784.45116,2150.573596,2784.95116,1945.926404,11.079603,-47.814215,92630.94609,278.88226,332.150729,9142.728516,7371.336477,243.470696,7.961315,2.545053,2.587079,2.503027,26.368349,0.997027
66,coj1m003-fa11-20190628-0115-e91.fits,66,0,58662.91904,2458662.919,2458662.920283,1.323888,70.088,10.31401,2,18,27,0.165411,0.301491,0.327832,0.260659,0.4592,0.000771,0.001239,0.001319,0.001121,0.001707,214.638065,243.238336,248.632308,232.573696,269.000815,284450.8248,492.851315,2041.436948,2089.956226,2041.936948,2006.543774,11.071631,-47.821462,47051.15773,12.566371,203.488989,231.222132,4723.21875,3744.212165,253.233808,980,8.041914,2.744951,2.589818,2.900085,71.649764,0.980252,2194.457648,1998.962114,2194.957648,2097.537886,11.073281,-47.831172,65893.21947,237.566022,277.36803,6548.306152,5243.615797,249.084744,7.901552,2.617389,2.236633,2.998144,87.457003,0.918181,1804.83906,2229.406161,1805.33906,1867.093839,11.06908,-47.806574,70228.82261,245.238691,286.369261,7046.290527,5588.632133,272.241298,8.2696,2.7531,2.947044,2.559156,13.087309,0.975597,1807.142512,2298.147536,1807.642512,1798.352464,11.069099,-47.799138,58814.13133,225.622278,260.675195,5566.254395,4680.279862,261.90618,8.817006,2.723814,2.741925,2.705704,42.371601,0.978936,2784.722661,2150.50573,2785.222661,1945.99427,11.079605,-47.814232,89514.65142,274.622243,325.955577,8661.100586,7123.349626,256.659366,8.370635,2.3918,2.654682,2.128918,2.313962,0.952517
67,coj1m003-fa11-20190628-0116-e91.fits,67,0,58662.92016,2458662.92,2458662.921404,1.329352,70.088,10.129767,2,18,27,0.164562,0.297491,0.330222,0.260879,0.461071,0.000757,0.001209,0.001306,0.001104,0.001687,217.409041,246.024473,252.913216,236.196237,273.340971,293059.2521,500.109154,2041.40111,2089.985301,2041.90111,2006.514699,11.071632,-47.821457,48226.4785,12.566371,205.991793,234.118447,4805.458496,3837.741221,261.46232,958,7.923404,2.830034,2.846993,2.813075,27.587219,0.99956,2194.399514,1998.999257,2194.899514,2097.500743,11.073282,-47.831166,67193.06415,239.896708,280.091647,6511.286621,5347.05415,256.247597,7.876252,2.82715,2.838111,2.816188,35.428933,0.999441,1804.802756,2229.451561,1805.302756,1867.048439,11.06908,-47.806566,72750.68988,249.51662,291.566509,7428.927246,5789.315954,281.980884,7.986447,2.753146,2.963192,2.543099,11.16547,0.973103,1807.092277,2298.141516,1807.592277,1798.358484,11.069099,-47.799136,60634.63317,229.018037,264.759204,5910.291992,4825.150795,270.359474,8.537472,2.714846,2.737367,2.692326,41.87553,0.976771,2784.482789,2150.628842,2784.982789,1945.871158,11.079604,-47.814215,92480.8649,279.017794,331.451494,9318.882812,7359.393395,262.498974,8.011248,2.543208,2.580951,2.505465,27.179056,0.997407
