 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4
23,cpt1m012-fa06-20200224-0090-e91.fits,23,0,58904.32122,2458904.321219,NaN,NaN,NaN,2458904.327128,NaN,1.629729,11.624155,14,30,45,0.196902,0.335745,0.686971,0.518428,0.000514,0.00078,0.001353,0.001064,383.210595,430.493847,507.800684,487.392551,1510436.257,1473.569235,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.406457,297407.9441,615.75216,719.817772,413.17116,8860.733398,482.999433,296.013106,2992,5.325378,8.71265,8.569961,8.85534,76.167197,0.998633,14.603814,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.402788,379654.6422,775.047326,489.847045,11302.53906,616.57054,298.201033,7.704297,9.524733,8.70749,10.341977,76.493872,0.963439,14.107589,1215.988323,2570.775155,1216.488323,1525.724845,11.040604,-16.400593,615082.0543,915.314114,671.990134,18391.42773,998.911728,301.304829,11.433646,10.708306,12.839156,8.577456,354.477336,0.847863,14.013354,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352135,515699.5609,856.100464,602.38206,14930.94727,837.511574,292.463482,10.654377,10.330805,12.091754,8.569856,352.275557,0.881867,15.036978
24,cpt1m012-fa06-20200224-0091-e91.fits,24,0,58904.32234,2458904.322337,NaN,NaN,NaN,2458904.328246,NaN,1.617493,11.760889,14,30,45,0.198113,0.336307,0.686122,0.518392,0.000516,0.000782,0.001353,0.001065,383.703766,429.848344,506.934666,486.89105,1509424.897,1474.798963,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.40646,299036.5654,615.75216,722.500618,413.891086,8035.270508,485.644363,299.338016,3050,5.705117,8.850855,8.575932,9.125778,76.649435,0.995174,16.467621,1446.722733,2548.649938,1447.222733,1547.850062,11.042342,-16.402792,379874.9926,776.675696,489.103746,9983.283203,616.928396,300.991758,7.753672,9.626284,8.731372,10.521195,76.114358,0.956597,16.850134,1215.988323,2570.775155,1216.488323,1525.724845,11.040604,-16.400598,614219.6703,916.07726,670.488939,16261.85059,997.511191,303.254427,11.397943,10.887875,12.858632,8.917118,355.18395,0.873593,16.149289,1418.276025,3016.440249,1418.776025,1080.059751,11.042099,-16.352139,515330.2345,855.92599,602.073357,13655.95996,836.911777,293.511497,10.562667,10.592734,12.304252,8.881217,355.361615,0.898174,16.283366
25,cpt1m012-fa06-20200224-0092-e91.fits,25,0,58904.32345,2458904.323454,NaN,NaN,NaN,2458904.329363,NaN,1.605431,11.468271,14,30,45,0.197717,0.334404,0.686645,0.520429,0.000515,0.000778,0.001352,0.001067,384.174703,429.865734,507.953699,487.939312,1516779.879,1479.336702,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.406485,299892.6803,615.75216,723.747356,414.361003,9369.776367,487.034719,301.688306,3014,5.377278,8.417997,8.174132,8.661862,270.454215,0.996648,14.275639,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.402817,380108.0939,777.691008,488.764934,11340.91113,617.30696,302.252164,7.430345,9.246637,8.42242,10.070853,77.384861,0.961772,14.825864,1215.988323,2570.775155,1216.488323,1525.724845,11.040604,-16.400623,617491.7853,918.609752,672.202514,19403.89063,1002.825204,305.821777,10.733632,10.373766,12.280615,8.466917,354.815606,0.869305,13.337685,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352166,519179.9999,860.110398,603.620187,16108.64844,843.163912,297.415352,10.570941,10.213326,11.976023,8.45063,354.664529,0.883658,13.857953
26,cpt1m012-fa06-20200224-0093-e91.fits,26,0,58904.32457,2458904.324571,NaN,NaN,NaN,2458904.330480,NaN,1.593641,11.607751,14,30,45,0.19725,0.33409,0.690133,0.518013,0.00051,0.000772,0.00135,0.001056,387.062863,432.786535,511.152175,490.530533,1518675.944,1472.121927,1936.638261,2510.720994,1937.138261,1585.779006,11.046034,-16.406449,299559.1367,615.75216,717.389381,417.568401,9032.238281,486.493034,290.09975,2951,5.696525,8.626182,8.312516,8.939847,89.362384,0.994723,14.665649,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.40278,380314.9564,772.63133,492.233413,11245.58301,617.642911,292.589106,8.124907,9.458162,8.511898,10.404426,74.911058,0.94748,14.804932,1215.988323,2570.775155,1216.488323,1525.724845,11.040605,-16.400586,620122.0729,916.223727,676.823853,18821.74023,1007.09687,294.863998,11.000123,10.528409,12.420282,8.636535,352.245405,0.869463,13.900088,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352126,518238.9145,854.820378,606.25475,15471.36621,841.635561,285.416584,10.141178,10.218971,11.779364,8.658578,349.909925,0.898907,14.419714
27,cpt1m012-fa06-20200224-0094-e91.fits,27,0,58904.3257,2458904.325696,NaN,NaN,NaN,2458904.331605,NaN,1.581961,11.360061,14,30,45,0.198427,0.335979,0.685468,0.519345,0.000511,0.000774,0.001343,0.001058,388.140686,433.976665,510.584599,490.68465,1512184.175,1466.085516,1936.638261,2510.720994,1937.138261,1585.779006,11.046036,-16.406482,300058.6225,615.75216,716.242012,418.934686,8286.169922,487.304214,286.07489,2971,5.81007,8.989847,8.967002,9.012692,51.442836,0.999481,15.747533,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402813,380292.1284,769.482725,494.217889,10355.07813,617.605837,286.68551,7.805416,9.64864,9.085932,10.211347,66.519841,0.970991,15.998146,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400618,614994.8291,911.92756,674.390002,17073.61719,998.770072,291.48333,10.400903,10.48016,12.190258,8.770061,357.099473,0.897906,15.143314,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352161,516897.2176,851.875108,606.77582,14186.23242,839.456605,280.791628,9.816103,10.324949,11.888204,8.761693,356.654532,0.911163,15.585014
28,cpt1m012-fa06-20200224-0095-e91.fits,28,0,58904.32682,2458904.326817,NaN,NaN,NaN,2458904.332726,NaN,1.570582,11.401056,14,30,45,0.198026,0.335966,0.687386,0.517806,0.00051,0.000775,0.001344,0.001055,388.007762,433.728436,511.354532,491.013368,1520816.485,1473.072139,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.406463,301160.8575,615.75216,719.271039,418.702883,9948.964844,489.094277,292.007679,3081,5.015128,8.361907,8.136178,8.587636,76.661433,0.996355,13.092607,1446.722733,2548.649938,1447.222733,1547.850062,11.042342,-16.402797,382452.2441,774.835203,493.591724,12755.72754,621.11393,293.368001,7.398916,9.106767,8.165414,10.04812,77.491208,0.949046,12.697033,1215.988323,2570.775155,1216.488323,1525.724845,11.040604,-16.400604,619531.0675,915.950341,676.380628,20129.75781,1006.137059,295.61227,10.879784,10.303078,12.35794,8.248216,354.530221,0.847335,12.974999,1418.276025,3016.440249,1418.776025,1080.059751,11.042099,-16.352146,518833.1737,854.755467,606.996029,16756.09375,842.600655,286.556953,10.950334,10.168886,12.092835,8.244936,354.700849,0.861867,13.273771
29,cpt1m012-fa06-20200224-0096-e91.fits,29,0,58904.32794,2458904.327935,NaN,NaN,NaN,2458904.333844,NaN,1.559449,11.601928,14,30,45,0.197498,0.335037,0.684206,0.521595,0.000511,0.000772,0.001339,0.001061,386.71701,433.793825,511.15127,491.479439,1520743.41,1472.89212,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.406453,300344.2568,615.75216,720.116689,417.077206,8934.501953,487.768093,292.230507,2933,5.724001,8.574216,8.439815,8.708617,271.6996,0.999014,14.963805,1446.722733,2548.649938,1447.222733,1547.850062,11.042342,-16.402785,381641.1605,773.023772,493.699126,11328.08106,619.796706,293.306307,8.199609,9.428112,8.625356,10.230868,76.851332,0.964437,14.433112,1215.988323,2570.775155,1216.488323,1525.724845,11.040603,-16.400591,617799.4579,914.945339,675.231002,18200.56836,1003.324873,295.449366,10.882959,10.495931,12.479864,8.511998,351.706349,0.854956,14.511969,1418.276025,3016.440249,1418.776025,1080.059751,11.042099,-16.352132,521302.7915,857.158371,608.175583,15388.86328,846.611389,286.374407,10.200086,10.302935,12.031651,8.574219,350.320299,0.880319,14.445668
30,cpt1m012-fa06-20200224-0097-e91.fits,30,0,58904.32906,2458904.329055,NaN,NaN,NaN,2458904.334964,NaN,1.548466,11.195916,14,30,45,0.197408,0.334613,0.688282,0.518831,0.000508,0.00077,0.001342,0.001054,388.386483,434.523788,512.732674,492.111996,1521306.179,1469.911808,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406486,300317.4506,615.75216,716.7331,419.008764,9320.573242,487.724559,287.903486,2999,5.638285,8.463824,8.268054,8.659594,82.576522,0.997712,14.229396,1446.722733,2548.649938,1447.222733,1547.850062,11.042344,-16.402819,381420.354,771.520136,494.375113,11877.01856,619.438109,288.777776,8.004133,9.324521,8.573022,10.076021,70.2584,0.956945,13.613558,1215.988323,2570.775155,1216.488323,1525.724845,11.040606,-16.400626,620209.2407,913.959546,678.595943,19092.22461,1007.238433,291.745539,10.102256,10.100618,11.792138,8.409098,354.141843,0.889291,14.099858,1418.276025,3016.440249,1418.776025,1080.059751,11.042101,-16.352169,519676.5839,854.44447,608.204047,15951.18945,843.970379,283.40481,9.437061,9.916866,11.423928,8.409803,353.030363,0.906307,14.246083
31,cpt1m012-fa06-20200224-0098-e91.fits,31,0,58904.33017,2458904.330174,NaN,NaN,NaN,2458904.336083,NaN,1.537779,10.88212,14,30,45,0.196802,0.333685,0.685236,0.522512,0.000507,0.000767,0.001335,0.001058,388.274748,434.853086,513.333989,493.981788,1526327.189,1472.018966,1936.638261,2510.720994,1937.138261,1585.779006,11.046036,-16.406494,300383.6463,615.75216,717.34953,418.740981,9511.166016,487.832063,287.262891,3064,5.560717,8.633682,8.619143,8.648221,57.496485,0.999936,13.342044,1446.722733,2548.649938,1447.222733,1547.850062,11.042346,-16.402825,381883.6174,772.237297,494.515894,11896.16016,620.190463,288.222164,7.541219,9.259245,8.772442,9.746049,62.654907,0.967087,13.684902,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400631,620622.0155,915.147116,678.166389,19967.98633,1007.908791,292.176812,9.908336,10.017226,11.660015,8.374437,357.808158,0.897382,12.806375,1418.276025,3016.440249,1418.776025,1080.059751,11.042103,-16.352179,523821.5556,856.15136,611.832884,16500.53906,850.701938,282.7762,9.322292,9.92922,11.390972,8.467468,359.768224,0.916942,13.226352
32,cpt1m012-fa06-20200224-0099-e91.fits,32,0,58904.33129,2458904.331292,NaN,NaN,NaN,2458904.337201,NaN,1.52724,11.18465,14,30,45,0.19676,0.336581,0.685341,0.518671,0.000507,0.000772,0.001336,0.001052,387.765355,436.127698,512.960356,492.851142,1523245.125,1470.027552,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406465,299714.1412,615.75216,716.766301,418.147646,8917.914062,486.744766,287.614586,3021,5.731924,8.736505,8.607988,8.865023,57.814582,0.995376,14.623635,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402799,383587.079,772.215039,496.73609,11598.07031,622.956936,286.964787,8.230104,9.63346,8.878673,10.388246,66.984366,0.949676,13.933114,1215.988323,2570.775155,1216.488323,1525.724845,11.040606,-16.400605,619424.9293,914.167644,677.583519,18910.92578,1005.964687,291.769395,10.501846,10.337933,12.060733,8.615132,354.795847,0.891287,13.656941,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.35215,520233.1171,853.792982,609.319973,15202.89063,844.874206,281.504759,9.392607,10.141997,11.568746,8.715248,352.32564,0.918147,14.647827
33,cpt1m012-fa06-20200224-0100-e91.fits,33,0,58904.33241,2458904.332411,NaN,NaN,NaN,2458904.338320,NaN,1.516969,11.283056,14,30,45,0.197483,0.335765,0.686604,0.5187,0.000508,0.000771,0.001338,0.001052,389.125459,435.566471,513.342306,492.881582,1526712.807,1473.01501,1936.638261,2510.720994,1937.138261,1585.779006,11.046032,-16.406482,301499.1026,615.75216,718.132301,419.837824,10013.40039,489.643597,288.200321,2949,5.16895,8.274089,8.059934,8.488244,86.098479,0.997274,13.150509,1446.722733,2548.649938,1447.222733,1547.850062,11.042342,-16.402816,383762.4908,774.089361,495.759935,12918.74023,623.24181,289.931622,7.725324,9.157877,8.325309,9.990445,76.08565,0.958417,12.522686,1215.988323,2570.775155,1216.488323,1525.724845,11.040603,-16.400622,621513.3458,915.433719,678.92774,21365.60742,1009.356339,293.024872,10.713144,10.257828,12.32765,8.188007,355.866705,0.846459,11.936839,1418.276025,3016.440249,1418.776025,1080.059751,11.042099,-16.352164,521436.9705,855.885499,609.236833,17949.5625,846.8293,283.534568,10.340154,10.024531,11.804731,8.244332,354.785048,0.877433,12.041636
34,cpt1m012-fa06-20200224-0101-e91.fits,34,0,58904.33353,2458904.333534,NaN,NaN,NaN,2458904.339443,NaN,1.506764,11.373555,14,30,45,0.198558,0.336161,0.681725,0.522164,0.000512,0.000777,0.001338,0.001064,387.600298,432.879416,509.655196,490.592142,1521535.997,1477.390374,1936.638261,2510.720994,1937.138261,1585.779006,11.046034,-16.406479,302113.8459,615.75216,722.138623,418.359905,9901.201172,490.641959,295.50977,2984,5.24616,8.4091,8.184212,8.633988,271.917957,0.99713,13.354105,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.402812,382798.5767,776.886179,492.73444,12724.18848,621.676385,297.942354,7.785642,9.114038,8.184649,10.043426,76.613451,0.948886,13.02826,1215.988323,2570.775155,1216.488323,1525.724845,11.040604,-16.400619,616788.9312,917.119687,672.528286,20776.20508,1001.683747,300.739076,10.630867,10.24757,12.127834,8.367306,353.36294,0.866949,12.331898,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.35216,521948.4892,859.081872,607.565479,17466.35156,847.660021,290.801343,10.548493,10.072784,11.866772,8.278796,351.758589,0.870364,12.702499
35,cpt1m012-fa06-20200224-0102-e91.fits,35,0,58904.33465,2458904.334651,NaN,NaN,NaN,2458904.340560,NaN,1.49687,11.084944,14,30,45,0.197525,0.336162,0.685857,0.518792,0.000507,0.000769,0.001334,0.00105,389.71173,436.933586,514.194322,493.949457,1533295.826,1476.361677,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406464,302864.4391,615.75216,720.361462,420.433984,10544.34863,491.860945,291.077115,3058,5.056814,8.171451,8.064002,8.278899,74.049124,0.999041,12.584186,1446.722733,2548.649938,1447.222733,1547.850062,11.042344,-16.402794,385758.8186,775.298401,497.561736,13579.36914,626.483906,291.447479,7.988562,9.062872,8.230507,9.895238,72.156877,0.949707,12.13113,1215.988323,2570.775155,1216.488323,1525.724845,11.040606,-16.400598,623790.4375,918.104593,679.432869,22205.88672,1013.054404,296.201647,10.167007,10.004817,11.991214,8.018419,352.652887,0.844018,11.727088,1418.276025,3016.440249,1418.776025,1080.059751,11.042101,-16.352145,523746.5701,857.69467,610.644543,17930.75781,850.580159,286.360311,9.753839,9.896565,11.67892,8.114211,353.087501,0.870911,12.508814
36,cpt1m012-fa06-20200224-0103-e91.fits,36,0,58904.33577,2458904.335768,NaN,NaN,NaN,2458904.341677,NaN,1.487102,11.050103,14,30,45,0.19826,0.335915,0.687878,0.517475,0.000505,0.000766,0.001333,0.001045,392.306885,438.27605,515.915881,495.201521,1530593.986,1469.204422,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406484,303455.4899,615.75216,716.575022,423.480418,10266.71387,492.820829,282.348529,3070,5.323692,8.521704,8.459836,8.583572,88.040324,0.999788,12.372787,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402816,384866.5562,771.139576,499.088062,12587.37793,625.034845,283.140704,7.619446,9.224362,8.592733,9.85599,67.579952,0.963046,12.997109,1215.988323,2570.775155,1216.488323,1525.724845,11.040606,-16.400622,623778.6768,914.378237,682.188892,21333.93359,1013.035304,286.365863,10.531328,10.242107,12.091413,8.392802,355.680453,0.874875,11.75952,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352165,521948.7526,853.122399,611.809927,17476.36523,847.660449,278.398663,9.641,9.927709,11.47838,8.377038,353.979667,0.902773,12.450571
37,cpt1m012-fa06-20200224-0104-e91.fits,37,0,58904.33689,2458904.336885,NaN,NaN,NaN,2458904.342794,NaN,1.477571,11.16418,14,30,45,0.196202,0.336225,0.684561,0.519765,0.000503,0.000767,0.001328,0.001049,389.718247,438.443537,515.49977,495.430331,1525822.367,1465.051333,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.406499,299370.145,615.75216,712.362714,420.249599,9075.861328,486.186106,280.737159,3017,5.375101,8.669403,8.49651,8.842297,270.20108,0.99841,14.257297,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.402833,383931.8916,768.741342,499.429224,11016.11328,623.516922,280.379389,6.988272,9.281122,8.531392,10.030853,77.424159,0.968555,15.420769,1215.988323,2570.775155,1216.488323,1525.724845,11.040604,-16.40064,620053.5926,910.932493,680.680069,18477.93555,1006.985656,283.455011,10.79426,10.479106,12.283643,8.674569,356.993448,0.886877,14.099802,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352185,521836.883,851.829884,612.606922,15733.54785,847.47877,274.762423,10.448983,10.325311,11.951521,8.699101,354.917714,0.902486,13.887019
38,cpt1m012-fa06-20200224-0105-e91.fits,38,0,58904.338,2458904.338001,NaN,NaN,NaN,2458904.343910,NaN,1.468231,11.211057,14,30,45,0.199106,0.336882,0.686435,0.517396,0.000504,0.000766,0.001328,0.001043,394.682471,439.926251,516.779288,496.141741,1527850.362,1463.583477,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.406488,304204.4399,615.75216,713.546124,426.327647,9312.543945,494.037146,276.179838,3013,5.35421,8.525004,8.33906,8.710948,275.282816,0.998033,14.410628,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.40282,385004.2113,767.934058,501.350614,11563.44727,625.258401,277.0674,7.713622,9.209598,8.496041,9.923155,71.745013,0.963272,14.75219,1215.988323,2570.775155,1216.488323,1525.724845,11.040605,-16.400626,621885.5281,910.939643,682.685766,19108.49219,1009.960774,280.040529,10.71661,10.339096,12.312698,8.365493,355.465725,0.86086,13.769181,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352173,520960.6225,850.025201,612.876679,16320.75,846.055696,271.74067,9.895606,10.081983,11.798467,8.365498,356.122635,0.888466,13.389358
39,cpt1m012-fa06-20200224-0106-e91.fits,39,0,58904.33912,2458904.339118,NaN,NaN,NaN,2458904.345027,NaN,1.459022,11.210131,14,30,45,0.198851,0.336952,0.684639,0.518762,0.000503,0.000764,0.001322,0.001043,395.571169,441.071014,517.807143,497.603616,1529960.646,1462.17365,1936.638261,2510.720994,1937.138261,1585.779006,11.046032,-16.406488,304234.0689,615.75216,712.023661,427.280841,10835.42871,494.085265,274.26022,3022,4.852492,8.301913,8.115894,8.487933,281.318669,0.997645,11.554885,1446.722733,2548.649938,1447.222733,1547.850062,11.042342,-16.402822,385595.9933,767.029059,502.71367,13182.92383,626.219473,275.058183,7.069771,8.928613,8.196674,9.660551,78.524268,0.96872,12.247615,1215.988323,2570.775155,1216.488323,1525.724845,11.040603,-16.400629,621777.6361,909.822919,683.405114,21152.05078,1009.785554,278.65163,11.03557,10.338512,12.439058,8.237966,357.896051,0.846885,12.34162,1418.276025,3016.440249,1418.776025,1080.059751,11.042099,-16.352174,522587.0171,849.611947,615.089064,17479.12695,848.69701,268.736274,10.671632,10.214598,12.128046,8.30115,356.624833,0.867158,12.586129
40,cpt1m012-fa06-20200224-0107-e91.fits,40,0,58904.34024,2458904.340238,NaN,NaN,NaN,2458904.346147,NaN,1.449936,11.093154,14,30,45,0.198465,0.336336,0.685385,0.518951,0.000503,0.000764,0.001324,0.001044,394.227894,440.081552,517.66936,497.248653,1530847.608,1464.052336,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406455,303820.2576,615.75216,713.797947,425.639019,9225.738281,493.413222,275.900147,2998,5.642327,8.61432,8.493253,8.735387,74.602769,0.99893,14.568476,1446.722733,2548.649938,1447.222733,1547.850062,11.042345,-16.402788,385292.0444,768.681913,501.237297,11956.38184,625.725851,276.817297,8.073624,9.373079,8.64847,10.097689,69.710232,0.959049,13.887511,1215.988323,2570.775155,1216.488323,1525.724845,11.040607,-16.400594,622540.3039,910.224448,683.941532,19340.63281,1011.024149,278.9989,10.24714,10.300623,12.146568,8.454677,352.919636,0.871732,13.485144,1418.276025,3016.440249,1418.776025,1080.059751,11.042102,-16.352141,523015.2597,850.922331,614.645122,16245.02051,849.392489,270.797809,9.199393,10.034956,11.618297,8.451615,352.118086,0.897643,13.574102
41,cpt1m012-fa06-20200224-0108-e91.fits,41,0,58904.34136,2458904.341358,NaN,NaN,NaN,2458904.347267,NaN,1.441072,11.205806,14,30,45,0.198591,0.336772,0.683888,0.519606,0.0005,0.000761,0.001316,0.00104,396.93484,442.713972,519.85405,499.488102,1534421.78,1460.800025,1936.638261,2510.720994,1937.138261,1585.779006,11.046035,-16.406471,304722.2395,615.75216,710.764658,428.724524,9405.191406,494.878068,268.506052,2926,5.250678,8.54785,8.371812,8.723888,72.057803,0.997418,14.134777,1446.722733,2548.649938,1447.222733,1547.850062,11.042344,-16.402805,386565.5957,766.147276,504.557815,12268.57715,627.794137,269.630255,7.518938,9.312224,8.450181,10.174266,73.067918,0.951127,13.528876,1215.988323,2570.775155,1216.488323,1525.724845,11.040606,-16.400612,623184.0923,908.140775,686.219703,19862.62305,1012.069681,272.358065,10.524276,10.254892,12.025206,8.484577,356.071506,0.885453,13.129644,1418.276025,3016.440249,1418.776025,1080.059751,11.042101,-16.352159,524672.0917,849.844338,617.374345,16626.66797,852.083234,264.983988,10.436178,10.079902,11.618502,8.541303,353.001067,0.905468,13.267275
42,cpt1m012-fa06-20200224-0109-e91.fits,42,0,58904.34248,2458904.342478,NaN,NaN,NaN,2458904.348387,NaN,1.432365,11.429333,14,30,45,0.198412,0.335307,0.686877,0.519071,0.000501,0.00076,0.001323,0.001041,396.23793,441.255395,519.057759,498.780115,1534182.272,1463.069961,1936.638261,2510.720994,1937.138261,1585.779006,11.046033,-16.40648,304400.0161,615.75216,711.267599,427.968344,10077.35156,494.354768,272.162404,2993,5.135087,8.315772,8.088354,8.54319,87.565806,0.996991,12.91641,1446.722733,2548.649938,1447.222733,1547.850062,11.042342,-16.402812,385246.0308,766.584698,502.548553,12147.3584,625.651124,273.26355,7.312552,9.103937,8.232984,9.974891,77.667848,0.956472,13.75815,1215.988323,2570.775155,1216.488323,1525.724845,11.040604,-16.400617,624701.4688,911.204586,685.577617,20451.67188,1014.533946,276.897196,11.18741,10.349274,12.513647,8.184901,356.30326,0.836704,12.996318,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.35216,524234.7728,850.07518,616.692247,16914.25,851.373015,267.13721,10.876477,10.182191,12.076717,8.287664,354.815774,0.866304,13.227287
43,cpt1m012-fa06-20200224-0110-e91.fits,43,0,58904.3436,2458904.343595,NaN,NaN,NaN,2458904.349504,NaN,1.423817,11.555134,14,30,45,0.198953,0.336145,0.686277,0.518474,0.000498,0.000757,0.001316,0.001035,399.661132,444.221645,521.330297,501.004851,1529633.444,1451.817307,1936.638261,2510.720994,1937.138261,1585.779006,11.046034,-16.406446,304325.365,615.75216,704.548377,431.943887,8249.9375,494.233532,258.448461,2969,5.678834,8.984984,8.706609,9.263358,65.72537,0.991255,16.246378,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.402781,384822.6993,759.963233,506.370154,10334.06152,624.96362,260.371338,7.978473,9.801955,8.788156,10.815754,71.909472,0.935704,16.251711,1215.988323,2570.775155,1216.488323,1525.724845,11.040605,-16.400589,622526.5955,904.903785,687.94783,17302.92188,1011.001887,263.756373,10.832973,10.59566,12.313764,8.877555,353.114606,0.89415,15.117834,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352134,522284.1489,843.43258,619.236393,13988.32031,848.205143,254.261777,10.300924,10.479898,11.926571,9.033225,351.298123,0.919389,16.030849
44,cpt1m012-fa06-20200224-0111-e91.fits,44,0,58904.34471,2458904.344712,NaN,NaN,NaN,2458904.350621,NaN,1.415434,11.235866,14,30,45,0.197619,0.334059,0.683764,0.523228,0.000492,0.000748,0.001302,0.001035,401.773169,446.664633,525.03855,505.76144,1536479.737,1447.346812,1936.638261,2510.720994,1937.138261,1585.779006,11.046034,-16.406495,303637.946,615.75216,699.528829,434.060661,9763.463867,493.117143,250.228884,3032,5.065126,8.389588,8.235104,8.544071,279.013885,0.998501,13.486756,1446.722733,2548.649938,1447.222733,1547.850062,11.042343,-16.402829,384746.9212,756.330855,508.701871,11959.39551,624.840555,251.702522,7.5712,9.14125,8.485161,9.797339,70.58515,0.966394,14.105801,1215.988323,2570.775155,1216.488323,1525.724845,11.040605,-16.400636,623953.0955,901.656559,692.007494,20152.46875,1013.318565,254.265266,10.539922,10.267221,12.148623,8.38582,357.321992,0.873167,12.831417,1418.276025,3016.440249,1418.776025,1080.059751,11.0421,-16.352182,527779.7201,842.491473,626.451112,16506.72656,857.130115,245.612621,10.21208,10.164164,11.888238,8.44009,358.426443,0.890931,13.487362
