 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,RA_T1,DEC_T1
111,cpt1m012-fa06-20190714-0298-e91.fits,111,0,58679.50914,2458679.509136,2458679.513943,1.140028,49.98,5.892726,9,18,27,0.131307,0.42118,0.17735,0.637607,0.195676,0.000297,0.000646,0.000372,0.000912,0.000391,442.420266,652.272833,476.552873,699.398514,500.132979,2072477.42,1466.33084,1942.687946,1845.83203,1943.187946,1840.66797,272131.5725,254.469005,584.185917,465.830422,11987.04297,1069.409505,376.523339,1119,4.503486,6.734333,6.413812,7.054854,287.760845,0.986383,2520.916991,1624.154605,2521.416991,2062.345395,614198.0846,783.709574,783.706242,25358.58594,2413.645956,374.057573,4.536986,6.433424,5.904295,6.962552,280.876289,0.969054,1768.59481,1098.622526,1769.09481,2587.877474,312187.1867,610.951054,510.985593,11902.66406,1226.818122,376.724528,4.878327,6.72094,6.36095,7.08093,83.15888,0.987914,1400.380019,1604.583126,1400.880019,2081.916874,806925.4208,877.534372,919.537111,28697.05469,3171.016529,382.038623,5.058648,6.652859,6.505892,6.799827,287.105492,0.997148,2961.197785,1004.434635,2961.697785,2682.065365,339166.7276,626.576149,541.301689,14197.67676,1332.841018,369.81523,4.590271,6.50093,5.80407,7.19779,270.964453,0.955025,22.193579,-58.968765
112,cpt1m012-fa06-20190714-0299-e91.fits,112,0,58679.51001,2458679.510010,2458679.514817,1.139142,49.976,5.691556,9,18,27,0.130168,0.421211,0.177888,0.639124,0.194293,0.000294,0.000642,0.000371,0.000909,0.000388,442.524916,655.834946,479.76105,703.258986,500.828213,2089726.815,1470.819748,1942.723854,1845.931059,1943.223854,1840.568941,272016.362,254.469005,584.115638,465.689231,13191.43555,1068.956756,375.002274,1078,4.443632,6.526334,6.189212,6.863456,288.931047,0.982967,2520.942032,1624.349103,2521.442032,2062.150897,619342.5564,785.85392,788.114102,27578.80859,2433.862452,371.153291,4.344669,6.271673,5.688689,6.854658,279.743282,0.961773,1768.602041,1098.727542,1769.102041,2587.772458,315595.7765,613.329666,514.561408,13184.82813,1240.213033,371.279306,4.764658,6.54132,6.193387,6.889254,81.635872,0.98773,1400.422604,1604.728631,1400.922604,2081.771369,814821.9544,880.671038,925.228513,31638.5293,3202.047945,379.986158,4.820638,6.482357,6.307471,6.657243,285.839645,0.995986,2961.230144,1004.563714,2961.730144,2681.936286,339966.528,627.685903,541.618868,16225.78809,1335.984035,369.408514,4.19146,6.315896,5.580241,7.051551,270.061862,0.947175,22.193579,-58.968778
113,cpt1m012-fa06-20190714-0300-e91.fits,113,0,58679.51089,2458679.510885,2458679.515692,1.138271,49.988,5.781972,9,18,27,0.129979,0.421931,0.176661,0.635804,0.196818,0.000293,0.000643,0.000369,0.000905,0.000392,443.097911,656.249794,478.380906,702.835652,502.40678,2089917.117,1471.312066,1942.680866,1845.76804,1943.180866,1840.73196,271645.1419,254.469005,582.467787,466.369382,12457.0957,1067.497953,372.97189,940,4.486501,6.654656,6.286892,7.02242,284.704534,0.984,2520.91532,1624.10864,2521.41532,2062.39136,620143.3612,785.839711,789.147395,26304.7832,2437.009416,369.419219,4.447981,6.322985,5.682819,6.963151,278.272543,0.956281,1768.560384,1098.56225,1769.060384,2587.93775,313775.673,611.835514,512.843184,12442.62793,1233.060478,373.457038,4.837023,6.620988,6.188093,7.053883,80.788131,0.981165,1400.363687,1604.513797,1400.863687,2081.986203,812308.3469,879.361121,923.748307,29870.26953,3192.170092,379.532443,4.987156,6.552696,6.361964,6.743427,277.207006,0.996393,2961.194274,1004.410309,2961.694274,2682.089691,343689.7359,632.13643,543.695506,15471.9834,1350.615318,366.343423,4.45964,6.367606,5.577961,7.157252,87.773293,0.939974,22.193579,-58.968771
114,cpt1m012-fa06-20190714-0301-e91.fits,114,0,58679.51177,2458679.511772,2458679.516579,1.137413,50.052,5.880654,9,18,27,0.133314,0.414719,0.180004,0.643599,0.194358,0.000299,0.000639,0.000375,0.00092,0.00039,446.388677,649.195434,480.026947,699.526272,498.416436,2067507.876,1463.816491,1942.597191,1846.012034,1943.097191,1840.487966,275627.5131,254.469005,585.811805,470.505221,10698.94238,1083.147683,371.493223,1117,4.437435,6.885532,6.498908,7.272157,286.470822,0.982206,2520.827071,1624.355386,2521.327071,2062.144614,606081.687,779.450702,777.575394,24312.14844,2381.750529,370.099957,4.60766,6.585126,5.963253,7.207,279.441872,0.960855,1768.46965,1098.791228,1768.96965,2587.708772,315388.2436,611.86595,515.45317,11096.48633,1239.39748,372.869367,4.932357,6.884813,6.442257,7.327369,81.616421,0.98212,1400.276573,1604.778703,1400.776573,2081.721297,809592.8462,878.296154,921.776604,26446.64648,3181.498849,379.265451,5.158798,6.822382,6.640462,7.004302,283.50671,0.996422,2961.114977,1004.584035,2961.614977,2681.915965,336445.099,624.044266,539.136592,13255.83106,1322.145694,365.691292,4.485047,6.656112,5.822926,7.489297,89.241831,0.9392,22.193579,-58.96877
115,cpt1m012-fa06-20190714-0302-e91.fits,115,0,58679.51266,2458679.512658,2458679.517465,1.136574,49.98,6.087264,9,18,27,0.134662,0.417148,0.178982,0.640768,0.195175,0.000301,0.000644,0.000376,0.00092,0.000392,447.583067,647.841984,476.280871,696.386923,497.275016,2055572.211,1461.265404,1942.696128,1845.986969,1943.196128,1840.513031,276807.3709,254.469005,586.308989,472.118586,10570.32422,1087.784231,371.098739,1109,4.909623,6.986243,6.678183,7.294303,290.425225,0.98646,2520.920054,1624.330589,2521.420054,2062.169411,605073.1044,778.620559,777.109077,22455.05664,2377.787049,369.498771,4.783538,6.711103,6.105444,7.316762,279.678418,0.96399,1768.557817,1098.735881,1769.057817,2587.764119,312058.2926,610.59332,511.073873,10881.55762,1226.3116,371.723255,5.035419,6.959088,6.53917,7.379005,82.925209,0.984622,1400.318656,1604.691376,1400.818656,2081.808624,802760.8694,875.820181,916.581836,25814.43945,3154.650876,378.438851,5.193541,6.933728,6.792556,7.074899,290.357595,0.997116,2961.175521,1004.550432,2961.675521,2681.949568,335679.9443,623.828033,538.096922,12693.21094,1319.138825,366.421452,4.633544,6.740868,5.948378,7.533357,89.901525,0.946211,22.19358,-58.968761
116,cpt1m012-fa06-20190714-0303-e91.fits,116,0,58679.51353,2458679.513533,2458679.518340,1.13576,49.977,6.336422,9,18,27,0.134643,0.414267,0.179803,0.641867,0.195803,0.000302,0.000643,0.000378,0.000925,0.000395,445.514285,644.181449,475.322504,693.564235,495.89237,2037149.675,1454.224891,1942.683696,1845.948116,1943.183696,1840.551884,274287.7458,254.469005,583.700156,469.912065,9597.868164,1077.88273,368.724401,1116,5.133515,7.179818,6.825724,7.533912,288.439017,0.984869,2520.900681,1624.22538,2521.400681,2062.27462,596722.133,773.129703,771.826681,20565.15625,2344.969806,366.955464,4.972515,6.872656,6.254882,7.49043,280.066257,0.963922,1768.55648,1098.656493,1769.05648,2587.843507,310463.4815,608.459798,510.244856,10104.05859,1220.044388,368.585525,5.275377,7.177215,6.765725,7.588705,83.346902,0.986207,1400.322376,1604.636207,1400.822376,2081.863793,796397.4818,872.134195,913.159335,23904.49805,3129.644343,375.737891,5.42757,7.112292,6.948717,7.275867,288.040829,0.996764,2961.155315,1004.490298,2961.655315,2682.009702,333566.5788,621.449207,536.755981,11916.86231,1310.833824,361.899962,4.785868,6.943782,6.156557,7.731008,270.089649,0.949884,22.193579,-58.968763
117,cpt1m012-fa06-20190714-0304-e91.fits,117,0,58679.51441,2458679.514411,2458679.519218,1.134957,50.029,6.17096,9,18,27,0.133584,0.416786,0.178312,0.63901,0.197058,0.000299,0.000642,0.000373,0.000915,0.000393,446.371715,649.673498,477.53062,698.23552,501.207199,2059397.57,1459.340495,1942.590309,1845.883789,1943.090309,1840.616211,275103.013,254.469005,584.66536,470.53072,10470.39356,1081.086528,367.225054,1124,4.799236,6.991793,6.630799,7.352786,290.192367,0.981719,2520.839143,1624.176614,2521.339143,2062.323386,605827.5327,777.602962,779.096226,22874.80273,2380.751765,363.88712,4.816606,6.697378,6.076512,7.318244,280.181524,0.961553,1768.470648,1098.569024,1768.970648,2587.930976,311645.8692,608.244828,512.369123,10711.03711,1224.690878,365.792936,4.855362,6.978625,6.535708,7.421542,84.063794,0.98331,1400.21797,1604.57091,1400.71797,2081.92909,802909.1222,874.694284,917.931141,25422.17773,3155.233473,374.073647,5.255122,6.941301,6.798617,7.083985,290.509555,0.997033,2961.129056,1004.427865,2961.629056,2682.072135,339015.0459,624.464934,542.888844,13003.41504,1332.244946,360.118559,4.792052,6.733116,5.922867,7.543366,270.684493,0.943685,22.193579,-58.968755
118,cpt1m012-fa06-20190714-0305-e91.fits,118,0,58679.5153,2458679.515299,2458679.520106,1.134172,49.981,6.202907,9,18,27,0.133928,0.415836,0.178264,0.639388,0.197585,0.0003,0.000643,0.000375,0.000918,0.000395,446.65364,647.10515,475.870326,696.211112,499.664868,2049921.754,1457.379043,1942.627826,1845.844894,1943.127826,1840.655106,274540.9908,254.469005,582.848876,471.03289,10106.5293,1078.87792,367.942424,1078,5.006164,7.104752,6.729629,7.479874,288.834488,0.982302,2520.86104,1624.149425,2521.36104,2062.350575,602068.7288,776.256754,775.60514,21193.87695,2365.980599,364.878804,4.902523,6.791416,6.150099,7.432734,279.511084,0.960794,1768.495365,1098.557941,1768.995365,2587.942059,310140.8154,607.443382,510.567445,10062.37695,1218.776391,365.716126,5.009623,7.105102,6.641854,7.56835,86.360952,0.982865,1400.253269,1604.547789,1400.753269,2081.952211,799503.1132,872.874992,915.942283,24574.13086,3141.848703,371.845379,5.337332,7.006931,6.865942,7.14792,291.822008,0.99691,2961.148274,1004.446177,2961.648274,2682.053823,338209.097,624.884719,541.234386,12800.01563,1329.077768,361.051671,4.587934,6.801588,5.972534,7.630641,270.090155,0.942297,22.193579,-58.968762
119,cpt1m012-fa06-20190714-0306-e91.fits,119,0,58679.51617,2458679.516175,2458679.520982,1.133405,50.081,6.121634,9,18,27,0.132854,0.415621,0.178786,0.640307,0.196711,0.000298,0.00064,0.000374,0.000916,0.000393,446.30148,649.660747,478.599748,698.953289,500.886715,2059151.985,1458.116118,1942.539033,1845.872521,1943.039033,1840.627479,273566.996,254.469005,581.549093,470.410838,10161.56055,1075.050362,363.302417,1096,4.634959,6.989538,6.647932,7.331145,290.969515,0.982814,2520.770149,1624.176094,2521.270149,2062.323906,604559.5664,776.43098,778.63916,22878.38672,2375.768972,362.861652,4.869391,6.675064,6.03332,7.316809,279.937408,0.958959,1768.429896,1098.635095,1768.929896,2587.864905,312310.2011,608.01189,513.658049,10489.52246,1227.301538,363.187707,4.892546,6.987711,6.518926,7.456495,84.471923,0.981477,1400.205853,1604.595218,1400.705853,2081.904782,803806.5117,874.149489,919.529808,25210.23828,3158.759991,369.198294,5.286724,6.961501,6.807769,7.115233,289.079241,0.996848,2961.080395,1004.384282,2961.580395,2682.115718,338475.7061,624.052691,542.383217,12926.24414,1330.125475,357.550091,4.721644,6.695086,5.882114,7.508058,89.916924,0.942722,22.193579,-58.96876
120,cpt1m012-fa06-20190714-0307-e91.fits,120,0,58679.51706,2458679.517064,2458679.521871,1.132652,49.981,6.144115,9,18,27,0.133138,0.415556,0.178257,0.6408,0.19704,0.000298,0.000639,0.000372,0.000916,0.000393,446.879336,650.696579,479.235546,699.636459,501.057396,2062619.354,1458.930014,1942.558568,1845.880047,1943.058568,1840.619953,274613.4973,254.469005,583.007907,471.02877,10049.16895,1079.162853,360.674999,1003,4.665689,6.984043,6.597221,7.370865,288.125725,0.981247,2520.806946,1624.133963,2521.306946,2062.366037,605510.8772,776.14758,780.149153,22240.46484,2379.507388,357.820225,4.930939,6.700634,6.058462,7.342805,279.446187,0.959701,1768.477703,1098.516998,1768.977703,2587.983002,312050.5331,606.669513,514.366597,10499.38281,1226.281107,359.005974,4.968729,7.019021,6.59276,7.445281,80.58999,0.983655,1400.201178,1604.607378,1400.701178,2081.892622,805537.9422,875.386692,920.20812,25464.27344,3165.564083,366.019188,5.22855,6.929748,6.787772,7.071723,285.336465,0.997732,2961.10985,1004.379172,2961.60985,2682.120828,339520.0012,625.876953,542.470848,12716.3291,1334.229296,355.095799,4.805033,6.720576,5.895238,7.545914,270.135604,0.941451,22.19358,-58.968759
121,cpt1m012-fa06-20190714-0308-e91.fits,121,0,58679.51794,2458679.517942,2458679.522749,1.131924,50.073,6.192958,9,18,27,0.133853,0.420152,0.17831,0.634303,0.197181,0.000299,0.000646,0.000373,0.000909,0.000393,447.568631,650.668563,477.626599,697.644014,501.185347,2051407.681,1453.910908,1942.705865,1845.77232,1943.205865,1840.72768,274586.9896,254.469005,581.823903,471.941748,10750.50977,1079.058684,357.397865,1116,4.857241,7.012676,6.661085,7.364267,286.873097,0.98553,2520.905242,1624.079239,2521.405242,2062.420761,606909.5134,776.772535,781.322055,21902.88281,2385.003681,355.348725,4.837749,6.693915,6.076581,7.31125,278.519221,0.963409,1768.559119,1098.51701,1769.059119,2587.98299,310433.1655,605.714863,512.507096,10461.03027,1219.925254,358.049777,5.249479,7.009526,6.575964,7.443087,83.674791,0.984048,1400.295274,1604.484578,1400.795274,2082.015422,796188.6216,869.616952,915.562444,25090.86719,3128.823574,362.972887,5.138623,6.922398,6.758593,7.086203,281.813726,0.997335,2961.167077,1004.378373,2961.667077,2682.121627,337876.3809,622.380287,542.877704,12942.49121,1327.770276,352.733121,4.737582,6.724366,5.897352,7.55138,89.596788,0.941274,22.19358,-58.968762
122,cpt1m012-fa06-20190714-0309-e91.fits,122,0,58679.51883,2458679.518830,2458679.523637,1.131204,50.001,6.212708,9,18,27,0.134885,0.412474,0.179846,0.645025,0.19537,0.000301,0.000638,0.000375,0.000924,0.000392,448.431936,646.90177,479.259223,697.997732,498.618201,2045829.332,1451.632607,1942.539878,1846.013441,1943.039878,1840.486559,275951.9405,254.469005,583.388561,473.015686,9510.831055,1084.422602,353.412936,1109,4.700196,7.130628,6.816117,7.445139,290.432758,0.986446,2520.812737,1624.292671,2521.312737,2062.207329,597427.8772,771.837475,774.033261,21293.23242,2347.743205,351.524997,4.901077,6.842239,6.251711,7.432766,281.239932,0.965617,1768.454738,1098.673969,1768.954738,2587.826031,311849.5843,605.900106,514.688117,9908.335938,1225.491428,351.580011,5.158391,7.12631,6.708108,7.544511,83.143046,0.985504,1400.198823,1604.721226,1400.698823,2081.778774,802183.0081,872.052505,919.879255,23700.53711,3152.380025,359.510191,5.440066,7.075061,6.94484,7.205282,291.452777,0.997476,2961.066386,1004.509434,2961.566386,2681.990566,334368.8623,619.607641,539.646125,11968.4082,1313.986599,349.643361,4.670853,6.84143,6.051215,7.631644,271.119041,0.947952,22.193579,-58.968753
123,cpt1m012-fa06-20190714-0310-e91.fits,123,0,58679.51972,2458679.519719,2458679.524526,1.130505,49.997,6.263014,9,18,27,0.133791,0.415093,0.180296,0.640702,0.195325,0.000298,0.000639,0.000374,0.000916,0.000391,448.848696,649.899472,481.605839,699.244724,500.11912,2053006.605,1452.629184,1942.650474,1845.976362,1943.150474,1840.523638,274674.7001,254.469005,580.272247,473.35488,9945.524414,1079.403364,349.458767,1087,5.167564,7.063371,6.700004,7.426739,289.808451,0.982255,2520.852099,1624.238581,2521.352099,2062.261419,602213.9089,773.376929,778.680985,21581.87109,2366.551121,349.176192,4.946129,6.769674,6.144321,7.395026,280.661331,0.961329,1768.479952,1098.682215,1768.979952,2587.817785,313607.3354,606.111386,517.408751,10226.33984,1232.398953,347.425293,5.031486,7.09566,6.653099,7.538221,84.652464,0.984009,1400.272105,1604.669567,1400.772105,2081.830433,801708.8926,872.087164,919.29904,24799.68359,3150.516868,354.80902,5.273146,7.015135,6.874799,7.155471,291.971023,0.996915,2961.109207,1004.478413,2961.609207,2682.021587,335476.4684,619.768212,541.293442,11968.48926,1318.339216,345.15849,4.684039,6.813748,5.993754,7.633742,271.087889,0.94363,22.193579,-58.968764
124,cpt1m012-fa06-20190714-0311-e91.fits,124,0,58679.5206,2458679.520595,2458679.525402,1.129833,49.981,6.352084,9,18,27,0.136002,0.411197,0.181901,0.644321,0.194552,0.000302,0.000637,0.000378,0.000925,0.000392,451.023555,645.116103,481.41597,696.393491,496.3161,2034424.973,1446.532164,1942.530162,1846.063039,1943.030162,1840.436961,276685.6466,254.469005,581.061136,476.173038,8818.061523,1087.305885,344.963019,1022,4.940677,7.258801,6.904642,7.612959,290.443125,0.983419,2520.796787,1624.32395,2521.296787,2062.17605,592794.6623,768.372971,771.493382,20520.4082,2329.535821,345.481355,4.99281,6.976235,6.341111,7.611358,280.883081,0.96219,1768.404966,1098.681454,1768.904966,2587.818546,313109.2564,604.881209,517.637598,9567.885742,1230.441627,344.215325,5.209479,7.266911,6.802418,7.731404,84.669993,0.983216,1400.154558,1604.767047,1400.654558,2081.732953,797181.7859,869.065126,917.28659,23006.72656,3132.726463,350.740299,5.561543,7.170841,7.034828,7.306855,289.907722,0.997563,2961.051294,1004.551978,2961.551294,2681.948022,331339.2686,617.173239,536.865903,11248.46289,1302.081048,340.06138,4.792898,7.015695,6.188199,7.84319,271.651811,0.945688,22.193579,-58.968746
125,cpt1m012-fa06-20190714-0312-e91.fits,125,0,58679.52147,2458679.521469,2458679.526276,1.129176,49.973,6.410584,9,18,27,0.135852,0.415274,0.179577,0.639555,0.196544,0.0003,0.00064,0.000374,0.000916,0.000392,452.327624,649.162004,480.236905,698.223768,500.89049,2042422.979,1446.925344,1942.598142,1845.921476,1943.098142,1840.578524,277467.0584,254.469005,581.073109,477.508001,9268.970703,1090.376639,342.290983,1055,5.165401,7.188372,6.865666,7.511078,289.815575,0.986464,2520.822308,1624.257878,2521.322308,2062.242122,599293.8074,770.442799,777.856329,20731.66211,2355.075847,339.562745,5.018,6.8848,6.288044,7.481556,280.362483,0.966156,1768.454928,1098.630097,1768.954928,2587.869903,310935.8138,602.838294,515.786434,9628.74707,1221.900537,339.952501,5.174708,7.16944,6.749173,7.589706,81.766635,0.985157,1400.217823,1604.619677,1400.717823,2081.880323,796705.1639,868.380867,917.460522,22986.69727,3130.853458,345.584639,5.511192,7.139396,7.019611,7.259181,289.306665,0.998157,2961.076903,1004.454675,2961.576903,2682.045325,335488.1943,618.475146,542.444101,11437.75781,1318.385295,336.151312,4.831536,6.921493,6.131599,7.711388,270.443186,0.949223,22.193579,-58.96875
126,cpt1m012-fa06-20190714-0314-e91.fits,126,0,58679.52324,2458679.523235,2458679.528042,1.127903,50.073,6.84498,9,18,27,0.138905,0.409095,0.181863,0.646627,0.194885,0.000307,0.000641,0.000382,0.000938,0.000396,452.930461,637.943683,475.80153,689.704909,491.601486,1993245.753,1431.76812,1942.428321,1846.028882,1942.928321,1840.471118,276871.3351,254.469005,578.032024,478.989612,7839.563477,1088.035595,337.276272,1068,5.340665,7.660032,7.39606,7.924005,296.138734,0.987341,2520.734581,1624.25056,2521.234581,2062.24944,578688.0501,759.086893,762.347573,16791.87109,2274.100338,336.645632,5.530366,7.345387,6.775196,7.915578,282.841819,0.970677,1768.349342,1098.681332,1768.849342,2587.818668,306717.2302,599.704582,511.447201,8022.663086,1205.322551,336.906672,5.727179,7.662823,7.216714,8.108932,88.923972,0.986515,1400.068664,1604.682442,1400.568664,2081.817558,782743.423,860.492554,909.645783,19351.25391,3075.987283,341.671037,6.000068,7.585748,7.493945,7.677552,297.867516,0.998152,2960.99863,1004.398836,2961.49863,2682.101164,325097.0501,611.272458,531.836575,9671.008789,1277.550679,335.05387,5.216039,7.355857,6.547509,8.164204,271.83289,0.952648,22.193579,-58.968743
127,cpt1m012-fa06-20190714-0315-e91.fits,127,0,58679.52412,2458679.524121,2458679.528928,1.127291,49.997,6.689172,9,18,27,0.137564,0.41148,0.181268,0.642215,0.196112,0.000304,0.000641,0.000379,0.000927,0.000396,452.705221,642.276344,478.457272,693.114229,495.574692,2011251.437,1436.554486,1942.529269,1845.954664,1943.029269,1840.545336,276676.3962,254.469005,578.330638,478.40522,8309.520508,1087.269533,336.713173,1015,5.070772,7.524255,7.211284,7.837226,290.932995,0.987564,2520.806498,1624.154566,2521.306498,2062.345434,586327.6681,763.279585,768.168938,18052.46094,2304.122139,336.959313,5.43785,7.214434,6.595306,7.833561,280.671437,0.966538,1768.398787,1098.647507,1768.898787,2587.852493,308629.9855,600.097239,514.299959,8647.422852,1212.839205,334.340599,5.405494,7.526574,7.034795,8.018352,82.95265,0.982001,1400.179938,1604.616383,1400.679938,2081.883617,786532.9626,861.996885,912.45453,21201.39063,3090.879232,340.738917,5.616222,7.449239,7.335854,7.562625,288.731078,0.99853,2961.035649,1004.412702,2961.535649,2682.087298,329760.8204,614.766411,536.400191,10330.96777,1295.878138,332.748776,5.07054,7.234124,6.4105,8.057748,270.201438,0.949466,22.193579,-58.968749
128,cpt1m012-fa06-20190714-0316-e91.fits,128,0,58679.52501,2458679.525008,2458679.529815,1.126701,49.977,6.738565,9,18,27,0.138734,0.409643,0.181971,0.644345,0.195584,0.000306,0.00064,0.00038,0.000931,0.000395,453.662659,640.26811,478.268457,691.985183,494.845748,2001031.125,1431.849277,1942.512199,1846.116429,1943.012199,1840.383571,277612.0355,254.469005,578.795125,479.637826,8088.057129,1090.946363,333.155987,1109,5.167438,7.573041,7.257966,7.888116,291.78243,0.986858,2520.799454,1624.289271,2521.299454,2062.210729,581500.7111,760.111848,765.019927,17667.43359,2285.153397,333.273159,5.370718,7.276755,6.676922,7.876588,280.864036,0.968927,1768.410501,1098.766239,1768.910501,2587.733761,308070.3245,599.089131,514.231203,8494.666016,1210.639876,331.633946,5.447363,7.579713,7.129328,8.030097,85.186651,0.985573,1400.177578,1604.830949,1400.677578,2081.669051,784114.2317,860.266319,911.478474,19778.31641,3081.374221,337.425599,5.87273,7.528843,7.412613,7.645072,291.47625,0.998221,2961.053495,1004.559571,2961.553495,2681.940429,327345.8574,611.110795,535.657135,9725.049805,1286.387933,330.312205,5.145403,7.324991,6.478809,8.171173,89.890261,0.948017,22.193579,-58.968751
129,cpt1m012-fa06-20190714-0317-e91.fits,129,0,58679.52588,2458679.525884,2458679.530691,1.126133,49.977,6.940384,9,18,27,0.138874,0.410623,0.181249,0.641759,0.19699,0.000306,0.000642,0.00038,0.000929,0.000397,453.317923,640.015002,476.950639,690.998439,496.154673,1996747.121,1430.143826,1942.48371,1846.023284,1942.98371,1840.476716,277295.9469,254.469005,578.562732,479.28415,7813.308105,1089.704214,331.965754,1106,5.293145,7.669197,7.34672,7.991673,289.511146,0.988324,2520.783634,1624.183594,2521.283634,2062.316406,581239.3474,759.756209,765.03402,16778.52539,2284.126303,332.182142,5.670239,7.319358,6.705654,7.933062,278.927702,0.969393,1768.401101,1098.633302,1768.901101,2587.866698,306377.7778,597.644828,512.641896,8213.884766,1203.988587,329.987885,5.534568,7.652431,7.177918,8.126945,81.806791,0.983418,1400.145254,1604.639996,1400.645254,2081.860004,780522.9314,858.553815,909.113578,19427.73633,3067.261302,334.469451,5.901184,7.579265,7.486514,7.672016,290.308026,0.998961,2961.028144,1004.358862,2961.528144,2682.141138,328607.0648,611.381935,537.482458,9375.579102,1291.344166,327.381116,5.564218,7.398242,6.565524,8.23096,88.842759,0.950504,22.193579,-58.968739
130,cpt1m012-fa06-20190714-0318-e91.fits,130,0,58679.52676,2458679.526762,2458679.531569,1.125575,50.005,7.203744,9,18,27,0.139687,0.410126,0.181678,0.641964,0.196799,0.000309,0.000645,0.000383,0.000935,0.0004,452.280013,636.129665,474.713334,686.841256,492.501258,1977004.142,1424.628849,1942.437709,1845.941674,1942.937709,1840.558326,276161.9769,254.469005,577.260701,478.400793,7105.288086,1085.247993,331.50068,1099,5.626189,7.828065,7.533527,8.122602,294.399026,0.986986,2520.731286,1624.050948,2521.231286,2062.449052,574998.6556,756.204055,760.374996,15505,2259.601934,331.07077,5.871838,7.477058,6.882394,8.071721,282.328708,0.969751,1768.327916,1098.545702,1768.827916,2587.954298,303955.6257,595.560994,510.368592,7707.310059,1194.470131,328.505487,5.913792,7.784172,7.322949,8.245394,87.557923,0.985953,1400.05898,1604.592683,1400.55898,2081.907317,772955.9465,855.295853,903.729328,18390.54102,3037.52493,334.789851,6.010583,7.720461,7.62393,7.816992,298.708349,0.997844,2960.988818,1004.308408,2961.488818,2682.191592,325093.9143,609.507087,533.371836,9125.636719,1277.538356,328.932108,5.655937,7.532693,6.743556,8.32183,271.85256,0.956868,22.19358,-58.968742
131,cpt1m012-fa06-20190714-0319-e91.fits,131,0,58679.52765,2458679.527649,2458679.532457,1.125035,50.012,7.087483,9,18,27,0.140251,0.410935,0.181461,0.642014,0.196412,0.000308,0.000644,0.000381,0.000932,0.000398,455.479305,638.10675,476.033144,688.879017,493.753981,1984083.294,1425.494861,1942.548653,1845.965558,1943.048653,1840.534442,278269.4043,254.469005,577.298805,482.019713,7678.001953,1093.52966,327.950156,1094,5.360418,7.748923,7.425537,8.072309,290.489458,0.987819,2520.833176,1624.189895,2521.333176,2062.310105,577864.138,757.533964,762.822745,16031.28418,2270.862568,328.96481,5.692448,7.437514,6.818249,8.056779,279.545169,0.969374,1768.412115,1098.668708,1768.912115,2587.831292,304736.6833,595.455146,511.771013,7832.753418,1197.539493,327.252904,5.729878,7.707272,7.23158,8.182964,85.022301,0.984412,1400.19145,1604.636161,1400.69145,2081.863839,775759.9394,855.862396,906.407318,18647.52734,3048.543926,332.675304,6.049065,7.681309,7.552614,7.810005,290.487729,0.998031,2961.094919,1004.415506,2961.594919,2682.084494,325722.5329,609.188493,534.682675,9221.978516,1280.008671,324.998505,5.401863,7.445943,6.624635,8.267251,270.333962,0.95249,22.19358,-58.968743
