Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
cpt1m012-fa06-20201024-0286-e91.fits,0,59147.48546,2459147.485,2459147.490544,1.09962,23.46346,22,42,63,0.243388,0.038175,0.015313,0.067093,0.011106,0.853586,0.307001,0.438032,0.000221,0.000101,0.000081,0.000122,0.000078,0.000679,0.000291,0.000379,1099.909229,378.268222,188.074558,550.967985,142.501065,1257.123641,1054.912952,1156.161312,6955013.733,2762.247606,2037.838709,2047.205273,2038.338709,2049.294727,4.279324,-12.084717,1692764.152,1520.530844,1384.394718,1222.746757,7198.068848,1113.271828,116.897668,5805,20.603332,17.142862,16.178463,18.107261,87.816219,0.987347,2347893.124,2275.788051,2198.982656,2276.288051,1897.517344,4.281068,-12.068003,265506.9416,693.935147,382.610598,1265.008667,174.614637,113.148487,20.349113,16.83486,15.621727,18.047993,271.264596,0.979403,60876.09946,2009.582353,1782.725821,2010.082353,2313.774179,4.279137,-12.113385,106499.0234,564.677687,188.601437,542.021301,70.040686,111.258994,20.678023,17.031189,16.036904,18.025474,84.687655,0.985983,9369.355471,1716.349123,2496.719503,1716.849123,1599.780497,4.276915,-12.036426,466633.3427,826.408068,564.652453,2058.972656,306.888443,113.298002,20.874403,17.204893,16.562928,17.846857,280.723658,0.993589,176047.2575,2439.676292,2077.007252,2440.176292,2019.492748,4.282288,-12.081013,77241.57492,541.173294,142.729835,448.646729,50.799085,112.515109,20.163845,17.142747,16.697814,17.58768,280.884329,0.99688,5227.669495,1290.714118,1471.064098,1291.214118,2625.435902,4.273854,-12.147963,3202819.265,1852.81677,1728.621694,12612.66211,2106.382305,119.968218,21.383831,17.712944,17.224933,18.200954,62.058765,0.990364,7663552.967,2758.094174,1715.101688,2758.594174,2381.398312,4.284668,-12.119812,1633660.45,1361.552072,1199.851614,7085.777832,1074.401388,115.601807,20.073977,16.769144,15.101687,18.436601,86.320077,0.960574,2328244.577,2853.566748,1181.768274,2854.066748,2914.731726,4.285417,-12.177439,2118534.018,1530.770331,1383.965952,9163.616211,1393.285789,117.032669,20.071219,16.840457,14.984233,18.69668,80.485434,0.946919,3874650.611
cpt1m012-fa06-20201024-0287-e91.fits,0,59147.48611,2459147.486,2459147.491192,1.098575,21.297964,22,42,63,0.242816,0.03836,0.015713,0.067371,0.011137,0.852912,0.307554,0.437769,0.000221,0.000101,0.000082,0.000122,0.000077,0.000677,0.000291,0.000378,1100.941241,380.131041,192.249352,553.417376,143.885363,1259.420224,1057.170129,1158.18477,6974266.217,2764.823352,2040.879629,2036.225954,2041.379629,2060.274046,4.279347,-12.085905,1693462.759,1520.530844,1383.959383,1223.63617,6979.937012,1113.731277,116.348156,5949,20.564721,17.08898,16.071824,18.106137,88.042975,0.985863,2334857.744,2278.817792,2187.977781,2279.317792,1908.522219,4.281093,-12.069141,267533.2289,695.754896,384.522237,1258.046509,175.947255,112.95694,20.338425,16.917956,15.70857,18.127342,273.645257,0.979436,60058.29944,2012.716691,1771.858717,2013.216691,2324.641283,4.279162,-12.114608,109584.5069,568.354478,192.810141,1315.525635,72.069901,111.491345,20.690684,17.723131,17.341651,18.104611,64.532626,0.995338,10148.59738,1719.3797,2485.697855,1719.8797,1610.802145,4.276931,-12.037581,469862.0601,828.334429,567.237149,2031.901611,309.011857,112.642068,20.918208,17.19161,16.659227,17.723993,282.225934,0.99538,176143.3792,2442.640689,2065.915731,2443.140689,2030.584269,4.282315,-12.082162,77673.16224,538.947791,144.120012,494.371277,51.082924,111.44639,2.882084,17.329607,16.653372,18.005842,270.939907,0.993921,5227.728265,1293.768194,1460.035037,1294.268194,2636.464963,4.273874,-12.149338,3210317.15,1853.938453,1731.620132,12323.21875,2111.313402,119.235139,21.412867,17.691744,17.161424,18.222063,63.421294,0.990022,7632989.636,2761.167073,1704.110125,2761.667073,2392.389875,4.284702,-12.120974,1640439.71,1364.113139,1202.56866,7063.555664,1078.859871,115.765275,20.093307,16.759717,15.073612,18.445821,86.365368,0.959677,2324095.699,2856.640455,1170.692,2857.140455,2925.808,4.285456,-12.178686,2123509.358,1531.781879,1386.300091,9284.371094,1396.557897,116.640695,20.01996,16.796222,14.947342,18.645102,80.518302,0.947099,3890102.795
cpt1m012-fa06-20201024-0288-e91.fits,0,59147.48677,2459147.487,2459147.491846,1.097537,21.149882,22,42,63,0.242772,0.038444,0.015374,0.067146,0.011218,0.853035,0.307805,0.437392,0.000221,0.000101,0.000082,0.000122,0.000078,0.000678,0.000291,0.000378,1099.917763,380.696876,188.495179,551.747895,144.339162,1258.579683,1056.859661,1157.169273,6971056.597,2765.384646,2037.96878,2048.217816,2038.46878,2048.282184,4.279325,-12.084642,1692380.636,1520.530844,1384.448862,1222.42192,7163.144043,1113.019602,117.123335,5977,20.699856,17.19926,16.156049,18.24247,87.613155,0.98529,2337856.799,2275.953621,2199.928217,2276.453621,1896.571783,4.28107,-12.067932,267998.7564,695.894795,385.113897,1245.378662,176.253417,113.254526,20.548294,17.013987,15.754827,18.273146,274.006613,0.9779,60783.8208,2009.698182,1783.887186,2010.198182,2312.612814,4.279138,-12.113298,107174.5909,566.988226,189.024368,558.68689,70.484983,111.712189,20.902413,17.393466,16.28198,18.504951,77.59828,0.980338,9248.655868,1716.482502,2497.650388,1716.982502,1598.849612,4.276916,-12.036356,468077.1059,827.782984,565.458719,2042.902954,307.837955,113.507081,20.988187,17.29074,16.585581,17.9959,279.479266,0.992587,175417.6891,2439.796115,2077.866424,2440.296115,2018.633576,4.282289,-12.080952,78204.63508,540.922711,144.576357,458.059418,51.432456,111.968649,20.304886,17.397739,16.696309,18.099168,86.563716,0.993425,5241.974474,1290.869036,1472.045791,1291.369036,2624.454209,4.273855,-12.147905,3209089.118,1854.497627,1730.435818,12585.36035,2110.505769,120.033008,21.453399,17.759588,17.224068,18.295107,63.451425,0.989931,7675480.228,2758.267597,1716.132099,2758.767597,2380.367901,4.28467,-12.119736,1640706.884,1364.523377,1202.402913,7481.830078,1079.035582,115.82298,2.843777,16.823767,15.134947,18.512588,86.049674,0.959732,2346936.361,2853.680893,1182.689873,2854.180893,2913.810127,4.285419,-12.177381,2121260.594,1531.752833,1384.858281,9377.829102,1395.078964,117.884459,20.160277,16.882994,14.979861,18.786128,80.49037,0.944551,3889219.835
cpt1m012-fa06-20201024-0289-e91.fits,0,59147.48742,2459147.487,2459147.492497,1.096517,22.716755,22,42,63,0.242895,0.038153,0.015504,0.06729,0.011206,0.852584,0.308078,0.437333,0.000221,0.000101,0.000082,0.000122,0.000078,0.000677,0.000291,0.000378,1100.617582,378.32324,190.002248,553.06867,144.51105,1258.721016,1057.373594,1157.143948,6973357.998,2765.963978,2041.991469,2048.354559,2042.491469,2048.145441,4.279355,-12.084592,1693791.077,1520.530844,1384.553712,1223.348045,7601.591309,1113.9472,116.856796,5772,20.084448,16.776833,15.834829,17.718836,87.172551,0.987345,2510929.086,2279.99531,2200.102388,2280.49531,1896.397612,4.281098,-12.067947,266052.0516,695.277082,382.65615,1350.372314,174.973137,113.738749,19.984968,16.533999,15.408346,17.659652,272.556255,0.981484,64540.71916,2013.835561,1783.931348,2014.335561,2312.568652,4.279165,-12.113202,108114.3406,567.397886,190.544137,595.551392,71.103024,111.480182,20.211786,16.905213,15.950928,17.859498,78.158207,0.984898,10123.06866,1720.48145,2497.866842,1720.98145,1598.633158,4.276955,-12.036329,469239.9027,827.762842,566.877225,2203.180176,308.602686,113.225265,20.392224,16.843897,16.253134,17.43466,282.847817,0.993955,189307.4178,2443.779907,2078.131294,2444.279907,2018.368706,4.282313,-12.080962,78145.75345,539.870626,144.749038,481.065002,51.393731,111.64804,19.763091,17.223258,17.006026,17.440489,290.330502,0.998895,5521.962632,1294.892381,1472.263834,1295.392381,2624.236166,4.273888,-12.147609,3209232.701,1854.525796,1730.486957,13268.41113,2110.600198,120.31826,20.917045,17.342479,16.88859,17.796368,60.980421,0.990235,8233374.218,2762.281788,1716.262942,2762.781788,2380.237058,4.284686,-12.119744,1642361.938,1365.025455,1203.173122,7866.671387,1080.124053,115.772287,19.669707,16.434638,14.798597,18.070678,85.934378,0.960341,2503219.88,2857.767175,1182.871504,2858.267175,2913.628496,4.285428,-12.177298,2121763.359,1532.3173,1384.676241,10100.37598,1395.409614,117.679427,19.560892,16.44734,14.648283,18.246396,80.090657,0.947197,4175926.393
cpt1m012-fa06-20201024-0290-e91.fits,0,59147.48806,2459147.488,2459147.493144,1.095522,23.126827,22,42,63,0.24303,0.038305,0.01531,0.067201,0.01104,0.853326,0.307828,0.437189,0.000221,0.000101,0.000081,0.000122,0.000077,0.000678,0.000291,0.000378,1101.265685,380.277728,188.202425,553.026101,142.50986,1259.296972,1057.048585,1157.920347,6978663.52,2766.881224,2036.812282,2047.124398,2037.312282,2049.375602,4.279318,-12.084765,1696024.655,1520.530844,1385.511497,1224.114458,7388.048828,1115.416147,116.687679,5987,20.382598,16.950423,16.00922,17.891627,87.069389,0.987614,2442457.512,2274.766107,2198.807807,2275.266107,1897.692193,4.281064,-12.068046,267316.3513,694.914648,384.675085,1349.240234,175.804623,112.932347,20.070126,16.713644,15.607559,17.819729,274.80794,0.982136,62988.84631,2008.57483,1782.58738,2009.07483,2313.91262,4.27913,-12.113473,106840.5074,566.106716,188.728564,566.387573,70.265268,112.070842,20.344917,17.145405,15.927711,18.363099,81.22577,0.978028,9621.152188,1715.323375,2496.590869,1715.823375,1599.909131,4.276907,-12.036413,468975.9584,827.382066,566.819101,2146.621826,308.429099,112.956632,20.631224,17.10222,16.548208,17.656233,281.091683,0.995115,183294.7027,2438.630262,2076.793329,2439.130262,2019.706671,4.282285,-12.08108,77042.13298,539.745511,142.737886,496.060547,50.667919,112.04741,20.082154,17.111831,16.84243,17.381233,289.553336,0.998354,5390.14829,1289.650102,1470.956885,1290.150102,2625.543115,4.27384,-12.148075,3213182.681,1855.542746,1731.667292,13177.81543,2113.197961,119.899029,21.098679,17.497811,17.068841,17.926781,60.575967,0.991027,8041311.603,2757.046784,1714.950745,2757.546784,2381.549255,4.284667,-12.119926,1642590.277,1366.063571,1202.425942,7452.807617,1080.274223,116.188808,19.849388,16.565107,14.937547,18.192666,86.00654,0.961375,2437037.156,2852.525345,1181.60411,2853.025345,2914.89589,4.285417,-12.177627,2122890.563,1531.816943,1385.864396,9676.414062,1396.150937,117.172579,19.838776,16.639856,14.856524,18.423188,80.170802,0.949363,4035127.182
cpt1m012-fa06-20201024-0291-e91.fits,0,59147.48871,2459147.489,2459147.493793,1.094549,23.127799,22,42,63,0.24319,0.038405,0.015221,0.067218,0.011215,0.853991,0.307573,0.437097,0.000221,0.000101,0.000081,0.000121,0.000077,0.000678,0.000291,0.000377,1102.305773,381.422934,187.923957,553.417092,145.279197,1259.630909,1057.309267,1157.883951,6976966.415,2765.567083,2039.828868,2038.348441,2040.328868,2058.151559,4.279343,-12.085741,1696727.188,1520.530844,1384.545081,1225.476303,7783.219727,1115.878178,115.625441,5892,20.362967,16.927137,15.873667,17.980608,87.438632,0.984503,2484559.853,2277.798064,2189.950618,2278.298064,1906.549382,4.281088,-12.068939,267947.107,694.418028,385.858512,1436.044922,176.219449,111.950922,20.069057,16.731076,15.502023,17.960128,271.989841,0.978543,64443.13244,2011.677682,1773.843799,2012.177682,2322.656201,4.279161,-12.114488,106196.8963,563.535673,188.447513,596.637024,69.841988,110.575484,20.39713,16.914746,15.779211,18.050282,81.847552,0.980605,9825.790248,1718.311417,2487.754111,1718.811417,1608.745889,4.27692,-12.037436,468980.6518,826.785952,567.233455,2220.094482,308.432186,112.34913,20.580785,17.018492,16.371318,17.665665,280.354906,0.993408,186855.0626,2441.676976,2067.965264,2442.176976,2028.534736,4.282313,-12.081937,78249.78763,537.722779,145.520686,488.03067,51.462151,110.354754,19.929283,16.95066,16.17815,17.723169,286.294191,0.988346,5644.034943,1292.706589,1462.17772,1293.206589,2634.32228,4.273871,-12.149349,3213751.208,1854.917675,1732.557326,14058.12012,2113.571862,118.89303,21.067644,17.465381,16.936972,17.993791,63.187469,0.989609,8165700.896,2760.097502,1706.204631,2760.597502,2390.295369,4.284706,-12.120724,1641152.032,1364.518288,1202.733628,8077.773926,1079.32834,115.047992,19.790117,16.533503,14.815571,18.251434,85.98789,0.956892,2488524.01,2855.557757,1172.810471,2856.057757,2923.689529,4.285467,-12.178469,2122063.176,1531.578123,1385.540277,10144.97266,1395.606793,116.84099,19.698582,16.56786,14.693389,18.442331,80.614074,0.944318,4139791.203
cpt1m012-fa06-20201024-0292-e91.fits,0,59147.48936,2459147.489,2459147.494442,1.093589,20.931094,22,42,63,0.242924,0.03854,0.015244,0.067123,0.011204,0.851566,0.307755,0.438337,0.00022,0.000101,0.000081,0.000121,0.000077,0.000676,0.000291,0.000378,1102.594566,383.083274,188.405874,554.079435,145.129262,1260.554094,1058.7087,1159.724005,6981912.133,2765.111898,2041.006031,2037.405556,2041.506031,2059.094444,4.27935,-12.085831,1696076.759,1520.530844,1383.851259,1225.620708,7732.173828,1115.450414,114.954192,6028,1.345834,17.049435,16.023132,18.075738,87.885829,0.985532,2398462.348,2278.921514,2189.098133,2279.421514,1907.401867,4.281095,-12.069074,269083.19,694.283288,387.569735,1320.60022,176.966611,111.378515,20.330786,16.822045,15.625062,18.019028,272.673241,0.979775,62812.91001,2012.786272,1772.891149,2013.286272,2323.608851,4.279165,-12.114547,106429.002,563.317431,188.932556,601.673523,69.994635,110.385817,20.529443,16.999799,15.777727,18.221872,82.130201,0.977916,9704.904795,1719.515806,2486.860281,1720.015806,1609.639719,4.276934,-12.037513,468647.7758,825.198002,567.921607,2140.178467,308.213265,111.156715,20.670011,17.175231,16.506036,17.844426,278.525666,0.993376,180037.4428,2442.822184,2067.095369,2443.322184,2029.404631,4.282318,-12.082088,78228.23797,538.133473,145.369582,480.610901,51.447978,109.777321,20.232634,17.429602,16.632482,18.226723,86.519175,0.991544,5282.749723,1293.936153,1461.269099,1294.436153,2635.230901,4.273877,-12.149253,3211097.841,1853.903651,1732.073745,13119.07617,2111.826835,117.945996,21.242101,17.599359,17.066529,18.13219,63.654738,0.990038,7888827.133,2761.304598,1705.25781,2761.804598,2391.24219,4.284705,-12.1209,1643059.024,1364.037493,1204.555617,7998,1080.582502,113.817945,19.995924,16.692572,14.979626,18.405518,86.803738,0.958234,2397685.853,2856.769653,1171.931247,2857.269653,2924.568753,4.285459,-12.178598,2127755.267,1532.412077,1388.500717,10054.52734,1399.350283,115.737188,19.974223,16.733453,14.852357,18.614548,80.841004,0.945302,4005283.745
cpt1m012-fa06-20201024-0293-e91.fits,0,59147.49001,2459147.49,2459147.495093,1.092641,20.637513,22,42,63,0.243386,0.038456,0.015434,0.0672,0.011251,0.852624,0.307885,0.437542,0.000221,0.0001,0.000081,0.000121,0.000077,0.000676,0.000291,0.000378,1103.513754,382.679887,191.207308,553.727662,145.853957,1260.425558,1058.980616,1159.0039,6978912.479,2764.285692,2045.08687,2044.320213,2045.58687,2052.179787,4.27938,-12.085037,1698569.409,1520.530844,1384.415741,1226.92148,7493.224609,1117.089742,114.358339,5945,20.320694,16.975564,15.90267,18.048458,86.001005,0.983836,2457654.617,2283.108531,2196.056233,2283.608531,1900.443767,4.28112,-12.068348,268382.5782,693.220584,387.153216,1317.332886,176.505843,110.86213,2.324321,16.762759,15.545204,17.980315,270.824666,0.979101,63563.44532,2016.782683,1779.940473,2017.282683,2316.559527,4.279193,-12.113633,107714.428,561.720506,191.758048,577.37384,70.840015,109.062528,20.349538,17.189036,15.993424,18.384648,81.075091,0.978846,9904.690197,1723.601884,2493.781227,1724.101884,1602.718773,4.276974,-12.036877,468983.3592,826.334574,567.546578,2112.654297,308.433966,111.057335,20.655621,17.049597,16.355598,17.743596,275.803713,0.993116,184863.4755,2447.012836,2074.117051,2447.512836,2022.382949,4.282337,-12.081315,78518.65454,537.438387,146.097965,503.395355,51.638975,109.507147,19.934789,17.251344,16.724661,17.778027,279.069493,0.995879,5458.754718,1298.015633,1468.174335,1298.515633,2628.325665,4.273925,-12.148194,3211870.118,1854.081932,1732.323724,13068.73535,2112.334735,118.108731,21.02307,17.53007,16.957058,18.103082,63.094795,0.987768,8064192.947,2765.386319,1712.194742,2765.886319,2384.305258,4.284714,-12.120011,1642884.456,1363.316916,1205.064235,7590.915527,1080.467695,114.059649,19.791525,16.57903,14.859665,18.298395,85.688412,0.956921,2460743.562,2860.869988,1178.84301,2861.369988,2917.65699,4.285463,-12.177508,2124157.905,1531.346649,1387.11761,9926.763672,1396.984423,115.586857,19.769448,16.639843,14.706049,18.573636,80.112246,0.940608,4093700.141
cpt1m012-fa06-20201024-0294-e91.fits,0,59147.49066,2459147.491,2459147.495742,1.091721,15.860421,22,42,63,0.243209,0.038455,0.0155,0.067322,0.011329,0.852118,0.307656,0.438124,0.000221,0.0001,0.000081,0.000121,0.000077,0.000676,0.000291,0.000378,1102.44915,382.821176,191.154006,554.861635,146.820224,1259.718216,1057.960904,1158.796666,6973537.281,2763.672561,2040.776181,2048.422365,2041.276181,2048.077635,4.279348,-12.084675,1696030.08,1520.530844,1383.81701,1225.617309,7356.514648,1115.419715,114.461676,5925,1.865581,17.001002,15.929235,18.072769,86.170069,0.983943,2424577.128,2278.729333,2200.198679,2279.229333,1896.301321,4.281091,-12.068019,268165.8559,692.3902,387.304523,1316.942383,176.363312,110.522637,20.206536,16.812894,15.551182,18.074606,271.788293,0.977638,62398.6709,2012.645523,1783.948164,2013.145523,2312.551836,4.279159,-12.113298,108091.4613,563.843002,191.704891,578.113953,71.087977,109.59026,1.826721,17.331636,16.241103,18.422168,83.00294,0.983312,9624.838082,1719.310603,2497.864228,1719.810603,1598.635772,4.276947,-12.036415,469469.1684,825.391502,568.783623,2144.952148,308.753466,110.794902,1.642586,17.126329,16.424422,17.828236,277.098006,0.992875,182982.187,2442.538706,2078.114326,2443.038706,2018.385674,4.282307,-12.081047,79000.75404,537.166511,147.069395,477.478882,51.956035,109.542635,20.107101,17.135301,16.121088,18.149514,274.085229,0.985798,5481.646922,1293.638494,1472.300883,1294.138494,2624.199117,4.27388,-12.147722,3208368.064,1853.306399,1731.159007,12988.36816,2110.031556,118.526231,21.084834,17.560066,17.005417,18.114714,62.793018,0.988239,7951803.962,2761.075331,1716.304986,2761.575331,2380.195014,4.284681,-12.119826,1640683.616,1363.042541,1203.692157,7482.32666,1079.020279,113.707244,19.760781,16.625475,14.890815,18.360135,85.850778,0.956481,2427347.433,2856.507099,1182.881193,2857.007099,2913.618807,4.285424,-12.177394,2124485.601,1531.423015,1387.262422,9642.750977,1397.199938,115.458293,19.751714,16.702576,14.777436,18.627716,80.149735,0.941609,4032667.394
cpt1m012-fa06-20201024-0295-e91.fits,0,59147.49132,2459147.491,2459147.496396,1.090804,22.429582,22,42,63,0.243288,0.038162,0.01541,0.067149,0.011066,0.852738,0.307493,0.437948,0.000221,0.0001,0.000081,0.000121,0.000077,0.000677,0.000291,0.000378,1102.628042,379.985835,190.175804,553.916951,143.665334,1259.648723,1057.740931,1158.721199,6972775.244,2763.543704,2040.901051,2037.356418,2041.401051,2059.143582,4.27935,-12.085837,1696390.77,1520.530844,1383.813291,1225.881252,7495.84082,1115.656927,114.572453,6000,20.538451,17.074823,16.068789,18.080858,88.134654,0.986151,2397005,2278.864437,2189.009793,2279.364437,1907.490207,4.281096,-12.069085,266091.8511,692.280993,384.369719,1345.771484,174.999312,111.410177,20.344368,16.806825,15.667878,17.945773,273.485853,0.981526,61897.45214,2012.674443,1773.095713,2013.174443,2323.404287,4.279165,-12.114525,107452.5961,563.409934,190.71832,566.24115,70.667817,109.676672,20.583571,17.399704,16.269017,18.530391,79.616221,0.980842,9537.891335,1719.370903,2486.809507,1719.870903,1609.690493,4.276934,-12.03752,468217.2629,824.663054,567.767964,2119.39209,307.930132,111.182467,20.770231,17.184879,16.554327,17.815431,279.885403,0.993935,179659.5838,2442.70231,2067.160913,2443.20231,2029.339087,4.282318,-12.082082,77159.60453,536.207461,143.898789,445.315887,50.745175,110.081015,20.226538,17.080858,16.798403,17.363312,287.056361,0.998405,5357.292329,1293.823801,1461.253645,1294.323801,2635.246355,4.273877,-12.149253,3209276.537,1853.769121,1731.216957,13142.7002,2110.629027,119.062305,21.289414,17.635917,17.148354,18.12348,62.563684,0.99078,7869659.548,2761.181126,1705.186285,2761.681126,2391.313715,4.284705,-12.120908,1639838.855,1362.706635,1203.368952,7268.012207,1078.464709,113.553103,19.917471,16.736146,15.054444,18.417847,86.380887,0.959777,2380708.866,2856.631537,1171.835692,2857.131537,2924.664308,4.285459,-12.178608,2123659.852,1530.929285,1387.170442,9645.668945,1396.656871,115.393938,19.906192,16.78101,14.898504,18.663517,80.940514,0.945649,3979436.691
cpt1m012-fa06-20201024-0296-e91.fits,0,59147.49196,2459147.492,2459147.497043,1.089918,23.10728,22,42,63,0.24263,0.03838,0.015258,0.066972,0.011279,0.852471,0.307925,0.437587,0.00022,0.000101,0.000081,0.000121,0.000077,0.000676,0.000291,0.000378,1101.583532,381.743543,188.577364,552.893288,146.188329,1260.125176,1058.52593,1158.858126,6978813.085,2764.913817,2044.833508,2044.198105,2045.333508,2052.301895,4.279381,-12.085128,1693272.06,1520.530844,1383.008338,1224.339733,7407.098633,1113.605861,115.032411,5933,20.396282,16.95072,15.922684,17.978756,87.475599,0.985281,2447665.827,2282.806553,2195.88376,2283.306553,1900.61624,4.281121,-12.068434,267844.7421,693.564243,386.185915,1300.883545,176.152127,111.619195,20.113912,16.705259,15.571117,17.839402,270.717907,0.98172,63906.65598,2016.628772,1779.768958,2017.128772,2316.731042,4.279196,-12.113738,106480.5164,563.073523,189.105884,565.246155,70.028515,110.656882,20.499255,17.046774,15.887026,18.206521,81.012829,0.979725,9705.3818,1723.365697,2493.660381,1723.865697,1602.839619,4.276974,-12.036966,467385.6222,824.814906,566.65516,2185.126221,307.383191,111.672127,20.69296,17.02316,16.372154,17.674166,279.06295,0.993542,184043.9667,2446.629672,2073.919227,2447.129672,2022.580773,4.282338,-12.081403,78712.93742,537.531325,146.43414,484.244904,51.766748,109.783753,19.92147,17.382327,17.011996,17.752657,278.726059,0.998007,5435.588605,1297.750064,1468.09862,1298.250064,2628.40138,4.273925,-12.148318,3211512.818,1854.30406,1731.923522,12955.07813,2112.099751,119.062102,21.10409,17.515375,17.014794,18.015956,61.972689,0.989539,8058534.583,2765.114684,1712.065998,2765.614684,2384.434002,4.284717,-12.120093,1643021.14,1364.126974,1204.448831,7469.005371,1080.557587,114.198658,19.822869,16.59252,14.917492,18.267548,86.125924,0.959315,2456482.477,2860.5868,1178.713206,2861.0868,2917.786794,4.285468,-12.177601,2124279.128,1531.490277,1387.066676,9676.37207,1397.064147,115.706057,19.87782,16.678602,14.792689,18.564516,80.266298,0.943911,4071880.133
