Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
cpt1m012-fa06-20201024-0260-e91.fits,0,59147.4686,2459147.469,2459147.473682,1.133503,24.854617,24,42,63,0.242446,0.038173,0.015414,0.067182,0.011355,0.853209,0.30775,0.437353,0.000223,0.000105,0.000087,0.000125,0.000084,0.000682,0.000294,0.00038,1089.46915,363.563558,177.436603,537.04537,135.974701,1250.96634,1047.68825,1149.454471,7009741.582,2798.527234,2042.804515,2048.014205,2043.304515,2048.485795,4.279359,-12.084713,1699481.678,1809.557368,1404.632275,1209.912166,6212.858398,939.169826,115.448668,6152,21.879288,17.831647,16.875961,18.787333,85.518662,0.988292,1770329.756,2280.805534,2199.785558,2281.305534,1896.714442,4.281102,-12.068056,267584.2467,728.209837,367.454864,1086.095459,147.872762,111.604178,21.600699,17.512042,16.368521,18.655563,271.233035,0.983057,45747.91884,2014.512984,1783.629513,2015.012984,2312.870487,4.279169,-12.11332,108050.5008,607.422891,177.883485,506.493713,59.711011,110.096173,21.944595,18.21292,17.082463,19.343378,82.426974,0.983587,7059.165036,1721.258364,2497.456679,1721.758364,1599.043321,4.276958,-12.036471,470928.3892,856.495036,549.832012,1767.585571,260.245073,111.578668,22.044672,17.908406,17.31026,18.506552,276.499417,0.99531,134447.7477,2444.550965,2077.81661,2445.050965,2018.68339,4.282317,-12.081064,79594.69993,584.500886,136.175499,422.451385,43.985729,110.792,21.578465,18.24291,17.609757,18.876063,275.039822,0.995041,4079.989262,1295.721951,1471.871474,1296.221951,2624.628526,4.273894,-12.147763,3227252.987,1872.833428,1723.192751,10956.83887,1783.448839,118.527861,22.542018,18.381461,17.922537,18.840385,60.237998,0.990319,5868787.657,2763.071137,1715.92261,2763.571137,2380.57739,4.284691,-12.119837,1649589.1,1385.304986,1190.776844,6243.487793,911.598123,114.246624,21.239786,17.471312,15.842255,19.100368,85.202659,0.964844,1772319.546,2858.635274,1182.600937,2859.135274,2913.899063,4.285435,-12.177378,2132899.495,1550.864186,1375.297408,8130.812012,1178.685756,116.184973,21.15563,17.524578,15.723276,19.325881,79.623365,0.952676,2940184.498
cpt1m012-fa06-20201024-0261-e91.fits,0,59147.46925,2459147.469,2459147.474333,1.131957,24.691452,24,42,63,0.242755,0.038216,0.015072,0.066928,0.011096,0.854556,0.307036,0.437406,0.000222,0.000105,0.000086,0.000125,0.000083,0.000683,0.000293,0.00038,1091.478391,364.528726,174.445243,535.531358,133.555755,1251.863245,1047.418915,1149.969704,7019430.113,2800.666536,2040.786361,2036.088029,2041.286361,2060.411971,4.279347,-12.085918,1703998.524,1809.557368,1405.37038,1212.490706,6297.58252,941.665931,114.430613,5883,21.692487,17.673858,16.641789,18.705927,87.649941,0.986361,1835580.452,2278.772804,2187.837351,2279.272804,1908.662649,4.281093,-12.069155,268257.2019,728.076351,368.446526,1103.822388,148.244652,111.115863,21.541894,17.3234,16.252131,18.394669,273.642269,0.984572,47627.73621,2012.553906,1771.690319,2013.053906,2324.809681,4.279161,-12.114624,105799.433,605.019973,174.869323,538.932373,58.467023,110.144836,21.689862,17.344941,16.044096,18.645786,81.796451,0.975823,7386.384295,1719.262959,2485.583321,1719.762959,1610.916679,4.276931,-12.03759,469797.7549,856.99585,548.1914,1886.153687,259.62026,111.636172,21.926786,17.706972,17.079352,18.334591,280.592562,0.994234,139203.5534,2442.594468,2066.045264,2443.094468,2030.454736,4.282315,-12.082148,77887.71016,582.356408,133.745777,400.251831,43.04241,110.101282,21.413221,17.985226,17.694423,18.276029,274.909296,0.998923,4072.563572,1293.71104,1459.94606,1294.21104,2636.55394,4.273873,-12.149342,3234464.762,1874.324613,1725.66947,11889.65918,1787.434219,118.118232,22.389932,18.223002,17.688403,18.757601,63.462923,0.990479,6093542.829,2761.0792,1704.016788,2761.5792,2392.483212,4.284702,-12.120985,1648935.008,1385.614342,1190.038929,6384.417969,911.236657,114.088479,21.020164,17.297942,15.582424,19.01346,86.543553,0.960853,1829033.816,2856.608188,1170.612399,2857.108188,2925.887601,4.285456,-12.178697,2136030.344,1552.647155,1375.734555,8399.234375,1180.41593,116.004467,21.002656,17.329283,15.439882,19.218684,80.886032,0.948525,3058213.137
cpt1m012-fa06-20201024-0262-e91.fits,0,59147.4699,2459147.47,2459147.474980,1.130428,24.695815,24,42,63,0.242425,0.038322,0.015432,0.067374,0.011464,0.851746,0.3079,0.438053,0.000222,0.000105,0.000087,0.000125,0.000083,0.00068,0.000294,0.000381,1091.180177,364.875181,178.053029,538.736686,137.740878,1251.967673,1048.837621,1150.530747,7019739.807,2800.207507,2040.94585,2037.082693,2041.44585,2059.417307,4.279351,-12.085856,1701760.921,1809.557368,1404.066545,1212.022982,6430.463867,940.429384,114.421285,5878,21.778647,17.704191,16.681168,18.727213,89.013813,0.986717,1832434.981,2278.875951,2188.865951,2279.375951,1907.634049,4.281096,-12.069089,269013.2744,729.423433,368.802622,1171.959595,148.662474,110.916376,21.554503,17.504399,16.223853,18.784945,271.728816,0.978743,47703.09001,2012.713946,1772.774613,2013.213946,2323.725387,4.279165,-12.114551,108327.5474,606.863931,178.503849,517.632751,59.864113,109.714623,21.838359,18.174144,17.242071,19.106217,87.243807,0.989437,7419.675462,1719.435025,2486.527495,1719.935025,1609.972505,4.276935,-12.037541,472946.6973,857.369342,551.62539,1880.490234,261.360433,111.095707,22.005131,17.846836,17.206717,18.486955,282.432926,0.993765,139091.8069,2442.744742,2066.713627,2443.244742,2029.786373,4.282318,-12.082119,80476.55091,583.377865,137.94927,419.385101,44.473059,109.815931,21.273685,18.513421,18.519161,18.507681,315.861254,0.999574,4188.789749,1293.888185,1460.923225,1294.388185,2635.576775,4.273878,-12.149284,3228862.776,1872.787326,1724.094739,11564.93164,1784.338442,118.459463,22.426229,18.271338,17.752648,18.790028,63.863727,0.991405,6069819.862,2761.19228,1704.971715,2761.69228,2391.528285,4.284705,-12.120919,1652555.991,1386.117809,1192.219002,6356.141113,913.23769,113.95689,21.038997,17.316371,15.614912,19.01783,87.253147,0.961767,1841719.757,2856.736627,1171.551121,2857.236627,2924.948879,4.28546,-12.178627,2138321.041,1553.224753,1376.697762,8277.410156,1181.681818,115.771345,20.959521,17.340063,15.487354,19.192772,81.436291,0.951122,3069189.338
cpt1m012-fa06-20201024-0263-e91.fits,0,59147.47055,2459147.471,2459147.475628,1.128919,24.272173,24,42,63,0.243022,0.038492,0.015333,0.06744,0.011241,0.853532,0.307613,0.437324,0.000223,0.000105,0.000087,0.000125,0.000083,0.000682,0.000294,0.00038,1091.274323,366.316381,176.576192,538.14213,135.091042,1251.304296,1047.547441,1149.548655,7010993.245,2798.427079,2040.99641,2037.226576,2041.49641,2059.273424,4.27935,-12.085859,1703827.282,1809.557368,1405.420948,1212.325236,6910.029297,941.571299,114.512351,6031,21.32584,17.396347,16.372269,18.420425,86.640949,0.986043,1953573.872,2278.914993,2189.049044,2279.414993,1907.450956,4.281096,-12.069088,269869.0849,728.792886,370.295992,1248.960938,149.135413,110.801793,21.127077,17.171894,16.017995,18.325792,272.18784,0.981995,50660.73153,2012.766732,1772.886306,2013.266732,2323.613694,4.279165,-12.114558,107498.5007,607.279897,177.016399,526.107422,59.405964,110.05052,21.24693,17.576161,16.37169,18.780631,82.08857,0.979896,7854.830019,1719.454423,2486.694773,1719.954423,1609.805227,4.276934,-12.03754,472822.3158,858.111351,551.003451,2011.936157,261.291697,111.256498,21.456841,17.449442,16.828669,18.070215,280.517626,0.994204,149657.6275,2442.57684,2067.245329,2443.07684,2029.254671,4.282316,-12.082081,78811.27055,582.545028,135.287861,428.857452,43.552789,110.296951,20.979886,17.948973,17.652032,18.245914,275.777012,0.99886,4364.096321,1293.916393,1461.140342,1294.416393,2635.359658,4.273877,-12.149278,3228489.392,1872.365821,1724.283447,12418.62402,1784.132102,117.802888,21.94363,17.92279,17.425514,18.420066,61.837371,0.99,6489918.727,2761.257817,1705.185578,2761.757817,2391.314422,4.284705,-12.120917,1649321.121,1385.469682,1190.441871,6829.902832,911.450032,114.116631,20.712739,17.000005,15.321213,18.678797,86.174609,0.961051,1948694.512,2856.767471,1171.791421,2857.267471,2924.708579,4.285459,-12.178623,2133182.733,1551.100935,1375.270096,8545.858398,1178.842279,115.848964,20.688623,17.076821,15.177112,18.97653,80.551756,0.946042,3235750.464
cpt1m012-fa06-20201024-0264-e91.fits,0,59147.47119,2459147.471,2459147.476274,1.127433,24.193397,24,42,63,0.242794,0.038303,0.015295,0.067234,0.011252,0.851866,0.308094,0.437746,0.000222,0.000105,0.000087,0.000125,0.000083,0.00068,0.000294,0.00038,1091.299177,364.490618,176.749619,538.244631,135.487527,1252.148677,1049.037153,1151.247661,7018482.97,2799.105826,2044.944043,2044.207403,2045.444043,2052.292597,4.279377,-12.085074,1704047.675,1809.557368,1405.834588,1212.125302,7259.641602,941.693093,114.863989,6386,21.209173,17.417895,16.483921,18.351869,86.151697,0.988356,1989048.724,2282.839949,2195.88953,2283.339949,1900.61047,4.281116,-12.068313,268830.0675,729.715754,368.403815,1277.836914,148.56123,111.033614,20.959845,17.116269,16.073409,18.159129,272.510644,0.985147,51524.94745,2016.664249,1779.90351,2017.164249,2316.59649,4.279195,-12.113709,107349.5253,605.842794,177.190397,572.952576,59.323637,109.910287,21.302309,17.324371,16.20582,18.442922,82.201594,0.982175,8021.172587,1723.412412,2493.719917,1723.912412,1602.780083,4.27696,-12.036916,471879.9582,856.264277,551.091492,2090.52124,260.77093,110.636774,21.472299,17.555863,17.089734,18.021992,281.661004,0.996661,149252.9904,2446.677333,2073.992387,2447.177333,2022.507613,4.282337,-12.081256,78974.31391,582.038342,135.685759,474.588501,43.64289,110.128463,20.965054,17.840718,17.454532,18.226903,279.52149,0.997904,4501.010294,1297.856774,1468.022294,1298.356774,2628.477706,4.273923,-12.148496,3228530.692,1873.077718,1723.650152,13065.80273,1784.154925,118.346253,21.916452,17.961254,17.551811,18.370697,59.683309,0.991366,6588987.934,2765.185778,1712.123929,2765.685778,2384.376071,4.284723,-12.119927,1653057.877,1386.293032,1192.430344,7008.77002,913.515043,113.213437,20.687682,17.076105,15.467423,18.684786,86.193273,0.964499,1969407.262,2860.708645,1178.728897,2861.208645,2917.771103,4.285482,-12.177486,2136894.401,1550.730447,1377.992162,9326.37793,1180.893427,115.262597,20.762191,17.073044,15.28903,18.857058,80.169192,0.951807,3293690.607
cpt1m012-fa06-20201024-0265-e91.fits,0,59147.47184,2459147.472,2459147.476920,1.125982,21.667079,24,42,63,0.242395,0.038135,0.015176,0.067458,0.011197,0.853296,0.307476,0.437632,0.000222,0.000105,0.000086,0.000125,0.000083,0.000682,0.000293,0.000381,1090.172147,363.143527,175.656483,538.582325,134.411546,1251.371306,1048.02522,1149.652057,7013487.374,2799.167716,2045.681799,2044.357582,2046.181799,2052.142418,4.279381,-12.085044,1700033.499,1809.557368,1404.07096,1210.788876,6796.59375,939.474774,114.595581,5804,21.057158,17.250413,16.321197,18.179629,86.772272,0.988313,2030195.503,2283.694127,2196.065031,2284.194127,1900.434969,4.281121,-12.068287,267460.6134,728.738158,367.018812,1323.13269,147.80444,111.32002,20.757037,16.963005,15.954848,17.971162,270.431572,0.985967,52680.69915,2017.363241,1779.897079,2017.863241,2316.602921,4.279198,-12.113687,106435.7983,604.440618,176.089751,597.432861,58.818692,110.104962,21.069191,17.160046,16.228693,18.0914,73.043507,0.982992,8088.373079,1724.218175,2493.839684,1724.718175,1602.660316,4.276966,-12.0369,473113.2069,857.90732,551.473563,2024.35498,261.45245,111.047889,2.928323,17.392328,16.869882,17.914773,279.911023,0.995929,154137.2055,2447.529894,2073.944612,2448.029894,2022.555388,4.282341,-12.081252,78529.54,583.405698,134.60537,440.037079,43.397099,110.125358,20.568601,17.490842,17.14945,17.832234,295.633143,0.996111,4519.087339,1298.636169,1468.152636,1299.136169,2628.347364,4.273929,-12.148443,3229156.332,1873.112357,1723.952287,12586.22168,1784.500668,117.92912,21.751083,17.785925,17.381164,18.190686,59.434648,0.991122,6777893.401,2765.970578,1712.25894,2766.470578,2384.24106,4.284726,-12.119895,1649344.261,1384.639382,1191.172433,6858.090332,911.46282,113.665123,20.475036,16.889393,15.28645,18.492335,86.121748,0.963954,2024307.764,2861.467857,1178.84865,2861.967857,2917.65135,4.285485,-12.177441,2134986.78,1552.276966,1375.390363,8811.871094,1179.839235,115.589367,20.536803,16.959109,15.17051,18.747708,80.170716,0.950928,3369071.231
cpt1m012-fa06-20201024-0266-e91.fits,0,59147.47249,2459147.472,2459147.477568,1.124529,23.696388,24,42,63,0.242935,0.038406,0.015369,0.067165,0.0112,0.853789,0.307309,0.437538,0.000223,0.000106,0.000087,0.000126,0.000083,0.000684,0.000294,0.000381,1089.402176,363.751555,176.611377,534.98811,134.278942,1249.070509,1045.653493,1147.701164,6998418.819,2798.328313,2038.033546,2045.367275,2038.533546,2051.132725,4.279329,-12.084955,1700160.366,1809.557368,1404.792197,1210.257553,6893.559082,939.544883,115.659548,5882,21.041676,17.398763,16.346062,18.451464,88.315028,0.985413,1973412.105,2275.940761,2197.092999,2276.440761,1899.407001,4.281073,-12.068277,268779.0128,731.050741,367.661227,1193.826782,148.533016,111.981815,20.802247,17.175906,16.020478,18.331334,274.615691,0.981588,50870.04363,2009.865617,1781.005472,2010.365617,2315.494528,4.27914,-12.113601,107557.4078,607.485673,177.053406,506.148285,59.438518,111.092346,21.13522,17.414739,16.416668,18.412809,79.26418,0.984928,7919.499185,1716.496313,2494.822057,1716.996313,1601.677943,4.276924,-12.036642,470046.3815,858.272899,547.665413,1951.12915,259.757657,112.273455,21.268574,17.453072,16.808528,18.097616,281.074174,0.993658,149467.5423,2439.756404,2075.254855,2440.256404,2021.245145,4.282291,-12.081289,78379.17987,582.862225,134.472911,436.410797,43.314007,110.762215,20.94016,17.535398,17.430085,17.640711,303.944566,0.998982,4487.111676,1290.937835,1469.182437,1291.437835,2627.317563,4.273856,-12.148107,3223221.077,1872.91296,1720.966829,12176.90918,1781.220719,119.367106,21.747061,17.922469,17.380708,18.464231,64.347261,0.990665,6543737.614,2758.334781,1713.282416,2758.834781,2383.217584,4.284669,-12.120125,1645116.558,1384.464445,1188.269272,6915.900879,909.126501,115.116099,20.494284,17.005269,15.282274,18.728263,87.415073,0.959437,1966311.873,2853.807475,1179.91027,2854.307475,2916.58973,4.285414,-12.177756,2130081.184,1551.159757,1373.218441,8494.418945,1177.128297,116.562978,20.474803,17.06404,15.145106,18.982975,81.515889,0.946079,3277534.75
cpt1m012-fa06-20201024-0267-e91.fits,0,59147.47313,2459147.473,2459147.478214,1.123104,23.863545,24,42,63,0.243006,0.038359,0.015324,0.067015,0.011116,0.852192,0.307469,0.438305,0.000223,0.000106,0.000087,0.000126,0.000084,0.000683,0.000294,0.000382,1088.848607,362.745917,175.897279,533.929826,132.730867,1248.107444,1044.988281,1147.040616,6989705.446,2796.953407,2035.729707,2046.050721,2036.229707,2050.449279,4.279309,-12.084874,1698539.429,1809.557368,1404.085431,1209.712309,7055.624512,938.649119,115.95869,5784,20.958378,17.308203,16.301994,18.314413,88.612863,0.986541,2031235.228,2273.667493,2197.825184,2274.167493,1898.674816,4.281055,-12.068129,268116.339,731.301795,366.628854,1287.303101,148.166808,112.448129,20.773166,17.079959,15.790985,18.368933,273.670769,0.977102,52583.84465,2007.487672,1781.653879,2007.987672,2314.846121,4.279122,-12.113572,107111.285,607.431977,176.334617,568.108765,59.191981,110.992813,21.025337,17.579461,16.516675,18.642247,78.972698,0.983104,7999.385148,1714.246611,2495.556976,1714.746611,1600.943024,4.276896,-12.036534,468418.267,857.045642,546.549966,2033.337158,258.857926,112.506385,21.189081,17.299666,16.658035,17.941297,280.123664,0.993766,153384.4987,2437.5232,2075.956579,2438.0232,2020.543421,4.282276,-12.081138,77694.45743,584.527136,132.918478,450.259796,42.935614,111.300752,20.687155,17.240823,17.120412,17.361233,307.048455,0.997402,4577.827322,1288.705153,1469.977594,1289.205153,2626.522406,4.273834,-12.148225,3215957.566,1870.588962,1719.22193,13091.4707,1777.206748,119.364416,21.712418,17.849886,17.349629,18.350143,62.795235,0.990739,6727223.052,2756.004118,1714.01036,2756.504118,2382.48964,4.284661,-12.11998,1643724.772,1384.107123,1187.570488,6921.328613,908.35737,114.877762,20.396676,16.929468,15.293306,18.56563,86.752505,0.962851,2016522.007,2851.515718,1180.641942,2852.015718,2915.858058,4.285413,-12.177681,2130023.109,1551.803069,1372.611739,8881.892578,1177.096204,116.964547,20.469765,17.027657,15.166625,18.888689,80.690299,0.948044,3345090.845
cpt1m012-fa06-20201024-0268-e91.fits,0,59147.47378,2459147.474,2459147.478861,1.1217,23.397209,24,42,63,0.243219,0.038315,0.015428,0.067649,0.011514,0.852367,0.307601,0.43804,0.000223,0.000106,0.000087,0.000126,0.000084,0.000682,0.000294,0.000381,1090.068629,363.079818,177.267522,538.654849,137.274838,1249.266452,1045.818461,1148.473776,6994720.68,2796.269655,2044.938496,2044.36558,2045.438496,2052.13442,4.279381,-12.085068,1701248.442,1809.557368,1404.698789,1211.112628,7392.376465,940.146177,115.343973,6056,20.576269,16.997233,16.057208,17.937258,87.29858,0.987731,2137718.181,2282.960921,2196.058952,2283.460921,1900.441048,4.281121,-12.068313,268003.6947,730.32296,366.965999,1271.002197,148.104558,112.343558,20.336684,16.811608,15.703099,17.920116,271.126905,0.982733,54635.93709,2016.739227,1779.81445,2017.239227,2316.68555,4.279199,-12.113723,107916.0036,607.244266,177.714323,534.38501,59.636685,110.554753,20.584568,17.308212,16.216092,18.400332,80.40389,0.982286,8490.588539,1723.519965,2493.896496,1724.019965,1602.603504,4.276966,-12.036914,473187.387,857.85227,551.595424,2754.513428,261.493443,111.844929,20.698063,17.096125,16.530627,17.661624,278.462061,0.995229,163696.1549,2446.981691,2073.881179,2447.481691,2022.618821,4.282342,-12.081286,80535.00034,585.78571,137.482016,1845.788818,44.505359,110.835434,19.71784,16.944179,16.768461,17.119897,288.487893,0.999326,6342.161329,1297.892403,1468.17702,1298.392403,2628.32298,4.273928,-12.148466,3218622.83,1870.745944,1720.50237,12834.27637,1778.67963,118.882412,21.285357,17.54248,17.138508,17.946452,59.756938,0.991269,7045810.025,2765.244925,1712.235368,2765.744925,2384.264632,4.284726,-12.119928,1645441.173,1384.553978,1188.426886,7459.484863,909.30589,114.439586,20.057319,16.639902,15.058847,18.220957,86.118759,0.963872,2111030.24,2860.715089,1178.905233,2861.215089,2917.594767,4.285484,-12.17747,2130656.677,1549.981897,1374.633265,8869.383789,1177.446327,115.557792,20.058026,16.674854,14.903859,18.44585,80.369026,0.950493,3526080.318
cpt1m012-fa06-20201024-0269-e91.fits,0,59147.47443,2459147.474,2459147.479507,1.120314,23.567085,24,42,63,0.24287,0.038417,0.015366,0.067172,0.011264,0.854259,0.30753,0.436988,0.000223,0.000105,0.000087,0.000125,0.000083,0.000683,0.000294,0.000381,1089.946975,365.84452,177.351195,536.295272,135.682246,1249.85802,1046.476277,1148.155296,6993969.912,2794.82423,2045.026609,2044.412153,2045.526609,2052.087847,4.279381,-12.085049,1698623.515,1809.557368,1402.859277,1210.829584,7010.532715,938.695586,113.976011,5931,20.743444,17.222075,16.261361,18.182789,85.432022,0.98731,2030831.953,2282.933194,2196.135237,2283.433194,1900.364763,4.28112,-12.068293,268689.0593,726.544374,369.817824,1219.229614,148.483305,110.045347,20.446765,17.056043,15.992716,18.119369,89.547386,0.98457,52658.83204,2016.823045,1780.091008,2017.323045,2316.408992,4.279199,-12.113676,107470.1537,604.449965,177.798263,562.114685,59.390299,109.158091,20.821843,17.301427,16.152196,18.450658,78.545072,0.979382,8211.092065,1723.521244,2493.861531,1724.021244,1602.638469,4.276966,-12.036906,469796.7266,855.65125,549.051645,1982.952393,259.619692,110.895121,20.886111,17.246113,16.695319,17.796907,277.604831,0.995627,155041.2333,2446.958289,2074.186226,2447.458289,2022.313774,4.282342,-12.08124,78781.04975,579.774948,135.882121,445.871063,43.536089,108.834048,20.27464,17.350614,17.14573,17.555498,284.933363,0.999259,4616.329977,1297.977222,1468.231274,1298.477222,2628.268726,4.273929,-12.148438,3222128.445,1870.871866,1722.260356,12360.89551,1780.616907,118.030101,21.525703,17.768427,17.320096,18.216758,60.072726,0.989915,6770598.368,2765.309007,1712.252925,2765.809007,2384.247075,4.284726,-12.119913,1644976.171,1383.162075,1189.286636,7145.802246,909.04892,113.544778,20.220567,16.855279,15.275303,18.435255,84.765213,0.964283,2021129.773,2860.786473,1178.936722,2861.286473,2917.563278,4.285484,-12.177449,2126865.296,1548.464921,1373.531468,8708.907227,1175.351129,114.614936,20.220394,16.94062,15.148136,18.733104,79.477245,0.949719,3356869.07
cpt1m012-fa06-20201024-0270-e91.fits,0,59147.47508,2459147.475,2459147.480157,1.118941,23.336918,24,42,63,0.243287,0.038552,0.015652,0.067077,0.011236,0.852457,0.307648,0.437929,0.000223,0.000105,0.000087,0.000125,0.000083,0.000682,0.000294,0.000381,1090.359593,366.183872,179.695836,535.896399,135.383304,1249.203919,1046.402015,1148.243197,6988024.719,2793.639156,2045.941276,2044.193672,2046.441276,2052.306328,4.279382,-12.085036,1700096.518,1809.557368,1403.279782,1211.516434,7606.159668,939.509599,113.752812,6048,20.452039,16.994108,15.990347,17.997869,85.554157,0.985803,2171532.522,2283.879673,2195.859505,2284.379673,1900.640495,4.281121,-12.068284,269399.225,727.768058,370.171818,1290.731079,148.875758,110.329133,20.206365,16.926509,15.851345,18.001672,89.22842,0.983979,56093.23933,2017.749965,1779.729924,2018.249965,2316.770076,4.279201,-12.113679,109378.7611,607.115687,180.161316,621.464233,60.445036,109.01274,20.605203,17.586085,16.674462,18.497708,77.907428,0.987153,8756.886744,1724.420525,2493.622861,1724.920525,1602.877139,4.276967,-12.036898,468734.4329,854.364964,548.634896,2138.182861,259.032646,110.701083,20.68886,17.030709,16.375747,17.685671,278.901717,0.993493,163697.763,2447.613768,2073.95106,2448.113768,2022.54894,4.282341,-12.081226,78519.54126,579.129417,135.582029,462.228119,43.391573,109.544203,20.166286,17.494899,17.281305,17.708493,290.753586,0.998937,4833.817227,1298.871777,1468.001829,1299.371777,2628.498171,4.27393,-12.148433,3215723.274,1869.511172,1720.087755,13483.38965,1777.077273,118.248147,21.116709,17.553965,17.053666,18.054264,61.043234,0.988504,7180491.675,2766.23207,1712.104141,2766.73207,2384.395859,4.284727,-12.119886,1644060.674,1382.282968,1189.380693,7360.329102,908.542997,113.008544,19.946996,16.632895,14.973896,18.291895,84.981616,0.959764,2153844.672,2861.685728,1178.650441,2862.185728,2917.849559,4.285486,-12.177437,2128240.77,1548.754826,1374.162479,9504.070312,1176.111246,114.932872,19.945799,16.729424,14.860603,18.598244,79.731812,0.944475,3582113.996
