Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,Variance_C8
elp1m008-fa05-20201118-0430-e91.fits,58,0,59172.93461,2459172.935,2459172.937114,1.504531,39.040373,28,53,80,0.089597,0.056507,0.081526,0.057566,0.073261,0.688612,1.005553,0.09989,0.000264,0.000249,0.00026,0.00025,0.000256,0.000795,0.001156,0.000289,339.978557,227.161323,313.37974,230.024995,286.092354,866.298563,869.923915,346.184719,5634810.568,3237.289678,1999.032439,2038.851274,1999.532439,2057.648726,10.10805,74.827944,504859.8258,2463.00864,1456.373284,346.655512,1384.629517,204.97688,522.191817,9811,34.005382,27.667939,28.667208,26.668671,359.850137,0.994796,39838.96232,1859.586699,1924.859383,1860.086699,2171.640617,10.111832,74.840577,318408.3165,1389.695452,229.120932,1140.890137,129.276167,522.380643,34.232621,27.505366,29.04021,25.970523,359.627751,0.98762,16385.8803,1888.578839,1753.58839,1889.078839,2342.91161,10.11094,74.859044,459381.4451,1441.93968,318.585758,1266.362793,186.512316,523.912423,34.255652,27.998679,28.944711,27.052647,6.29868,0.995216,31141.58353,1681.442272,1708.686744,1681.942272,2387.813256,10.116637,74.864327,324373.0576,1397.796293,232.060322,1103.709717,131.697897,526.957333,34.227553,26.967892,28.155309,25.780475,5.792129,0.991951,18407.92722,1700.820544,2268.863207,1701.320544,1827.636793,10.116385,74.803685,412812.4912,1423.309947,290.036961,1240.575195,167.604971,522.755508,33.950317,27.365455,28.327335,26.403575,1.851471,0.99505,27923.92826,1447.23823,1456.076303,1447.73823,2640.423697,10.12299,74.892098,2297861.993,1982.349327,1159.160982,4231.314941,932.949221,527.192832,34.383142,27.910518,28.731768,27.089269,10.700276,0.996012,780719.1309,1932.352878,2378.308632,1932.852878,1718.191368,10.110074,74.791366,2825205.955,2109.207182,1339.463463,5304.31543,1147.054829,523.87278,33.857536,27.521294,28.578579,26.464009,358.796958,0.994104,1242617.941,2762.534935,1569.569514,2763.034935,2526.930486,10.08668,74.876802,511742.6202,1449.682955,353.00313,1431.810303,207.771346,515.873827,34.302536,27.60056,28.294922,26.906197,351.135269,0.997213,40923.53623
elp1m008-fa05-20201118-0431-e91.fits,59,0,59172.93595,2459172.936,2459172.938461,1.501713,38.645858,28,53,80,0.090398,0.057185,0.082011,0.057917,0.073464,0.688926,1.005507,0.09977,0.000264,0.000249,0.000261,0.000251,0.000256,0.000796,0.001157,0.000289,342.629209,229.568046,314.048683,230.602026,286.545544,865.582822,869.120939,345.226445,5618797.915,3231.079734,1998.839806,2038.912874,1999.339806,2057.587126,10.108038,74.827984,507930.6012,2463.00864,1453.390516,349.479782,1461.650513,206.223638,519.128531,9652,33.61952,27.533112,28.569551,26.496673,359.622538,0.994347,41700.59365,1859.526455,1925.030171,1860.026455,2171.469829,10.111817,74.840614,321309.4914,1387.376878,231.594959,1106.959351,130.454066,518.943362,33.7281,27.456877,28.961402,25.952353,1.041901,0.988046,16757.57344,1888.41373,1753.703438,1888.91373,2342.796562,10.110926,74.859097,460803.5685,1443.174287,319.298627,1336.009155,187.089708,521.195925,34.025335,27.907199,28.734568,27.07983,6.864225,0.996281,32284.44664,1681.133334,1708.807351,1681.633334,2387.692649,10.11663,74.864387,325425.085,1398.735088,232.656697,1140.840698,132.125028,524.419148,33.615379,26.780425,28.067975,25.492874,6.054042,0.990373,19168.08377,1700.689562,2268.875054,1701.189562,1827.624946,10.116376,74.803724,412780.9527,1420.851102,290.516685,1342.397095,167.592166,520.681631,33.69373,27.216433,28.527408,25.905457,359.639061,0.990761,28903.951,1447.09767,1456.140169,1447.59767,2640.359831,10.122981,74.892183,2291951.534,1978.341571,1158.521646,4527.483398,930.549531,524.118332,34.089233,27.694213,28.619277,26.769149,7.904031,0.99519,816356.4207,1932.207429,2378.289521,1932.707429,1718.210479,10.110063,74.791397,2817113.016,2104.513799,1338.605153,5538.287598,1143.769035,521.965464,33.446535,27.301322,28.473569,26.129074,357.989746,0.992616,1295798.138,2762.383029,1569.604873,2762.883029,2526.895127,10.086652,74.876852,509733.3645,1448.123801,351.995709,1487.417725,206.955573,513.362331,33.908657,27.369158,28.271943,26.466373,352.230847,0.995322,42490.52413
elp1m008-fa05-20201118-0432-e91.fits,60,0,59172.93731,2459172.937,2459172.939815,1.498927,38.571779,28,53,80,0.08976,0.056739,0.081717,0.057901,0.073529,0.688891,1.002776,0.100608,0.000262,0.000247,0.000258,0.000248,0.000255,0.000791,0.001147,0.000287,343.197929,230.028202,316.583373,233.238695,288.77081,870.486538,874.346153,350.526874,5618153.138,3212.095593,1998.652574,2038.981871,1999.152574,2057.518129,10.108067,74.827978,504286.1598,2463.00864,1440.809845,350.001884,1452.006958,204.743967,507.741226,9721,33.647906,27.522347,28.526985,26.517709,4.969393,0.994521,40823.71547,1859.471668,1925.274237,1859.971668,2171.225763,10.111841,74.840588,318771.1523,1373.754835,232.043698,1104.71167,129.423481,506.410575,33.821962,27.328969,28.714082,25.943856,8.920826,0.988719,16772.9675,1888.253328,1753.835077,1888.753328,2342.664923,10.110951,74.859075,459097.038,1426.20889,321.900278,1347.194092,186.396844,508.458437,33.876853,27.741346,28.511133,26.971559,12.981162,0.996196,32641.42043,1681.011783,1709.039578,1681.511783,2387.460422,10.116651,74.864359,325296.2246,1382.236222,235.340544,1118.238281,132.072709,511.346577,33.60188,26.745275,27.988314,25.502236,9.485177,0.99038,19216.80041,1700.436068,2269.09524,1700.936068,1827.40476,10.116406,74.803721,413096.8017,1410.903601,292.788821,1319.859497,167.720403,507.891736,33.527903,27.026964,28.10448,25.949448,4.753059,0.993485,29066.07254,1446.911883,1456.241464,1447.411883,2640.258536,10.122999,74.892167,2291619.094,1967.529927,1164.718799,4495.110352,930.414557,511.936173,34.040914,27.579026,28.38527,26.772782,15.917086,0.995272,813276.4873,1932.086052,2378.467037,1932.586052,1718.032963,10.110093,74.791395,2812970.066,2093.647466,1343.573888,5529.014648,1142.086966,509.133333,33.340111,27.237355,28.314353,26.160358,4.178586,0.993631,1286722.071,2762.126512,1569.562898,2762.626512,2526.937102,10.086687,74.876811,513563.9779,1436.323213,357.554604,1818.503052,208.510831,501.837389,34.070849,27.201422,27.915417,26.487426,358.585769,0.997241,43549.81905
elp1m008-fa05-20201118-0433-e91.fits,61,0,59172.93865,2459172.939,2459172.941159,1.496202,38.376647,28,53,80,0.090601,0.056604,0.081752,0.058637,0.073728,0.688007,1.008979,0.099118,0.000261,0.000246,0.000257,0.000248,0.000253,0.00079,0.001154,0.000285,347.135157,230.358358,317.994822,236.597637,291.002906,871.026268,874.598996,347.340576,5621611.887,3211.610026,1998.610949,2038.94219,1999.110949,2057.55781,10.108089,74.827971,509323.2454,2463.00864,1438.076768,354.169719,1497.332275,206.789062,503.646239,9573,33.516863,27.424799,28.715118,26.134479,356.511586,0.991052,42574.83648,1859.083619,1925.086427,1859.583619,2171.413573,10.111871,74.840585,318203.6147,1369.327512,232.37948,1091.649658,129.193057,503.642486,33.540143,27.183467,28.973755,25.393179,357.834433,0.982701,17047.25984,1888.037816,1753.756473,1888.537816,2342.743527,10.110978,74.859048,459579.5261,1421.192829,323.375911,1347.206543,186.592738,505.203672,33.660789,27.62606,28.646768,26.605352,2.206855,0.994522,33427.77741,1680.721638,1708.857046,1681.221638,2387.642954,10.116677,74.864333,329633.5268,1380.438135,238.789061,1140.986328,133.833687,507.948957,33.588661,26.706861,28.413512,25.000209,358.585129,0.983759,19921.93101,1700.194796,2268.973477,1700.694796,1827.526523,10.116426,74.803731,414472.0512,1404.467663,295.109715,1332.729126,168.278765,504.475123,33.394601,27.006049,28.349117,25.66298,356.509903,0.990008,30038.22374,1446.728442,1456.156062,1447.228442,2640.343938,10.123019,74.892104,2291287.294,1966.916963,1164.913079,4695.410156,930.279844,509.254852,33.856839,27.544153,28.62343,26.464876,4.350928,0.993734,833961.1715,1931.861868,2378.381253,1932.361868,1718.118747,10.110116,74.791418,2823368.641,2096.815489,1346.503141,5997.383301,1146.308866,505.943101,33.153648,27.162812,28.545825,25.779798,355.65588,0.989443,1331704.746,2762.204551,1569.796969,2762.704551,2526.703031,10.086725,74.876766,506955.9516,1431.44732,354.156206,1459.488647,205.827923,497.892098,33.729849,27.111195,28.364604,25.857786,350.787952,0.990542,43696.08469
elp1m008-fa05-20201118-0434-e91.fits,62,0,59172.94,2459172.94,2459172.942505,1.493506,34.782775,28,53,80,0.090072,0.057345,0.081805,0.058593,0.073412,0.688771,1.003841,0.100338,0.00026,0.000245,0.000256,0.000247,0.000252,0.000789,0.001145,0.000285,346.349608,233.605107,319.044119,237.446834,290.953051,872.677301,876.706764,351.987033,5608161.741,3197.498131,1998.594358,2038.892221,1999.094358,2057.607779,10.108031,74.828022,505136.5687,2463.00864,1429.739554,353.306703,1396.683838,205.089239,497.546522,9675,33.95386,27.563158,28.29111,26.835207,339.475934,0.995101,41016.9059,1859.120489,1925.022548,1859.620489,2171.477452,10.111816,74.84065,321602.4445,1364.427055,235.705121,1090.000244,130.573007,496.370676,34.086323,27.507173,28.769605,26.24474,348.585044,0.990123,16788.83463,1887.947359,1753.771574,1888.447359,2342.728426,10.110927,74.859126,458777.5332,1413.984647,324.457224,1290.008179,186.267123,498.521763,34.046502,27.8054,28.511578,27.099222,347.204781,0.996832,32523.02052,1680.721598,1708.767009,1681.221598,2387.732991,10.116629,74.864425,328601.7643,1371.155578,239.653158,1097.806641,133.414783,501.708917,34.039566,27.039748,27.947297,26.1322,348.112794,0.994632,19060.15075,1700.201299,2268.854093,1700.701299,1827.645907,10.116376,74.803758,411707.475,1395.42501,295.040917,1238.341187,167.156326,498.199601,33.768818,27.121474,27.967026,26.275922,343.668347,0.994525,29392.7826,1446.639939,1456.009872,1447.139939,2640.490128,10.122982,74.892231,2287307.004,1960.155709,1166.900667,4386.650879,928.663816,501.719285,34.362674,27.691979,28.310044,27.073913,346.798863,0.997519,812819.2109,1931.775133,2378.328343,1932.275133,1718.171657,10.110061,74.791426,2809455.183,2086.479471,1346.505069,5492.128418,1140.659898,499.674082,1.399376,27.335638,28.237304,26.433972,342.09109,0.993396,1292753.971,2762.143384,1569.680112,2762.643384,2526.819888,10.086645,74.87689,511399.5539,1424.21463,359.074779,1416.854736,207.632058,490.846592,34.228434,27.441558,28.054446,26.828671,332.397572,0.993879,42916.8106
elp1m008-fa05-20201118-0435-e91.fits,63,0,59172.94134,2459172.941,2459172.943845,1.49085,33.710564,28,53,80,0.089941,0.057168,0.081369,0.058158,0.073479,0.690083,1.002582,0.100161,0.00026,0.000245,0.000256,0.000246,0.000252,0.00079,0.001142,0.000285,346.473199,233.014073,317.63178,236.137781,291.268864,873.831773,877.561792,351.039104,5625627.019,3204.634831,1998.491635,2039.103953,1998.991635,2057.396047,10.108026,74.827951,505974.5169,2463.00864,1431.630812,353.425277,1471.604858,205.429453,499.204441,9510,33.315943,27.065411,28.022346,26.108476,352.306115,0.994634,44432.88153,1858.990073,1925.213873,1859.490073,2171.286127,10.111811,74.840585,321605.8357,1367.986343,235.094332,1121.290771,130.574384,499.134952,1.657858,27.014578,28.410965,25.618191,358.398844,0.989336,18124.65765,1888.034408,1753.961006,1888.534408,2342.538994,10.110915,74.859062,457750.7888,1417.349745,322.96248,1370.127808,185.850257,501.058428,33.549301,27.299613,28.104937,26.49429,358.910806,0.99652,34760.20346,1680.685649,1708.898706,1681.185649,2387.601294,10.116621,74.864371,327175.2652,1372.934553,238.303614,1193.398071,132.835614,503.408363,33.273877,26.328533,27.595013,25.062053,1.790284,0.990751,20599.77884,1700.273044,2268.980688,1700.773044,1827.519312,10.116367,74.803698,413364.4671,1399.513935,295.36288,1295.140747,167.829077,499.685455,33.178198,26.573851,27.659642,25.48806,352.461591,0.992861,31371.29088,1446.695109,1456.249969,1447.195109,2640.250031,10.122971,74.892171,2297017.273,1963.488655,1169.865315,4724.616699,932.606259,503.322652,33.558424,27.151036,28.006678,26.295394,3.318561,0.995982,884459.0702,1931.783976,2378.427284,1932.283976,1718.072716,10.110054,74.791365,2816440.785,2090.02184,1347.565242,5794.548828,1143.496104,502.043887,32.995402,26.788871,27.898729,25.679013,354.573512,0.992906,1391303.382,2762.165619,1569.85886,2762.665619,2526.64114,10.086633,74.876815,512168.9604,1430.456365,358.045847,1485.761841,207.944443,494.622237,33.372736,26.850081,27.618757,26.081405,346.129083,0.995822,46373.56163
elp1m008-fa05-20201118-0436-e91.fits,64,0,59172.94268,2459172.943,2459172.945190,1.488238,29.818573,28,53,80,0.089919,0.057172,0.081471,0.058102,0.073485,0.6872,1.006999,0.100055,0.000257,0.000241,0.000253,0.000243,0.000249,0.00078,0.001139,0.000282,350.54479,237.025632,322.232147,239.243592,295.074179,880.570255,884.493043,355.345705,5635677.893,3184.16061,1998.280736,2039.192731,1998.780736,2057.307269,10.108095,74.827911,506752.0007,2463.00864,1416.975562,357.629316,1452.133057,205.745117,485.572148,9683,33.465722,26.989955,28.150525,25.829386,353.671304,0.99226,44328.12225,1858.889497,1925.292038,1859.389497,2171.207962,10.111876,74.840543,322202.9328,1347.114198,239.180118,1108.735962,130.81681,484.476669,1.932485,26.987204,28.686803,25.287606,354.49408,0.983664,17990.78464,1887.857367,1754.018216,1888.357367,2342.481784,10.110982,74.859018,459146.5589,1401.079716,327.70909,1340.153442,186.41695,486.070858,33.561078,27.375445,28.421848,26.329042,359.329931,0.99417,34405.60618,1680.586299,1709.00578,1681.086299,2387.49422,10.116685,74.864321,327443.3097,1356.099227,241.459698,1129.862549,132.944442,488.987955,2.150116,26.397535,27.891699,24.903371,356.636383,0.987089,20310.18275,1700.20559,2269.249186,1700.70559,1827.250814,10.116431,74.803645,414139.5201,1383.867435,299.262422,1312.20813,168.143754,485.808908,33.16891,26.676764,27.930747,25.422782,353.629234,0.990751,31010.89968,1446.531006,1456.399792,1447.031006,2640.100208,10.123036,74.89211,2295423.775,1950.150861,1177.049336,4598.589844,931.959287,489.145632,33.739711,27.186509,28.23759,26.135428,359.024317,0.994032,872418.2577,1931.634477,2378.589329,1932.134477,1717.910671,10.110121,74.791326,2827665.024,2082.413238,1357.878913,5903.860352,1148.05323,487.376024,33.199992,26.825224,28.081368,25.569079,351.367429,0.990424,1386517.493,2762.073981,1570.053093,2762.573981,2526.446907,10.086704,74.876749,512589.0935,1413.982147,362.514544,1436.954834,208.11502,481.143753,33.620007,26.753097,27.72637,25.779824,343.027284,0.992328,46140.04666
elp1m008-fa05-20201118-0437-e91.fits,65,0,59172.94403,2459172.944,2459172.946538,1.485644,36.531207,28,53,80,0.089864,0.05653,0.081356,0.058625,0.0732,0.688513,1.001677,0.101101,0.000253,0.000238,0.000249,0.00024,0.000245,0.000776,0.001123,0.000278,354.728146,237.723001,326.439446,244.774424,298.681295,887.594271,892.211025,363.246048,5640100.548,3160.359187,1998.151306,2039.77295,1998.651306,2056.72705,10.108028,74.827938,506844.5255,2463.00864,1400.315433,361.950253,1463.314941,205.782683,468.620884,9621,32.612466,26.567406,27.831956,25.302856,1.446053,0.990956,46961.54603,1858.654949,1925.83702,1859.154949,2170.66298,10.111813,74.840571,318833.657,1329.24609,239.860519,1076.579956,129.448859,468.185682,32.788476,26.589021,28.312173,24.865869,4.549016,0.982913,18748.62908,1887.553519,1754.590879,1888.053519,2341.909121,10.110922,74.859045,458858.3039,1381.930654,332.041483,1347.930054,186.299916,469.095184,32.843004,26.891381,27.953657,25.829105,6.030588,0.993494,36161.40446,1680.254465,1709.630877,1680.754465,2386.869123,10.116627,74.864336,330650.5722,1338.071714,247.109754,1137.682129,134.246615,471.083239,32.802725,25.947477,27.558957,24.335997,6.188696,0.983953,21707.79744,1699.828681,2269.541382,1700.328681,1826.958618,10.116369,74.803693,412852.818,1362.755976,302.954326,1306.057251,167.621344,468.289318,32.464346,26.149841,27.610813,24.68887,1.318823,0.987566,32860.41638,1446.21713,1456.931114,1446.71713,2639.568886,10.122979,74.89213,2299824.677,1939.734355,1185.638988,4695.252441,933.746086,471.926815,33.142265,26.809139,27.971466,25.646812,9.371756,0.991647,912897.8242,1931.422199,2379.208642,1931.922199,1717.291358,10.110053,74.791345,2822412.313,2067.598502,1365.067884,5708.996094,1145.92059,469.845473,32.588329,26.455776,27.877093,25.034459,1.198289,0.988501,1451069.04,2761.732066,1570.573549,2762.232066,2525.926451,10.086644,74.87681,517863.5573,1396.544757,370.81773,1950.286621,210.256492,462.968634,33.18947,26.578285,27.629221,25.52735,352.9391,0.993371,48585.20229
elp1m008-fa05-20201118-0438-e91.fits,66,0,59172.94538,2459172.945,2459172.947884,1.483101,33.938509,28,53,80,0.090051,0.056816,0.081097,0.05813,0.073787,0.6909,1.00307,0.099668,0.000252,0.000237,0.000248,0.000239,0.000245,0.000777,0.001123,0.000277,356.98878,239.634811,326.432741,243.281249,301.068201,889.388782,893.540758,360.053364,5636118.79,3153.110532,1998.022444,2039.162551,1998.522444,2057.337449,10.108047,74.827931,507538.8059,2463.00864,1393.07965,364.328634,1522.048096,206.064566,464.462969,9572,33.198023,26.905719,27.944808,25.866629,347.553028,0.992771,45414.19898,1858.675098,1925.299188,1859.175098,2171.200812,10.111827,74.840558,320222.4631,1324.230617,241.817746,1167.874756,130.012724,463.530724,33.291261,26.762124,28.152624,25.371624,349.186343,0.987571,18411.13175,1887.5321,1754.118064,1888.0321,2342.381936,10.110937,74.859025,457074.3099,1376.662749,332.016182,1381.936768,185.575601,466.695282,33.397278,27.049023,27.810945,26.287101,346.772193,0.996047,36078.55515,1680.230448,1709.103802,1680.730448,2387.396198,10.116641,74.864326,327629.0463,1334.177455,245.566319,1148.404175,133.019853,469.030867,1.632209,26.09394,27.42062,24.767259,353.12,0.989097,21181.04752,1699.713085,2269.161743,1700.213085,1827.338257,10.116388,74.803667,415870.3034,1361.581515,305.431808,1325.673462,168.846465,464.775841,33.239468,26.572025,27.664534,25.479516,349.378681,0.992243,31951.30971,1446.201862,1456.378228,1446.701862,2640.121772,10.122992,74.892126,2302912.66,1935.909778,1189.576439,4862.005859,934.99983,469.073387,33.632452,27.04029,27.864102,26.216479,351.639921,0.99596,900183.7903,1931.303831,2378.589526,1931.803831,1717.910474,10.110074,74.79134,2822378.571,2064.231163,1367.278346,6137.526855,1145.90689,467.110429,33.206995,26.678853,27.747122,25.610584,345.61289,0.991679,1422066.051,2761.776015,1570.013302,2762.276015,2526.486698,10.086657,74.876784,510827.5591,1390.434845,367.386908,1496.379272,207.399824,459.259344,33.379178,26.687684,27.454497,25.92087,334.748944,0.991851,46811.56378
elp1m008-fa05-20201118-0439-e91.fits,67,0,59172.94672,2459172.947,2459172.949225,1.480602,29.260745,28,53,80,0.090023,0.056664,0.081176,0.058662,0.073424,0.68904,1.000905,0.101111,0.000252,0.000237,0.000248,0.000239,0.000244,0.000774,0.001119,0.000277,357.035313,239.389358,326.988604,245.940645,300.409417,889.71151,894.402187,365.558591,5628275.767,3146.187576,1997.866942,2039.24905,1998.366942,2057.25095,10.108025,74.828033,506674.3305,2463.00864,1390.564581,364.365911,1395.159302,205.713582,459.331551,9785,32.75425,26.862978,27.874873,25.851083,350.472447,0.993665,43892.0191,1858.381729,1925.141081,1858.881729,2171.358919,10.111809,74.840682,318920.9076,1320.244635,241.56198,1083.663574,129.484283,459.790054,32.915266,26.857549,28.280368,25.43473,0.958612,0.988824,17474.0285,1887.327488,1754.050338,1887.827488,2342.449662,10.110917,74.859135,456879.476,1373.694172,332.591843,1336.541382,185.496497,461.80671,1.652154,27.261766,28.045312,26.478221,359.538988,0.9967,33930.07994,1679.764306,1709.099364,1680.264306,2387.400636,10.116628,74.864425,330166.7515,1329.717854,248.298352,1085.469727,134.05018,463.986346,32.866482,26.417268,27.494511,25.340026,358.34261,0.993348,20423.2877,1699.506488,2269.102028,1700.006488,1827.397972,10.116365,74.803783,413249.2185,1356.085268,304.736898,1273.557129,167.782285,460.628416,1.195532,26.538515,27.652949,25.424082,356.670283,0.992875,30840.03042,1445.971863,1456.329171,1446.471863,2640.170829,10.122972,74.892221,2296042.544,1931.886463,1188.497662,4588.198242,932.210511,464.780796,33.234319,27.087161,27.931876,26.242445,2.370903,0.996091,868010.8207,1931.071963,2378.634195,1931.571963,1717.865805,10.110052,74.791451,2815410.211,2061.335776,1365.818341,5551.658691,1143.077683,462.343439,32.702024,26.742154,27.836432,25.647876,353.483617,0.992967,1366826.402,2761.4051,1570.146689,2761.9051,2526.353311,10.086646,74.876886,516823.0122,1384.632,373.256585,1485.614868,209.834023,454.146848,32.827423,26.795453,27.656456,25.934451,345.565393,0.994626,46078.17129
elp1m008-fa05-20201118-0440-e91.fits,68,0,59172.94806,2459172.948,2459172.950568,1.478133,36.185591,28,53,80,0.089669,0.056894,0.081392,0.058531,0.073484,0.691016,1.002346,0.099837,0.000249,0.000235,0.000246,0.000236,0.000242,0.000773,0.001116,0.000274,360.603687,242.560734,330.54282,247.520619,303.536068,893.479704,898.083193,364.635999,5615584.087,3125.907991,1997.643782,2038.72402,1998.143782,2057.77598,10.108034,74.827997,503541.7021,2463.00864,1367.964268,368.095654,1473.561401,204.441712,447.053661,9676,32.43645,26.541641,27.557052,25.52623,359.004022,0.994156,47362.0262,1858.412472,1924.881711,1858.912472,2171.618289,10.111811,74.840619,319492.5282,1305.103428,244.802459,1095.8573,129.716365,446.308807,32.564586,26.53552,27.884337,25.186703,3.618081,0.989552,19098.16208,1887.076701,1753.709146,1887.576701,2342.790854,10.110927,74.859085,457064.6377,1359.161719,336.284219,1388.345703,185.571674,448.958664,32.597321,26.992817,27.762862,26.222772,11.202002,0.996198,36977.28633,1679.931242,1708.62388,1680.431242,2387.87612,10.116627,74.86439,328686.5283,1315.250847,249.904061,1178.124878,133.449198,450.628841,32.521963,25.99915,27.393732,24.604568,5.078323,0.98819,21838.93217,1699.432113,2268.691038,1699.932113,1827.808962,10.116372,74.803733,412654.9643,1339.946117,307.963849,1292.382568,167.541014,447.953212,32.374917,26.211741,27.257359,25.166124,3.496238,0.99356,33077.56992,1445.872612,1455.903583,1446.372612,2640.596417,10.122979,74.892186,2294750.469,1922.169414,1193.83362,5020.825684,931.685919,451.597137,32.714257,26.80167,27.613939,25.989401,11.531977,0.995668,940437.9595,1930.924636,2378.171696,1931.424636,1718.328304,10.11006,74.791404,2811081.025,2049.616283,1371.515755,6085.089355,1141.320001,449.644097,32.324643,26.45398,27.542183,25.365777,359.709346,0.993254,1466319.752,2761.24398,1569.573403,2761.74398,2526.926597,10.08665,74.876858,509752.5932,1369.53956,372.207279,1470.814087,206.96338,441.956063,32.689847,26.455999,27.338762,25.573237,353.843211,0.995345,48879.51532
