Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
elp1m008-fa05-20201021-0220-e91.fits,0,59144.80367,2459144.804,2459144.805991,1.739424,20.183063,23,37,56,0.169389,0.016258,0.018473,0.212605,0.378783,0.57889,0.224447,0.00024,0.00015,0.000153,0.000299,0.000428,0.000598,0.000307,706.840128,108.046682,121.110446,711.5779,884.486925,968.098433,730.296442,5604312.387,2850.16111,1975.888678,2026.696208,1976.388678,2069.803792,4.337674,84.900537,949306.7001,1661.902514,1253.253907,757.473561,4863.182129,571.216839,278.137523,4755,17.381535,16.41453,17.273544,15.555515,359.426654,0.989101,748349.1873,2271.860753,2054.97982,2272.360753,2041.52018,4.313808,84.895872,91115.61785,842.024537,108.210169,734.950867,54.826091,274.954679,17.083906,16.700821,17.331247,16.070395,14.911612,0.992449,6971.902539,1834.429569,1754.917024,1834.929569,2341.582976,4.348165,84.930617,103527.3954,853.19507,121.340827,782.640869,62.294506,278.889237,17.42894,16.463832,17.366025,15.561639,1.894999,0.988008,8987.071377,1545.070352,2918.685614,1545.570352,1177.814386,4.375318,84.806062,982598.3823,1269.846786,773.792865,5362.751953,591.24911,279.386464,16.656536,16.157403,17.293563,15.021243,0.186556,0.980415,852450.7975,1342.811947,2711.823905,1343.311947,1384.676095,4.390879,84.829206,1539631.762,1475.420986,1043.520308,8011.641113,926.427242,283.252393,16.895355,16.211105,17.353738,15.068472,0.893661,0.980305,2064796.747,3118.839363,1244.639304,3119.339363,2851.860696,4.240544,84.977632,2054784.809,1637.450245,1254.868546,10084.67969,1236.40514,279.090409,17.49772,16.44652,17.017299,15.875741,351.46242,0.99474,3462271.26,833.555831,1393.087411,834.055831,2703.412589,4.429179,84.973415,1027297.433,1285.611567,799.072955,10842.98731,618.145424,278.815261,18.275277,16.709649,17.499746,15.919552,8.835971,0.990193,852708.7562
elp1m008-fa05-20201021-0221-e91.fits,0,59144.80468,2459144.805,2459144.806999,1.738699,19.83543,23,37,56,0.170096,0.016627,0.018269,0.214453,0.380361,0.579385,0.221034,0.00024,0.000151,0.000153,0.0003,0.00043,0.000599,0.000305,707.780034,110.402758,119.346795,713.737168,884.602371,966.446873,723.979235,5585892.023,2845.079513,1975.455065,2027.031422,1975.955065,2069.468578,4.337677,84.900529,950135.5033,1661.902514,1252.153429,758.801183,5220.269043,571.715546,276.925457,4738,16.81782,16.080048,17.02094,15.139156,0.178626,0.986398,803494.6694,2271.338321,2055.267064,2271.838321,2041.232936,4.313816,84.895873,92877.46297,839.929262,110.57772,798.180054,55.886228,273.420916,17.084533,16.308997,16.80864,15.809354,9.597332,0.995799,7810.541891,1833.969848,1755.135825,1834.469848,2341.364175,4.348172,84.930621,102051.3249,853.500974,119.567907,844.214783,61.406324,278.285428,17.067997,15.861097,17.067961,14.654232,355.358939,0.976496,9570.20015,1544.522833,2918.850335,1545.022833,1177.649665,4.375323,84.806065,986378.4789,1269.550897,776.950717,5773.42627,593.52367,277.842483,16.369053,15.957335,17.130762,14.783908,1.197608,0.978565,909832.4601,1342.279944,2712.014061,1342.779944,1384.485939,4.390886,84.829204,1539202.687,1473.273716,1044.749981,8579.03125,926.169059,280.798989,16.580746,15.980574,17.096438,14.86471,3.161992,0.980449,2186570.549,3118.331026,1244.869667,3118.831026,2851.630333,4.240556,84.977652,2049140.171,1636.164011,1252.405111,11079.52148,1233.008647,279.530199,17.239038,16.215903,16.854113,15.577693,348.722011,0.992758,3654007.178,833.218643,1393.296794,833.718643,2703.203206,4.429182,84.97341,1011170.686,1278.729777,790.76182,5403.324219,608.441637,277.878996,17.50576,16.462352,17.404505,15.520198,10.926792,0.98489,843119.8172
elp1m008-fa05-20201021-0222-e91.fits,0,59144.80568,2459144.806,2459144.808001,1.737992,19.641919,23,37,56,0.169807,0.016241,0.018087,0.214875,0.379651,0.580169,0.220696,0.000241,0.000151,0.000154,0.000301,0.00043,0.000601,0.000305,705.096483,107.341,117.785064,712.912095,883.105674,965.508183,722.445528,5585832.279,2848.808708,1975.4225,2027.091353,1975.9225,2069.408647,4.33768,84.900538,948512.1603,1661.902514,1255.234771,755.645224,5371.435059,570.738748,279.833433,4738,16.764991,16.130514,17.010809,15.250219,358.2331,0.988113,800513.4399,2271.358795,2055.397818,2271.858795,2041.102182,4.313819,84.895874,90719.17423,843.881934,107.502212,781.648315,54.587543,276.219285,16.991031,16.567395,17.491571,15.643219,2.148772,0.98756,7458.592066,1833.96567,1755.178588,1834.46567,2341.321412,4.348172,84.930628,101029.708,856.197341,117.998157,867.423096,60.791597,281.44083,17.043118,15.571076,16.601663,14.54049,353.934519,0.981828,9655.020713,1544.465878,2919.057385,1544.965878,1177.442615,4.375324,84.806072,987964.8794,1273.027561,776.075012,5943.47998,594.478239,281.919579,16.09836,15.881486,17.04156,14.721413,359.548349,0.978878,929519.2386,1342.167095,2712.244885,1342.667095,1384.255115,4.390889,84.829206,1537104.123,1474.117507,1042.728355,9090.678711,924.906311,283.599537,16.316798,15.945199,17.090096,14.800302,1.377774,0.979542,2203391.474,3118.461634,1244.975358,3118.961634,2851.524642,4.240559,84.977643,2050872.863,1638.141129,1251.951268,11131.97754,1234.051243,281.346568,17.040368,16.194791,16.886914,15.502668,347.681623,0.99119,3650588.835,833.178988,1393.26208,833.678988,2703.23792,4.429172,84.973421,1009890.413,1280.071522,788.932802,5607.897461,607.671271,279.978722,17.403335,16.432596,17.382255,15.482936,8.734669,0.985415,852559.4332
elp1m008-fa05-20201021-0223-e91.fits,0,59144.80671,2459144.807,2459144.809024,1.737278,19.753601,23,37,56,0.170073,0.016688,0.018249,0.213904,0.37935,0.581796,0.220941,0.000241,0.000152,0.000153,0.000301,0.00043,0.000602,0.000306,705.363534,110.138659,119.09899,711.769865,881.762005,965.702771,722.554596,5579801.674,2846.808887,1975.039751,2027.515753,1975.539751,2068.984247,4.337667,84.900518,948973.257,1661.902514,1255.22832,756.016449,5292.697266,571.016199,279.134015,4737,16.988408,16.156582,17.061376,15.251789,0.459479,0.98753,794002.7515,2271.094303,2055.859304,2271.594303,2040.640696,4.313792,84.895854,93115.08288,844.099217,110.31296,794.058228,56.029209,275.378161,16.702385,16.668824,17.051771,16.285877,347.230232,0.99741,7603.497513,1833.563608,1755.653775,1834.063608,2340.846225,4.348166,84.930605,101824.4398,853.376534,119.319475,827.887512,61.269803,279.893594,17.069179,15.948099,16.734478,15.16172,4.065276,0.990124,9427.004974,1543.90339,2919.261529,1544.40339,1177.238471,4.375318,84.806054,983227.008,1269.300321,774.621255,5542.338867,591.627367,280.760385,16.372489,15.91123,16.992639,14.829822,2.703929,0.981528,903336.3208,1341.669106,2712.452083,1342.169106,1384.047917,4.390883,84.829188,1534563.164,1474.987642,1040.390523,8418.797852,923.377365,283.412089,16.567175,15.993929,17.031694,14.956163,3.977664,0.982975,2155202.142,3118.002709,1245.499912,3118.502709,2851.000088,4.240548,84.977646,2052291.971,1637.221732,1253.521091,10951.31836,1234.905149,280.627112,17.386193,16.242304,16.850092,15.634515,349.848404,0.99365,3621604.038,832.737717,1393.555491,833.237717,2702.944509,4.429186,84.973405,1009719.53,1279.497554,789.153154,5211.495605,607.568448,279.385083,17.547462,16.392527,17.272778,15.512276,11.458094,0.986483,845789.0678
elp1m008-fa05-20201021-0224-e91.fits,0,59144.80771,2459144.808,2459144.810026,1.736583,19.603132,23,37,56,0.170179,0.016557,0.018246,0.214062,0.381305,0.579002,0.22092,0.000241,0.000151,0.000153,0.0003,0.000431,0.0006,0.000306,706.107643,109.439715,119.265024,712.806621,884.386036,965.641509,722.531697,5581841.827,2845.57997,1974.554505,2027.33041,1975.054505,2069.16959,4.337679,84.900529,949914.6453,1661.902514,1255.10141,756.842944,5578.64502,571.582651,277.618195,4655,16.890764,15.893671,16.837526,14.949815,359.42596,0.985987,838648.9259,2270.552481,2055.712104,2271.052481,2040.787896,4.31381,84.895861,92419.16781,843.160265,109.61044,791.339539,55.610463,274.692601,16.915091,16.448356,16.920078,15.976635,339.641123,0.994282,7859.235233,1833.120812,1755.404146,1833.620812,2341.095854,4.348173,84.930622,101848.2033,852.385515,119.486079,849.742615,61.284102,279.291783,16.749485,15.632875,16.648173,14.617576,354.004252,0.982515,9911.379404,1543.542439,2919.206285,1544.042439,1177.293715,4.37532,84.806054,984185.5424,1268.493289,775.869728,5736.129395,592.204136,279.653488,16.171745,15.689224,16.823823,14.554625,0.482098,0.979292,947389.606,1341.301214,2712.343511,1341.801214,1384.156489,4.390885,84.829193,1540849.571,1474.58136,1044.940356,9097.638672,927.160022,282.523507,16.309331,15.684171,16.840954,14.527389,0.624902,0.978465,2323578.669,3117.685554,1245.495585,3118.185554,2851.004415,4.24055,84.977632,2046798.613,1635.548382,1251.444859,10953.16797,1231.599686,279.08857,17.17622,16.033696,16.642317,15.425074,346.163448,0.992673,3749399.046,832.366954,1393.359011,832.866954,2703.140989,4.429185,84.973415,1010008.1,1280.172428,788.962547,5690.23877,607.742086,278.750351,17.255688,16.186219,17.144165,15.228274,7.499263,0.985089,891672.8357
elp1m008-fa05-20201021-0225-e91.fits,0,59144.80873,2459144.809,2459144.811047,1.735886,19.573499,23,37,56,0.169715,0.016429,0.018228,0.214476,0.381121,0.578988,0.220654,0.000242,0.000152,0.000155,0.000302,0.000432,0.000602,0.000306,701.394399,107.883741,117.76841,710.063501,881.311337,962.565639,720.4728,5579814.867,2854.00258,1974.349717,2026.904041,1974.849717,2069.595959,4.337672,84.900532,946975.717,1661.902514,1260.257482,751.414477,5422.161133,569.81424,284.008581,4817,16.747065,16.026352,16.934062,15.118642,358.209913,0.9872,810115.9942,2270.4421,2055.217959,2270.9421,2041.282041,4.313795,84.895872,91673.04792,848.44454,108.048368,803.914795,55.161507,280.528607,16.74218,16.029788,16.543568,15.516008,358.325701,0.995885,7855.91248,1832.953901,1755.052694,1833.453901,2341.447306,4.348165,84.930616,101706.6013,862.047067,117.982654,853.710938,61.198897,284.969739,17.096201,15.711959,16.736305,14.687612,0.289359,0.98314,9887.380149,1543.25869,2918.750077,1543.75869,1177.749923,4.375317,84.806059,985393.0488,1275.135017,772.775459,5943.897949,592.930717,285.39743,16.199623,15.823363,16.958155,14.68857,1.73558,0.979562,931389.7197,1341.004171,2711.861126,1341.504171,1384.638874,4.390883,84.829199,1539753.64,1478.830321,1041.196964,9154.193359,926.500578,287.994963,16.04065,15.832808,17.022878,14.642737,2.308505,0.977508,2270398.812,3117.445021,1245.24602,3117.945021,2851.25398,4.24055,84.977621,2046023.189,1639.834058,1247.701362,11070.88281,1231.133097,286.303829,17.179026,16.107288,16.716007,15.498569,347.217919,0.993,3699562.506,832.164171,1392.875527,832.664171,2703.624473,4.42918,84.97342,1008644.989,1281.938594,786.812249,5527.220215,606.921874,283.873698,17.406615,16.29073,17.266406,15.315054,9.948046,0.983888,866293.695
elp1m008-fa05-20201021-0226-e91.fits,0,59144.80973,2459144.81,2459144.812053,1.735208,19.346167,23,37,56,0.169631,0.016259,0.018286,0.213753,0.380421,0.579667,0.221527,0.000242,0.000153,0.000155,0.000302,0.000432,0.000602,0.000307,701.146688,106.458689,118.008477,708.693854,879.928376,962.157372,720.784555,5585575.527,2859.168769,1973.671644,2026.678274,1974.171644,2069.821726,4.33768,84.900545,947487.3041,1661.902514,1261.304868,751.196105,5928.140137,570.122072,286.704038,4808,16.722828,15.870743,16.795489,14.945998,0.768824,0.986502,848016.017,2269.754907,2055.217227,2270.254907,2041.282773,4.313806,84.895863,90818.31621,851.817423,106.617115,851.759888,54.647198,283.027805,16.276912,16.204631,17.001421,15.407841,9.26494,0.989294,8034.622868,1832.222195,1754.841891,1832.722195,2341.658109,4.348177,84.930625,102137.3653,863.928162,118.224373,927.646851,61.458097,287.356177,16.691051,15.433006,16.373188,14.492824,358.580792,0.985228,10208.89201,1542.597046,2918.672708,1543.097046,1177.827292,4.375318,84.80606,983669.2617,1275.695371,771.084762,6183.996094,591.89348,287.842185,15.992982,15.620742,16.887873,14.353611,1.983945,0.973897,978825.065,1340.33526,2711.695277,1340.83526,1384.804723,4.390884,84.829208,1539290.449,1481.464094,1039.033248,9803.979492,926.221867,290.171354,16.141347,15.624713,16.785992,14.463433,3.96133,0.977723,2377622.487,3116.835177,1244.949019,3117.335177,2851.550981,4.240561,84.977642,2049655.987,1642.448252,1247.927285,11724.67676,1233.319024,287.515696,16.880494,15.986964,16.658328,15.3156,348.195272,0.991628,3852947.426,831.624606,1392.670312,832.124606,2703.829688,4.429173,84.973419,1012959.831,1286.497279,787.378137,5849.462891,609.518201,287.043639,17.144055,16.171156,17.127136,15.215176,11.446414,0.983643,908593.7208
elp1m008-fa05-20201021-0227-e91.fits,0,59144.81073,2459144.811,2459144.813053,1.734544,19.458665,23,37,56,0.170269,0.016734,0.018299,0.213672,0.380943,0.579627,0.221224,0.000243,0.000154,0.000155,0.000303,0.000434,0.000604,0.000308,701.639865,109.00789,117.824363,706.272629,878.444517,960.344884,718.440974,5570828.654,2857.972156,1973.318365,2027.324985,1973.818365,2069.175015,4.337678,84.900534,948539.0086,1661.902514,1261.269321,752.051122,5605.072754,570.754903,287.032092,4738,16.716776,15.873751,16.80134,14.946162,357.490693,0.986329,840148.0939,2269.315509,2055.615469,2269.815509,2040.884531,4.313809,84.895881,93223.93276,853.865177,109.17875,791.7948,56.094706,283.804783,16.926819,16.318139,17.119796,15.516482,357.990256,0.990345,7965.367479,1831.902873,1755.496401,1832.402873,2341.003599,4.348175,84.930612,101942.7091,863.62698,118.040209,879.704224,61.340968,288.182857,16.732784,15.658517,16.87971,14.437323,358.520967,0.9759,10039.20092,1542.126716,2919.109643,1542.626716,1177.390357,4.375321,84.806065,980765.8111,1276.654632,768.231115,5747.888672,590.146415,289.250971,16.113519,15.695004,16.836465,14.553543,359.979163,0.979065,941935.3206,1339.927189,2712.19726,1340.427189,1384.30274,4.390884,84.829205,1536753.658,1481.009337,1037.639412,8953.47168,924.695429,291.601937,16.222404,15.751847,16.892958,14.610737,1.658587,0.979157,2293676.362,3116.62531,1245.646943,3117.12531,2850.853057,4.240549,84.977637,2044155.929,1640.283937,1246.220781,10820.05957,1230.009529,287.997658,16.978542,16.123771,16.740182,15.50736,344.915259,0.992201,3702835.467,831.247967,1393.306702,831.747967,2703.193298,4.42918,84.973403,1009153.257,1286.17174,784.617812,5498.198242,607.227709,287.280738,17.173641,16.208297,17.129588,15.287005,9.363593,0.985684,882506.0277
elp1m008-fa05-20201021-0228-e91.fits,0,59144.81174,2459144.812,2459144.814060,1.733884,19.41426,23,37,56,0.170216,0.016389,0.018234,0.213899,0.379399,0.581118,0.221313,0.000242,0.000153,0.000155,0.000302,0.000432,0.000604,0.000308,703.76956,107.220159,117.612875,708.402863,878.620045,962.033478,719.364777,5577483.004,2857.063751,1973.159445,2027.175971,1973.659445,2069.324029,4.337678,84.900536,949378.4208,1661.902514,1258.280299,754.504717,5359.01416,571.259994,284.915956,4754,16.650357,16.027416,16.973407,15.081425,359.694744,0.98616,817851.566,2269.269999,2055.472868,2269.769999,2041.027132,4.3138,84.895883,91407.45481,851.234337,107.382246,774.169678,55.001695,282.322155,16.648521,16.53519,17.301159,15.769221,359.928003,0.991453,7593.797954,1831.726683,1755.169231,1832.226683,2341.330769,4.348175,84.930633,101697.2907,863.107516,117.826909,852.369873,61.193295,287.091081,16.8262,15.592142,16.617179,14.567104,2.565858,0.982723,9935.670386,1541.85097,2918.954636,1542.35097,1177.545364,4.375327,84.80607,982797.293,1275.000038,770.821383,5640.524902,591.368799,287.254574,15.939322,15.825206,16.980638,14.669774,0.100077,0.978902,926426.7776,1339.666674,2712.121828,1340.166674,1384.378172,4.390889,84.8292,1534068.567,1479.374726,1036.970917,8776.051758,923.079756,290.677573,16.177513,15.833092,16.999257,14.666926,1.071283,0.978504,2245227.635,3116.363723,1245.587213,3116.863723,2850.912787,4.240562,84.977631,2049925.812,1641.162869,1249.069091,10879.12793,1233.481384,286.758509,17.035779,16.225386,16.977969,15.472803,347.377773,0.989526,3659566.812,830.958479,1392.953023,831.458479,2703.546977,4.429188,84.973422,1010691.331,1286.554716,785.579749,5407.827148,608.1532,287.285642,17.163468,16.307419,17.2337,15.381137,10.107884,0.985439,869574.0506
elp1m008-fa05-20201021-0229-e91.fits,0,59144.81275,2459144.813,2459144.815065,1.733234,19.724126,23,37,56,0.170226,0.016619,0.018316,0.213676,0.380585,0.579759,0.221421,0.000242,0.000154,0.000156,0.000302,0.000433,0.000604,0.000308,702.218777,108.215225,117.760606,706.961929,878.428369,960.389595,719.28474,5560376.595,2851.715501,1972.85704,2027.292472,1973.35704,2069.207528,4.337679,84.900542,946520.6617,1661.902514,1257.452216,752.72893,4777.342285,569.540424,285.190701,4880,16.889761,16.602657,17.494291,15.711022,1.044764,0.988514,728525.7488,2268.886638,2055.610278,2269.386638,2040.889722,4.313808,84.895889,92407.15673,852.603966,108.382274,725.265747,55.603235,281.749513,16.626165,17.044406,17.593804,16.495008,9.520564,0.995359,6886.508469,1831.604193,1755.412066,1832.104193,2341.087934,4.348164,84.930623,101843.0167,863.252244,117.975965,794.33728,61.280981,286.669997,17.263955,16.710215,17.732462,15.687969,3.593278,0.984906,8742.099049,1541.57541,2919.172326,1542.07541,1177.327674,4.375321,84.806064,978944.3616,1272.839221,769.10292,4958.073242,589.050413,286.715086,16.483548,16.566499,17.576836,15.556162,2.312647,0.985136,800729.6024,1339.355088,2712.192541,1339.855088,1384.307459,4.390887,84.829207,1532824.889,1477.566387,1037.398321,7418.65918,922.33141,290.363834,16.506719,16.492949,17.521829,15.464069,2.769687,0.984409,1960706.942,3116.199622,1245.625452,3116.699622,2850.874548,4.240557,84.977652,2040612.964,1638.014989,1245.784061,9305.938477,1227.877657,287.588961,17.42922,16.844462,17.379444,16.309479,347.991264,0.995174,3200238.719,830.730897,1392.922077,831.230897,2703.577923,4.429185,84.973434,1007994.38,1282.913125,785.707435,4950.5625,606.53039,286.231114,17.45525,16.928223,17.775151,16.081295,11.570097,0.988218,771193.05
elp1m008-fa05-20201021-0230-e91.fits,0,59144.81374,2459144.814,2459144.816057,1.732597,19.565819,23,37,56,0.170189,0.016103,0.018136,0.214036,0.37955,0.580683,0.221316,0.000242,0.000153,0.000155,0.000302,0.000432,0.000603,0.000307,702.89386,105.118795,117.370219,707.682959,878.753221,962.234717,720.869622,5578538.121,2856.836462,1972.646104,2027.251206,1973.146104,2069.248794,4.337679,84.900537,949406.9964,1661.902514,1260.170277,753.395802,4944.538574,571.277189,284.619776,4797,16.836792,16.339179,17.285947,15.392411,1.394235,0.986628,770271.9275,2268.803045,2055.719347,2269.303045,2040.780653,4.313797,84.895868,89828.71727,853.305663,105.271442,783.110657,54.051737,282.676148,16.526903,16.389129,16.948639,15.829619,10.455889,0.99467,7302.186641,1831.3225,1755.398772,1831.8225,2341.101228,4.34817,84.930616,101173.8434,860.447544,117.582814,813.829285,60.878326,286.810658,17.162881,15.810337,17.244263,14.376411,8.682208,0.964467,9437.723187,1541.399703,2918.982203,1541.899703,1177.517797,4.375318,84.806069,983501.1041,1277.610389,769.79736,5269.501465,591.792296,287.467944,16.185792,16.104831,17.278005,14.931656,1.325753,0.978952,879261.5996,1339.195027,2712.09441,1339.695027,1384.40559,4.390883,84.829204,1534801.045,1479.962986,1037.05367,8215.975586,923.520503,290.108028,16.384955,16.12012,17.260531,14.97971,1.765136,0.980104,2130883.327,3116.031745,1245.695471,3116.531745,2850.804529,4.24055,84.97764,2049343.778,1640.575799,1249.161288,10243.69922,1233.131162,287.210112,16.977094,16.424521,17.083926,15.765115,350.096699,0.99274,3525075.367,830.564963,1392.984143,831.064963,2703.515857,4.429187,84.973419,1010892.194,1283.529071,787.588078,5340.333984,608.274063,284.389549,17.162192,16.592002,17.533443,15.65056,9.405089,0.98572,830834.1401
elp1m008-fa05-20201021-0231-e91.fits,0,59144.81476,2459144.815,2459144.817076,1.731955,19.397456,23,37,56,0.17028,0.01654,0.018292,0.214454,0.380831,0.579207,0.220772,0.000243,0.000154,0.000155,0.000303,0.000433,0.000603,0.000307,702.01763,107.682095,117.881069,708.269814,879.587776,961.170856,718.7603,5581308.59,2860.07397,1972.238361,2027.390124,1972.738361,2069.109876,4.337678,84.900537,950384.8254,1661.902514,1263.157542,752.388197,5142.181641,571.865568,287.653954,4746,16.571466,16.136606,17.090076,15.183136,359.406486,0.986126,799153.9446,2268.218185,2055.862853,2268.718185,2040.637147,4.313812,84.895869,92313.10998,855.968321,107.846409,740.859497,55.546646,283.784972,16.75231,16.220263,16.883296,15.557231,18.348346,0.989639,7600.110396,1830.991452,1755.434195,1831.491452,2341.065805,4.348163,84.930625,102092.4326,864.481441,118.096731,833.742737,61.43106,288.207161,16.645797,16.012793,17.360944,14.664643,1.80167,0.971934,9484.076186,1540.957036,2919.177551,1541.457036,1177.322449,4.375317,84.806065,985573.7138,1278.805281,770.698814,5515.581055,593.039427,289.841339,16.127031,15.934604,17.142379,14.72683,359.744753,0.97728,912616.7704,1338.718658,2712.139389,1339.218658,1384.360611,4.390885,84.829214,1539315.129,1481.405364,1039.0911,8478.321289,926.236718,292.126642,16.153988,15.948933,17.133643,14.764224,2.058761,0.978058,2198004.235,3115.559519,1245.956427,3116.059519,2850.543573,4.240561,84.977629,2047060.242,1641.987741,1246.696422,10373.15039,1231.757113,288.846832,16.897731,16.31372,17.009536,15.617904,348.78355,0.991514,3568020.603,830.137846,1392.912581,830.637846,2703.587419,4.429186,84.973435,1009359.504,1286.077205,784.835856,5246.132324,607.351813,287.20629,17.068049,16.386776,17.32269,15.450862,10.525187,0.985116,850956.5444
elp1m008-fa05-20201021-0232-e91.fits,0,59144.81577,2459144.816,2459144.818084,1.731324,19.414679,23,37,56,0.169649,0.016412,0.018296,0.213053,0.3815,0.579176,0.221686,0.000242,0.000153,0.000156,0.000302,0.000434,0.000603,0.000308,700.578651,107.33493,117.511401,706.203048,879.21289,960.541467,720.080881,5572951.867,2857.279281,1972.082154,2026.86645,1972.582154,2069.63355,4.337676,84.900543,945443.7906,1661.902514,1259.457543,750.675396,5246.319824,568.892449,286.45075,4903,16.703768,16.146595,16.994917,15.298273,359.431876,0.989015,787449.3555,2268.317544,2055.472214,2268.817544,2041.027786,4.313788,84.895861,91461.92321,850.825776,107.497828,816.621216,55.03447,283.289126,16.616592,16.442332,16.973406,15.911257,4.942938,0.995709,7510.849474,1830.722024,1755.093063,1831.222024,2341.406937,4.348172,84.930612,101963.0096,866.109861,117.725261,863.547913,61.353183,288.248015,16.701148,15.964471,17.174585,14.754358,0.338593,0.977276,9677.978216,1540.73033,2918.671871,1541.23033,1177.828129,4.375317,84.806064,978798.0137,1274.418271,768.035139,5479.104004,588.962352,288.007065,16.147701,15.956825,17.057445,14.856205,359.907675,0.981149,896310.8526,1338.528925,2711.673658,1339.028925,1384.826342,4.390884,84.829208,1538964.844,1481.599005,1038.71887,8463.928711,926.025944,292.251347,16.285885,15.944776,17.046335,14.843217,1.619081,0.981029,2200331.834,3115.393097,1245.578872,3115.893097,2850.921128,4.24056,84.977628,2043925.588,1640.889902,1245.620188,10674.48242,1229.870928,288.542382,17.035916,16.246314,16.770044,15.722584,344.76429,0.994416,3584579.503,830.06897,1392.493364,830.56897,2704.006636,4.429182,84.973426,1011263.422,1285.397869,786.731833,5528.964355,608.497438,287.971488,17.014285,16.366094,17.284238,15.447951,8.420341,0.986344,863347.0726
