Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
elp1m008-fa05-20201224-0389-e91.fits,0,59208.88783,2459208.888,2459208.891065,1.540089,59.987,36.386162,35,62,93,0.043317,0.372128,0.024282,0.01707,0.006929,2.856562,0.089521,0.102547,0.09185,0.000196,0.000337,0.000189,0.000186,0.000184,0.004196,0.000229,0.000237,0.000232,220.963628,1102.935213,128.174084,91.664379,37.639471,680.791231,390.317308,432.661126,396.652582,8135031.251,4101.981717,2027.98954,1821.601611,2028.48954,2274.898389,11.607426,75.568861,352384.165,3848.451001,1584.831378,222.348049,1037.622559,91.565195,431.936569,12943,36.065243,34.49839,36.641244,32.355536,350.276034,0.982776,2323.111559,2021.678418,2323.611559,2074.821582,11.598983,75.546622,3027271.122,2281.121878,1327.097491,4684.264648,786.620674,435.38013,36.880354,34.621563,36.162606,33.080519,338.953561,0.985665,2119.391543,1982.735045,2119.891543,2113.764955,11.604858,75.551238,197535.3733,1537.926993,128.442621,750.790039,51.328541,431.319257,18.994666,44.671331,42.773431,46.56923,50.907401,0.828392,2287.249185,2144.594484,2287.749185,1951.905516,11.600087,75.53338,138867.3153,1513.334885,91.762449,716.522217,36.08395,430.843016,33.698923,34.730605,35.473868,33.987341,331.224375,0.993642,2114.56623,1884.295797,2115.06623,2212.204203,11.604948,75.561911,56369.57425,1497.348928,37.646251,622.20575,14.647341,432.522467,32.753815,31.994949,36.824604,27.165293,347.977557,0.895527,2806.3946,1158.286585,2806.8946,2938.213415,11.58444,75.639061,6025631.21,2869.676391,2099.75983,11913.17871,1565.728967,439.860305,33.876381,34.586131,35.689868,33.482395,335.961709,0.990893,2610.402429,2512.798423,2610.902429,1583.701577,11.590967,75.492809,668419.8157,1679.412242,398.008183,1777.596313,173.685417,430.644818,33.577373,34.327487,36.169139,32.485834,346.089972,0.985365,2137.21063,2828.015025,2137.71063,1268.484975,11.604766,75.459642,756635.8163,1706.447517,443.398235,1970.935791,196.607886,432.451417,33.167359,34.147482,36.32246,31.972503,348.899845,0.981223,1282.558951,2347.127229,1283.058951,1749.372771,11.629197,75.513052,684344.4085,1690.805375,404.744637,1734.926758,177.823339,435.44426,34.375926,34.413028,36.275352,32.550704,354.838236,0.987967
elp1m008-fa05-20201224-0390-e91.fits,0,59208.88884,2459208.889,2459208.892079,1.537808,60.02,37.487668,35,62,93,0.042667,0.372475,0.024062,0.016932,0.006935,2.860009,0.089582,0.102161,0.091892,0.000196,0.000338,0.000189,0.000187,0.000184,0.004215,0.00023,0.000238,0.000232,217.508733,1102.41301,126.978027,90.707188,37.595746,678.542663,389.308234,430.055334,395.976538,8130716.527,4107.218267,2028.006197,1821.768052,2028.506197,2274.731948,11.607519,75.567358,346915.7827,3848.451001,1585.294427,218.833661,1070.031982,90.144264,433.671667,12926,34.057391,34.303619,36.265499,32.341739,346.515389,0.983636,2323.144055,2022.003527,2323.644055,2074.496473,11.599076,75.545149,3028492.145,2281.75818,1327.262534,4423.291992,786.937951,436.979389,35.972997,34.605147,36.191411,33.018884,340.161375,0.985871,2119.237817,1983.753615,2119.737817,2112.746385,11.604954,75.549665,195640.0766,1537.566825,127.240048,742.977966,50.836058,433.264785,NaN,44.636051,42.314649,46.957454,52.194969,0.825771,2287.167478,2145.003799,2287.667478,1951.496201,11.600178,75.531902,137669.7968,1516.144451,90.80256,726.555725,35.772782,432.603718,31.80336,34.778808,35.617129,33.940486,351.007407,0.997434,2115.081128,1883.406237,2115.581128,2213.093763,11.605027,75.560536,56387.17357,1499.558079,37.602527,598.30896,14.651914,434.089434,31.691118,32.175232,37.320365,27.0301,352.381956,0.895538,2806.473347,1158.584618,2806.973347,2937.915382,11.584568,75.63759,6024317.932,2870.530965,2098.677215,12042.93262,1565.387719,441.748987,32.744603,34.511199,35.663988,33.35841,337.528715,0.991111,2610.611114,2513.203912,2611.111114,1583.296088,11.591046,75.491391,668481.698,1683.989271,396.963157,1723.318848,173.701497,433.100665,32.408913,34.236176,36.359069,32.113282,349.136638,0.982314,2137.249621,2828.410746,2137.749621,1268.089254,11.604831,75.458193,753649.0787,1710.421258,440.621908,1948.481201,195.831798,434.787384,32.04026,34.049118,36.262182,31.836054,349.95448,0.981002,1282.715223,2347.491215,1283.215223,1749.008785,11.629256,75.511479,684267.8181,1693.497305,404.056042,1738.790771,177.803438,437.152515,32.796543,34.379291,36.333796,32.424787,356.651986,0.986978
elp1m008-fa05-20201224-0391-e91.fits,0,59208.88985,2459208.89,2459208.893083,1.535581,60.067,33.546756,35,62,93,0.042714,0.372358,0.023752,0.016991,0.007019,2.85602,0.089732,0.102807,0.091427,0.000197,0.000339,0.00019,0.000187,0.000185,0.004219,0.000231,0.000239,0.000233,217.011115,1099.603078,124.894501,90.652758,37.851818,676.953933,388.943017,430.882001,392.394868,8126408.841,4112.608534,2027.355313,1821.65781,2027.855313,2274.84219,11.607507,75.567254,347111.336,3848.451001,1589.833977,218.331814,1021.177429,90.195077,436.789235,12625,35.303574,34.601314,36.435153,32.767474,346.555481,0.985954,2322.41382,2021.792063,2322.91382,2074.707937,11.59907,75.545052,3025931.632,2286.384447,1323.457057,4552.541016,786.272615,440.008402,36.760692,34.785804,36.194206,33.377401,337.242919,0.98669,2118.431948,1982.530508,2118.931948,2113.969492,11.604948,75.549683,193015.4736,1542.337987,125.144732,712.961121,50.154068,436.291604,22.713667,44.301207,42.058947,46.543467,52.152042,0.832989,2285.961722,2144.932813,2286.461722,1951.567187,11.600187,75.531796,138075.9053,1521.525928,90.748309,710.305847,35.878307,435.741292,2.068002,34.987595,35.284931,34.690258,324.354008,0.997192,2113.961297,1884.24649,2114.461297,2212.25351,11.60503,75.560328,57040.17241,1506.656971,37.858765,588.177917,14.821592,437.207665,33.243624,31.429257,36.835324,26.023189,347.084552,0.862196,2805.593598,1158.469959,2806.093598,2938.030041,11.584564,75.637441,6018948.554,2868.95724,2097.956871,11529.83984,1563.992514,444.096126,33.651176,34.741362,35.709713,33.773012,334.652018,0.992267,2609.683915,2512.962272,2610.183915,1583.537728,11.591052,75.491305,669154.4958,1687.205284,396.605263,1706.636475,173.87632,435.570297,32.961757,34.453658,36.319793,32.587522,345.699098,0.984865,2136.317119,2828.210116,2136.817119,1268.289884,11.604836,75.458127,757567.3131,1715.674171,441.556635,1927.403076,196.849931,437.380617,33.445269,34.225279,36.197079,32.253479,349.949864,0.985045,1281.855696,2347.266928,1282.355696,1749.233072,11.629247,75.511426,680738.4784,1700.715668,400.265895,1691.654175,176.886357,440.355849,34.285378,34.570425,36.507178,32.633673,356.074785,0.987287
elp1m008-fa05-20201224-0392-e91.fits,0,59208.89085,2459208.891,2459208.894087,1.533374,59.983,35.975401,35,62,93,0.042462,0.372284,0.023211,0.016803,0.006882,2.849922,0.090004,0.102467,0.091977,0.000197,0.000338,0.00019,0.000188,0.000185,0.004197,0.000231,0.000238,0.000233,215.747868,1100.486029,122.229558,89.547609,37.134964,679.061576,390.405208,430.437096,395.577571,8131828.491,4111.353526,2027.413451,1822.026871,2027.913451,2274.473129,11.607508,75.567251,345295.6428,3848.451001,1590.909227,217.042957,1032.77478,89.723279,436.296506,13003,35.579832,34.167496,35.939043,32.395949,345.614791,0.98608,2322.672122,2022.115093,2323.172122,2074.384907,11.599065,75.545054,3027350.87,2285.795033,1324.419218,4437.555176,786.641397,439.720889,36.616004,34.724021,36.237561,33.210481,337.226883,0.984564,2118.63294,1981.144365,2119.13294,2115.355635,11.604944,75.54987,188751.7411,1541.288227,122.463623,749.179993,49.046159,437.111902,18.149273,44.049938,42.83896,45.260915,49.114492,0.852658,2286.753506,2145.000312,2287.253506,1951.499688,11.600167,75.531824,136637.9852,1524.305098,89.639525,715.152039,35.504671,435.588773,33.456746,34.879217,35.587419,34.171015,330.235655,0.993593,2113.91363,1883.387591,2114.41363,2213.112409,11.605033,75.560458,55965.80805,1506.82639,37.14151,593.650757,14.542424,437.563731,33.52088,30.914977,36.133777,25.696177,342.819285,0.841864,2805.970659,1158.753044,2806.470659,2937.746956,11.584555,75.637447,6019622.546,2871.071764,2096.646494,11975.49609,1564.167647,443.846307,33.53531,34.729421,35.803351,33.655491,334.572296,0.99042,2609.933206,2513.157849,2610.433206,1583.342151,11.591048,75.491318,671465.483,1686.485601,398.144806,1701.800415,174.476818,434.715264,32.718634,34.431712,36.365248,32.498175,344.878271,0.983205,2136.589646,2828.460413,2137.089646,1268.039587,11.604831,75.458135,755799.9245,1713.62304,441.053783,1942.159668,196.390684,437.053685,32.562244,34.209776,36.429655,31.989898,347.267082,0.97951,1281.993441,2347.510198,1282.493441,1748.989802,11.629247,75.511438,684940.5372,1696.890432,403.644528,1819.474487,177.97824,439.919048,34.092931,34.55543,36.37287,32.737989,352.087222,0.988112
elp1m008-fa05-20201224-0393-e91.fits,0,59208.89185,2459208.892,2459208.895090,1.531181,59.968,37.050195,35,62,93,0.043357,0.372619,0.023645,0.017096,0.00697,2.857306,0.0895,0.102724,0.091639,0.000196,0.000338,0.000189,0.000187,0.000184,0.004208,0.00023,0.000238,0.000232,220.933262,1101.61005,124.947817,91.537296,37.875914,679.003577,389.268399,432.207707,394.760047,8122116.435,4103.079382,2027.322279,1822.091095,2027.822279,2274.408905,11.60752,75.567307,352147.7565,3848.451001,1583.951537,222.322305,983.285461,91.503765,431.426059,12720,36.872038,35.244536,37.3273,33.161772,349.465562,0.98407,2322.345521,2022.367795,2322.845521,2074.132205,11.599087,75.545109,3026456.909,2282.582283,1325.891703,4238.277344,786.409106,436.407295,37.714813,35.043123,36.709302,33.376943,340.748477,0.985301,2119.015092,1983.667456,2119.515092,2112.832544,11.604943,75.54967,192049.6112,1533.973578,125.19747,707.272827,49.903094,431.924373,17.291222,44.63302,42.796285,46.469756,50.823972,0.834381,2286.176382,2145.316504,2286.676382,1951.183496,11.600194,75.531878,138855.3863,1515.304171,91.635322,703.698059,36.080851,431.270847,34.608558,35.418146,36.266293,34.569999,331.894115,0.992592,2113.74612,1884.207372,2114.24612,2212.292628,11.605049,75.560438,56607.71293,1494.283415,37.882849,598.086365,14.70922,432.430438,33.467295,31.029343,36.368893,25.689792,346.148155,0.857461,2805.691099,1159.07965,2806.191099,2937.42035,11.584589,75.637471,6016471.65,2868.12619,2097.701165,11069.95606,1563.348903,439.807035,34.384726,35.015412,36.241576,33.789248,339.036331,0.99116,2609.694206,2513.404601,2610.194206,1583.095399,11.591066,75.491408,667213.4358,1680.964229,396.923042,1642.736206,173.371945,431.358466,33.501231,34.658503,36.839417,32.477588,347.951313,0.981143,2136.242141,2828.792474,2136.742141,1267.707526,11.604843,75.458213,756612.1043,1708.11379,442.951816,1848.743164,196.601725,432.175375,34.46879,34.541228,36.845468,32.236987,351.857358,0.980851,1281.857442,2347.753756,1282.357442,1748.746244,11.629246,75.511474,681819.2445,1692.873035,402.758642,1625.921997,177.167189,435.600719,35.167678,34.826351,36.887853,32.764849,354.885788,0.985629
elp1m008-fa05-20201224-0394-e91.fits,0,59208.89286,2459208.893,2459208.896093,1.529016,60.087,36.954788,35,62,93,0.042751,0.37222,0.023081,0.017004,0.00701,2.838918,0.089453,0.103481,0.092425,0.000195,0.000337,0.000188,0.000186,0.000184,0.004152,0.000229,0.000237,0.000232,218.821412,1104.961322,122.624211,91.635578,38.154111,683.803202,390.594746,436.168281,398.660043,8146484.633,4104.400498,2027.58028,1821.889135,2028.08028,2274.610865,11.607411,75.568685,348270.6622,3848.451001,1581.872877,220.163496,1060.613281,90.496322,430.869751,12590,35.277842,34.660127,36.715147,32.605107,349.275189,0.983881,2322.674458,2021.946359,2323.174458,2074.553641,11.59897,75.546491,3032280.818,2279.666256,1330.142432,4423.967773,787.922418,434.719596,36.758723,34.932613,36.523696,33.341531,339.109741,0.985139,2118.80014,1981.897005,2119.30014,2114.602995,11.604846,75.551205,188025.6749,1530.419576,122.858906,733.333252,48.857495,431.785598,22.611502,44.327577,42.616829,46.038325,50.633839,0.844413,2286.758557,2145.024108,2287.258557,1951.475892,11.600072,75.533237,138522.3795,1510.053986,91.733396,702.510925,35.994321,429.784768,33.745318,35.289107,36.353846,34.224369,343.269844,0.994778,2114.276171,1884.195671,2114.776171,2212.304329,11.60493,75.561789,57104.40763,1496.401171,38.161162,593.082581,14.838284,431.999234,32.802982,32.167084,37.943263,26.390904,350.031953,0.863029,2806.022115,1158.491895,2806.522115,2938.008105,11.584457,75.638917,6024406.35,2870.091645,2099.029263,11766.00098,1565.410694,439.168837,34.103262,34.96822,36.176523,33.759916,336.245677,0.989557,2609.987394,2513.126669,2610.487394,1583.373331,11.590947,75.492735,668890.1321,1679.403551,398.290293,1694.308838,173.807626,430.29905,33.389657,34.642739,36.674549,32.610929,346.43504,0.982747,2136.954168,2828.341552,2137.454168,1268.158448,11.604724,75.459548,763949.1721,1708.396005,447.173354,1906.386597,198.508224,431.629024,32.943675,34.601628,36.739853,32.463404,346.451273,0.980873,1282.125758,2347.221882,1282.625758,1749.278118,11.629155,75.512868,689238.979,1694.008323,406.868709,1732.053955,179.095168,433.846876,33.90994,34.729019,36.756304,32.701734,353.188964,0.985667
elp1m008-fa05-20201224-0395-e91.fits,0,59208.89386,2459208.894,2459208.897095,1.526876,59.983,36.592103,35,62,93,0.042581,0.372588,0.024377,0.016843,0.006636,2.841672,0.089319,0.102773,0.093031,0.000195,0.000337,0.000188,0.000185,0.000183,0.004141,0.000228,0.000236,0.000231,218.779107,1107.221205,129.830113,91.165636,36.305469,686.286335,391.373628,435.573726,403.282096,8131686.584,4085.697963,2027.012115,1821.532139,2027.512115,2274.967861,11.607878,75.568652,346257.7497,3848.451001,1573.090965,220.112986,1060.373047,89.973277,425.934324,13007,35.754776,34.740453,36.865533,32.615373,350.090645,0.983215,2322.114285,2021.610672,2322.614285,2074.889328,11.599445,75.546502,3029767.042,2273.847334,1332.440835,4577.922852,787.269226,429.123108,36.755321,35.069236,36.737254,33.401219,342.300119,0.986442,2118.148275,1983.169844,2118.648275,2113.330156,11.605317,75.551025,198222.4272,1523.531277,130.107225,722.809387,51.507068,424.998033,19.803535,44.72835,42.759526,46.697174,51.363312,0.840926,2285.948932,2144.417343,2286.448932,1952.082657,11.60055,75.533295,136958.5187,1500.727369,91.261425,703.89093,35.58796,424.580877,33.875036,35.510919,36.34212,34.679718,353.73276,0.997703,2113.469794,1882.206172,2113.969794,2214.293828,11.605405,75.561947,53958.83212,1485.997993,36.311511,576.724548,14.020922,426.659467,31.534682,32.128437,37.76698,26.489893,350.210103,0.869382,2805.434944,1158.193,2805.934944,2938.307,11.584965,75.638824,6014981.537,2862.679166,2101.17208,11347.22559,1562.961705,433.720119,33.829005,35.111044,36.373826,33.848261,339.730812,0.991065,2609.401778,2512.766103,2609.901778,1583.733897,11.591427,75.492838,666758.0096,1670.769399,399.072433,1724.258057,173.253605,424.313023,33.409563,34.728886,36.780442,32.67733,347.944312,0.983362,2135.998841,2827.922266,2136.498841,1268.577734,11.605191,75.459678,757835.0286,1697.41287,446.464759,1871.122314,196.919495,425.935116,33.544086,34.659388,36.880354,32.438422,351.103739,0.982031,1281.403307,2347.046249,1281.903307,1749.453751,11.629589,75.512853,692112.0094,1680.867334,411.758855,1685.11792,179.84171,427.659551,33.868134,35.108378,37.191437,33.025319,355.91582,0.985729
elp1m008-fa05-20201224-0396-e91.fits,0,59208.89488,2459208.895,2459208.898114,1.524714,60.072,35.811507,35,62,93,0.042787,0.372451,0.023282,0.01663,0.006806,2.852174,0.089788,0.10257,0.091912,0.000196,0.000338,0.000188,0.000186,0.000184,0.004182,0.000229,0.000237,0.000231,218.727289,1103.261952,123.629815,89.366235,36.99331,681.974866,392.052359,432.847,397.153332,8086835.897,4077.248564,2027.135945,1822.020089,2027.635945,2274.479911,11.607429,75.568876,346014.2862,3848.451001,1572.295094,220.069558,928.839661,89.910015,424.796729,12854,37.620941,35.088614,37.006498,33.17073,350.709356,0.986778,2322.140084,2022.138963,2322.640084,2074.361037,11.59899,75.546638,3011950.114,2268.711457,1327.603872,3703.176514,782.63959,428.10034,38.636403,35.324102,36.834838,33.813366,343.729727,0.989743,2118.466754,1982.099538,2118.966754,2114.400462,11.604862,75.55137,188277.619,1519.952985,123.870686,656.219849,48.922961,424.657691,26.55108,44.491896,42.544923,46.438869,51.545588,0.851264,2285.858694,2144.567065,2286.358694,1951.932935,11.600104,75.53345,134486.1189,1503.359035,89.457086,651.949036,34.945519,424.167475,36.15127,35.320857,35.616894,35.024821,330.684311,0.998963,2113.559629,1884.073927,2114.059629,2212.426073,11.604956,75.561997,55039.38958,1487.561265,36.999746,580.71759,14.301699,425.590398,36.068828,30.929037,36.664761,25.193314,349.017047,0.850516,2805.525307,1158.773919,2806.025307,2937.726081,11.584448,75.639079,5987544.718,2854.854553,2097.320409,9131.655273,1555.83239,431.929809,37.022877,35.287828,36.395921,34.179735,341.551573,0.993845,2609.401538,2513.213078,2609.901538,1583.286922,11.590973,75.492836,666275.9208,1666.28818,399.856357,1499.120361,173.128337,423.196129,36.128271,35.082584,36.991076,33.174092,349.167655,0.986375,2136.045596,2828.446749,2136.545596,1268.053251,11.604774,75.459661,752305.2115,1695.920199,443.597059,1566.074097,195.482601,424.969575,36.124507,34.807752,36.875614,32.73989,351.41136,0.984642,1281.62588,2347.484102,1282.12588,1749.015898,11.6292,75.513064,680710.0462,1679.612965,405.277918,1463.783203,176.878969,427.937376,1.407282,35.200974,37.124677,33.277271,359.930575,0.988125
elp1m008-fa05-20201224-0397-e91.fits,0,59208.89588,2459208.896,2459208.899118,1.522614,60.067,37.912177,35,62,93,0.042792,0.371615,0.023247,0.016895,0.006741,2.84996,0.08968,0.102802,0.091971,0.000197,0.000339,0.00019,0.000187,0.000185,0.004199,0.00023,0.000238,0.000233,217.703759,1097.736716,122.495957,90.385586,36.439664,678.712268,389.214169,431.317045,395.395234,8076564.136,4088.410329,2026.196114,1822.830124,2026.696114,2273.669876,11.607616,75.568686,345610.1197,3848.451001,1577.855342,219.037899,951.200745,89.804994,429.198553,12936,36.960729,35.102879,36.758801,33.446958,349.352736,0.989792,2321.436956,2022.882415,2321.936956,2073.617585,11.599136,75.546494,3001375.383,2273.158038,1320.354913,4051.216064,779.891801,433.435644,38.021834,35.42147,36.863006,33.979935,342.049862,0.989937,2117.460777,1983.033317,2117.960777,2113.466683,11.605041,75.551189,187759.8562,1529.834472,122.732138,702.946045,48.788423,429.687618,19.622439,44.202008,42.278006,46.126009,51.52954,0.852124,2285.650207,2145.779612,2286.150207,1950.720388,11.600241,75.533265,136457.3276,1508.143371,90.480342,681.943787,35.457728,428.418209,34.582132,35.463173,35.913365,35.01298,332.26858,0.997995,2111.846678,1884.469869,2112.346678,2212.030131,11.605155,75.561865,54440.28636,1493.730142,36.445864,588.298218,14.146026,430.678443,35.915174,31.261642,34.9227,27.600584,350.59628,0.940423,2804.83788,1159.617806,2805.33788,2936.882194,11.584542,75.638865,5978733.324,2857.786728,2092.085202,9504.101562,1553.542795,437.578893,35.509829,35.390297,36.438208,34.342386,340.121137,0.994076,2608.721357,2514.042409,2609.221357,1582.457591,11.591086,75.492752,664696.7402,1674.717244,396.900875,1539.396973,172.717995,428.199941,34.222473,35.03313,36.912912,33.153347,349.832623,0.986977,2135.419203,2829.142271,2135.919203,1267.357729,11.604938,75.459594,752890.3822,1703.230118,442.036795,1610.315063,195.634655,429.441217,34.651861,35.012307,36.956537,33.068078,352.091832,0.986758,1280.796296,2348.196451,1281.296296,1748.303549,11.629465,75.512889,680243.6899,1685.966592,403.474003,1542.303589,176.757789,432.939249,35.911617,35.312653,37.055196,33.570111,357.341281,0.990223
elp1m008-fa05-20201224-0398-e91.fits,0,59208.89693,2459208.897,2459208.900162,1.520443,60.035,41.120373,35,62,93,0.042669,0.372925,0.023277,0.016837,0.00689,2.852491,0.089617,0.102428,0.092198,0.000197,0.00034,0.00019,0.000188,0.000186,0.004217,0.000231,0.000239,0.000234,216.222139,1097.69345,122.195301,89.607983,37.111652,676.427634,387.961266,428.882607,394.843889,8053546.348,4086.551602,2026.32313,1821.171301,2026.82313,2275.328699,11.607429,75.568895,343633.3726,3848.451001,1579.66641,217.535405,936.978027,89.291347,430.739318,12922,36.369564,35.127931,36.870821,33.385041,349.186758,0.988661,2321.322562,2021.373579,2321.822562,2075.126421,11.598989,75.54665,3003368.718,2272.352398,1321.700244,3868.457031,780.409759,433.15984,38.225954,35.347713,36.607437,34.08799,339.913818,0.991321,2117.542823,1981.981987,2118.042823,2114.518013,11.604866,75.551311,187458.6837,1531.138968,122.430875,675.125793,48.710165,430.160848,48.215689,44.70409,42.680742,46.727438,51.813325,0.852972,2285.252085,2143.492181,2285.752085,1953.007819,11.600098,75.533495,135598.1501,1511.67231,89.700757,684.519043,35.234475,429.026221,34.407415,35.342891,35.337287,35.348496,314.857849,0.995915,2113.117634,1882.005776,2113.617634,2214.494224,11.604944,75.562148,55490.06458,1494.954334,37.118234,573.480164,14.418805,431.269974,33.8694,33.029358,36.473038,29.585678,343.357769,0.93911,2804.727287,1158.009092,2805.227287,2938.490908,11.584448,75.639092,5963068.961,2854.930379,2088.691551,9780.621094,1549.472492,437.291426,34.991281,35.335413,36.136005,34.53482,336.326087,0.995532,2608.54352,2512.608682,2609.04352,1583.891318,11.590973,75.492832,662374.5776,1674.317849,395.608622,1459.026978,172.114593,428.671198,34.800592,35.057082,36.639113,33.47505,347.185073,0.99002,2135.047225,2827.651896,2135.547225,1268.848104,11.604778,75.459677,748262.8227,1702.679595,439.461908,1610.473877,194.432207,430.491101,35.118476,34.844481,36.60546,33.083502,350.308436,0.988577,1280.629218,2346.671923,1281.129218,1749.828077,11.629205,75.513077,679839.987,1687.251749,402.927416,1510.231323,176.652889,433.780494,36.172809,35.229768,36.716876,33.742661,358.878682,0.992887
elp1m008-fa05-20201224-0399-e91.fits,0,59208.89793,2459208.898,2459208.901165,1.518376,60.016,35.004586,35,62,93,0.042491,0.372639,0.023777,0.017237,0.007505,2.857199,0.08923,0.103101,0.091549,0.000197,0.000338,0.00019,0.000187,0.000185,0.004208,0.00023,0.000238,0.000232,215.676793,1101.887425,125.389087,92.221002,40.587823,679.045097,387.795363,433.891045,394.562133,8133186.227,4107.8057,2026.56932,1821.583461,2027.06932,2274.916539,11.607502,75.567206,345584.9426,3848.451001,1592.792897,216.967908,1039.456909,89.798452,435.388083,12991,34.828436,34.359629,36.314428,32.404829,346.625891,0.983869,2321.818728,2021.635343,2322.318728,2074.864657,11.599059,75.545016,3030739.614,2285.1949,1326.249947,4649.254883,787.521944,438.735382,36.173608,34.63358,36.213889,33.053271,338.099185,0.984079,2118.490865,1983.398113,2118.990865,2113.101887,11.604918,75.549533,193384.2183,1539.177234,125.641293,723.496399,50.249884,434.830987,11.63144,44.841071,42.859825,46.822316,51.198776,0.831247,2285.293188,2144.908475,2285.793188,1951.591525,11.600178,75.531745,140190.2566,1518.505549,92.321201,1654.165405,36.42771,434.154255,32.273945,34.803769,35.322549,34.284988,334.305275,0.997719,2114.577604,1882.881306,2115.077604,2213.618694,11.604983,75.560419,61035.52967,1503.473173,40.596354,617.025635,15.859765,435.54768,29.161438,33.128232,37.850801,28.405662,339.551582,0.863344,2805.183513,1158.2247,2805.683513,2938.2753,11.584549,75.637418,6024612.997,2870.766131,2098.60808,12270.38867,1565.46439,442.787964,32.76861,34.625802,35.788858,33.462746,336.129397,0.990043,2608.963895,2512.759833,2609.463895,1583.740167,11.591044,75.491276,666272.5594,1685.271956,395.350173,1771.104614,173.127463,433.966608,32.182797,34.197732,36.277974,32.117489,345.675867,0.980923,2135.717335,2827.907234,2136.217335,1268.592766,11.604823,75.458105,760162.7059,1709.11416,444.77,1976.525757,197.52433,435.118214,31.922279,34.164845,36.314254,32.015437,348.060424,0.981214,1281.091579,2346.932676,1281.591579,1749.567324,11.62924,75.511401,682137.9649,1694.566822,402.544152,1753.023804,177.250007,438.808338,32.978349,34.272766,36.322028,32.223505,352.849378,0.984878
