Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m006-fa07-20201224-0234-e91.fits,0,59208.87396,2459208.874,2459208.877691,1.439893,89.971,19.214691,20.877381,1.35,18,32,48,0.175387,0.112752,0.157813,0.14853,0.995805,0.035766,4.446439,0.224899,0.000453,0.000419,0.000441,0.000436,0.001019,0.000377,0.011062,0.00056,386.786364,268.883383,357.901419,340.838782,977.617048,94.765132,401.947514,401.947514,3070457.958,2352.134714,2166.32765,2106.010476,2166.82765,1990.489524,10.107892,74.827098,538517.9888,1369.31037,1329.767569,404.971516,3917.721191,393.276791,640.696484,3481,16.802247,14.894388,15.288603,14.500172,33.288846,0.982291,2028.084053,1991.092165,2028.584053,2105.407835,10.111672,74.83973,346199.7692,1259.936548,274.775559,2696.723877,252.82783,646.676442,16.975082,15.299632,15.644743,14.954521,35.662713,0.980169,2058.440354,1820.516133,2058.940354,2275.983867,10.110778,74.858175,484558.5706,1302.008437,372.162389,3547.189209,353.870518,632.952828,16.967407,15.153296,15.325597,14.980995,40.34383,0.980255,1866.54355,2333.202275,1867.04355,1763.297725,10.116232,74.802849,456053.7611,1291.619365,353.08681,3352.205078,333.053609,633.402643,16.650149,15.121181,15.684586,14.557776,29.741912,0.978523,2096.883801,2444.513937,2097.383801,1651.986063,10.109921,74.790509,3057578.026,2072.571656,1475.258053,20071.16211,2232.932791,645.029322,16.564346,14.911669,15.439071,14.384267,28.923343,0.982377,1980.473466,2331.463176,1980.973466,1765.036824,10.113091,74.802905,109818.7277,1155.793989,95.015832,1271.031372,80.200026,641.096863,16.519504,16.690299,15.975295,17.405303,61.660126,0.975761,1620.147957,1519.790673,1620.647957,2576.709327,10.122828,74.891247,2506702.793,1937.861572,1293.540689,14551.52832,1830.63157,653.057851,17.455103,15.705294,16.021307,15.389281,38.616023,0.966869,2933.349322,1643.947498,2933.849322,2452.552502,10.086496,74.875906,563755.1658,1333.127991,422.881501,4595.352051,411.707366,635.925765,15.991897,14.448842,14.33861,14.559075,49.057183,0.988316
elp1m006-fa07-20201224-0235-e91.fits,0,59208.8753,2459208.875,2459208.879033,1.438099,89.972,19.68506,21.325498,1.35,18,32,48,0.176039,0.112049,0.157342,0.148775,0.994253,0.036664,4.474141,0.223507,0.000461,0.000428,0.000449,0.000445,0.001028,0.000387,0.011401,0.00057,381.956198,261.893792,350.646836,334.633512,967.359925,94.842871,392.443854,392.443854,3079269.273,2389.43823,2166.133101,2105.967641,2166.633101,1990.532359,10.107896,74.82709,542071.7546,1428.723626,1355.430431,399.925914,3852.749512,379.409807,644.219145,3448,17.218809,15.35282,15.654464,15.051176,37.636389,0.976126,2027.903846,1991.121355,2028.403846,2105.378645,10.111675,74.839713,345029.056,1289.947105,267.475352,2680.000977,241.494611,651.503489,17.297466,15.565344,15.898314,15.232374,37.331449,0.97386,2058.280972,1820.420392,2058.780972,2276.079608,10.110781,74.858173,484498.6901,1329.59694,364.39516,3413.376709,339.112955,637.826512,17.490881,15.573956,15.799517,15.348396,40.025085,0.971908,1866.383306,2333.153984,1866.883306,1763.346016,10.116234,74.802841,458117.2281,1322.052083,346.519804,3319.747559,320.647898,638.639348,17.433528,15.466364,16.046564,14.886164,31.940905,0.971035,2096.70553,2444.474529,2097.20553,1652.025471,10.109923,74.7905,3061572.271,2091.040276,1464.138356,19053.51563,2142.872292,650.653969,17.202064,15.255334,15.787332,14.723337,31.024346,0.977912,1980.196226,2331.442347,1980.696226,1765.057653,10.113097,74.802894,112899.5447,1187.157008,95.100769,1266.414307,79.021263,647.141894,17.34024,17.075453,16.220606,17.9303,61.195073,0.965238,1619.986596,1519.675777,1620.486596,2576.824223,10.122831,74.891245,2516757.42,1961.39921,1283.143894,14667.67969,1761.542523,657.189277,17.887014,16.023806,16.34256,15.705052,39.263139,0.960029,2933.181637,1643.743798,2933.681637,2452.756202,10.086499,74.875917,562511.8528,1364.671459,412.195807,4363.387207,393.716351,643.156235,16.395783,14.822027,14.623964,15.02009,50.82868,0.982512
elp1m006-fa07-20201224-0236-e91.fits,0,59208.87664,2459208.877,2459208.880377,1.436338,89.971,19.82697,20.988781,1.35,18,32,48,0.176199,0.11245,0.15708,0.148531,0.995621,0.036271,4.470977,0.223665,0.000455,0.000421,0.000442,0.000438,0.001021,0.000379,0.011225,0.000562,387.504669,266.928129,354.988066,339.13899,975.372076,95.585523,398.301689,398.301689,3074416.945,2362.721961,2166.175862,2106.235032,2166.675862,1990.264968,10.107996,74.827253,541708.1836,1383.962462,1334.512205,405.92224,3981.548584,391.418263,642.78496,3459,17.277483,14.913699,15.32545,14.501948,28.589579,0.989637,2027.985713,1991.293023,2028.485713,2105.206977,10.111761,74.839885,345716.9741,1267.624729,272.728171,2709.378174,249.802277,648.984171,17.474538,15.294215,15.76035,14.82808,30.13042,0.984928,2058.333272,1820.64174,2058.833272,2275.85826,10.110862,74.858296,482929.3144,1308.806028,368.984635,3416.270508,348.94683,637.566836,17.58089,15.13904,15.481894,14.796187,33.989405,0.985422,1866.404499,2333.416612,1866.904499,1763.083388,10.116328,74.803105,456646.5322,1299.950879,351.279836,3345.304932,329.955866,636.881588,17.417741,15.138784,15.802046,14.475523,24.108411,0.982772,2096.784689,2444.713338,2097.284689,1651.786662,10.110033,74.790753,3060953.001,2077.231768,1473.57317,19548.00977,2211.731232,646.992947,17.192677,14.941709,15.554526,14.328891,20.646488,0.988121,1980.424695,2331.586981,1980.924695,1764.913019,10.113192,74.803152,111512.6307,1163.474869,95.844469,1283.291748,80.574895,643.796579,17.481483,16.836367,16.058985,17.613748,65.77421,0.980697,1619.991582,1519.958474,1620.491582,2576.541526,10.122876,74.89137,2512466.673,1944.49574,1292.091631,15029.7002,1815.415332,656.437363,18.094445,15.64156,16.101974,15.181146,33.676783,0.976664,2933.292595,1644.103844,2933.792595,2452.396156,10.086621,74.87584,561950.2725,1342.159224,418.691212,4517.235352,406.044447,639.564478,16.411445,14.35518,14.292737,14.417623,48.88661,0.995863
elp1m006-fa07-20201224-0237-e91.fits,0,59208.87799,2459208.878,2459208.881726,1.434603,89.976,18.668169,19.896743,1.35,18,32,48,0.175462,0.112025,0.157464,0.148252,0.994791,0.035101,4.461523,0.224139,0.000435,0.0004,0.000423,0.000419,0.000996,0.00036,0.010742,0.00054,402.958741,280.081462,371.986541,353.50827,998.840453,97.513277,415.340181,415.340181,3070707.686,2294.142408,2166.452303,2106.525222,2166.952303,1989.974778,10.107895,74.827094,538792.4901,1243.694883,1275.059989,422.562463,4493.082031,433.21919,645.684307,3424,16.125562,14.358465,14.437097,14.279833,41.570751,0.991588,2028.169353,1991.625485,2028.669353,2104.874515,10.111675,74.839723,343994.9241,1201.00629,286.42225,3018.439697,276.591091,651.358985,16.240179,14.626875,14.895194,14.358555,33.679138,0.990923,2058.588647,1820.962594,2059.088647,2275.537406,10.11078,74.858176,483525.8772,1248.641832,387.241453,3921.187012,388.781753,637.333049,16.385322,14.622969,14.714734,14.531203,41.600555,0.988761,1866.652993,2333.789001,1867.152993,1762.710999,10.116234,74.802839,455238.7613,1242.049178,366.522332,3929.972656,366.037336,638.840058,16.364426,14.60188,14.966867,14.236892,30.181715,0.989792,2096.970631,2445.09126,2097.470631,1651.40874,10.109924,74.790501,3054711.691,2035.814892,1500.485974,22686.17969,2456.158446,649.138535,16.091848,14.376196,14.724538,14.027854,27.090053,0.993151,1980.598374,2332.018838,1981.098374,1764.481162,10.113094,74.802899,107783.4354,1102.383466,97.773088,1439.50769,86.663889,647.33928,16.140854,16.190771,15.341,17.040541,65.614479,0.974772,1620.261157,1520.178067,1620.761157,2576.321933,10.122829,74.891252,2508463.822,1900.542833,1319.867029,16915.07031,2016.944716,656.764343,16.719612,15.063683,15.277331,14.850035,39.215297,0.980003,2933.407247,1644.371207,2933.907247,2452.128793,10.086502,74.875907,562243.8639,1284.922694,437.570187,4901.601562,452.075402,642.099129,15.450579,13.832467,13.549862,14.115073,62.16449,0.994754
elp1m006-fa07-20201224-0238-e91.fits,0,59208.87935,2459208.879,2459208.883083,1.432898,89.975,17.820264,19.929005,1.35,18,32,48,0.176689,0.112177,0.157352,0.148838,0.995456,0.035658,4.46393,0.224018,0.000439,0.000404,0.000426,0.000421,0.001001,0.00036,0.01081,0.000542,402.160778,277.93382,369.44832,353.395492,994.507879,98.995625,412.946069,412.946069,3069136.231,2303.808273,2166.316669,2106.267339,2166.816669,1990.232661,10.107893,74.827093,542282.3675,1247.731417,1285.513778,421.840961,4956.249512,434.614661,651.218435,3422,15.464954,14.362248,14.468501,14.255994,42.021306,0.979678,2028.063597,1991.355058,2028.563597,2105.144942,10.111672,74.839724,344285.4528,1211.473693,284.187312,3338.256592,275.929137,659.018389,15.763384,14.56875,14.6637,14.4738,42.551011,0.976696,2058.490698,1820.734866,2058.990698,2275.765134,10.110777,74.858173,482935.3798,1255.908437,384.530723,4366.966797,387.050749,644.097097,15.676022,14.530087,14.488886,14.571287,46.048779,0.975993,1866.508825,2333.448453,1867.008825,1763.051547,10.116233,74.802847,456802.7687,1246.301116,366.526807,4145.929199,366.10665,645.08057,15.84567,14.550468,14.788866,14.31207,38.407063,0.979375,2096.847764,2444.795192,2097.347764,1651.704808,10.109922,74.790504,3055189.591,2044.054214,1494.671506,24480.08594,2448.595546,657.001248,15.308337,14.33085,14.586154,14.075545,36.820656,0.984007,1980.440911,2331.68608,1980.940911,1764.81392,10.113092,74.802905,109439.6612,1102.443494,99.270087,1420.282593,87.710913,653.63157,15.05582,16.191637,15.182522,17.200751,64.629832,0.961505,1620.14746,1520.041588,1620.64746,2576.458412,10.122827,74.891239,2507427.71,1907.859432,1314.262292,19165.01563,2009.589304,665.044379,16.193336,15.061004,15.119261,15.002746,43.842469,0.963322,2933.292622,1644.136901,2933.792622,2452.363099,10.086499,74.875905,561708.5206,1291.357792,434.975128,5656.889648,450.18384,649.419906,14.586418,13.806632,13.407649,14.205614,57.879252,0.982342
elp1m006-fa07-20201224-0239-e91.fits,0,59208.88069,2459208.881,2459208.884429,1.431232,89.972,18.886218,20.384925,1.35,18,32,48,0.176158,0.111571,0.157823,0.148113,0.995737,0.035639,4.492008,0.222618,0.000445,0.00041,0.000433,0.000427,0.001009,0.000369,0.011067,0.000548,395.947906,271.848077,364.738244,346.59685,986.437159,96.455207,405.89463,405.89463,3068212.414,2325.725351,2166.276587,2106.487817,2166.776587,1990.012183,10.107895,74.827101,540488.7456,1305.473605,1302.118532,415.084136,4544.991211,414.017368,643.512347,3485,16.525765,14.688882,15.047411,14.330354,20.207924,0.995894,2028.022221,1991.474901,2028.522221,2105.025099,10.111674,74.839742,342324.3714,1232.223835,277.810217,3029.268799,262.222361,652.008716,16.711957,14.856948,15.281976,14.43192,25.036865,0.992065,2058.422922,1820.900726,2058.922922,2275.599274,10.11078,74.858188,484234.3173,1275.87262,379.531867,4037.092773,370.926165,637.405049,16.924827,14.86905,15.048247,14.689854,33.047279,0.996463,1866.409,2333.713924,1866.909,1762.786076,10.116236,74.802848,454441.7574,1265.094722,359.215598,3696.246338,348.104899,638.696517,16.929155,14.751735,15.248738,14.254731,19.406383,0.992539,2096.827697,2445.065013,2097.327697,1651.434987,10.109923,74.790505,3055131.704,2056.522674,1485.581337,22343.56055,2340.247778,649.529999,16.518873,14.636127,15.108883,14.163371,12.815083,0.994877,1980.445651,2331.927834,1980.945651,1764.572166,10.113093,74.802909,109346.8853,1130.62046,96.714051,1329.215698,83.760319,645.751424,16.338528,16.338973,15.552774,17.125172,68.134911,0.982345,1620.11556,1520.145053,1620.61556,2576.354947,10.12283,74.891261,2509543.767,1922.969544,1305.035629,16669.38672,1922.324402,655.932796,17.393901,15.294616,15.616239,14.972993,33.785232,0.987861,2933.309587,1644.343795,2933.809587,2452.156205,10.086499,74.875918,558668.6467,1308.123291,427.076447,4973.580566,427.943272,642.166184,15.926477,14.06446,13.895286,14.233634,74.043554,0.999197
elp1m006-fa07-20201224-0240-e91.fits,0,59208.88204,2459208.882,2459208.885771,1.429615,89.976,18.624132,19.788226,1.35,18,32,48,0.176251,0.112757,0.15691,0.147698,0.992264,0.035845,4.473057,0.223561,0.000435,0.0004,0.000424,0.000417,0.000994,0.000357,0.010755,0.000538,404.994639,281.991172,370.113177,354.03433,998.211578,100.442677,415.919082,415.919082,3066759.003,2287.682454,2166.178582,2105.97453,2166.678582,1990.52547,10.107902,74.827076,540519.5235,1230.16571,1272.270358,424.846433,4742.49707,439.387571,646.567898,3449,16.204282,14.314329,14.464427,14.164232,37.264583,0.99382,2028.017341,1991.113328,2028.517341,2105.386672,10.11168,74.839711,345798.078,1198.835095,288.445074,3112.274902,281.098778,654.071038,16.4079,14.663265,14.869049,14.45748,36.569908,0.990639,2058.435941,1820.48757,2058.935941,2276.01243,10.110783,74.85817,481205.8158,1249.623729,385.080568,4136.625977,391.17154,639.759761,16.367541,14.45846,14.541122,14.375799,41.523773,0.991077,1866.441338,2333.160184,1866.941338,1763.339816,10.116245,74.802822,452952.7619,1233.980146,367.066491,4005.930176,368.204672,641.336385,16.397529,14.441486,14.784599,14.098372,28.820633,0.992127,2096.783732,2444.447057,2097.283732,1652.052943,10.109932,74.790474,3043033.704,2034.806182,1495.490691,24174.73438,2473.677879,653.643532,16.209679,14.293341,14.609954,13.976728,27.263291,0.994178,1980.395168,2331.518537,1980.895168,1764.981463,10.113103,74.802865,109928.1798,1091.36059,100.72581,1363.207275,89.360465,648.653943,16.235213,16.220605,15.275932,17.165278,66.607763,0.97126,1620.062879,1519.787569,1620.562879,2576.712431,10.12284,74.891265,2506421.487,1896.921526,1321.310055,17979.05078,2037.466552,658.852092,16.859804,15.04635,15.204279,14.888422,40.547018,0.981617,2933.227786,1643.931186,2933.727786,2452.568814,10.086492,74.87589,560337.5162,1278.741465,438.194531,5322.390137,455.49759,643.946137,15.424892,13.782962,13.514202,14.051723,61.434493,0.99484
elp1m006-fa07-20201224-0241-e91.fits,0,59208.88338,2459208.883,2459208.887113,1.428024,89.972,18.234921,19.622163,1.35,18,32,48,0.175978,0.112086,0.156597,0.147976,0.993742,0.035384,4.450247,0.224707,0.000427,0.000391,0.000415,0.000409,0.000985,0.000348,0.010482,0.000529,411.761195,286.743935,377.242927,361.893208,1008.440444,101.787122,424.548167,424.548167,3067912.183,2265.361233,2166.370877,2106.055599,2166.870877,1990.444401,10.107894,74.827106,539884.1401,1209.605175,1249.084473,432.223882,4443.411621,446.330878,624.182543,3439,15.912312,14.204778,14.350729,14.058827,25.513754,0.998933,2028.076799,1991.118692,2028.576799,2105.381308,10.111675,74.83974,343868.7303,1172.029582,293.395948,3023.700439,284.281795,630.584895,15.999496,14.516452,14.661162,14.371741,34.177858,0.997079,2058.47542,1820.531135,2058.97542,2275.968865,10.11078,74.858187,480426.7982,1223.114306,392.789779,4014.128906,397.17654,618.86056,16.167929,14.316409,14.373152,14.259667,40.940265,0.99685,1866.583557,2333.25401,1867.083557,1763.24599,10.116234,74.802855,453976.3792,1208.829849,375.550273,3872.987793,375.309554,618.962835,15.958186,14.336385,14.720381,13.952389,17.536814,0.995722,2096.892922,2444.493013,2097.392922,1652.006987,10.109923,74.790523,3048713.489,2017.890776,1510.841679,22434.50391,2520.420342,628.258455,15.819739,14.16232,14.453237,13.871403,12.339577,0.997958,1980.48039,2331.472075,1980.98039,1765.027925,10.113094,74.802916,108556.1057,1063.484755,102.075846,1312.290527,89.745074,625.571459,16.068082,16.043671,15.438876,16.648466,68.157047,0.989161,1620.155249,1519.842386,1620.655249,2576.657614,10.122831,74.891255,2505018.013,1885.035737,1328.896829,17548.4707,2070.938572,636.728398,16.495112,14.766402,14.927798,14.605007,37.837916,0.992195,2933.341185,1643.99192,2933.841185,2452.50808,10.086499,74.875917,562894.1698,1256.38441,448.027025,4979.273926,465.353639,621.059811,14.834376,13.672685,13.354149,13.99122,76.155482,0.997234
elp1m006-fa07-20201224-0242-e91.fits,0,59208.88473,2459208.885,2459208.888461,1.426466,89.972,17.620018,19.123251,1.35,18,32,48,0.175183,0.112341,0.157097,0.148457,0.994027,0.034492,4.42543,0.225967,0.000414,0.000378,0.000402,0.000397,0.00097,0.000332,0.010097,0.000516,423.298311,297.538167,390.877833,374.315645,1024.616946,103.801537,438.303162,438.303162,3070627.449,2223.76719,2166.273649,2106.362993,2166.773649,1990.137007,10.107899,74.827091,537921.1154,1148.876445,1209.600288,444.709811,4915.297363,468.21494,604.663686,3389,15.23795,13.727204,13.857788,13.596619,38.963706,0.991727,2028.070215,1991.357673,2028.570215,2105.142327,10.111676,74.839732,344956.7423,1132.134369,304.695937,3176.243652,300.255736,610.800886,15.438232,14.052436,14.191015,13.913858,39.622935,0.98883,2058.419044,1820.759417,2058.919044,2275.740583,10.110783,74.858179,482387.2486,1183.634218,407.547569,4219.330078,419.877395,597.719472,15.539823,13.950547,13.957008,13.944085,44.748637,0.988854,1866.466108,2333.572306,1866.966108,1762.927694,10.116238,74.802842,455857.6405,1172.242389,388.876605,4092.530273,396.78561,599.101259,15.461269,13.949827,14.178066,13.721588,35.697841,0.989485,2096.844372,2444.783562,2097.344372,1651.716438,10.109926,74.790514,3052287.948,1996.979534,1528.452293,23999.43945,2656.759099,610.196248,15.241826,13.792495,14.064727,13.520264,30.177492,0.993636,1980.116289,2331.819391,1980.616289,1764.680609,10.113106,74.8029,105913.1763,1017.455939,104.096082,1356.053589,92.188483,606.284493,15.393828,15.74761,14.843517,16.651703,67.455138,0.973722,1620.099118,1520.045944,1620.599118,2576.454056,10.122833,74.891248,2504658.038,1858.527168,1347.657479,19024.97266,2180.093473,615.066041,15.981519,14.429787,14.502959,14.356615,42.937901,0.980115,2933.302184,1644.178225,2933.802184,2452.321775,10.086503,74.87591,565969.4105,1221.072184,463.502009,5485.727051,492.628614,601.242204,14.430773,13.3202,13.022162,13.618237,62.94082,0.994177
elp1m006-fa07-20201224-0243-e91.fits,0,59208.88608,2459208.886,2459208.889820,1.424926,89.971,16.542776,18.574317,1.35,18,32,48,0.175859,0.111513,0.157849,0.148837,0.99354,0.03388,4.447997,0.22482,0.000406,0.000368,0.000393,0.000387,0.000959,0.000322,0.009942,0.000503,433.60326,303.405824,401.315996,384.386545,1035.740868,105.228637,447.379016,447.379016,3063886.598,2188.215649,2166.600994,2106.626828,2167.100994,1989.873172,10.107894,74.827096,538813.0549,1083.866011,1181.554436,456.020509,5375.893555,497.121461,601.429505,3542,14.174416,13.307937,13.381202,13.234672,38.81491,0.997358,2028.34416,1991.693097,2028.84416,2104.806903,10.111673,74.83973,341662.8203,1099.336105,310.790138,3529.094238,315.226068,608.895797,14.569798,13.595154,13.689514,13.500795,38.577469,0.996102,2058.737989,1821.079709,2059.237989,2275.420291,10.110778,74.85818,483630.5824,1154.551024,418.89061,4865.013184,446.208828,594.381333,14.43963,13.511182,13.463456,13.558907,47.787161,0.994711,1866.762505,2333.866326,1867.262505,1762.633674,10.116235,74.802843,456019.5761,1140.776094,399.745032,4406.618652,420.734271,596.039372,14.593876,13.538299,13.84671,13.229888,24.97574,0.994991,2097.110791,2445.143474,2097.610791,1651.356526,10.109923,74.790507,3044094.901,1977.724165,1539.19083,27406.72461,2808.552783,606.463456,14.064202,13.352132,13.600852,13.103413,21.326496,0.997436,1980.642621,2332.17086,1981.142621,1764.32914,10.113096,74.802894,103802.9848,983.662121,105.527073,1462.656616,95.771049,604.137969,14.285307,15.352029,14.391892,16.312165,69.339849,0.972477,1620.412484,1520.387221,1620.912484,2576.112779,10.122829,74.891248,2501498.925,1838.161584,1360.869983,20995.37109,2307.941111,612.562966,15.072451,14.001523,14.056204,13.946842,42.976097,0.987757,2933.534077,1644.46821,2934.034077,2452.03179,10.0865,74.875913,562387.6731,1187.202475,473.708306,6470.560059,518.871952,598.321367,13.522507,12.831153,12.478958,13.183349,75.79494,0.99611
elp1m006-fa07-20201224-0244-e91.fits,0,59208.88743,2459208.887,2459208.891164,1.423437,90.028,16.366118,18.499165,1.35,18,32,48,0.175491,0.111918,0.157661,0.148327,0.989743,0.034343,4.443554,0.225045,0.000402,0.000365,0.00039,0.000385,0.000952,0.000319,0.009874,0.0005,436.02313,306.260822,404.319128,385.285929,1039.893089,107.751089,450.01345,450.01345,3074979.617,2184.180092,2166.351229,2106.39459,2166.851229,1990.10541,10.107895,74.827098,539629.8466,1075.113057,1176.765001,458.570612,5576.31543,501.928465,600.192708,3451,14.218865,13.241406,13.356018,13.126795,39.148022,0.992719,2028.081008,1991.547271,2028.581008,2104.952729,10.111675,74.839723,344146.9592,1096.794486,313.775246,3657.075439,320.103041,606.861202,14.373466,13.497246,13.558266,13.436227,42.568917,0.988621,2058.469677,1820.908207,2058.969677,2275.591793,10.110781,74.858176,484803.9455,1148.550175,422.100798,4881.472168,450.93299,592.251534,14.358213,13.520552,13.529218,13.511885,44.651238,0.988911,1866.521435,2333.651469,1867.021435,1762.848531,10.116236,74.802841,456101.0227,1138.605229,400.578718,4648.849121,424.235405,595.497576,14.577886,13.487077,13.747984,13.22617,32.804334,0.991229,2096.863663,2444.946969,2097.363663,1651.553031,10.109925,74.790502,3043440.53,1972.868024,1542.647806,26870.39453,2830.809755,606.030527,14.243374,13.281048,13.519869,13.042227,31.135774,0.994029,1980.268889,2331.871191,1980.768889,1764.628809,10.113101,74.802901,105602.698,977.186815,108.068075,1398.439697,98.224738,603.095935,14.359986,15.292973,14.152604,16.433342,68.590781,0.959118,1620.116393,1520.161487,1620.616393,2576.338513,10.122833,74.891252,2510095.083,1834.503525,1368.269425,21726.69336,2334.726628,610.980065,14.755931,13.900135,14.006833,13.793437,41.912069,0.979638,2933.238982,1644.299077,2933.738982,2452.200923,10.086501,74.875913,564884.5344,1185.427979,476.523707,6149,525.418728,595.891684,13.498445,12.746402,12.438204,13.0546,62.473273,0.992881
elp1m006-fa07-20201224-0245-e91.fits,0,59208.88877,2459208.889,2459208.892509,1.421981,89.975,16.654376,18.699438,1.35,18,32,48,0.17564,0.111685,0.157415,0.148398,0.990247,0.035056,4.4491,0.224765,0.000407,0.000369,0.000394,0.000388,0.000958,0.000322,0.009992,0.000505,431.377388,303.005211,399.23335,382.4104,1034.020958,108.882767,445.28124,445.28124,3069566.866,2194.910198,2166.344468,2106.417361,2166.844468,1990.082639,10.107896,74.827098,539138.3029,1098.517449,1188.863191,453.490618,4951.068848,490.7872,597.816791,3402,14.564139,13.426738,13.497014,13.356461,41.757692,0.991409,2028.09727,1991.516968,2028.59727,2104.983032,10.111676,74.839728,342825.1196,1104.540801,310.377959,3274.062988,312.079813,604.816832,14.574058,13.656878,13.70441,13.609345,43.442629,0.983588,2058.471364,1820.819621,2058.971364,2275.680379,10.110781,74.858187,483195.9969,1159.944446,416.568223,4363.733887,439.861923,592.496851,14.750424,13.514021,13.521496,13.506547,44.706564,0.988336,1866.501815,2333.636733,1867.001815,1762.863267,10.116237,74.802848,455518.6847,1145.779102,397.562396,4305.430176,414.666772,592.425114,14.75766,13.572715,13.826688,13.318742,34.414067,0.98927,2096.888737,2444.884131,2097.388737,1651.615869,10.109925,74.790515,3039629.301,1979.205179,1535.782815,25239.72852,2767.028694,603.654523,14.594254,13.460389,13.654495,13.266282,35.039139,0.992838,1980.280759,2331.800599,1980.780759,1764.699401,10.113101,74.802914,107607.0612,985.283758,109.214285,1398.360107,97.956625,599.231142,14.59944,15.407048,14.460969,16.353126,67.909402,0.970893,1620.100518,1520.101231,1620.600518,2576.398769,10.122833,74.891258,2506250.549,1840.755774,1361.533444,18599.04883,2281.484515,610.184643,15.189672,14.090171,14.126279,14.054063,44.041903,0.976506,2933.345099,1644.273318,2933.845099,2452.226682,10.086501,74.875913,563316.3172,1195.512005,471.192522,5607.151367,512.796877,595.783032,13.839245,12.928388,12.50986,13.346916,65.559638,0.990327
