Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
elp1m008-fa05-20201224-0413-e91.fits,0,59208.91199,2459208.912,2459208.915224,1.49163,59.988,32.084308,33,62,93,0.042367,0.370897,0.021885,0.017135,0.007127,2.856218,0.088858,0.102827,0.092269,0.000189,0.000331,0.000181,0.000179,0.000177,0.004082,0.000222,0.000231,0.000225,224.350874,1119.661811,120.761272,95.728706,40.305767,699.770433,399.750335,445.390372,410.535161,8074777.449,3993.633381,2025.973827,1821.16705,2026.473827,2275.33295,11.607416,75.568879,342106.3161,3421.1944,1515.455549,225.74487,1030.43689,99.996164,451.426385,12988,33.975249,33.636557,35.548777,31.724337,344.457206,0.982487,2321.068799,2021.374753,2321.568799,2075.125247,11.598973,75.546638,2994910.473,2227.265069,1344.658306,4437.576172,875.399093,455.15595,35.188829,33.777495,35.305225,32.249765,338.461362,0.984726,2116.187239,1980.091092,2116.687239,2116.408908,11.60488,75.551503,176714.3556,1460.723961,120.977242,719.664551,51.652825,451.657667,23.748981,41.713649,40.033563,43.393736,51.259443,0.862344,2284.712176,2144.214903,2285.212176,1952.285097,11.600089,75.533405,138362.8346,1443.743222,95.83618,726.675903,40.442845,450.297738,32.979928,34.307509,35.418748,33.196271,341.512864,0.993439,2111.906844,1883.056188,2112.406844,2213.443812,11.604956,75.562021,57548.82932,1427.522616,40.313778,626.004639,16.821268,452.25634,31.939346,32.001771,36.008214,27.995328,351.834851,0.934008,2804.56628,1157.948391,2805.06628,2938.551609,11.584433,75.63909,5980814.494,2823.495191,2118.230806,11585.66699,1748.165639,459.298711,32.181201,33.90356,34.970311,32.836809,333.810296,0.989394,2608.254154,2512.364059,2608.754154,1584.135941,11.590956,75.492853,658956.5375,1616.16281,407.729056,1706.261475,192.610083,450.975856,31.117429,33.538434,35.517292,31.559576,344.447467,0.981137,2134.773475,2827.581414,2135.273475,1268.918586,11.604759,75.459673,752890.977,1648.506044,456.711081,1911.994873,220.066705,452.616288,31.793552,33.49961,35.612747,31.386473,346.50367,0.980113,1280.446619,2346.41668,1280.946619,1750.08332,11.629183,75.513079,682115.4407,1627.091911,419.223669,1712.13562,199.379328,454.599687,2.126672,33.84933,35.836214,31.862446,350.799781,0.984798
elp1m008-fa05-20201224-0414-e91.fits,0,59208.91299,2459208.913,2459208.916224,1.489877,60.032,34.315233,33,62,93,0.042614,0.371587,0.022017,0.016928,0.007263,2.852678,0.088893,0.103153,0.092199,0.000187,0.00033,0.000179,0.000177,0.000174,0.004033,0.00022,0.000228,0.000222,228.344072,1127.240096,123.14651,95.832122,41.636237,707.385043,404.420004,451.438693,414.449678,8062076.765,3960.248216,2025.705816,1820.986009,2026.205816,2275.513991,11.607422,75.5689,343561.2709,3421.1944,1495.082307,229.794219,1053.366943,100.421441,436.764857,12905,33.875779,33.502403,35.489654,31.515151,344.279808,0.980801,2320.9468,2021.385011,2321.4468,2075.114989,11.598975,75.546639,2995760.846,2212.993063,1353.714522,4408.534668,875.647653,440.030573,35.113904,33.636655,35.237663,32.035647,339.120181,0.983788,2116.576489,1980.277905,2117.076489,2116.222095,11.604867,75.551483,177503.1708,1438.758651,123.372444,709.629456,51.883392,436.588075,19.139634,41.955627,40.277397,43.633857,51.067448,0.855632,2285.206034,2144.252252,2285.706034,1952.247748,11.600073,75.533403,136478.4311,1422.561928,95.938481,699.235901,39.892042,435.073948,30.885104,34.112193,35.098837,33.125548,339.579957,0.994163,2112.139775,1882.758736,2112.639775,2213.741264,11.604948,75.562054,58557.71043,1406.117989,41.644948,599.520691,17.11616,437.121382,30.86382,31.445144,36.026693,26.863595,346.460626,0.897298,2804.564749,1158.036884,2805.064749,2938.463116,11.584432,75.639078,5969486.657,2811.377141,2123.331861,11104.61914,1744.854562,445.301745,31.950876,33.749754,34.928654,32.570855,335.973276,0.989103,2608.344517,2512.562897,2608.844517,1583.937103,11.590952,75.492837,658160.0294,1595.199701,412.587859,1639.103516,192.377267,436.001051,30.752094,33.401326,35.568167,31.234486,344.340445,0.977126,2134.666147,2827.731759,2135.166147,1268.768241,11.60476,75.459664,753865.6473,1627.863943,463.10114,1806.990356,220.351596,437.011118,31.859362,33.298007,35.536668,31.059346,347.898628,0.978462,1280.258442,2346.383434,1280.758442,1750.116566,11.629186,75.513087,680564.431,1607.831273,423.281001,1676.827148,198.925975,439.953546,32.312215,33.614781,35.758779,31.470783,352.33737,0.982647
elp1m008-fa05-20201224-0415-e91.fits,0,59208.91401,2459208.914,2459208.917248,1.488102,59.975,34.660338,33,62,93,0.042859,0.372139,0.022017,0.017336,0.006705,2.846714,0.089463,0.102834,0.092419,0.000187,0.00033,0.000179,0.000177,0.000174,0.004015,0.00022,0.000228,0.000222,229.672808,1128.653231,123.01223,98.029066,38.517886,709.070546,406.284491,451.232249,416.057641,8084118.77,3965.968753,2025.655346,1821.187126,2026.155346,2275.312874,11.607426,75.568876,346480.0657,3421.1944,1498.974398,231.144752,1033.877563,101.274592,438.24982,12959,33.575859,33.317208,35.138096,31.496321,345.688654,0.984586,2320.89074,2021.453253,2321.39074,2075.046747,11.598978,75.546627,3008419.838,2219.595255,1355.391183,4489.106934,879.34782,442.414155,34.925188,33.472851,35.074483,31.871218,339.662622,0.984151,2116.446684,1980.11129,2116.946684,2116.38871,11.604873,75.551497,177986.7937,1444.266083,123.236844,714.612061,52.024753,438.794474,19.98783,41.869852,40.241242,43.498461,50.770656,0.849272,2284.503505,2143.91653,2285.003505,1952.58347,11.600095,75.533434,140142.4014,1427.94633,98.142625,723.707947,40.963004,438.056712,31.551489,34.11995,34.718097,33.521804,327.579407,0.993202,2112.545688,1883.538279,2113.045688,2212.961721,11.604939,75.561966,54202.9461,1406.96373,38.524764,618.937561,15.843282,439.780169,30.60691,29.217328,33.726413,24.708244,345.78891,0.88249,2804.449209,1158.094523,2804.949209,2938.405477,11.584436,75.639079,5982554.089,2814.642687,2125.511034,10925.04492,1748.674115,447.49342,32.232917,33.542314,34.673422,32.411206,336.004088,0.989867,2608.122081,2512.568798,2608.622081,1583.931202,11.590959,75.492825,663841.9925,1601.366701,414.547144,1670.372192,194.03808,438.72366,30.866319,33.227674,35.177156,31.278192,343.49921,0.980558,2134.432042,2827.605265,2134.932042,1268.894735,11.604769,75.459662,753806.5343,1628.637258,462.844952,1872.412598,220.334318,439.606191,31.48923,33.049149,35.224691,30.873608,349.837261,0.980458,1280.086019,2346.44412,1280.586019,1750.05588,11.629196,75.51307,683916.1534,1609.304217,424.976301,1642.461304,199.905668,440.658848,32.392064,33.46475,35.512038,31.417462,354.416504,0.984562
elp1m008-fa05-20201224-0416-e91.fits,0,59208.91503,2459208.915,2459208.918262,1.486364,59.98,34.906664,33,62,93,0.042557,0.372198,0.022049,0.017211,0.006933,2.854249,0.0894,0.102689,0.092019,0.000188,0.000331,0.00018,0.000178,0.000176,0.004059,0.000221,0.00023,0.000224,226.022408,1123.705928,122.207752,96.563946,39.485808,703.124977,403.882632,447.121424,411.221641,8062848.249,3976.600763,2025.464835,1821.076499,2025.964835,2275.423501,11.60751,75.5673,343132.3529,3421.1944,1508.672162,227.439971,1095.429688,100.29607,445.240325,13045,33.84878,33.359352,35.253971,31.464732,345.889654,0.983488,2320.732161,2021.383663,2321.232161,2075.116337,11.599066,75.545093,3000978.143,2222.948311,1349.999066,4632.492676,877.172646,448.531604,35.276468,33.554652,35.042151,32.067153,339.440853,0.986204,2116.622541,1979.884731,2117.122541,2116.615269,11.604946,75.549957,177780.5897,1452.095878,122.430338,719.186523,51.96448,444.839405,20.628104,41.898073,40.202915,43.593231,51.08162,0.852988,2284.965332,2144.073659,2285.465332,1952.426341,11.600161,75.531884,138768.0347,1435.427774,96.673645,727.980774,40.561283,443.708631,31.269642,34.215796,35.241734,33.189858,336.2993,0.992164,2111.263037,1883.499367,2111.763037,2213.000633,11.605056,75.560397,55896.4315,1415.339687,39.493298,626.811646,16.33828,445.793618,31.518893,29.760088,34.219755,25.30042,347.101189,0.894002,2804.340934,1158.080319,2804.840934,2938.419681,11.584557,75.637493,5970910.576,2817.023728,2119.581215,12061.88574,1745.270768,453.199881,32.008306,33.606506,34.762059,32.450952,336.916853,0.990163,2607.826635,2512.506035,2608.326635,1583.993965,11.591048,75.491366,661663.1334,1605.647108,412.085028,1803.807251,193.401209,443.228592,31.68062,33.188892,35.242852,31.134931,346.568666,0.980896,2134.444038,2827.538451,2134.944038,1268.961549,11.604828,75.458194,750860.5438,1637.57318,458.520299,1900.48938,219.473218,445.049499,31.077731,33.150853,35.352597,30.94911,348.843938,0.979565,1279.86429,2346.325134,1280.36429,1750.174866,11.629247,75.511485,679413.9957,1618.018046,419.905079,1815.670532,198.589708,448.821251,32.191093,33.475884,35.388475,31.563293,352.825149,0.986179
elp1m008-fa05-20201224-0417-e91.fits,0,59208.91602,2459208.916,2459208.919261,1.48467,59.98,31.527177,33,62,93,0.042522,0.372049,0.021995,0.017005,0.007007,2.857019,0.089035,0.102654,0.092196,0.000186,0.000329,0.000178,0.000176,0.000173,0.004029,0.000219,0.000227,0.000222,228.813072,1130.392796,123.391734,96.628906,40.415055,709.091241,406.568919,451.530335,415.327615,8082310.664,3958.760758,2025.681285,1820.995301,2026.181285,2275.504699,11.607416,75.56872,343674.8989,3421.1944,1492.52707,230.263763,1036.615967,100.454654,435.364616,12746,33.534286,33.066264,34.764395,31.368133,345.593643,0.986331,2320.976156,2021.356593,2321.476156,2075.143407,11.598968,75.546505,3007013.288,2215.197563,1357.447001,4629.217773,878.936692,438.649256,34.983835,33.446327,34.860825,32.031828,337.683415,0.985923,2116.156978,1979.909483,2116.656978,2116.590517,11.60487,75.551365,177770.776,1438.0688,123.617713,727.940063,51.961612,434.954672,20.315469,41.740065,40.384433,43.095697,49.944807,0.857267,2285.144449,2143.86101,2285.644449,1952.63899,11.600066,75.533314,137440.3739,1420.75861,96.737315,715.412476,40.173214,433.519205,31.064935,33.971454,34.916152,33.026755,332.907094,0.99098,2113.031597,1882.248987,2113.531597,2214.251013,11.604915,75.561941,56634.50898,1401.047477,40.422976,599.743225,16.554017,435.382648,2.801991,31.481355,35.837656,27.125054,344.984618,0.901616,2804.566593,1158.027087,2805.066593,2938.472913,11.584457,75.638924,5986829.441,2812.036381,2129.001417,11607.76367,1749.923781,442.368823,31.55128,33.486552,34.520169,32.452935,334.813649,0.990649,2608.224356,2512.489166,2608.724356,1584.010834,11.590944,75.492769,660779.2999,1592.903655,414.826909,1712.599854,193.142868,433.689449,30.585482,33.156441,35.105736,31.207146,343.718379,0.98067,2134.686204,2827.61895,2135.186204,1268.88105,11.604731,75.45958,752443.396,1624.701508,463.127161,1971.886841,219.935879,435.598017,31.708495,33.025609,35.018531,31.032687,348.332313,0.982848,1280.159175,2346.281297,1280.659175,1750.218703,11.629154,75.512889,682258.5272,1608.490311,424.160794,1709.325195,199.421152,438.904333,32.29216,33.35785,35.192401,31.523298,352.068719,0.987004
elp1m008-fa05-20201224-0418-e91.fits,0,59208.91704,2459208.917,2459208.920273,1.482974,59.983,34.392463,33,62,93,0.042321,0.371408,0.021753,0.016804,0.006776,2.846377,0.089486,0.103435,0.091834,0.000188,0.000331,0.00018,0.000178,0.000175,0.004042,0.000222,0.00023,0.000223,225.266676,1120.524998,120.889931,94.361182,38.632968,704.197912,403.713207,449.845577,411.047067,8005750.085,3952.911806,2025.422524,1820.681898,2025.922524,2275.818102,11.607422,75.568908,338807.5045,3421.1944,1494.695981,226.673189,1033.752319,99.031936,437.288171,12967,33.280067,33.029721,35.10091,30.958531,348.235557,0.981436,2320.618524,2021.093905,2321.118524,2075.406095,11.598976,75.546645,2973403.264,2210.438878,1345.164209,4522.796875,869.11263,441.207213,34.42721,33.322757,34.884028,31.761486,338.70821,0.983874,2115.8024,1979.517009,2116.3024,2116.982991,11.604881,75.551541,174150.3477,1438.000867,121.105871,709.808289,50.903377,437.493925,20.54697,41.146318,39.433674,42.858961,51.235082,0.851885,2284.655844,2143.974062,2285.155844,1952.525938,11.600081,75.533407,134525.2736,1424.093881,94.463768,712.52832,39.321143,436.218961,30.188662,33.393501,34.775931,32.01107,342.326503,0.989731,2112.172384,1882.852228,2112.672384,2213.647772,11.604939,75.562018,54249.17513,1403.964209,38.639999,611.150452,15.856794,437.804295,NaN,30.253902,33.713948,26.793857,344.221872,0.929795,2804.248266,1157.838282,2804.748266,2938.661718,11.584433,75.639083,5924375.615,2803.50658,2113.201966,11387.5625,1731.668804,446.010381,31.81064,33.420509,34.604105,32.236913,336.430047,0.989184,2607.763418,2512.152925,2608.263418,1584.347075,11.59096,75.492854,657558.5472,1596.306146,411.925087,1708.259155,192.201457,436.423958,30.538362,33.160414,35.174939,31.14589,344.28137,0.97987,2134.318528,2827.210526,2134.818528,1269.289474,11.604761,75.459688,750453.0394,1626.087016,461.508537,1887.543091,219.354106,437.133028,30.944206,33.09576,35.303768,30.887752,347.90206,0.978791,1279.805219,2345.910139,1280.305219,1750.589861,11.629192,75.513105,673362.8838,1604.216416,419.745663,1666.371704,196.820994,439.37506,31.876415,33.353515,35.376929,31.3301,351.858657,0.98414
elp1m008-fa05-20201224-0419-e91.fits,0,59208.91806,2459208.918,2459208.921299,1.481282,59.98,35.297683,33,62,93,0.04276,0.371002,0.021698,0.016848,0.00713,2.85094,0.089531,0.102693,0.092149,0.000187,0.000329,0.000178,0.000176,0.000174,0.004024,0.00022,0.000228,0.000222,229.045001,1127.098855,121.59884,95.523065,40.928746,708.485851,407.12821,450.797492,414.525208,8079186.275,3964.033059,2025.270103,1820.925261,2025.770103,2275.574739,11.607797,75.568511,345463.8231,3421.1944,1498.724702,230.505191,1059.581177,100.977548,437.985608,12747,33.022499,33.595833,35.61076,31.580907,346.349879,0.981909,2320.4553,2021.266812,2320.9553,2075.233188,11.599357,75.546285,2997391.185,2215.736095,1352.774454,4480.715332,876.124194,441.357089,35.020915,33.757227,35.283818,32.230635,339.280728,0.985504,2115.462686,1979.091067,2115.962686,2117.408933,11.605262,75.551235,175305.5255,1439.102875,121.81584,714.65625,51.24103,437.280601,26.100494,41.430527,39.903141,42.957912,50.871767,0.86912,2284.360241,2143.837609,2284.860241,1952.662391,11.600464,75.533091,136121.7745,1423.448752,95.628153,726.910706,39.787793,435.968048,31.527211,34.250374,35.564273,32.936475,336.450113,0.987334,2112.848526,1883.050653,2113.348526,2213.449347,11.605292,75.561633,57607.76235,1407.229659,40.937001,597.503418,16.838494,437.75461,29.491621,32.397751,36.628024,28.167478,342.980717,0.903987,2804.181983,1158.104233,2804.681983,2938.395767,11.584832,75.638646,5981208.398,2814.087216,2125.45239,11210.56152,1748.280776,446.447848,32.366854,33.816153,34.99107,32.641237,336.156749,0.989371,2607.597679,2512.396982,2608.097679,1584.103018,11.591344,75.492542,663900.3603,1598.019317,415.452025,1750.337402,194.055141,436.308711,31.652722,33.527213,35.62392,31.430506,345.994508,0.980086,2134.079246,2827.471847,2134.579246,1269.028153,11.605133,75.459389,752406.8054,1627.256879,462.3774,1911.387939,219.925183,437.417485,31.599227,33.365748,35.674144,31.057352,348.561393,0.97766,1279.803129,2346.265973,1280.303129,1750.234027,11.629539,75.512722,681670.7108,1610.229968,423.337489,1828.582764,199.249336,440.337454,32.505142,33.76442,35.894914,31.633925,353.024183,0.983225
elp1m008-fa05-20201224-0420-e91.fits,0,59208.91907,2459208.919,2459208.922311,1.479624,59.98,34.789771,33,62,93,0.042377,0.371455,0.022169,0.017098,0.007118,2.856522,0.089418,0.102705,0.091802,0.000186,0.000329,0.000178,0.000176,0.000174,0.00403,0.000219,0.000227,0.000222,227.260508,1129.28543,124.233606,97.182242,40.981174,708.882665,407.465642,451.50565,414.236541,8078072.272,3960.159133,2025.417581,1821.03658,2025.917581,2275.46342,11.607418,75.568792,342324.8518,3421.1944,1496.932638,228.684206,1046.940552,100.060041,436.697643,12992,33.556145,33.753462,35.942054,31.564869,347.928929,0.979973,2320.493999,2021.455279,2320.993999,2075.044721,11.598979,75.546593,3000643.85,2212.773088,1356.055831,4583.410645,877.074933,439.171299,34.60726,33.862424,35.608834,32.116014,341.663417,0.983549,2115.994015,1980.046037,2116.494015,2116.453963,11.604869,75.551439,179082.9735,1438.825919,124.464656,717.801758,52.345162,435.525329,22.017079,41.782768,40.049145,43.516392,51.471427,0.863206,2284.133855,2143.974517,2284.633855,1952.525483,11.60009,75.533407,138121.2264,1419.646046,97.292721,721.902588,40.372224,434.41249,31.50468,34.548932,35.742084,33.355781,349.64694,0.994561,2112.391523,1883.276392,2112.891523,2213.223608,11.604929,75.561913,57498.08178,1402.753309,40.989447,608.558167,16.806435,436.658466,29.689171,31.85745,35.799431,27.91547,351.280095,0.934726,2804.141407,1158.031012,2804.641407,2938.468988,11.584482,75.638993,5983419.909,2814.706414,2125.770517,11933.26074,1748.92719,445.230443,31.968248,34.03399,35.401198,32.666782,338.099641,0.987648,2607.613455,2512.591878,2608.113455,1583.908122,11.590957,75.492896,663036.8931,1594.612141,415.798222,1751.656372,193.802753,434.433445,31.563757,33.683535,35.890447,31.476623,346.410336,0.978487,2134.219417,2827.656387,2134.719417,1268.843613,11.60473,75.459713,752384.4909,1624.582321,463.124879,1957.968262,219.918661,436.42668,30.792441,33.530008,36.031105,31.02891,348.996931,0.974394,1279.652563,2346.272938,1280.152563,1750.227062,11.629147,75.512968,679230.9789,1605.687569,423.015655,1744.123413,198.536213,439.286554,32.111477,33.884087,36.132276,31.635898,353.664607,0.981663
elp1m008-fa05-20201224-0421-e91.fits,0,59208.92008,2459208.92,2459208.923313,1.478,59.995,35.187446,33,62,93,0.04267,0.371433,0.022171,0.016979,0.007214,2.850192,0.08921,0.103458,0.091781,0.000187,0.000329,0.000179,0.000177,0.000174,0.004021,0.00022,0.000228,0.000222,228.778704,1128.487519,123.923887,96.071251,41.406585,708.756235,406.008636,453.457235,413.284825,8100873.947,3972.248921,2024.947857,1821.570429,2025.447857,2274.929571,11.607505,75.567294,345663.3884,3421.1944,1501.369985,230.231983,1087.324951,101.03588,440.98853,12849,34.358404,33.493323,35.512139,31.474506,348.453266,0.982949,2320.221965,2021.782481,2320.721965,2074.717519,11.599061,75.5451,3008930.499,2220.920926,1354.81208,4713.619629,879.497084,443.909321,34.772885,33.722847,35.38387,32.061824,342.010615,0.985253,2116.042726,1981.285841,2116.542726,2115.214159,11.604943,75.549855,179606.4935,1446.650789,124.153317,751.173828,52.498184,440.20026,18.138383,42.114286,40.092387,44.136185,52.083821,0.846807,2283.886018,2144.749948,2284.386018,1951.750052,11.600172,75.531862,137542.979,1430.087301,96.17803,736.581238,40.203205,439.43602,33.257418,33.717886,34.6597,32.776072,338.673242,0.994239,2111.12017,1883.165068,2111.62017,2213.334932,11.605039,75.560481,58441.19686,1411.107685,41.415122,619.647095,17.082104,441.495594,32.649166,31.349544,35.49982,27.199268,351.716879,0.926297,2803.934962,1158.616398,2804.434962,2937.883602,11.584551,75.637479,5996855.897,2818.516653,2127.663816,12530.94629,1752.85447,449.677088,32.593242,33.753067,35.095512,32.410623,340.14598,0.989343,2607.317634,2512.985421,2607.817634,1583.514579,11.591043,75.491369,663489.7739,1601.678771,414.246468,1802.609985,193.935128,439.157571,31.74565,33.479781,35.607925,31.351637,347.347723,0.980384,2133.662284,2827.914095,2134.162284,1268.585905,11.604829,75.45821,759524.4951,1632.525793,465.24502,2094.459229,222.005653,440.05506,31.473282,33.359104,35.677623,31.040585,353.037958,0.979687,1279.381042,2346.79248,1279.881042,1749.70752,11.629238,75.511484,681003.7802,1613.75649,421.999096,1804.388062,199.054395,443.856902,32.908816,33.644012,35.852379,31.435645,356.500589,0.982656
elp1m008-fa05-20201224-0422-e91.fits,0,59208.92108,2459208.921,2459208.924321,1.476396,59.984,34.953434,33,62,93,0.042411,0.370674,0.022081,0.016865,0.007293,2.850546,0.089356,0.102935,0.092119,0.000186,0.000329,0.000178,0.000176,0.000174,0.004017,0.00022,0.000227,0.000222,228.004964,1128.088119,123.719465,95.733092,41.968448,709.699248,406.945625,452.488741,415.268905,8094436.695,3966.342681,2024.653686,1820.980001,2025.153686,2275.519999,11.607504,75.567362,343296.295,3421.1944,1496.226187,229.441443,1040.596802,100.34399,437.723185,12855,34.156253,33.599083,35.485835,31.712332,346.263959,0.984077,2319.836739,2021.374169,2320.336739,2075.125831,11.599063,75.545149,3000397.526,2216.429142,1353.707849,4564.128906,877.002934,441.372178,35.335186,33.744842,35.322897,32.166787,339.952837,0.985117,2115.614486,1980.127404,2116.114486,2116.372596,11.604946,75.549985,178730.3313,1441.98484,123.947441,720.932861,52.242086,437.571277,20.537731,42.048634,40.294114,43.803155,51.439202,0.860296,2283.724507,2144.089937,2284.224507,1952.410063,11.600168,75.531938,136511.9345,1424.394096,95.838599,731.930969,39.901835,436.871234,31.337752,34.132968,35.111406,33.154531,342.276132,0.995055,2111.870388,1882.527273,2112.370388,2213.972727,11.605009,75.560553,59033.15381,1406.310524,41.977325,605.982239,17.25513,437.990421,29.478461,32.915173,35.658546,30.1718,348.122019,0.967287,2803.504953,1158.191846,2804.004953,2938.308154,11.584555,75.637536,5992283.846,2816.86751,2127.286365,11670.66992,1751.51808,447.197584,32.454032,33.783617,34.981662,32.585571,336.597651,0.98929,2607.004405,2512.4997,2607.504405,1584.0003,11.591042,75.491426,663955.802,1598.996286,415.232861,1816.507568,194.071346,437.400883,31.825698,33.514219,35.582938,31.445501,345.641518,0.980335,2133.421281,2827.51864,2133.921281,1268.98136,11.604826,75.458253,755442.8031,1627.482575,464.178735,1958.015625,220.812592,438.447233,31.79601,33.385287,35.628889,31.141685,348.420249,0.978821,1279.089186,2346.19782,1279.589186,1750.30218,11.629238,75.511546,682754.2441,1609.858081,424.108343,1740.713501,199.566047,440.595209,32.472337,33.679867,35.795755,31.563979,353.642394,0.983539
elp1m008-fa05-20201224-0423-e91.fits,0,59208.92209,2459208.922,2459208.925323,1.474816,60.032,34.906782,33,62,93,0.042524,0.371741,0.022379,0.016971,0.007037,2.857304,0.089258,0.102572,0.092031,0.000187,0.00033,0.000179,0.000177,0.000174,0.004043,0.00022,0.000228,0.000223,227.692553,1128.016842,125.007633,96.02939,40.444348,706.763058,405.849728,449.991164,413.186334,8093526.957,3973.517531,2024.535219,1821.428665,2025.035219,2275.071335,11.607496,75.567331,344172.3514,3421.1944,1502.092151,229.128653,1055.948853,100.600057,441.619315,12805,34.009421,33.294816,35.325608,31.264024,346.019556,0.981067,2319.722212,2021.689518,2320.222212,2074.810482,11.599053,75.545133,3008695.677,2220.879742,1354.73147,4707.421875,879.428447,444.435238,35.100009,33.623252,35.307489,31.939016,339.490106,0.982457,2115.525481,1980.141863,2116.025481,2116.358137,11.604936,75.55,181122.7978,1446.162639,125.243726,755.426208,52.941393,440.703098,20.151687,42.156928,40.674662,43.639193,50.386224,0.858798,2283.451294,2144.605248,2283.951294,1951.894752,11.600163,75.5319,137357.4229,1428.778061,96.136291,751.231995,40.148968,439.95757,31.83008,33.863563,35.487774,32.239352,339.672782,0.984085,2111.542886,1883.172681,2112.042886,2213.327319,11.605006,75.560501,56951.95367,1407.878444,40.452323,601.622253,16.646804,441.708818,31.092375,29.679965,34.10674,25.253189,347.084219,0.894892,2803.405907,1158.520418,2803.905907,2937.979582,11.584546,75.637525,5995292.733,2819.345363,2126.483975,12362.04199,1752.397564,450.91134,32.043768,33.659668,34.931346,32.387991,336.527307,0.987785,2606.688112,2512.871142,2607.188112,1583.628858,11.591038,75.491404,663212.9589,1601.574737,414.100537,1800.718018,193.854216,439.472835,30.98924,33.27071,35.320766,31.220653,344.55832,0.979536,2133.404867,2827.982193,2133.904867,1268.517807,11.604813,75.458216,752940.1941,1631.4402,461.518721,1979.262573,220.08109,442.112613,31.357801,33.276445,35.594199,30.958691,348.89252,0.977576,1278.908843,2346.554934,1279.408843,1749.945066,11.629231,75.511518,682081.0715,1616.63061,421.915227,1799.498413,199.369282,445.429507,32.633224,33.547932,35.758635,31.337229,352.672151,0.981603
