Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,Variance_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,Variance_T5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
coj1m003-fl11-20181024-0135-e91.fits,0,58416.05807,2458416.058065,2458416.061826,1.037369,23.187978,28,53,80,1.410318,0.073288,0.02947,0.025032,0.008512,1.73381,0.576764,0.001349,0.000397,0.000381,0.000372,0.000363,0.002889,0.000961,1045.247348,184.560583,77.447559,67.364095,23.46944,600.045822,600.045822,2895644.623,2250.437568,2041.228913,2039.761205,2041.728913,2056.738795,1.36255,-46.714925,4083779.632,2463.00864,2278.469428,1792.334618,9478.683594,1658.045191,353.97664,9686,20.553685,23.301206,24.262284,22.340127,10.185945,0.992283,3516381.673,2468.980657,1908.385661,2469.480657,2188.114339,1.367056,-46.728785,212214.6404,1137.947371,186.488976,844.391846,86.160737,350.105902,19.155226,23.211787,24.221893,22.201682,11.221,0.991166,9833.850167,2089.127405,2093.044287,2089.627405,2003.455713,1.36305,-46.70913,85336.00954,1099.857608,77.588234,550.177002,34.647061,352.554881,22.431563,24.49914,24.981544,24.016737,37.543821,0.9766,1657.887656,2324.714253,1920.795847,2325.214253,2175.704153,1.365539,-46.727563,72483.15321,1074.515274,67.456606,546.593933,29.428704,349.493658,19.02421,23.787664,24.586735,22.988593,6.879733,0.995226,1375.505984,2375.049486,1746.466087,2375.549486,2350.033913,1.366082,-46.746365,24649.16773,1050.09183,23.473345,443.485992,10.007747,349.455682,10.32711,22.894893,22.724158,23.065628,48.25992,0.982748,414.330018,1237.034616,1932.349194,1237.534616,2164.150806,1.354104,-46.727068,1836447.162,1708.764583,1074.722159,4403.112305,745.611336,350.66983,20.893801,23.262129,24.328689,22.195569,0.755728,0.991621,717960.8578,3225.479063,2227.930704,3225.979063,1868.569296,1.374978,-46.693548,1059197.461,1464.442846,723.276749,2686.627686,430.042121,351.254912,22.893153,23.323391,24.022851,22.623932,21.539749,0.993269,234949.2355
coj1m003-fl11-20181024-0136-e91.fits,0,58416.05879,2458416.058786,2458416.062547,1.037486,45.488906,28,53,80,1.413309,0.074273,0.029324,0.024738,0.008657,1.73,0.578035,0.001364,0.0004,0.000384,0.000374,0.000366,0.002908,0.000972,1035.922223,185.55279,76.387167,66.111586,23.657959,594.828087,594.828087,2833899.589,2222.709448,2042.190144,2040.626191,2042.690144,2055.873809,1.36255,-46.714912,4005175.032,2463.00864,2253.87629,1777.016356,7757.543945,1626.131133,344.369822,9618,23.512826,25.044059,26.105115,23.983002,9.358013,0.992024,2702499.457,2469.725338,1909.117361,2470.225338,2187.382639,1.367054,-46.728788,210481.8753,1122.273151,187.549595,760.772522,85.457222,339.896065,23.354417,25.054439,26.083928,24.024949,9.152021,0.992533,7753.985924,2090.157573,2094.245512,2090.657573,2002.254488,1.36305,-46.709079,83100.15326,1085.926834,76.524634,555.425781,33.739286,342.733414,164.313836,26.070555,26.665196,25.475914,34.393206,0.984123,1348.725815,2325.913137,1920.970405,2326.413137,2175.529595,1.365541,-46.727625,70106.31273,1058.997431,66.200645,525.286194,28.463689,340.524769,22.648606,25.318462,25.922622,24.714303,17.172563,0.996663,1119.970197,2376.481476,1746.340654,2376.981476,2350.159346,1.366087,-46.746462,24531.9638,1036.764857,23.662033,439.455017,9.960161,340.144859,14.784238,25.671207,26.473724,24.86869,28.826572,0.986371,394.756625,1238.143232,1933.122682,1238.643232,2163.377318,1.354104,-46.727066,1795841.293,1686.938113,1064.556713,3665.537842,729.125048,340.315586,23.444871,25.019594,26.171303,23.867885,359.612953,0.991558,546609.6831,3226.358967,2228.504521,3226.858967,1867.995479,1.374978,-46.693562,1038058.296,1447.299931,717.237854,2358.691162,421.459462,341.450502,23.175567,24.945489,25.757679,24.133298,19.365637,0.993047,185657.9613
coj1m003-fl11-20181024-0137-e91.fits,0,58416.0595,2458416.059502,2458416.063263,1.037615,29.12243,28,53,80,1.409396,0.073469,0.030253,0.025155,0.008877,1.743903,0.573426,0.001358,0.000399,0.000384,0.000373,0.000365,0.002931,0.000964,1037.666257,184.03456,78.830387,67.387142,24.341532,594.999754,594.999754,2849762.708,2230.363477,2042.970461,2040.746521,2043.470461,2055.753479,1.362549,-46.714919,4016445.048,2463.00864,2258.443846,1778.412625,7882.150879,1630.706844,346.676289,9662,23.133878,24.90879,25.971538,23.846042,8.046134,0.992141,2762464.866,2470.653628,1909.494502,2471.153628,2187.005498,1.367055,-46.728766,209369.2342,1125.799812,185.973769,777.240906,85.005481,341.87153,22.404067,24.553963,25.597461,23.510466,13.926128,0.990792,8037.361071,2090.642699,2093.88376,2091.142699,2002.61624,1.363046,-46.709139,86215.06378,1091.59454,78.980849,895.896912,35.003963,344.73675,20.215663,26.724319,27.340694,26.107944,27.028908,0.993831,1470.976152,2326.406929,1921.130741,2326.906929,2175.369259,1.365538,-46.727628,71687.10295,1062.329257,67.481059,511.678436,29.105502,341.440307,23.483672,25.682381,26.135452,25.229311,23.351284,0.997355,1112.871979,2376.90175,1747.231325,2377.40175,2349.268675,1.366083,-46.746385,25297.79838,1039.096778,24.34595,433.701782,10.271096,341.486111,23.815178,24.519249,25.943149,23.095348,16.816135,0.980672,395.115293,1238.965683,1933.243353,1239.465683,2163.256647,1.354104,-46.727073,1811182.68,1694.728051,1068.71582,3791.386963,735.353766,342.971599,23.038443,24.8481,26.046959,23.649242,358.926552,0.990719,573573.5446,3227.381299,2228.852454,3227.881299,1867.647546,1.37498,-46.693544,1038580.028,1449.971749,716.276044,2428.839111,421.671289,344.103555,22.277206,24.645932,25.333317,23.958547,21.79718,0.994077,192206.0956
coj1m003-fl11-20181024-0138-e91.fits,0,58416.06022,2458416.060221,2458416.063982,1.037758,26.508373,28,53,80,1.410873,0.074329,0.029232,0.02414,0.009551,1.729858,0.578082,0.001386,0.000413,0.000397,0.000388,0.000381,0.002969,0.000992,1018.150121,179.91251,73.674541,62.27697,25.084079,582.683878,582.683878,2805470.843,2243.651518,2042.345977,2041.73204,2042.845977,2054.76796,1.362549,-46.714919,3958162.132,2463.00864,2256.770895,1753.905166,8105.48291,1607.043543,363.036746,9539,22.487109,24.534065,25.406951,23.66118,11.696274,0.994004,2837492.658,2470.083019,1910.536615,2470.583019,2185.963385,1.367054,-46.728759,208528.2335,1146.993173,181.80425,805.41333,84.664028,358.954181,22.86554,24.652177,25.477015,23.827339,17.34828,0.99339,8220.977816,2090.096964,2094.811007,2090.596964,2001.688993,1.363047,-46.709146,82010.19041,1111.207628,73.80276,548.841858,33.296753,361.684858,23.539396,25.562505,25.912929,25.212081,39.21512,0.98132,1413.903025,2325.935116,1922.012131,2326.435116,2174.487869,1.365538,-46.727638,67724.83531,1086.128388,62.354355,542.501587,27.496792,359.266766,21.492716,24.758763,24.68023,24.837296,47.720022,0.995522,1132.16334,2375.707875,1747.856108,2376.207875,2348.643892,1.366075,-46.746419,26796.12727,1068.037407,25.089128,444.805145,10.879429,358.305471,18.61672,26.40351,27.494273,25.312748,332.259646,0.978815,403.419126,1238.045479,1934.330587,1238.545479,2162.169413,1.354103,-46.727055,1777772.271,1699.556811,1046.021092,3738.157959,721.788889,359.580496,23.605652,24.559684,25.607642,23.511725,3.395718,0.992641,568568.5287,3226.854087,2229.801432,3227.354087,1866.698568,1.374978,-46.693561,1027698.572,1464.745295,701.622716,2309.664307,417.253336,360.610874,23.82905,24.638723,25.344271,23.933175,24.780695,0.992217,189355.832
coj1m003-fl11-20181024-0139-e91.fits,0,58416.06094,2458416.060939,2458416.064700,1.037914,26.808393,28,53,80,1.412605,0.074312,0.029344,0.025128,0.009534,1.739409,0.574908,0.001364,0.000402,0.000385,0.000375,0.000366,0.00293,0.000968,1035.443296,185.009479,76.292646,67.023543,26.024937,593.698783,593.698783,2840376.909,2229.330977,2041.982146,2041.950854,2042.482146,2054.549146,1.362549,-46.714894,4012329.345,2463.00864,2257.940739,1776.986117,7827.449219,1629.035838,347.112524,9593,23.551062,25.011895,26.227756,23.796035,5.185865,0.990277,2758804.565,2469.765904,1910.457749,2470.265904,2186.042251,1.367055,-46.728759,211074.637,1128.793338,186.991392,761.047913,85.697887,342.781255,23.783447,25.222213,26.48871,23.955716,6.605421,0.989412,7824.187766,2089.797948,2095.033308,2090.297948,2001.466692,1.363047,-46.70912,83349.27517,1090.533842,76.429792,537.930359,33.840431,345.781819,21.035265,25.861437,27.095157,24.627717,25.148145,0.977795,1395.606601,2325.747205,1922.428067,2326.247205,2174.071933,1.36554,-46.727586,71372.35969,1063.41048,67.116472,525.176147,28.977714,342.646921,20.700035,25.382226,26.621344,24.143108,5.823915,0.990109,1126.633833,2375.746259,1748.94226,2376.246259,2347.55774,1.36608,-46.746295,27080.53668,1040.343971,26.030368,436.877563,10.994901,341.720299,24.475636,26.840687,27.328197,26.353176,27.965094,0.995798,410.110272,1237.861832,1934.517764,1238.361832,2161.982236,1.354104,-46.727048,1803519.501,1693.430376,1065.009537,3792.767578,732.242458,343.390778,23.291627,24.912873,26.269155,23.55659,358.281029,0.988172,568151.0238,3226.32086,2230.002971,3226.82086,1866.497029,1.374976,-46.693515,1036857.407,1449.900053,715.123367,2223.392822,420.971892,344.090743,24.313308,24.955825,25.959895,23.951755,15.444007,0.991236,185550.5093
coj1m003-fl11-20181024-0140-e91.fits,0,58416.06166,2458416.061660,2458416.065421,1.038082,24.126002,28,53,80,1.407149,0.074372,0.029543,0.023684,0.007891,1.729738,0.578122,0.001353,0.000397,0.000381,0.000371,0.000362,0.002891,0.000966,1040.05538,187.179904,77.551125,63.814108,21.775532,598.22956,598.22956,2853843.582,2226.704554,2044.366098,2041.96242,2044.866098,2054.53758,1.362548,-46.714885,4015781.997,2463.00864,2256.252977,1779.845628,8863.079102,1630.437641,343.548807,9643,21.133046,23.871617,25.027235,22.715999,6.065492,0.990239,3239571.988,2472.126501,1910.61028,2472.626501,2185.88972,1.367055,-46.728739,212246.7066,1121.760026,189.208656,853.239929,86.173756,338.605586,18.289049,23.741018,24.907594,22.574442,8.60395,0.989467,9564.48355,2092.098981,2095.02843,2092.598981,2001.47157,1.363046,-46.709112,84311.47009,1085.180666,77.693487,571.348389,34.23109,341.456574,20.777482,24.579515,25.531157,23.627873,28.127208,0.980628,1628.451833,2328.148998,1922.317025,2328.648998,2174.182975,1.365541,-46.727594,67590.86271,1057.86995,63.893357,534.148621,27.442398,339.622031,19.505241,23.607426,25.464616,21.750237,358.924728,0.975513,1283.566363,2377.615292,1748.318583,2378.115292,2348.181417,1.366075,-46.746362,22520.98665,1034.084317,21.778675,430.229095,9.14369,338.899311,19.176697,22.240688,24.253103,20.228272,339.152652,0.942214,412.070844,1240.36798,1934.463345,1240.86798,2162.036655,1.354104,-46.727047,1808379.317,1691.154249,1069.316603,4278.279785,734.21558,339.597391,20.839722,23.859871,25.182308,22.537435,358.075723,0.987732,661145.7966,3228.720876,2229.971804,3229.220876,1866.528196,1.374978,-46.693509,1045464.264,1448.5201,721.746467,2497.930176,424.466341,340.37871,22.352384,23.619224,24.353553,22.884896,23.722546,0.991563,226727.8335
coj1m003-fl11-20181024-0141-e91.fits,0,58416.06237,2458416.062374,2458416.066135,1.038263,22.933604,28,53,80,1.407627,0.073514,0.02915,0.024256,0.008708,1.736134,0.575993,0.001342,0.000393,0.000375,0.000367,0.000359,0.002879,0.000955,1048.791964,187.24769,77.636888,66.114983,24.267961,603.043528,603.043528,2888631.169,2234.365176,2045.302174,2042.333326,2045.802174,2054.166674,1.36255,-46.714929,4066114.406,2463.00864,2266.883864,1793.702126,10061.80078,1650.872977,344.044968,9747,18.586816,23.229321,24.313338,22.145304,10.182421,0.990132,3581571.013,2472.988996,1910.970107,2473.488996,2185.529893,1.367056,-46.728787,212355.7624,1122.131835,189.243149,864.306824,86.218034,339.640098,18.814384,23.074989,24.294755,21.855224,15.149257,0.98509,10242.22043,2093.331082,2095.816376,2093.831082,2000.683624,1.363051,-46.709112,84203.30629,1082.621174,77.777258,588.474426,34.187175,342.566147,14.524954,24.23224,25.486985,22.977494,28.705566,0.963228,1726.376348,2328.943372,1922.97425,2329.443372,2173.52575,1.36554,-46.727609,70066.84091,1058.385779,66.201608,534.031006,28.447663,339.969302,19.646602,22.830453,23.813348,21.847559,16.829455,0.989338,1405.184597,2380.10656,1749.036437,2380.60656,2347.463563,1.366092,-46.746368,25153.20382,1036.295228,24.272237,433.053223,10.21239,339.394425,NaN,24.469328,24.055822,24.882833,73.567746,0.998382,406.813308,1241.256134,1934.892346,1241.756134,2161.607654,1.354105,-46.727079,1832896.448,1698.381263,1079.201995,4474.366211,744.169719,340.579085,21.087363,23.136467,24.421718,21.851215,1.637978,0.987692,739640.3079,3229.459825,2230.334811,3229.959825,1866.165189,1.374977,-46.693564,1055734.721,1451.857027,727.161629,2795.148926,428.636223,340.927499,20.815505,23.262415,24.100085,22.424745,24.856001,0.987627,239682.6249
coj1m003-fl11-20181024-0142-e91.fits,0,58416.06309,2458416.063092,2458416.066853,1.038457,23.464242,28,53,80,1.410075,0.074448,0.029755,0.024538,0.009687,1.730874,0.577743,0.001372,0.000407,0.00039,0.000382,0.000373,0.002937,0.00098,1027.687214,183.088583,76.253672,64.31426,25.936277,589.249564,589.249564,2834024.609,2242.48391,2045.899664,2042.401865,2046.399664,2054.098135,1.362551,-46.714905,3996186.378,2463.00864,2263.168859,1765.748218,9173.895508,1622.481673,358.625382,9585,19.708707,23.481,24.401651,22.560348,10.171667,0.993027,3328559.359,2473.469624,1910.971642,2473.969624,2185.528358,1.367056,-46.728773,210987.6627,1140.22294,185.04071,886.144043,85.662575,353.344826,22.233202,23.344155,24.304466,22.383845,11.340999,0.992075,9565.45123,2093.564434,2095.658213,2094.064434,2000.841787,1.363048,-46.709111,84327.02475,1103.860079,76.392857,609.925049,34.237405,356.880813,15.949216,25.228439,25.973058,24.48382,24.032718,0.992211,1569.308,2329.140531,1922.922647,2329.640531,2173.577353,1.365538,-46.7276,69540.67198,1079.862623,64.397703,573.798584,28.234035,353.80986,18.504504,24.013128,25.075136,22.95112,19.360292,0.987197,1258.770858,2379.552609,1748.716747,2380.052609,2347.783253,1.366082,-46.746391,27452.48138,1058.235922,25.94174,457.650452,11.145914,352.967229,22.800426,25.865695,27.341555,24.389834,1.00754,0.987046,427.046313,1241.725313,1934.837139,1242.225313,2161.662861,1.354104,-46.727065,1796252.735,1700.723147,1056.169982,4440.154297,729.292097,355.035769,20.178779,23.438531,24.543043,22.334019,358.934169,0.991144,678582.1843,3230.027627,2230.293162,3230.527627,1866.206838,1.37498,-46.693554,1037771.874,1461.600104,710.024494,2627.624756,421.343172,354.739799,21.941257,23.479903,24.116045,22.843761,26.192624,0.99213,223357.2973
coj1m003-fl11-20181024-0143-e91.fits,0,58416.06381,2458416.063810,2458416.067571,1.038672,46.148347,28,53,80,1.410176,0.073672,0.030639,0.023891,0.008756,1.736737,0.575793,0.001404,0.000418,0.000404,0.000391,0.000384,0.003022,0.001002,1004.585751,176.141586,75.8908,61.094836,22.800119,574.679866,574.679866,2727926.882,2210.251556,2046.297927,2044.690025,2046.797927,2051.809975,1.362549,-46.714899,3846857.238,2463.00864,2224.589857,1729.24336,6813.043457,1561.852921,352.43304,9540,24.098701,26.630641,27.209198,26.052084,359.769551,0.998114,2042438.596,2473.914687,1913.162139,2474.414687,2183.337861,1.367055,-46.728769,200971.839,1129.288368,177.96326,719.769836,81.596076,347.010004,23.140458,26.499185,27.270441,25.727928,8.070041,0.996334,6036.958097,2093.859009,2097.812646,2094.359009,1998.687354,1.363045,-46.70912,83580.78181,1099.245579,76.034676,517.566467,33.934425,350.066226,161.020587,28.595898,29.230019,27.961777,32.523404,0.988959,1054.921808,2329.73728,1925.394413,2330.23728,2171.105587,1.365538,-46.727568,65171.87107,1065.425157,61.169826,529.173462,26.460269,347.261492,24.108653,25.732982,26.223616,25.242348,33.360258,0.990697,979.01901,2380.654477,1750.924013,2381.154477,2345.575987,1.366088,-46.746385,23884.94317,1047.400997,22.80401,448.935516,9.697466,346.761648,19.371443,27.007698,25.395884,28.619511,71.446634,0.977759,382.631696,1242.217809,1937.05587,1242.717809,2159.44413,1.354104,-46.727079,1731145.937,1675.568428,1033.169346,3419.350586,702.858248,348.081857,24.030124,26.677945,27.348734,26.007156,345.314475,0.996674,410875.5247,3230.609652,2232.693667,3231.109652,1863.806333,1.374978,-46.693519,996780.9449,1441.416798,691.528603,2082.500977,404.700547,348.718037,23.804219,26.439473,26.773321,26.105625,23.345017,0.998645,141687.8628
coj1m003-fl11-20181024-0144-e91.fits,0,58416.06458,2458416.064576,2458416.068337,1.038899,25.815453,28,53,80,1.410625,0.074516,0.028988,0.024883,0.008546,1.739568,0.574855,0.00137,0.000406,0.000389,0.00038,0.000371,0.002952,0.000976,1029.295741,183.740544,74.506559,65.488461,23.003863,589.272793,589.272793,2835629.345,2240.96375,2046.061429,2042.822716,2046.561429,2053.677284,1.362551,-46.714899,4000009.198,2463.00864,2260.380935,1769.617296,9386.121094,1624.033766,355.775589,9620,20.19223,23.655334,24.621107,22.68956,4.805573,0.993164,3290855.521,2473.599621,1911.587494,2474.099621,2184.912506,1.367056,-46.728743,211298.3891,1137.793903,185.708843,845.687195,85.788732,351.268115,20.475076,23.542403,24.471697,22.613109,5.546138,0.993548,9571.086249,2093.788292,2096.121477,2094.288292,2000.378523,1.363049,-46.709102,82199.76013,1101.34118,74.636054,589.05896,33.37372,354.408158,17.41304,24.42919,25.733399,23.124982,25.992389,0.970113,1620.74794,2329.592795,1923.300534,2330.092795,2173.199466,1.365541,-46.727596,70559.27635,1075.986719,65.576345,545.314575,28.647596,351.144912,19.091315,23.854143,24.869779,22.838506,21.234569,0.986722,1332.013003,2380.673024,1749.429767,2381.173024,2347.070233,1.366092,-46.746348,24232.85727,1053.251449,23.007666,465.677582,9.838722,351.043377,15.928329,23.001445,23.8989,22.103989,7.414049,0.993504,425.172189,1241.834194,1935.17791,1242.334194,2161.32209,1.354105,-46.727069,1800564.914,1700.707798,1058.715034,4402.320312,731.042874,352.452692,20.613545,23.590241,24.695559,22.484924,355.372448,0.991025,676737.7599,3230.605933,2231.024655,3231.105933,1865.475345,1.374982,-46.693515,1035064.431,1459.284591,709.2958,2705.842041,420.24393,353.692848,20.846292,23.368802,23.94098,22.796624,23.631472,0.994799,230152.0647
coj1m003-fl11-20181024-0145-e91.fits,0,58416.06529,2458416.065291,2458416.069052,1.039134,23.448937,28,53,80,1.406367,0.074635,0.028753,0.024036,0.009322,1.743434,0.573581,0.001348,0.000397,0.00038,0.00037,0.000362,0.002912,0.000958,1043.265797,188.112862,75.733008,64.960147,25.766045,598.800144,598.800144,2874776.323,2236.474931,2046.827928,2041.153906,2047.327928,2055.346094,1.362548,-46.714891,4042991.239,2463.00864,2263.88585,1785.863558,9475.941406,1641.484797,346.568439,9606,20.4726,23.327192,24.406804,22.24758,8.066657,0.990755,3527070.061,2474.642626,1909.806354,2475.142626,2186.693646,1.367055,-46.728745,214558.8348,1128.305653,190.160205,844.753113,87.112498,342.164775,19.559519,23.31473,24.50347,22.12599,12.265216,0.987501,10219.34073,2094.635721,2094.437484,2095.135721,2002.062516,1.363046,-46.709095,82659.86623,1089.568157,75.864796,554.43103,33.560526,345.387029,20.91165,24.172735,25.496323,22.849147,20.397668,0.9792,1665.340882,2330.654321,1921.615518,2331.154321,2174.884482,1.36554,-46.727589,69098.34141,1062.344389,65.043259,540.603821,28.054445,342.71431,16.423477,23.325434,24.451386,22.199483,22.051437,0.982009,1347.697696,2381.617499,1747.402383,2382.117499,2349.097617,1.36609,-46.746379,26798.55839,1039.863658,25.771223,432.9534,10.880416,341.827796,17.154324,24.441972,26.308682,22.575261,11.91225,0.972442,438.571653,1242.782668,1933.521808,1243.282668,2162.978192,1.354102,-46.727067,1826901.156,1700.114675,1074.575253,4437.359375,741.735586,343.488555,20.731378,23.452925,24.792016,22.113834,0.590311,0.987039,703545.7978,3231.305891,2229.124336,3231.805891,1867.375664,1.374979,-46.69352,1047875.166,1453.07612,721.142651,2580.479248,425.445185,343.604995,23.074154,23.435795,24.309491,22.562099,20.145206,0.990472,232016.2675
coj1m003-fl11-20181024-0146-e91.fits,0,58416.06602,2458416.066020,2458416.069781,1.039383,24.045694,28,53,80,1.409318,0.074648,0.028163,0.024639,0.008647,1.736908,0.575736,0.001363,0.000403,0.000386,0.000377,0.000369,0.00293,0.000971,1033.68931,185.346785,72.999929,65.393614,23.449892,592.83176,592.83176,2845211.756,2236.807253,2046.744268,2042.270474,2047.244268,2054.229526,1.362549,-46.714914,4009807.201,2463.00864,2260.561944,1773.80992,9232.594727,1628.011829,352.340394,9721,21.423629,23.506624,24.476114,22.537134,11.623359,0.991968,3356234.539,2474.561424,1911.015802,2475.061424,2185.484198,1.367056,-46.728758,212389.1198,1133.670935,187.346357,874.709961,86.231577,348.119425,19.09782,23.491232,24.460498,22.521966,17.450087,0.98991,9807.290383,2094.708038,2095.524421,2095.208038,2000.975579,1.363049,-46.709121,80129.19622,1095.852164,73.120443,568.463867,32.533055,350.920245,20.736392,23.904756,24.643012,23.166499,32.928768,0.977238,1591.604204,2330.537168,1922.812452,2331.037168,2173.687548,1.365541,-46.727603,70103.65867,1070.608443,65.480203,543.836792,28.462612,347.908987,21.430268,23.75966,24.480629,23.038691,22.67944,0.992554,1315.772315,2379.882436,1748.67858,2380.382436,2347.82142,1.366074,-46.746385,24601.64582,1048.937223,23.453878,444.912506,9.988453,347.482253,19.177669,22.852941,22.416891,23.288991,306.985787,0.980912,421.532501,1242.745402,1934.801485,1243.245402,2161.698515,1.354105,-46.727069,1805640.298,1698.351495,1063.17232,4273.067871,733.103518,348.945169,21.774722,23.491743,24.642036,22.341451,2.87731,0.990358,683688.2146,3231.08449,2230.200572,3231.58449,1866.299428,1.374978,-46.693553,1039571.458,1455.647241,714.164414,2682.765625,422.073817,349.549182,21.230422,23.377614,24.046144,22.709084,24.08279,0.992659,229318.8209
coj1m003-fl11-20181024-0147-e91.fits,0,58416.06674,2458416.066735,2458416.070496,1.039643,24.006106,28,53,80,1.40795,0.074302,0.02915,0.025313,0.009326,1.7323,0.577267,0.001403,0.000425,0.000408,0.0004,0.000391,0.003024,0.001008,1003.200392,174.680464,71.470371,63.31974,23.832839,572.786008,572.786008,2780171.633,2259.894492,2047.946969,2040.951552,2048.446969,2055.548448,1.362551,-46.714932,3914342.391,2463.00864,2258.429665,1733.214212,8968.387695,1589.252399,379.778123,9721,20.975732,23.589985,24.565043,22.614928,10.773057,0.992128,3173616.748,2475.509136,1909.714132,2476.009136,2186.785868,1.367056,-46.728778,206571.5695,1170.586399,176.468452,878.767212,83.869608,375.62245,21.349544,23.544732,24.465316,22.624148,16.28573,0.991416,9243.269519,2095.449039,2093.972436,2095.949039,2002.527564,1.363046,-46.709164,81042.78861,1132.020279,71.591287,599.725525,32.903981,378.24856,18.733834,24.658767,25.294282,24.023251,34.904628,0.977727,1596.397769,2331.793301,1921.527518,2332.293301,2174.972482,1.365544,-46.72762,70374.98098,1109.949303,63.40378,581.40094,28.572771,375.371999,14.729037,24.578766,25.006562,24.15097,32.979718,0.992703,1270.29729,2381.664531,1747.545493,2382.164531,2348.954507,1.366082,-46.746388,25927.00895,1087.664954,23.837312,471.362671,10.52656,374.594641,23.22425,25.21199,25.113602,25.310378,46.7026,0.982734,424.624445,1243.949158,1933.446813,1244.449158,2163.053187,1.354105,-46.727089,1762651.057,1710.745227,1030.341064,4180.888184,715.649563,375.959262,21.77603,23.652484,24.759081,22.545886,359.945339,0.991283,635784.9194,3232.226945,2228.960791,3232.726945,1867.539209,1.374981,-46.693564,1017520.576,1476.642774,689.077002,2479.678955,413.120993,376.635099,23.208625,23.413585,24.118221,22.708949,23.228517,0.99238,219386.5439
