Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,Variance_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,Variance_T3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,Variance_C7
elp1m008-fa05-20201021-0218-e91.fits,0,59144.80165,2459144.802,2459144.803965,1.740901,20.090943,21,37,56,0.169579,0.016461,0.018266,0.214371,0.380409,0.578365,0.22169,0.00023,0.000135,0.000138,0.000288,0.000417,0.000581,0.000294,736.185632,121.680461,132.754843,743.263766,913.135536,995.49964,755.217165,5550795.202,2734.366989,1976.689829,2027.050103,1977.189829,2069.449897,4.337683,84.900533,941299.2878,1385.44236,1191.574933,789.962311,4811.268555,679.421472,266.666132,4836,17.25506,16.151163,17.061263,15.241063,0.477277,0.987376,836721.6296,2272.796449,2055.352152,2273.296449,2041.147848,4.313808,84.895864,91371.50107,749.56331,121.899645,716.953491,65.951139,263.340245,17.071351,16.518333,17.382032,15.654635,14.498263,0.985783,8001.637793,1835.222144,1755.245555,1835.722144,2341.254445,4.348172,84.930614,101389.4699,762.09976,133.03963,754.11084,73.18202,268.316759,17.470241,16.102132,17.06482,15.139443,6.839318,0.984963,9919.890933,1545.938482,2919.098245,1546.438482,1177.401755,4.375321,84.806064,979872.5856,1208.961343,810.507789,5296.47168,707.263336,268.869549,16.751611,15.97414,17.122126,14.826154,0.35967,0.97955,956645.9488,1343.650059,2712.333557,1344.150059,1384.166443,4.390883,84.829197,1529670.579,1419.864247,1077.335796,8011.933594,1104.102648,271.415002,16.834452,16.00826,17.115929,14.900591,1.948851,0.980943,2307557.359,3119.614898,1244.757046,3120.114898,2851.742954,4.240561,84.97764,2033993.688,1585.81951,1282.613611,9702.142578,1468.118592,269.389978,17.648621,16.405758,17.077269,15.734247,349.0551,0.992243,3685194.834,834.348363,1393.496696,834.848363,2703.003304,4.429176,84.973405,1007258.35,1218.333822,826.750708,5065.018066,727.030138,267.584819,17.803544,16.510818,17.435309,15.586327,9.948593,0.985905,889280.8907
elp1m008-fa05-20201021-0219-e91.fits,0,59144.80267,2459144.803,2459144.804989,1.740149,20.02706,21,37,56,0.170139,0.016417,0.018528,0.214099,0.379689,0.580543,0.221227,0.000231,0.000136,0.000138,0.000289,0.000417,0.000584,0.000294,735.536144,120.641042,134.001181,740.911701,910.873396,994.379484,753.25506,5547996.006,2738.054257,1976.481345,2027.333409,1976.981345,2069.166591,4.33767,84.900524,943932.7962,1385.44236,1195.788023,789.381377,5103.787109,681.322315,270.739008,4884,17.192874,16.014103,16.962133,15.066074,358.10629,0.986018,864738.1472,2272.522798,2055.489017,2273.022798,2041.010983,4.3138,84.89587,91083.5285,753.656826,120.855442,738.41394,65.743283,266.544874,16.91159,16.409458,17.265795,15.553122,352.814419,0.988455,8047.064713,1835.1181,1755.468769,1835.6181,2341.031231,4.34815,84.930612,102792.0856,765.419064,134.295173,786.012451,74.194415,270.344803,17.41619,16.324304,17.277306,15.371301,1.962278,0.986396,9965.688803,1545.627352,2919.347971,1546.127352,1177.152029,4.37532,84.80606,978355.1049,1211.306238,807.686012,5309.155273,706.168032,272.846225,16.652514,15.914691,17.068499,14.760883,0.136957,0.979194,963613.1808,1343.336506,2712.547909,1343.836506,1383.952091,4.390882,84.829198,1526801.721,1421.290065,1074.23654,8041.15625,1102.031932,275.383363,16.843144,15.972335,17.151829,14.792841,2.301614,0.978283,2316065.7,3119.354145,1245.052924,3119.854145,2851.447076,4.240548,84.977624,2037812.985,1588.580178,1282.788878,10495.32227,1470.875327,271.970685,17.446062,16.208078,16.901501,15.514656,349.652319,0.991664,3868672.902,834.046324,1393.521849,834.546324,2702.978151,4.429169,84.973431,1005026.195,1219.026612,824.449758,5183.306641,725.418988,270.376496,17.636106,16.39166,17.398253,15.385067,10.100817,0.983002,907719.0242
elp1m008-fa05-20201021-0220-e91.fits,0,59144.80367,2459144.804,2459144.805991,1.739424,20.190702,21,37,56,0.169268,0.016175,0.018493,0.212685,0.378979,0.578512,0.224438,0.000231,0.000137,0.000139,0.000288,0.000417,0.000583,0.000297,732.896893,117.883495,132.624592,737.599922,909.437093,993.140788,755.950026,5572305.904,2753.410428,1975.916,2026.740182,1976.416,2069.759818,4.337672,84.900532,943211.3098,1385.44236,1199.607897,786.266339,4863.182129,680.801553,278.128013,4760,17.263642,16.089325,16.963998,15.214652,0.366421,0.988246,843290.1916,2271.887249,2055.029746,2272.387249,2041.470254,4.313806,84.895866,90134.36168,763.307204,118.083992,734.950867,65.058182,274.971961,17.304541,16.308272,17.039581,15.576963,5.817344,0.991649,7823.446704,1834.429698,1754.964131,1834.929698,2341.535869,4.348165,84.930612,103050.1528,775.336118,132.910296,782.640869,74.380686,278.884531,17.462964,16.354005,17.126524,15.581486,2.188256,0.991062,10082.41364,1545.097319,2918.728062,1545.597319,1177.771938,4.375316,84.806057,977290.1855,1216.349447,803.461693,5362.751953,705.399383,279.392853,16.66558,15.889397,17.044637,14.734157,359.929448,0.979078,963710.7491,1342.838098,2711.867002,1343.338098,1384.632998,4.390877,84.829201,1531414.447,1428.163799,1072.296082,8011.641113,1105.361357,283.254521,16.846094,15.944215,17.103034,14.785397,0.881198,0.979072,2331174.481,3118.840739,1244.678266,3119.340739,2851.821734,4.240545,84.977628,2042204.943,1594.312047,1280.931764,10084.67969,1474.045403,279.082756,17.489727,16.157397,16.744045,15.570749,352.641856,0.994378,3902189.92,833.560723,1393.093969,834.060723,2703.406031,4.429178,84.973414,1021396.328,1232.996458,828.385452,10842.98731,737.234805,278.826978,18.275303,16.433849,17.236887,15.630811,7.869271,0.989739,959918.4557
elp1m008-fa05-20201021-0221-e91.fits,0,59144.80468,2459144.805,2459144.806999,1.738699,19.795265,21,37,56,0.170127,0.016641,0.018344,0.214395,0.380514,0.579311,0.221017,0.000232,0.000137,0.00014,0.00029,0.000418,0.000584,0.000295,734.106184,121.120498,131.125971,739.419039,909.445379,991.632512,749.606822,5554151.643,2748.509497,1975.456108,2027.093989,1975.956108,2069.406011,4.337677,84.900522,944912.544,1385.44236,1199.223085,787.937254,5220.269043,682.029488,276.934808,4735,16.859947,15.81186,16.763487,14.860234,0.151032,0.985615,909085.3376,2271.340921,2055.292647,2271.840921,2041.207353,4.313816,84.89587,92428.07145,761.736456,121.338648,798.180054,66.713762,273.380478,17.033449,16.063477,16.683451,15.443503,357.778733,0.994023,8792.407109,1834.020288,1755.18591,1834.520288,2341.31409,4.348169,84.930616,101886.5636,775.375304,131.4029,844.214783,73.540817,278.350656,16.969563,15.894157,16.908695,14.879619,357.270848,0.983687,10758.62057,1544.523906,2918.875454,1545.023906,1177.624546,4.375323,84.806062,980556.8609,1216.28604,806.189357,5773.42627,707.75724,277.842016,16.375215,15.664524,16.848593,14.480455,1.128181,0.977369,1032733.968,1342.288943,2712.042783,1342.788943,1384.457217,4.390885,84.829201,1530901.466,1426.318715,1073.32355,8579.03125,1104.991092,280.794168,16.475991,15.714641,16.845633,14.583648,3.402941,0.979202,2477972.749,3118.347126,1244.921832,3118.847126,2851.578168,4.240555,84.977647,2037332.554,1592.915982,1278.995614,11079.52148,1470.528556,279.54435,17.212275,15.936568,16.594128,15.279008,349.601451,0.992234,4128315.741,833.234021,1393.337085,833.734021,2703.162915,4.429181,84.973406,1005360.762,1226.044991,820.003156,5403.324219,725.660475,277.904383,17.449711,16.196412,17.148386,15.244438,10.847667,0.984104,950020.185
elp1m008-fa05-20201021-0222-e91.fits,0,59144.80568,2459144.806,2459144.808001,1.737992,19.62071,21,37,56,0.169752,0.016085,0.018258,0.214887,0.379862,0.580078,0.220573,0.000232,0.000138,0.00014,0.000291,0.000418,0.000585,0.000295,731.529676,116.627087,130.113147,738.936698,908.156558,990.866581,748.094445,5554884.745,2751.827092,1975.419063,2027.149215,1975.919063,2069.350785,4.33768,84.900532,942954.9911,1385.44236,1201.398323,784.881228,5371.435059,680.616544,279.834893,4733,16.794253,15.845713,16.754273,14.937153,358.957678,0.986918,905973.2137,2271.401132,2055.425537,2271.901132,2041.074463,4.313816,84.895871,89348.59405,764.825284,116.822228,781.648315,64.491022,276.241116,16.978796,15.774327,16.642204,14.90645,4.265729,0.987694,8447.919795,1833.947953,1755.239597,1834.447953,2341.260403,4.348173,84.930622,101420.6509,777.859502,130.38428,867.423096,73.204526,281.408509,16.89676,15.77386,16.900251,14.64747,356.62857,0.979527,10822.59477,1544.461017,2919.088459,1544.961017,1177.411541,4.375325,84.806069,982536.8929,1219.424262,805.73835,5943.47998,709.186409,281.876778,16.094712,15.591303,16.789921,14.392685,358.72341,0.97659,1055683.39,1342.182344,2712.286778,1342.682344,1384.213222,4.390888,84.829202,1529203.721,1427.076633,1071.563843,9090.678711,1103.765674,283.597015,16.373672,15.690046,16.854353,14.525738,1.160298,0.978178,2499040.835,3118.465934,1245.018332,3118.965934,2851.481668,4.240559,84.977638,2039307.359,1594.868664,1278.667896,11131.97754,1471.953953,281.330104,17.060465,15.916433,16.616413,15.216453,348.462595,0.990895,4124716.985,833.188654,1393.305342,833.688654,2703.194658,4.429171,84.973416,1003836.772,1226.948672,818.157103,5607.897461,724.560473,279.966426,17.351049,16.155315,17.114478,15.196152,9.40255,0.984376,961433.5667
elp1m008-fa05-20201021-0223-e91.fits,0,59144.80671,2459144.807,2459144.809024,1.737278,19.744821,21,37,56,0.169988,0.01659,0.018261,0.21392,0.379464,0.581574,0.220969,0.000232,0.000138,0.00014,0.00029,0.000418,0.000587,0.000295,731.558321,120.011771,130.399058,737.626492,906.861685,990.951732,748.414592,5548917.249,2750.020568,1975.057265,2027.545455,1975.557265,2068.954545,4.337665,84.900515,943249.0198,1385.44236,1201.642756,784.96626,5292.697266,680.828771,279.212295,4736,17.013216,15.861355,16.772651,14.950059,0.480249,0.986879,897957.8336,2271.125009,2055.923929,2271.625009,2040.576071,4.31379,84.895847,92054.80143,765.690166,120.22461,794.058228,66.444339,275.403596,16.722008,16.094823,16.780547,15.409099,357.516036,0.992711,8571.898513,1833.56411,1755.679459,1834.06411,2340.820541,4.348166,84.930602,101329.4883,775.447855,130.672214,827.887512,73.138725,279.919108,17.069125,15.723186,16.483086,14.963286,2.773936,0.990613,10615.82662,1543.926188,2919.30423,1544.426188,1177.19577,4.375317,84.80605,977842.6888,1216.133321,804.058792,5542.338867,705.798175,280.75808,16.338639,15.637207,16.724991,14.549423,2.498831,0.980683,1024164.896,1341.682668,2712.479401,1342.182668,1384.020599,4.390882,84.829185,1526400.647,1427.400901,1069.356651,8418.797852,1101.74244,283.389716,16.6184,15.717353,16.773294,14.661411,3.615973,0.981819,2439292.189,3118.001837,1245.545836,3118.501837,2850.954164,4.240549,84.977641,2040439.028,1594.202557,1279.912028,10951.31836,1472.770782,280.652721,17.333882,15.964804,16.581343,15.348265,351.010798,0.993426,4091261.886,832.756424,1393.591488,833.256424,2702.908512,4.429184,84.973401,1004234.885,1226.653066,818.678821,5211.495605,724.847828,279.379251,17.497766,16.125657,17.040543,15.21077,11.135984,0.985061,952858.8076
elp1m008-fa05-20201021-0224-e91.fits,0,59144.80771,2459144.808,2459144.810026,1.736583,19.561613,21,37,56,0.170184,0.016448,0.01827,0.214045,0.381533,0.578612,0.220993,0.000232,0.000138,0.00014,0.00029,0.000419,0.000584,0.000295,732.822212,119.249411,130.593057,738.58619,909.658308,990.960669,748.690243,5552039.967,2749.084758,1974.558636,2027.36571,1975.058636,2069.13429,4.337678,84.900525,944868.5351,1385.44236,1201.48006,786.420488,5578.64502,681.997723,277.605229,4663,16.903768,15.622412,16.558684,14.68614,358.38535,0.98569,950141.5658,2270.540207,2055.756284,2271.040207,2040.743716,4.313811,84.895857,91317.18315,764.430254,119.457835,791.339539,65.911932,274.726842,16.776649,15.88239,16.531264,15.233517,353.117327,0.992946,8884.195887,1833.164248,1755.422089,1833.664248,2341.077911,4.34817,84.930619,101437.3978,775.118587,130.86694,849.742615,73.216614,279.376247,16.742604,15.451632,16.373351,14.529914,357.925132,0.985793,11198.36886,1543.546296,2919.245487,1544.046296,1177.254513,4.37532,84.80605,978866.0997,1215.709136,805.181166,5736.129395,706.536863,279.658421,16.181669,15.415579,16.569377,14.261781,0.016136,0.977841,1077502.255,1341.315558,2712.391516,1341.815558,1384.108484,4.390884,84.829187,1533285.662,1427.448917,1074.143981,9097.638672,1106.711983,282.557336,16.224928,15.433222,16.605078,14.261365,0.683648,0.977189,2639189.781,3117.685608,1245.525515,3118.185608,2850.974485,4.24055,84.977629,2035000.877,1592.471944,1277.888056,10953.16797,1468.845573,279.092463,17.161458,15.742214,16.37449,15.109938,346.891952,0.992009,4241249.745,832.367714,1393.390395,832.867714,2703.109605,4.429185,84.973412,1004887.328,1227.167878,818.86704,5690.23877,725.318755,278.732456,17.195393,15.92516,16.878115,14.972206,7.870886,0.984649,1006862.936
elp1m008-fa05-20201021-0225-e91.fits,0,59144.80873,2459144.809,2459144.811047,1.735886,19.548519,21,37,56,0.169708,0.016447,0.018304,0.214547,0.381146,0.578749,0.220705,0.000233,0.000139,0.000141,0.000291,0.00042,0.000586,0.000296,728.397572,118.354267,129.473986,736.069797,906.635561,988.1999,746.553047,5549650.953,2756.236414,1974.353175,2026.955891,1974.853175,2069.544109,4.337672,84.900526,941819.5944,1385.44236,1205.429228,781.314715,5422.161133,679.797025,284.035843,4820,16.708227,15.757801,16.668174,14.847427,358.48887,0.986701,917166.6308,2270.430835,2055.255212,2270.930835,2041.244788,4.313796,84.895868,91275.68171,769.873879,118.559266,803.914795,65.881977,280.528332,16.793564,15.840662,16.372555,15.308769,357.62676,0.995469,8844.803368,1832.99677,1755.133647,1833.49677,2341.366353,4.348161,84.930607,101579.2698,782.929797,129.742501,853.710938,73.319015,284.934624,16.918676,15.62304,16.52767,14.71841,5.267459,0.986217,11147.95384,1543.266351,2918.783803,1543.766351,1177.716197,4.375316,84.806055,980333.6963,1221.823234,802.35313,5943.897949,707.596162,285.293798,16.269245,15.556553,16.703404,14.409702,1.393617,0.978444,1057400.053,1341.023553,2711.891966,1341.523553,1384.608034,4.390882,84.829196,1531500.294,1430.817323,1070.367453,9154.193359,1105.42332,287.989246,16.071655,15.561964,16.769304,14.354624,2.091573,0.976084,2577977.871,3117.458726,1245.294881,3117.958726,2851.205119,4.240549,84.977616,2034431.363,1595.884471,1274.798646,11070.88281,1468.434502,286.324371,17.225663,15.827069,16.458333,15.195804,348.263264,0.992461,4182694.701,832.181524,1392.928739,832.681524,2703.571261,4.429179,84.973414,1003385.6,1228.780573,816.570202,5527.220215,724.234821,283.890807,17.290993,16.032435,17.01382,15.051049,9.945289,0.983176,976553.4144
elp1m008-fa05-20201021-0226-e91.fits,0,59144.80973,2459144.81,2459144.812053,1.735208,19.313882,21,37,56,0.16962,0.01626,0.018314,0.21382,0.38056,0.579434,0.22149,0.000233,0.000139,0.000142,0.000291,0.00042,0.000587,0.000297,728.132232,116.740694,129.372078,734.918414,905.462834,987.918905,746.866997,5554671.616,2760.359953,1973.682355,2026.719532,1974.182355,2069.780468,4.337679,84.900541,942184.5192,1385.44236,1206.294612,781.056725,5928.140137,680.060424,286.724837,4821,16.745973,15.588223,16.523383,14.653063,0.679192,0.985699,962511.757,2269.784471,2055.259932,2270.284471,2041.240068,4.313804,84.895858,90319.08983,772.369694,116.937641,851.759888,65.191517,283.017553,16.278235,15.906525,16.592635,15.220416,5.612319,0.992293,9070.552575,1832.241058,1754.903331,1832.741058,2341.596669,4.348176,84.930618,101726.5841,784.683492,129.640276,927.646851,73.425346,287.333196,16.675813,15.322018,16.365686,14.27835,354.428601,0.980899,11529.38342,1542.603847,2918.724322,1543.103847,1177.775678,4.375318,84.806055,978480.8304,1221.696221,800.919913,6183.996094,706.258779,287.799066,15.962921,15.346583,16.593104,14.100062,2.057815,0.97382,1114002.344,1340.352935,2711.740505,1340.852935,1384.759495,4.390883,84.829203,1531180.231,1433.014457,1068.50299,9803.979492,1105.192302,290.181458,15.98326,15.358865,16.537832,14.179899,3.539196,0.976347,2707279.245,3116.820183,1245.007921,3117.320183,2851.492079,4.240563,84.977636,2037796.103,1598.152082,1275.095234,11724.67676,1470.863142,287.480365,16.89493,15.701367,16.382156,15.020578,348.796432,0.991235,4364738.074,831.636309,1392.711981,832.136309,2703.788019,4.429172,84.973415,1007214.452,1232.649547,817.113392,5849.462891,726.998452,287.096604,17.107522,15.900052,16.864879,14.935226,11.155645,0.982917,1027740.533
elp1m008-fa05-20201021-0227-e91.fits,0,59144.81073,2459144.811,2459144.813053,1.734544,19.425723,21,37,56,0.170331,0.016789,0.018298,0.213745,0.381022,0.579395,0.221228,0.000234,0.00014,0.000142,0.000292,0.000422,0.000588,0.000297,728.615249,119.815314,128.992104,732.662194,903.944234,985.800685,744.57454,5539304.82,2758.987647,1973.341266,2027.352646,1973.841266,2069.147354,4.337676,84.900531,943515.3065,1385.44236,1206.661942,781.921824,5605.072754,681.020975,287.028696,4737,16.736583,15.602821,16.531221,14.674422,357.832528,0.985857,952463.6787,2269.354391,2055.66356,2269.854391,2040.83644,4.313806,84.895876,92997.99296,774.794504,120.029237,791.7948,67.125126,283.80469,16.837284,16.27287,17.184025,15.361716,356.240832,0.987321,8948.3794,1831.949153,1755.527813,1832.449153,2340.972187,4.348171,84.930609,101355.7236,784.128001,129.259156,879.704224,73.157662,288.165327,16.816913,15.379361,16.38473,14.373991,359.222597,0.983039,11368.27454,1542.136872,2919.144072,1542.636872,1177.355928,4.37532,84.806061,975490.6825,1221.95076,798.306048,5747.888672,704.100517,289.221546,16.096325,15.426116,16.562748,14.289485,0.070241,0.978517,1070758.371,1339.946958,2712.237287,1340.446958,1384.262713,4.390883,84.8292,1528284.937,1432.164878,1067.115219,8953.47168,1103.102505,291.660687,16.178472,15.467272,16.641508,14.293037,1.666221,0.977132,2604408.28,3116.634768,1245.688576,3117.134768,2850.811424,4.240548,84.977633,2032071.767,1596.787329,1272.600133,10820.05957,1466.731367,287.887108,16.888908,15.824246,16.462597,15.185896,345.69203,0.991581,4186397.135,831.262317,1393.331606,831.762317,2703.168394,4.429179,84.9734,1003457.433,1232.080828,814.441237,5498.198242,724.28667,287.279631,17.111691,15.927242,16.893144,14.961339,8.998258,0.983855,996903.3476
elp1m008-fa05-20201021-0228-e91.fits,0,59144.81174,2459144.812,2459144.814060,1.733884,19.363766,21,37,56,0.170187,0.016337,0.018337,0.213915,0.379604,0.580736,0.221364,0.000233,0.000139,0.000142,0.000291,0.00042,0.000588,0.000297,730.264759,117.184371,129.415031,734.45917,904.043484,987.563399,745.560808,5545620.808,2758.211989,1973.170345,2027.21805,1973.670345,2069.28195,4.337677,84.900531,943789.8921,1385.44236,1204.133046,783.792036,5359.01416,681.219168,284.926206,4760,16.608322,15.727843,16.664561,14.791124,359.73571,0.98591,925780.6457,2269.292025,2055.498318,2269.792025,2041.001682,4.313798,84.89588,90599.08253,771.818533,117.383917,774.169678,65.393614,282.331589,16.59449,15.993044,16.832792,15.153296,354.042182,0.988544,8573.135964,1831.727786,1755.234481,1832.227786,2341.265519,4.348175,84.930625,101689.2831,784.131564,129.683956,852.369873,73.398422,287.086443,16.775724,15.538601,16.667965,14.409237,1.395187,0.979042,11219.23421,1541.869331,2918.981061,1542.369331,1177.518939,4.375325,84.806067,977244.2875,1220.850006,800.462205,5640.524902,705.366254,287.266829,15.911262,15.538422,16.705638,14.371206,0.695821,0.977669,1052282.06,1339.67793,2712.157348,1340.17793,1384.342652,4.390888,84.829196,1525901.358,1430.972438,1066.338748,8776.051758,1101.382058,290.649618,16.150776,15.560451,16.727264,14.393638,0.963963,0.977734,2549408.362,3116.362896,1245.623444,3116.862896,2850.876556,4.240562,84.977627,2037367.687,1597.028118,1275.724368,10879.12793,1470.553915,286.792136,16.99844,15.921197,16.688928,15.153466,347.71942,0.988809,4133353.583,830.975871,1393.001391,831.475871,2703.498609,4.429187,84.973417,1005107.474,1232.508706,815.497261,5407.827148,725.477655,287.261259,17.081628,16.051939,16.97667,15.127208,10.242153,0.984972,981726.177
elp1m008-fa05-20201021-0229-e91.fits,0,59144.81275,2459144.813,2459144.815065,1.733234,19.689144,21,37,56,0.170235,0.016654,0.01827,0.213636,0.380823,0.579534,0.221411,0.000234,0.00014,0.000142,0.000292,0.000422,0.000588,0.000297,728.288873,118.68889,128.517044,732.499102,903.063368,985.213855,744.623277,5523710.635,2752.717216,1972.879757,2027.313813,1973.379757,2069.186187,4.337677,84.90054,940328.6928,1385.44236,1203.108025,781.582928,4777.342285,678.720905,285.242376,4868,16.851023,16.294864,17.18249,15.407238,1.147342,0.988182,820019.1814,2268.900735,2055.696372,2269.400735,2040.803628,4.313807,84.89588,91992.54383,773.715928,118.897053,725.265747,66.399402,281.634881,16.586181,16.804757,17.467578,16.141935,8.02061,0.993284,7689.885575,1831.618109,1755.453603,1832.118109,2341.046397,4.348163,84.930618,100919.0813,783.646173,128.781438,794.33728,72.842497,286.548062,17.070044,16.175593,17.251347,15.099839,0.44539,0.98246,9819.264342,1541.582503,2919.20456,1542.082503,1177.29544,4.375321,84.80606,972335.992,1218.171667,798.192914,4958.073242,701.82349,286.691367,16.507119,16.241465,17.255681,15.227248,1.427858,0.984484,903408.4187,1339.347498,2712.21376,1339.847498,1384.28624,4.390887,84.829205,1523406.636,1429.376826,1065.783779,7418.65918,1099.58139,290.181031,16.501194,16.196425,17.229137,15.163714,2.881813,0.983705,2211660.329,3116.214024,1245.656016,3116.714024,2850.843984,4.240556,84.977648,2026659.187,1593.588466,1271.758192,9305.938477,1462.824615,287.569972,17.45387,16.531184,17.087763,15.974606,348.796656,0.994707,3593781.713,830.752694,1392.952485,831.252694,2703.547515,4.429184,84.973431,1001308.82,1229.173524,814.61958,4950.5625,722.73582,286.226933,17.490814,16.610559,17.468867,15.75225,10.766544,0.987723,863713.6742
elp1m008-fa05-20201021-0230-e91.fits,0,59144.81374,2459144.814,2459144.816057,1.732597,19.567007,21,37,56,0.170113,0.016136,0.018224,0.214071,0.379832,0.580306,0.221284,0.000233,0.00014,0.000141,0.000292,0.00042,0.000588,0.000296,729.354124,115.639574,129.013261,733.925843,904.292159,987.586972,746.529655,5545136.152,2757.570434,1972.656873,2027.267036,1973.156873,2069.232964,4.337678,84.900535,943298.4782,1385.44236,1205.263424,782.64922,4944.538574,680.86447,284.644144,4779,16.83662,16.030908,16.966416,15.095399,0.498064,0.986466,870134.9037,2268.800723,2055.757446,2269.300723,2040.742554,4.313798,84.895864,89476.397,772.471911,115.831263,783.110657,64.583269,282.586824,16.547546,16.119937,16.936004,15.303869,5.17853,0.98946,8211.719116,1831.329625,1755.446688,1831.829625,2341.053312,4.34817,84.930611,101055.478,781.681511,129.279606,813.829285,72.940947,286.770084,17.140099,15.629183,16.800675,14.457691,9.35711,0.975227,10632.52078,1541.390207,2919.008636,1541.890207,1177.491364,4.375319,84.806066,977745.9746,1222.629304,799.707623,5269.501465,705.728367,287.450138,16.185877,15.805505,16.985857,14.625153,0.983743,0.977912,995912.089,1339.207262,2712.128667,1339.707262,1384.371333,4.390883,84.8292,1526430.993,1430.956012,1066.721115,8215.975586,1101.764344,290.030755,16.339628,15.843174,16.982457,14.70389,1.72037,0.979454,2411152.357,3116.032502,1245.739587,3116.532502,2850.760413,4.240551,84.977635,2036236.529,1596.454545,1275.474166,10243.69922,1469.737455,287.206719,16.963035,16.106015,16.786014,15.426016,351.26755,0.992192,3972924.328,830.568222,1393.028964,831.068222,2703.471036,4.429187,84.973414,1004722.656,1230.069129,816.801781,5340.333984,725.199896,284.372666,17.267097,16.305683,17.279642,15.331725,8.764037,0.984417,935310.1269
