 	Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD-OBS	AIRMASS	EXPTIME	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	RA_T1	DEC_T1
159	cpt1m012-fa06-20190714-0348-e91.fits	159.000000	0.000000	58679.553268	2458679.553268	NaN	1.116831	49.973000	6.245052	9.000000	18.000000	27.000000	0.135553	0.403571	0.183226	0.650751	0.195315	0.000295	0.000619	0.000372	0.000920	0.000386	459.433845	652.290880	492.043650	707.692704	506.389085	2058338.142043	1440.364260	1942.116459	1845.967296	1942.616459	1840.532704	279012.929255	254.469005	575.055984	485.192637	9583.701172	1096.451528	310.796935	1095.000000	4.895312	7.072099	6.658393	7.485806	287.755051	0.979483	2520.466506	1624.062185	2520.966506	2062.437815	591837.605522	761.419826	777.281580	20498.394531	2325.774825	311.480912	4.809938	6.757479	5.995827	7.519130	277.541282	0.946852	1768.007934	1098.606614	1768.507934	2587.893386	318740.214933	601.778748	529.663462	10952.400391	1252.569896	311.355764	4.819383	7.103818	6.580600	7.627035	84.392558	0.977691	1399.884849	1604.643516	1400.384849	2081.856484	811427.661799	869.715454	932.980618	25853.474609	3188.709218	313.567112	5.395247	7.025892	6.826349	7.225436	286.901198	0.995335	2960.644751	1004.297865	2961.144751	2682.202135	336332.659789	613.470796	548.245592	13079.360352	1321.703835	312.114195	4.735131	6.736990	5.752749	7.721231	89.235616	0.918098	22.193579	-58.968761
160	cpt1m012-fa06-20190714-0349-e91.fits	160.000000	0.000000	58679.554154	2458679.554154	NaN	1.116802	49.989000	6.375900	9.000000	18.000000	27.000000	0.135557	0.404385	0.182837	0.650246	0.195387	0.000295	0.000621	0.000373	0.000921	0.000387	459.129293	650.918879	490.026670	705.933387	505.344629	2052018.002077	1439.554417	1942.107881	1845.942707	1942.607881	1840.557293	278166.259109	254.469005	573.568690	484.974623	9622.387695	1093.124324	312.386349	1081.000000	4.987979	7.127552	6.723127	7.531977	288.137732	0.980312	2520.443047	1624.035753	2520.943047	2062.464247	590867.037395	761.548474	775.875808	19522.349609	2321.960734	312.917528	4.834435	6.808779	6.056696	7.560862	278.000789	0.948448	1767.976838	1098.625425	1768.476838	2587.874575	317190.589880	601.503378	527.329690	10127.550781	1246.480254	311.981036	5.276030	7.136262	6.641004	7.631519	84.069659	0.980077	1399.873241	1604.616989	1400.373241	2081.883011	808556.253619	868.796376	930.662553	24690.525391	3177.425297	313.933446	5.596694	7.075536	6.877296	7.273776	287.140107	0.995408	2960.616978	1004.304030	2961.116978	2682.195970	335404.121182	612.982369	547.167648	12204.041016	1318.054909	311.642937	4.939308	6.794471	5.805160	7.783782	89.339612	0.918638	22.193579	-58.968758
161	cpt1m012-fa06-20190714-0350-e91.fits	161.000000	0.000000	58679.555042	2458679.555042	NaN	1.116790	49.973000	6.438937	9.000000	18.000000	27.000000	0.135339	0.405615	0.182309	0.651900	0.194170	0.000295	0.000621	0.000371	0.000921	0.000384	458.949691	652.835218	491.429859	707.557624	505.007035	2055916.572867	1438.949554	1942.097979	1845.984130	1942.597979	1840.515870	278246.376689	254.469005	574.137914	484.633343	9564.201172	1093.439167	309.121204	1087.000000	5.047447	7.131420	6.728699	7.534140	287.787701	0.980840	2520.433126	1624.092182	2520.933126	2062.407818	593271.200478	762.057732	778.512146	19681.511719	2331.408498	310.777764	4.854739	6.799831	6.045495	7.554166	276.717706	0.949222	1767.959314	1098.681162	1768.459314	2587.818838	317016.978270	599.386597	528.902347	10445.489258	1245.798003	308.504495	5.439964	7.152181	6.627120	7.677243	81.832361	0.976841	1399.866681	1604.701727	1400.366681	2081.798273	811339.967712	869.689762	932.907346	25018.632812	3188.364602	311.924730	5.472645	7.072657	6.876825	7.268490	284.634352	0.995976	2960.603114	1004.340489	2961.103114	2682.159511	334288.426407	611.734631	546.459869	12527.919922	1313.670506	309.564135	5.003990	6.795245	5.817950	7.772540	89.094421	0.920503	22.193579	-58.968759
162	cpt1m012-fa06-20190714-0351-e91.fits	162.000000	0.000000	58679.555929	2458679.555929	NaN	1.116795	50.009000	6.384400	9.000000	18.000000	27.000000	0.135766	0.402631	0.183896	0.653615	0.193816	0.000295	0.000619	0.000373	0.000924	0.000384	459.603686	650.625827	493.085508	707.026993	504.168636	2054748.969894	1439.684631	1942.046551	1846.006945	1942.546551	1840.493055	278964.576507	254.469005	574.634822	485.464100	9772.529297	1096.261514	310.163317	1063.000000	4.920680	7.052133	6.664075	7.440191	289.560930	0.979998	2520.384717	1624.168962	2520.884717	2062.331038	589824.442248	761.458672	774.598103	19930.181641	2317.863594	310.328491	4.829152	6.768807	6.015562	7.522052	278.597787	0.947041	1767.910294	1098.710284	1768.410294	2587.789716	319166.950681	600.912378	531.137254	10689.484375	1254.246861	309.221477	5.380368	7.091219	6.586137	7.596301	85.633730	0.979438	1399.821045	1604.719330	1400.321045	2081.780670	812169.255521	870.513616	932.977084	24870.968750	3191.623497	312.313162	5.492236	7.025110	6.821913	7.228308	288.305229	0.994815	2960.545977	1004.393019	2961.045977	2682.106981	333588.321444	611.541403	545.487713	12867.803711	1310.919267	309.031564	4.860628	6.743816	5.763500	7.724132	270.126916	0.918936	22.193580	-58.968763
163	cpt1m012-fa06-20190714-0352-e91.fits	163.000000	0.000000	58679.556815	2458679.556815	NaN	1.116816	49.973000	6.292871	9.000000	18.000000	27.000000	0.135282	0.404796	0.182274	0.654090	0.193654	0.000294	0.000620	0.000371	0.000923	0.000383	460.034419	653.120133	491.621812	708.652447	505.423342	2060788.022718	1440.677415	1942.002732	1845.984104	1942.502732	1840.515896	278788.023716	254.469005	573.820200	485.845608	10120.532227	1095.567705	307.155772	1108.000000	4.963649	6.994676	6.656757	7.332595	292.796521	0.981022	2520.348340	1624.050034	2520.848340	2062.449966	593822.106691	762.831368	778.444794	21109.710938	2333.573422	309.750543	4.694151	6.673863	5.992473	7.355252	279.808647	0.953971	1767.849876	1098.663641	1768.349876	2587.836359	317716.632357	600.566705	529.028049	10916.787109	1248.547470	309.901741	5.117477	7.022276	6.577005	7.467547	85.691695	0.983680	1399.814987	1604.670763	1400.314987	2081.829237	814914.152882	871.323241	935.260434	26026.816406	3202.410262	312.231664	5.483525	6.949685	6.792736	7.106635	293.575497	0.995593	2960.512661	1004.366994	2961.012661	2682.133006	334335.130789	611.355183	546.875434	13354.858398	1313.854042	309.094646	4.821150	6.650921	5.722941	7.578901	270.892295	0.925002	22.193580	-58.968765
164	cpt1m012-fa06-20190714-0353-e91.fits	164.000000	0.000000	58679.557690	2458679.557690	NaN	1.116855	49.993000	6.260601	9.000000	18.000000	27.000000	0.133660	0.404584	0.182724	0.651351	0.194779	0.000292	0.000618	0.000370	0.000917	0.000383	457.691782	655.059410	493.984080	710.681726	508.099870	2072401.321104	1444.170262	1942.040980	1845.979788	1942.540980	1840.520212	276997.428154	254.469005	573.596970	482.912991	10338.612305	1088.531109	309.846732	1063.000000	4.897371	6.924158	6.496530	7.351787	286.210106	0.978752	2520.372589	1624.057336	2520.872589	2062.442664	596945.958335	764.700807	780.626819	21457.943359	2345.849383	310.264818	4.657742	6.616735	5.848825	7.384646	277.292467	0.943995	1767.898013	1098.624063	1768.398013	2587.875937	320173.666530	602.132234	531.733145	11151.041016	1258.203004	309.712891	5.145350	6.965363	6.467864	7.462862	82.146354	0.978203	1399.830481	1604.655327	1400.330481	2081.844673	817428.441309	872.335856	937.057024	26550.443359	3212.290792	311.396369	5.474550	6.895526	6.682482	7.108570	284.474276	0.995023	2960.526570	1004.289379	2961.026570	2682.210621	337853.254928	614.269769	550.007948	13739.510742	1327.679397	308.765373	4.835120	6.587712	5.594242	7.581183	89.704571	0.913021	22.193579	-58.968759
165	cpt1m012-fa06-20190714-0354-e91.fits	165.000000	0.000000	58679.558564	2458679.558564	NaN	1.116910	49.973000	6.419098	9.000000	18.000000	27.000000	0.134511	0.404046	0.182084	0.653395	0.194753	0.000293	0.000619	0.000370	0.000922	0.000385	458.437838	652.734538	492.001829	708.802336	506.457747	2062148.785294	1441.315846	1942.054359	1846.002102	1942.554359	1840.497898	277380.841383	254.469005	573.155345	483.954034	9489.148438	1090.037828	308.897218	1066.000000	5.085693	7.089303	6.699071	7.479534	286.236495	0.983074	2520.409623	1624.114313	2520.909623	2062.385687	593430.470795	763.215821	777.539530	19862.712891	2332.034390	312.195143	4.871270	6.751290	6.002304	7.500276	276.273594	0.949580	1767.927276	1098.653861	1768.427276	2587.846139	317646.302200	599.901640	529.497306	10300.680664	1248.271090	308.065576	5.295474	7.079813	6.573125	7.586502	82.048671	0.978074	1399.842638	1604.715991	1400.342638	2081.784009	814927.839440	871.219751	935.387242	24677.810547	3202.464047	311.688319	5.617994	6.998996	6.791324	7.206667	284.079540	0.995477	2960.579326	1004.337051	2961.079326	2682.162949	336144.172859	613.177907	548.200072	12594.913086	1320.963128	309.105034	4.964457	6.726726	5.772211	7.681242	88.344488	0.922348	22.193580	-58.968763
166	cpt1m012-fa06-20190714-0355-e91.fits	166.000000	0.000000	58679.559440	2458679.559440	NaN	1.116982	49.973000	6.458121	9.000000	18.000000	27.000000	0.134811	0.403883	0.182591	0.655842	0.193080	0.000293	0.000617	0.000370	0.000923	0.000381	459.843554	654.432347	493.397587	710.774590	506.850479	2072074.261631	1444.435070	1942.062345	1846.068036	1942.562345	1840.431964	279337.598677	254.469005	575.406368	485.461431	10104.026367	1097.727398	309.161844	1124.000000	4.966631	6.885098	6.478113	7.292082	287.145770	0.979666	2520.374242	1624.218116	2520.874242	2062.281884	596114.628681	764.702952	779.537502	20978.615234	2342.582464	310.973726	4.825582	6.614178	5.858150	7.370206	276.943109	0.945965	1767.915590	1098.714066	1768.415590	2587.785934	319926.453910	602.482062	531.014073	10782.007812	1257.231520	309.451018	5.425266	6.940752	6.450087	7.431416	83.778607	0.979245	1399.867804	1604.811989	1400.367804	2081.688011	820702.033131	874.510622	938.470057	25320.009766	3225.155195	313.296266	5.800178	6.885411	6.674911	7.095912	284.263982	0.995166	2960.524791	1004.400271	2961.024791	2682.099729	335331.145909	611.447958	548.421401	13316.015625	1317.768134	307.489347	4.853848	6.628051	5.656144	7.599959	88.496746	0.917347	22.193580	-58.968763
167	cpt1m012-fa06-20190714-0356-e91.fits	167.000000	0.000000	58679.560331	2458679.560331	NaN	1.117071	50.025000	6.491522	9.000000	18.000000	27.000000	0.134534	0.403135	0.182399	0.656148	0.193657	0.000293	0.000617	0.000370	0.000925	0.000383	458.464469	653.379642	492.330155	709.697170	505.563828	2064072.809054	1441.344923	1942.071618	1846.075728	1942.571618	1840.424272	277687.037383	254.469005	573.810744	483.934887	9708.737305	1091.241102	308.786100	1073.000000	5.013490	6.986337	6.569050	7.403625	288.252947	0.978070	2520.398927	1624.203625	2520.898927	2062.296375	593029.545717	761.916325	778.339467	20125.427734	2330.458854	309.444462	4.907665	6.690271	5.959730	7.420812	278.687056	0.948864	1767.922153	1098.732098	1768.422153	2587.767902	318408.113848	600.972534	529.821407	10685.584961	1251.264821	309.707437	5.402338	6.995149	6.514022	7.476277	84.790806	0.980621	1399.882533	1604.800340	1400.382533	2081.699660	817763.283314	872.298626	937.480880	25037.304688	3213.606637	312.203038	5.770198	6.920218	6.706338	7.134098	287.767709	0.994241	2960.570796	1004.421625	2961.070796	2682.078375	334871.866177	612.279202	546.926738	12818.942383	1315.963279	309.303893	4.905798	6.687571	5.771520	7.603623	270.381697	0.927674	22.193579	-58.968767
168	cpt1m012-fa06-20190714-0357-e91.fits	168.000000	0.000000	58679.561217	2458679.561217	NaN	1.117177	49.981000	6.667569	9.000000	18.000000	27.000000	0.134809	0.402096	0.183184	0.656752	0.193298	0.000296	0.000619	0.000374	0.000931	0.000385	455.795223	649.076109	490.226998	705.564150	502.316020	2050008.202481	1440.047796	1942.018719	1846.104007	1942.518719	1840.395993	276359.989918	254.469005	574.406438	481.122724	9281.044922	1086.026135	313.860914	1083.000000	5.151754	7.015477	6.593208	7.437746	285.783861	0.980181	2520.355238	1624.112900	2520.855238	2062.387100	587905.419964	760.705321	772.842524	18479.550781	2310.322313	315.089888	5.081018	6.776719	6.019682	7.533757	276.652645	0.948582	1767.862625	1098.729149	1768.362625	2587.770851	317387.589420	601.428681	527.722737	9614.161133	1247.254413	313.614999	5.607442	7.076678	6.524279	7.629078	85.165927	0.975223	1399.831305	1604.746534	1400.331305	2081.753466	812642.170922	871.690471	932.260015	23383.054688	3193.481937	318.131294	5.908879	7.000935	6.744742	7.257129	282.455726	0.993506	2960.529822	1004.349331	2961.029822	2682.150669	332073.022174	611.150009	543.357633	11835.099609	1304.964517	313.471795	5.097229	6.812035	5.843753	7.780316	88.859181	0.922228	22.193580	-58.968759
169	cpt1m012-fa06-20190714-0358-e91.fits	169.000000	0.000000	58679.562107	2458679.562107	NaN	1.117300	49.969000	6.402600	9.000000	18.000000	27.000000	0.133522	0.399708	0.183317	0.662962	0.191686	0.000291	0.000611	0.000370	0.000930	0.000379	458.574230	654.397866	495.491406	712.868672	505.770878	2082199.300419	1448.532621	1941.942532	1846.098777	1942.442532	1840.401223	278018.394409	254.469005	574.588609	483.856432	10637.542969	1092.543253	313.639641	1125.000000	4.852335	6.799122	6.358047	7.240197	283.856067	0.978701	2520.259609	1624.230592	2520.759609	2062.269408	594603.864344	763.948076	778.330207	21703.689453	2336.645536	315.160983	4.812310	6.531275	5.769335	7.293215	275.559365	0.944967	1767.766744	1098.782309	1768.266744	2587.717691	322570.504727	604.639827	533.491990	11487.692383	1267.621983	316.058508	5.233807	6.833299	6.325879	7.340719	81.856629	0.976323	1399.746598	1604.893600	1400.246598	2081.606400	830096.761823	879.673184	943.642226	26228.867188	3262.074145	318.118229	5.887788	6.770133	6.533634	7.006632	281.880506	0.994187	2960.411727	1004.470656	2960.911727	2682.029344	334928.169524	612.548659	546.778063	13793.403320	1316.184537	314.247718	4.559191	6.519691	5.537783	7.501599	88.356179	0.912964	22.193580	-58.968770
170	cpt1m012-fa06-20190714-0359-e91.fits	170.000000	0.000000	58679.562981	2458679.562981	NaN	1.117440	50.061000	6.315008	9.000000	18.000000	27.000000	0.131138	0.405813	0.182074	0.654551	0.192885	0.000288	0.000615	0.000367	0.000916	0.000379	454.881816	659.425921	495.768858	714.904655	508.796349	2096674.733208	1452.964632	1942.146185	1846.043449	1942.646185	1840.456551	274953.900336	254.469005	573.634250	479.319183	10693.822266	1080.500552	316.166570	1073.000000	4.884119	6.639973	6.196310	7.083636	283.367305	0.977810	2520.395544	1624.199795	2520.895544	2062.300205	605242.254878	769.604601	786.432740	22303.849609	2378.451769	315.807448	4.725364	6.380302	5.592025	7.168578	276.061429	0.938032	1767.956889	1098.806238	1768.456889	2587.693762	322949.506031	605.393659	533.453731	11847.261719	1269.111364	315.243554	5.247160	6.693744	6.177359	7.210129	82.032244	0.974558	1399.974358	1604.811933	1400.474358	2081.688067	829458.136429	879.057977	943.576145	27070.849609	3259.564506	320.629850	5.674598	6.625788	6.354495	6.897081	280.941480	0.992238	2960.556581	1004.439520	2961.056581	2682.060480	339024.835871	616.092991	550.281923	14454.259766	1332.283419	314.710397	4.641199	6.394249	5.433556	7.354942	87.880311	0.913176	22.193580	-58.968771
171	cpt1m012-fa06-20190714-0360-e91.fits	171.000000	0.000000	58679.563866	2458679.563866	NaN	1.117596	49.997000	6.256682	9.000000	18.000000	27.000000	0.133538	0.403061	0.182273	0.663106	0.190250	0.000290	0.000611	0.000367	0.000925	0.000376	461.094787	659.154570	496.463363	716.596697	506.360191	2102028.682682	1454.944783	1941.993384	1846.099336	1942.493384	1840.400664	280699.846930	254.469005	576.931708	486.539123	11178.842773	1103.080695	315.765104	1080.000000	4.725642	6.732052	6.494891	6.969213	286.284381	0.993028	2520.278070	1624.230242	2520.778070	2062.269758	603855.075449	769.044943	785.201282	23209.554688	2373.000498	316.211385	4.729053	6.341048	5.606332	7.075764	276.009776	0.945343	1767.851041	1098.810163	1768.351041	2587.689837	324072.894513	606.626915	534.221095	11911.942383	1273.526002	316.406922	5.274155	6.620681	6.183894	7.057468	80.233458	0.980569	1399.853705	1604.840834	1400.353705	2081.659166	838111.304099	883.242837	948.902464	27954.289062	3293.569306	318.291520	5.690638	6.601264	6.376150	6.826377	281.251477	0.994563	2960.437071	1004.443178	2960.937071	2682.056822	335989.408621	614.263847	546.978974	14476.936523	1320.354943	315.957713	4.548915	6.346122	5.449171	7.243073	88.652324	0.923023	22.193580	-58.968768
172	cpt1m012-fa06-20190714-0361-e91.fits	172.000000	0.000000	58679.564753	2458679.564753	NaN	1.117771	50.105000	6.312998	9.000000	18.000000	27.000000	0.132293	0.407120	0.181104	0.653363	0.193552	0.000290	0.000619	0.000367	0.000917	0.000381	456.041090	657.447004	493.072026	712.195422	507.610423	2086647.853993	1451.269770	1942.172132	1846.041774	1942.672132	1840.458226	276047.987179	254.469005	574.059102	480.870325	10184.065430	1084.800042	318.007584	1081.000000	4.839139	6.746447	6.325876	7.167018	286.397471	0.978171	2520.444664	1624.214092	2520.944664	2062.285908	603726.765713	769.637266	784.430266	22455.134766	2372.496273	318.559381	4.803734	6.448186	5.752932	7.143440	277.746340	0.951069	1768.008402	1098.731578	1768.508402	2587.768422	319955.659980	603.266630	530.371885	11254.148438	1257.346293	316.441448	5.275763	6.766973	6.317336	7.216611	84.263037	0.981773	1400.004979	1604.805691	1400.504979	2081.694309	824584.818651	877.618843	939.570549	26277.523438	3240.413577	322.317755	5.657912	6.690743	6.458923	6.922562	285.417144	0.993503	2960.619997	1004.399284	2961.119997	2682.100716	338380.609650	616.195555	549.144840	13745.944336	1329.751770	317.869859	4.731759	6.514624	5.653690	7.375559	88.772510	0.932395	22.193580	-58.968768
173	cpt1m012-fa06-20190714-0362-e91.fits	173.000000	0.000000	58679.565641	2458679.565641	NaN	1.117962	50.001000	6.320160	9.000000	18.000000	27.000000	0.132394	0.400711	0.182080	0.664114	0.191625	0.000289	0.000610	0.000368	0.000928	0.000378	457.653390	656.671117	495.133769	715.347808	507.085105	2092831.638907	1451.489208	1941.992894	1846.034399	1942.492894	1840.465601	277078.016943	254.469005	574.124815	482.609373	11032.045898	1088.847803	313.986984	1091.000000	4.800876	6.641685	6.290733	6.992637	288.470196	0.982614	2520.304443	1624.191857	2520.804443	2062.308143	598710.324560	766.334415	781.265088	22403.478516	2352.782905	315.125472	4.765922	6.392619	5.691877	7.093360	277.153289	0.950019	1767.844811	1098.821376	1768.344811	2587.678624	322366.416370	605.131126	532.721591	11520.155273	1266.819967	313.858083	5.316633	6.687371	6.282302	7.092441	82.865253	0.984489	1399.864562	1604.842617	1400.364562	2081.657383	835206.654669	881.137122	947.873644	26845.974609	3282.154755	317.390724	5.778407	6.614970	6.400033	6.829906	285.735089	0.994207	2960.451789	1004.399899	2960.951789	2682.100101	336548.243308	613.975713	548.145857	14457.315430	1322.551025	313.598152	4.625963	6.420588	5.569683	7.271493	88.905206	0.932051	22.193580	-58.968774
174	cpt1m012-fa06-20190714-0363-e91.fits	174.000000	0.000000	58679.566531	2458679.566531	NaN	1.118170	49.977000	6.327805	9.000000	18.000000	27.000000	0.131428	0.400903	0.181600	0.666087	0.190963	0.000289	0.000610	0.000367	0.000931	0.000377	455.350539	657.360449	494.600181	715.720411	506.238313	2092958.709121	1451.053277	1941.935629	1846.025182	1942.435629	1840.474818	275072.968042	254.469005	573.197692	479.891967	10870.136719	1080.968459	313.017096	1085.000000	4.852123	6.678926	6.255391	7.102462	286.681375	0.977125	2520.243382	1624.140079	2520.743382	2062.359921	598952.092421	765.475980	782.457070	22238.464844	2353.732992	313.701016	4.812360	6.362729	5.614933	7.110525	277.180754	0.942720	1767.780104	1098.762816	1768.280104	2587.737184	321667.136359	604.634943	532.002227	11051.522461	1264.071970	312.756860	5.233079	6.668106	6.181141	7.155070	84.901951	0.978210	1399.805192	1604.776835	1400.305192	2081.723165	836746.846632	881.827955	948.877661	26579.228516	3288.207327	315.871680	5.714800	6.624295	6.347125	6.901465	284.065677	0.991027	2960.402426	1004.355576	2960.902426	2682.144424	335592.633709	613.512984	547.001681	13906.085938	1318.795717	313.933602	4.706505	6.378767	5.478312	7.279223	270.160169	0.923372	22.193580	-58.968765
175	cpt1m012-fa06-20190714-0364-e91.fits	175.000000	0.000000	58679.567405	2458679.567405	NaN	1.118393	49.976000	6.249392	9.000000	18.000000	27.000000	0.131755	0.402002	0.182528	0.664727	0.189925	0.000287	0.000610	0.000367	0.000928	0.000375	458.341026	658.501429	497.287723	716.672757	506.367987	2099585.770683	1453.190166	1942.041632	1846.093025	1942.541632	1840.406975	276630.062832	254.469005	572.371886	483.304770	11012.982422	1087.087455	311.542773	1122.000000	4.758282	6.622953	6.209478	7.036429	285.139738	0.979257	2520.301644	1624.301996	2520.801644	2062.198004	602022.820177	768.032743	783.850462	22994.117188	2365.800190	315.705072	4.683344	6.322484	5.627307	7.017661	276.331593	0.950406	1767.857070	1098.861271	1768.357070	2587.638729	324079.745598	605.443597	535.276526	11847.308594	1273.552925	311.368340	5.168611	6.626851	6.158991	7.094711	83.421580	0.979181	1399.893725	1604.918472	1400.393725	2081.581528	838366.622452	883.162038	949.278373	27966.791016	3294.572644	317.396785	5.634856	6.525817	6.266778	6.784857	282.927700	0.992242	2960.461403	1004.473629	2960.961403	2682.026371	335116.582455	612.658330	546.987719	14156.097656	1316.924953	313.969788	4.674062	6.372380	5.517446	7.227314	88.488941	0.930332	22.193581	-58.968775
176	cpt1m012-fa06-20190714-0365-e91.fits	176.000000	0.000000	58679.568292	2458679.568292	NaN	1.118635	50.020000	6.498672	9.000000	18.000000	27.000000	0.134748	0.399122	0.182789	0.668651	0.189739	0.000295	0.000616	0.000373	0.000946	0.000381	456.147105	647.861763	489.705757	706.833201	497.880191	2048867.365458	1439.184210	1941.901332	1846.126527	1942.401332	1840.373473	276080.524126	254.469005	573.335166	481.534259	9492.841797	1084.927904	314.524269	1083.000000	5.028566	7.050548	6.704070	7.397027	286.281945	0.986466	2520.249241	1624.266723	2520.749241	2062.233277	584472.651791	758.707374	770.353198	19636.123047	2296.832386	315.213329	4.936579	6.782084	6.151998	7.412170	276.696171	0.964140	1767.713237	1098.833303	1768.213237	2587.666697	316633.771600	600.765976	527.050107	10060.083984	1244.292096	315.532613	5.391260	7.044135	6.601487	7.486783	84.228438	0.983675	1399.761119	1604.922010	1400.261119	2081.577990	821008.657670	874.784781	938.526453	23129.421875	3226.360153	317.404331	6.000652	6.950510	6.733123	7.167896	282.076582	0.995309	2960.359303	1004.417073	2960.859303	2682.082927	326752.284397	607.820813	537.579953	12011.344727	1284.055339	314.257818	4.886912	6.819616	6.023701	7.615532	89.472679	0.946952	22.193580	-58.968768
177	cpt1m012-fa06-20190714-0366-e91.fits	177.000000	0.000000	58679.569177	2458679.569177	NaN	1.118895	49.972000	6.362835	9.000000	18.000000	27.000000	0.131068	0.401353	0.180181	0.668078	0.191066	0.000288	0.000612	0.000366	0.000935	0.000377	454.759114	656.132728	492.666960	714.827631	506.337706	2088237.283330	1449.776485	1941.897566	1845.954273	1942.397566	1840.545727	273701.642095	254.469005	571.076903	479.272828	10794.144531	1075.579488	311.811670	1125.000000	4.895278	6.683376	6.269613	7.097138	283.918542	0.980543	2520.222740	1624.058922	2520.722740	2062.441078	598079.452497	766.045356	780.736347	21914.914062	2350.303734	312.723610	4.876266	6.419875	5.709648	7.130102	276.138479	0.949959	1767.731767	1098.701754	1768.231767	2587.798246	318815.426646	601.906524	529.675978	11263.364258	1252.865459	313.329357	5.228660	6.666574	6.194152	7.138996	83.809218	0.979155	1399.777265	1604.689033	1400.277265	2081.810967	836355.166818	882.093837	948.147614	26563.205078	3286.668123	317.394294	5.665070	6.627659	6.359674	6.895644	284.127470	0.991599	2960.355650	1004.276031	2960.855650	2682.223969	334987.237369	612.082813	547.290710	13835.288086	1316.416659	311.772768	4.650230	6.442983	5.593639	7.292326	88.422447	0.932639	22.193580	-58.968769
178	cpt1m012-fa06-20190714-0367-e91.fits	178.000000	0.000000	58679.570066	2458679.570066	NaN	1.119172	50.032000	6.576928	9.000000	18.000000	27.000000	0.133885	0.399685	0.183630	0.665903	0.189882	0.000294	0.000616	0.000373	0.000942	0.000381	455.382353	648.784843	492.120952	707.261398	498.542348	2049937.878621	1438.241707	1941.932935	1846.128206	1942.432935	1840.371794	274456.004710	254.469005	571.104653	480.570423	9520.694336	1078.543946	308.270987	1024.000000	4.977859	6.997089	6.609849	7.384328	285.461754	0.983454	2520.267337	1624.226169	2520.767337	2062.273831	585366.804450	758.654037	771.585961	19374.474609	2300.346184	310.086697	5.044811	6.762892	6.065067	7.460717	276.711624	0.955930	1767.760623	1098.886653	1768.260623	2587.613347	318029.491769	600.015366	530.035579	10066.534180	1249.776930	308.751076	5.607412	7.018469	6.501641	7.535297	85.015888	0.977880	1399.792464	1604.890444	1400.292464	2081.609556	819411.472743	873.881028	937.669370	23302.736328	3220.083613	313.640981	6.012873	6.939857	6.669239	7.210475	281.646078	0.992812	2960.386269	1004.444722	2960.886269	2682.055278	327130.109659	607.697925	538.310395	11912.200195	1285.540098	307.819881	4.878851	6.817018	5.971379	7.662657	89.516080	0.940283	22.193580	-58.968769
