 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,RA_T1,DEC_T1
391,cpt1m012-fa06-20200223-0446-e91.fits,391,0,58903.45705,2458903.457054,NaN,NaN,NaN,2458903.460519,NaN,1.065582,32.529393,24,42,63,0.216871,0.539002,0.378911,0.599954,0.000204,0.000442,0.000334,0.000485,1064.287006,1218.353138,1135.236522,1236.625689,6880393.928,2696.200973,1950.42772,1924.368107,1950.92772,1885.131893,1492158.02,1809.557368,1274.272406,1170.988255,3534.835449,824.59835,53.40537,5764,27.099122,21.06176,20.622139,21.501381,286.502367,0.997524,254.173062,3247.016393,2274.640835,3247.516393,1534.859165,2409707.525,1592.774938,1512.898946,6639.549316,1331.655778,54.032087,25.101972,19.967951,18.438668,21.497234,279.044861,0.974336,205.338661,987.728763,1678.597615,988.228763,2130.902385,1890663.072,1421.261452,1330.271126,4446.65332,1044.820742,53.978097,18.176586,28.386299,28.680111,28.092487,316.35915,0.809513,263.533509,1084.230999,1082.554396,1084.730999,2726.945604,2580023.331,1646.99228,1566.506026,5696.820312,1425.775925,55.66906,26.905862,22.459667,22.452873,22.466462,45.125681,0.98098,273.639149,10.448166,-52.483238
392,cpt1m012-fa06-20200223-0447-e91.fits,392,0,58903.45755,2458903.457547,NaN,NaN,NaN,2458903.461012,NaN,1.065637,32.282499,24,42,63,0.21712,0.540674,0.373514,0.605462,0.000204,0.000445,0.000331,0.00049,1061.957797,1215.476393,1128.397035,1234.615986,6838946.022,2687.382368,1950.42772,1924.368107,1950.92772,1885.131893,1484875.275,1809.557368,1270.680302,1168.567163,3645.826904,820.57375,52.339757,5705,27.217496,21.200729,20.782199,21.61926,288.137211,0.997603,236.979708,3247.016393,2274.640835,3247.516393,1534.859165,2400014.171,1589.362707,1510.048122,7025.998047,1326.299024,53.141218,25.443687,19.972736,18.338141,21.60733,277.006887,0.971917,181.331163,987.728763,1678.597615,988.228763,2130.902385,1859785.352,1409.23828,1319.709646,4537.417969,1027.757055,52.788907,17.329908,28.877105,29.750272,28.003938,318.847244,0.796365,248.250027,1084.230999,1082.554396,1084.730999,2726.945604,2579146.498,1646.207049,1566.720602,5961.936523,1425.291369,54.814594,26.609511,22.818441,23.092669,22.544213,41.071673,0.969091,248.371875,10.448032,-52.483577
393,cpt1m012-fa06-20200223-0448-e91.fits,393,0,58903.45804,2458903.458040,NaN,NaN,NaN,2458903.461505,NaN,1.065698,32.672622,24,42,63,0.218499,0.540275,0.373069,0.606504,0.000205,0.000445,0.000331,0.000491,1065.160692,1214.816155,1127.266723,1234.180465,6824105.317,2683.023184,1950.42772,1924.368107,1950.92772,1885.131893,1491062.519,1809.557368,1271.179397,1172.975681,3479.667725,823.992953,50.529983,5671,27.172198,21.359143,20.796717,21.921568,284.312378,0.996405,255.000952,3247.016393,2274.640835,3247.516393,1534.859165,2393659.543,1586.007161,1509.236278,6714.596191,1322.787321,51.748693,25.791247,20.305287,18.595284,22.015291,276.325772,0.97062,190.310077,987.728763,1678.597615,988.228763,2130.902385,1854138.868,1406.740767,1318.038768,4319.898926,1024.636687,52.073268,18.222618,28.885991,29.493917,28.278065,317.761882,0.808961,265.023508,1084.230999,1082.554396,1084.730999,2726.945604,2576306.906,1644.468031,1566.650648,5642.463867,1423.722149,53.527662,27.221927,22.942998,23.216381,22.669614,40.650516,0.975178,266.027891,10.448038,-52.483799
394,cpt1m012-fa06-20200223-0449-e91.fits,394,0,58903.45854,2458903.458539,NaN,NaN,NaN,2458903.462004,NaN,1.065766,33.123039,24,42,63,0.216672,0.54045,0.375212,0.60339,0.000204,0.000444,0.000332,0.000488,1064.120851,1217.861446,1131.680211,1236.496749,6856600.914,2689.071806,1950.42772,1924.368107,1950.92772,1885.131893,1485630.296,1809.557368,1268.719412,1170.968365,3606.40918,820.99099,50.052959,5702,27.448524,21.25079,20.77106,21.73052,282.905181,0.997487,237.241684,3247.016393,2274.640835,3247.516393,1534.859165,2405563.12,1589.898684,1513.029191,6892.388184,1329.365491,51.394247,25.247077,20.263637,18.659073,21.868201,276.329094,0.973982,183.914388,987.728763,1678.597615,988.228763,2130.902385,1870752.44,1412.648752,1324.287044,4406.759277,1033.817702,51.915338,19.358993,28.540449,28.798155,28.282742,316.221032,0.820398,256.627454,1084.230999,1082.554396,1084.730999,2726.945604,2580285.353,1645.525101,1568.061983,5609.865723,1425.920724,53.388223,27.76494,22.652585,22.640761,22.664409,45.22131,0.981739,272.303498,10.448,-52.483499
395,cpt1m012-fa06-20200223-0450-e91.fits,395,0,58903.45904,2458903.459037,NaN,NaN,NaN,2458903.462502,NaN,1.065839,32.994854,24,42,63,0.215977,0.541525,0.375098,0.602382,0.000203,0.000444,0.000331,0.000487,1062.695146,1218.816472,1132.323098,1236.621266,6862992.74,2690.396896,1950.42772,1924.368107,1950.92772,1885.131893,1482251.492,1809.557368,1268.007023,1168.961579,3563.17749,819.123791,50.618968,5591,27.21332,21.211394,20.767081,21.655707,288.555139,0.997243,243.066159,3247.016393,2274.640835,3247.516393,1534.859165,2410912.666,1591.53167,1514.838009,6636.333496,1332.321765,51.333463,25.524922,20.113664,18.584398,21.64293,277.637714,0.975437,201.356549,987.728763,1678.597615,988.228763,2130.902385,1872081.207,1412.740705,1325.141408,4403.668457,1034.552007,51.38717,18.887894,28.666009,29.298563,28.033455,317.914235,0.811317,259.993376,1084.230999,1082.554396,1084.730999,2726.945604,2579998.867,1646.033445,1567.403673,5629.37207,1425.762406,53.95188,27.230242,22.674945,22.861386,22.488504,41.948597,0.976077,275.133783,10.44817,-52.483128
396,cpt1m012-fa06-20200223-0451-e91.fits,396,0,58903.45953,2458903.459531,NaN,NaN,NaN,2458903.462996,NaN,1.065917,32.852501,24,42,63,0.215833,0.540952,0.377024,0.600393,0.000203,0.000444,0.000332,0.000485,1063.316638,1219.5814,1134.664587,1237.456349,6873399.471,2691.961778,1950.42772,1924.368107,1950.92772,1885.131893,1483508.909,1809.557368,1268.433869,1169.559521,3696.189697,819.818666,50.825132,5756,27.208933,21.099412,20.622594,21.576231,290.13548,0.996495,229.70361,3247.016393,2274.640835,3247.516393,1534.859165,2412909.466,1592.430659,1515.236756,7301.571289,1333.425239,51.782495,25.254417,20.081283,18.453699,21.708867,280.703176,0.97008,168.603819,987.728763,1678.597615,988.228763,2130.902385,1881909.348,1416.283431,1328.766055,4710.799805,1039.983247,51.846239,18.77697,28.316761,28.866758,27.766763,317.598889,0.816275,229.943927,1084.230999,1082.554396,1084.730999,2726.945604,2578580.656,1644.677492,1567.833614,6055.708984,1424.978672,53.05354,27.17483,22.675809,22.553754,22.797863,47.236879,0.980954,240.508859,10.448186,-52.483421
397,cpt1m012-fa06-20200223-0452-e91.fits,397,0,58903.46002,2458903.460024,NaN,NaN,NaN,2458903.463489,NaN,1.066001,32.755208,24,42,63,0.21766,0.539418,0.371917,0.609019,0.000205,0.000444,0.00033,0.000493,1064.024832,1215.184091,1127.181499,1235.518739,6829821.847,2683.70879,1950.42772,1924.368107,1950.92772,1885.131893,1486577.328,1809.557368,1269.152633,1171.314852,3440.873535,821.51434,50.420952,5727,27.378855,21.470686,21.049673,21.8917,292.547581,0.996916,258.658638,3247.016393,2274.640835,3247.516393,1534.859165,2393195.561,1585.744389,1509.193776,6371.484375,1322.530915,51.245493,25.692541,20.255031,18.519973,21.990089,278.057121,0.968661,212.177553,987.728763,1678.597615,988.228763,2130.902385,1851516.382,1405.391248,1317.438389,4387.199219,1023.187446,51.544984,18.303885,28.902869,29.735906,28.069832,318.739924,0.804244,256.671215,1084.230999,1082.554396,1084.730999,2726.945604,2585109.904,1646.992119,1569.59458,5801.891113,1428.586874,53.446879,26.793053,23.005615,23.177839,22.833391,42.308348,0.974534,255.765738,10.448042,-52.4838
398,cpt1m012-fa06-20200223-0453-e91.fits,398,0,58903.46052,2458903.460520,NaN,NaN,NaN,2458903.463985,NaN,1.066091,33.115098,24,42,63,0.217321,0.542485,0.372686,0.60463,0.000204,0.000445,0.00033,0.000489,1064.649292,1217.976542,1129.369608,1236.071592,6849615.539,2687.731663,1950.42772,1924.368107,1950.92772,1885.131893,1488566.317,1809.557368,1270.322874,1171.801554,3290.326416,822.613498,50.594166,5708,27.160123,21.439843,20.916912,21.962773,280.339161,0.997285,277.865253,3247.016393,2274.640835,3247.516393,1534.859165,2408977.968,1590.835179,1514.285075,6093.124512,1331.252609,51.405831,25.829734,20.508784,18.887017,22.13055,276.27668,0.974073,226.93983,987.728763,1678.597615,988.228763,2130.902385,1859680.018,1408.409518,1320.411425,4099.066406,1027.698845,51.664398,18.765012,28.543546,29.257984,27.829109,318.509242,0.832367,284.540575,1084.230999,1082.554396,1084.730999,2726.945604,2580957.553,1646.064263,1567.956738,5128.390137,1426.292196,53.864376,27.950316,23.184106,23.079222,23.28899,46.69492,0.976586,315.609818,10.448029,-52.483622
399,cpt1m012-fa06-20200223-0454-e91.fits,399,0,58903.46101,2458903.461014,NaN,NaN,NaN,2458903.464479,NaN,1.066186,33.173852,24,42,63,0.217728,0.541401,0.375061,0.602566,0.000204,0.000445,0.000332,0.000488,1065.983991,1217.814653,1131.287058,1235.951792,6854625.993,2689.04621,1950.42772,1924.368107,1950.92772,1885.131893,1492441.441,1809.557368,1271.763072,1173.521605,3554.102295,824.754974,50.728326,5721,27.403992,21.433756,20.702141,22.16537,279.737213,0.994769,246.526366,3247.016393,2274.640835,3247.516393,1534.859165,2407615.573,1590.860389,1513.40469,6348.686035,1330.499721,52.005392,25.887665,20.261044,18.388243,22.133846,275.559636,0.965103,218.967156,987.728763,1678.597615,988.228763,2130.902385,1869664.753,1412.374777,1323.773819,4643.967285,1033.216623,51.808839,18.758218,28.883267,29.040466,28.726069,315.714754,0.809629,235.815523,1084.230999,1082.554396,1084.730999,2726.945604,2577345.666,1644.788811,1566.976653,5607.499023,1424.29619,53.648116,27.530433,22.650851,22.811715,22.489986,42.104728,0.980182,275.982355,10.448112,-52.484532
400,cpt1m012-fa06-20200223-0455-e91.fits,400,0,58903.46151,2458903.461509,NaN,NaN,NaN,2458903.464974,NaN,1.066287,33.79189,24,42,63,0.217856,0.541228,0.371279,0.607923,0.000205,0.000445,0.000329,0.000492,1064.313115,1215.800393,1127.118795,1235.352999,6832197.986,2684.34717,1950.42772,1924.368107,1950.92772,1885.131893,1488434.232,1809.557368,1270.350445,1171.672146,3478.834473,822.540505,51.045855,5573,27.42089,21.554001,20.913574,22.194428,287.720088,0.994689,254.42744,3247.016393,2274.640835,3247.516393,1534.859165,2399239.26,1588.191732,1510.673562,6489.925293,1325.870792,52.015844,25.826734,20.371843,18.529117,22.21457,276.006486,0.966343,206.181666,987.728763,1678.597615,988.228763,2130.902385,1849844.345,1404.331933,1317.241531,4497.881348,1022.263443,51.1042,21.068459,29.0711,29.29204,28.85016,315.991639,0.80712,246.389135,1084.230999,1082.554396,1084.730999,2726.945604,2583114.38,1646.577837,1568.777571,5764.216797,1427.484105,53.35731,27.677624,22.701697,23.020916,22.382478,38.959065,0.981954,260.371559,10.448037,-52.483838
401,cpt1m012-fa06-20200223-0456-e91.fits,401,0,58903.462,2458903.462003,NaN,NaN,NaN,2458903.465468,NaN,1.066394,33.260181,24,42,63,0.217164,0.540902,0.374383,0.604029,0.000204,0.000444,0.000331,0.000488,1066.011857,1219.250995,1132.517625,1237.984085,6868549.92,2690.823038,1950.42772,1924.368107,1950.92772,1885.131893,1491602.898,1809.557368,1271.376415,1173.218946,3513.89624,824.291577,50.042654,5784,27.296885,21.307472,20.777335,21.837609,283.219364,0.996915,251.167841,3247.016393,2274.640835,3247.516393,1534.859165,2411064.356,1591.622253,1514.847101,6583.560059,1332.405591,51.282732,25.498615,20.278358,18.719651,21.837064,277.869371,0.974789,202.507293,987.728763,1678.597615,988.228763,2130.902385,1870997.498,1412.076788,1324.996994,4531.342773,1033.953126,51.428728,18.991222,28.564157,28.872673,28.255642,316.462373,0.820809,241.294515,1084.230999,1082.554396,1084.730999,2726.945604,2586488.066,1647.211696,1570.222013,5566.911133,1429.348475,53.298203,27.462111,22.764904,22.837124,22.692684,43.722486,0.979743,278.303988,10.448011,-52.483453
402,cpt1m012-fa06-20200223-0457-e91.fits,402,0,58903.4625,2458903.462499,NaN,NaN,NaN,2458903.465964,NaN,1.066508,32.82014,24,42,63,0.217945,0.54186,0.371409,0.607057,0.000205,0.000446,0.00033,0.000492,1063.925938,1215.367284,1126.32794,1234.384413,6822428.137,2682.16401,1950.42772,1924.368107,1950.92772,1885.131893,1486912.724,1809.557368,1269.445466,1171.308862,3372.133545,821.699688,50.539043,5726,27.377579,21.431387,21.019891,21.842884,294.415585,0.996599,268.706139,3247.016393,2274.640835,3247.516393,1534.859165,2397623.606,1587.194015,1510.605246,6752.364746,1324.977946,51.490148,25.663366,20.216238,18.592403,21.840073,279.661512,0.97139,189.66573,987.728763,1678.597615,988.228763,2130.902385,1847668.987,1403.735566,1316.251459,4387.80957,1021.061293,51.173469,17.452785,28.885779,29.735847,28.035711,318.871737,0.809512,254.009838,1084.230999,1082.554396,1084.730999,2726.945604,2577135.545,1644.489403,1567.134176,5805.310059,1424.180073,53.334077,27.526649,23.038666,23.302409,22.774924,40.794277,0.975508,251.594854,10.448027,-52.483469
403,cpt1m012-fa06-20200223-0458-e91.fits,403,0,58903.46299,2458903.462991,NaN,NaN,NaN,2458903.466456,NaN,1.066625,33.800126,24,42,63,0.217103,0.542951,0.371731,0.605432,0.000204,0.000447,0.00033,0.000491,1062.303611,1215.762123,1126.731734,1234.090872,6826002.898,2683.35596,1950.42772,1924.368107,1950.92772,1885.131893,1481947.975,1809.557368,1267.569668,1169.125463,3433.069092,818.956061,50.384668,5682,27.378863,21.587413,21.028362,22.146464,282.796052,0.996706,253.470789,3247.016393,2274.640835,3247.516393,1534.859165,2402010.479,1589.113332,1511.54133,6584.48291,1327.402226,51.881506,25.848886,20.438798,18.775528,22.102068,277.135212,0.972167,196.397816,987.728763,1678.597615,988.228763,2130.902385,1849805.699,1404.628345,1316.936046,4368.146973,1022.242086,51.611563,21.210147,28.863903,29.138307,28.589498,316.258449,0.812567,254.682596,1084.230999,1082.554396,1084.730999,2726.945604,2574186.72,1643.817884,1565.98048,5512.435547,1422.550489,53.545369,27.942467,22.88845,23.047212,22.729688,42.051715,0.981767,273.767935,10.448172,-52.483263
404,cpt1m012-fa06-20200223-0459-e91.fits,404,0,58903.46349,2458903.463486,NaN,NaN,NaN,2458903.466951,NaN,1.066748,32.85891,24,42,63,0.217142,0.537805,0.375989,0.605208,0.000204,0.000442,0.000332,0.00049,1064.264573,1216.291217,1131.776719,1236.231894,6848306.932,2687.257148,1950.42772,1924.368107,1950.92772,1885.131893,1487054.947,1809.557368,1269.584906,1171.292238,3468.871826,821.778283,50.498759,5723,27.189933,21.154383,20.785291,21.523476,289.731126,0.997958,260.024075,3247.016393,2274.640835,3247.516393,1534.859165,2395006.799,1586.381873,1509.72905,6580.249023,1323.531843,51.57072,25.616612,20.07317,18.484012,21.662328,279.051302,0.972595,201.666042,987.728763,1678.597615,988.228763,2130.902385,1871299.387,1412.425099,1324.883981,4443.013672,1034.119957,51.490387,17.889188,28.503663,29.639011,27.368314,320.348061,0.816353,253.749723,1084.230999,1082.554396,1084.730999,2726.945604,2582000.746,1646.146673,1568.51196,5776.230957,1426.868687,53.574348,26.93978,23.098236,23.02342,23.173053,46.028748,0.967443,261.602102,10.448039,-52.483682
