Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3
cpt1m010-fl16-20180923-0153-e91.fits,0,58385.44885,2458385.44885,2018,NaN,2458385.455140,NaN,NaN,2018,13.658571,20.413584,1.4,15,30,45,0.436016,6.555703,0.152539,0.001724,0.070848,0.001648,252.877561,92.532504,92.532504,1764576.327,3672.711576,2059.724875,2045.271422,2060.224875,2051.228578,0.749928,-15.274726,769383.8796,1309.146909,2586.994499,297.404529,9225.387695,587.698657,3926.831743,3035,13.476439,14.287235,14.556762,14.017708,15.970477,0.998025,2179.548625,1694.497077,2180.048625,2402.002923,0.750848,-15.31256,1531034.018,2699.694706,567.113761,14309.77246,1169.489847,3929.979826,13.999845,14.480743,14.505834,14.455652,39.980198,0.999605,2233.572695,2681.901234,2234.072695,1414.598766,0.751184,-15.205674,233542.3083,2490.07205,93.789378,5553.001465,178.392743,3896.693144,13.499429,14.245115,14.680797,13.809433,348.062353,0.995534
cpt1m010-fl16-20180923-0154-e91.fits,0,58385.44983,2458385.44983,2018,NaN,2458385.456120,NaN,NaN,2018,17.267697,20.082052,1.4,15,30,45,0.436278,6.672726,0.149864,0.001711,0.073225,0.001645,254.956903,91.126119,91.126119,1703784.386,3536.858686,2059.457386,2045.175863,2059.957386,2051.324137,0.749927,-15.274724,743323.1048,1266.969215,2473.670054,300.494039,9235.174805,586.693896,3755.686243,3037,12.79952,14.214244,14.360572,14.067915,27.254606,0.998743,2179.322321,1694.446153,2179.822321,2402.053847,0.750847,-15.312551,1481727.135,2592.738329,571.491199,14034.16113,1169.505239,3743.540085,13.160787,14.318748,14.290263,14.347232,49.024971,0.999193,2233.531089,2681.872132,2234.031089,1414.627868,0.751185,-15.205667,222057.2507,2405.634495,92.307144,5512.434082,175.266493,3790.300043,12.184211,14.038061,14.382134,13.693987,10.549719,0.997243
cpt1m010-fl16-20180923-0155-e91.fits,0,58385.45081,2458385.45081,2018,NaN,2458385.457100,NaN,NaN,2018,18.700492,20.267534,1.4,15,30,45,0.433146,6.621093,0.151032,0.00958,0.414707,0.00946,45.215208,15.965726,15.965726,437811.5125,5065.967685,2049.128172,2046.768161,2049.628172,2049.731839,0.749834,-15.274348,189636.3752,1290.481176,3574.264657,53.056053,9950.739258,146.950129,8526.120475,3114,13.020687,14.102256,14.358131,13.846382,30.112866,0.994663,2169.270342,1695.897358,2169.770342,2400.602642,0.748937,-15.236419,380364.1721,3607.504462,105.436924,11184.25879,294.746006,8514.792154,14.014659,14.440567,14.559054,14.322081,29.634105,0.998969,2222.307411,2683.043345,2222.807411,1413.456655,0.74854,-15.343129,57447.34043,3556.675435,16.151977,9038.147461,44.516217,8516.717099,11.798435,14.234553,14.513244,13.955861,4.459661,0.99843
cpt1m010-fl16-20180923-0156-e91.fits,0,58385.45179,2458385.45179,2018,NaN,2458385.458080,NaN,NaN,2018,19.334921,20.691246,1.4,15,30,45,0.419277,5.961937,0.167731,0.00623,0.223969,0.006301,67.303286,26.619461,26.619461,688292.9545,5219.123178,2058.873316,2046.299187,2059.373316,2050.200813,0.749923,-15.274615,288585.0635,1345.002658,3687.414357,78.262174,10507.86621,214.560962,8489.170797,3029,13.033592,14.419626,14.63908,14.200173,5.522124,0.999039,2178.805808,1695.422374,2179.305808,2401.077626,0.750843,-15.312441,589427.8044,3719.480372,158.47047,12300.53125,438.23542,8499.306744,13.567661,14.479019,14.516339,14.4417,39.251035,0.999331,2233.119458,2682.692473,2233.619458,1413.807527,0.751181,-15.205619,98865.15017,3661.244666,27.003153,9230.511719,73.505543,8461.336449,12.703018,15.0973,15.182964,15.011636,323.478665,0.998486
cpt1m010-fl16-20180923-0157-e91.fits,0,58385.45277,2458385.45277,2018,NaN,2458385.459060,NaN,NaN,2018,18.923991,19.922169,1.4,15,30,45,0.430312,6.622544,0.150999,0.004134,0.178366,0.004067,104.101594,37.128904,37.128904,904106.9025,4524.976416,2059.905212,2045.291344,2060.405212,2051.208656,0.749931,-15.274714,389048.1234,1246.875547,3189.864781,121.963829,10164.78223,312.018408,6901.659566,3006,12.409029,13.941992,14.083671,13.800313,35.703179,0.995938,2179.668603,1694.482744,2180.168603,2402.017256,0.750851,-15.312552,785497.3018,3241.911663,242.29448,13047.22754,629.972497,6905.435244,12.605377,14.336162,14.289026,14.383299,50.334907,0.998739,2233.979766,2682.127366,2234.479766,1414.372634,0.751188,-15.205633,118609.6007,3156.8054,37.572668,7907.711914,95.125453,6879.275158,12.422646,14.086959,14.317665,13.856252,13.068327,0.99867
cpt1m010-fl16-20180923-0158-e91.fits,0,58385.45375,2458385.45375,2018,NaN,2458385.460040,NaN,NaN,2018,19.232908,20.39684,1.4,15,30,45,0.427133,6.582658,0.151914,0.004726,0.203366,0.004693,90.388433,32.368493,32.368493,816013.5539,4683.910421,2060.277056,2045.339503,2060.777056,2051.160497,0.749932,-15.274689,348545.9316,1307.000214,3296.487181,105.732531,9386.047852,266.676262,6964.648247,2982,12.787056,14.280273,14.50641,14.054136,18.86698,0.998397,2180.154619,1694.502934,2180.654619,2401.997066,0.750853,-15.312532,708397.7831,3338.035807,212.219947,11942.35254,542.002806,6938.858155,13.447924,14.529474,14.539529,14.51942,42.870553,0.999653,2234.136787,2681.813607,2234.636787,1414.686393,0.751188,-15.205644,107615.7709,3285.807935,32.751692,8185.317871,82.33799,7007.001194,12.539753,14.347435,14.661576,14.033294,2.469718,0.99807
cpt1m010-fl16-20180923-0159-e91.fits,0,58385.45473,2458385.45473,2018,NaN,2458385.461020,NaN,NaN,2018,19.473134,20.351069,1.4,15,30,45,0.435133,6.147159,0.162677,0.015112,0.573533,0.015178,28.793583,10.718055,10.718055,295589.0501,5402.096745,2050.842837,2046.2178,2051.342837,2050.2822,0.749821,-15.274289,128620.652,1301.140898,3798.490307,33.860993,10667.92481,98.852209,9561.343666,2966,12.630438,14.376321,14.69192,14.060723,33.431038,0.987528,2170.463907,1695.51877,2170.963907,2400.98123,0.748928,-15.236378,254231.492,3831.678638,66.349899,11434.74707,195.391208,9559.166865,13.437006,14.569408,14.559207,14.579608,46.729444,0.999461,2224.579668,2682.553834,2225.079668,1413.946166,0.748523,-15.343076,41357.55807,3808.003159,10.860694,9990.915039,31.785611,9546.150789,13.119049,13.896971,14.358307,13.435636,343.607825,0.993777
cpt1m010-fl16-20180923-0160-e91.fits,0,58385.45572,2458385.45572,2018,NaN,2458385.462010,NaN,NaN,2018,19.971964,20.78388,1.4,15,30,45,0.434075,6.456607,0.15488,0.001478,0.058827,0.001411,293.73919,109.756715,109.756715,1954870.89,3507.557241,2060.162436,2045.510265,2060.662436,2050.989735,0.749928,-15.274711,848559.9736,1357.072796,2455.026235,345.641917,8898.577148,625.286997,3317.88696,3013,13.456641,14.574455,14.824845,14.324066,19.851806,0.998007,2179.95914,1694.6975,2180.45914,2401.8025,0.750848,-15.31255,1692704.627,2599.930231,651.057712,14135.58984,1247.320432,3338.560452,14.296194,14.670265,14.757698,14.582832,34.273905,0.998938,2234.192791,2682.10038,2234.692791,1414.39962,0.751186,-15.205664,262166.2631,2354.425746,111.350406,4992.962891,193.185114,3272.311769,12.689922,14.511108,14.954344,14.067872,3.847316,0.996207
cpt1m010-fl16-20180923-0161-e91.fits,0,58385.45669,2458385.45669,2018,NaN,2458385.462980,NaN,NaN,2018,20.036073,21.138154,1.4,15,30,45,0.437293,6.684072,0.149609,0.001052,0.043311,0.000969,415.699362,154.328848,154.328848,2307544.313,2947.266818,2059.191154,2045.323779,2059.691154,2051.176221,0.749927,-15.274719,1009073.832,1403.73135,2057.006045,490.554626,7910.206543,718.851105,1967.534089,3023,13.56557,14.900801,15.085376,14.716227,18.19619,0.999053,2179.019678,1694.552763,2179.519678,2401.947237,0.750847,-15.31255,2007242.031,2238.79426,896.572797,13541.66504,1429.933179,1969.682268,13.730981,14.994181,15.062882,14.92548,31.706108,0.999581,2233.174851,2681.985038,2233.674851,1414.514962,0.751184,-15.20567,300302.2819,1916.815577,156.66728,3819.074951,213.931449,1973.351399,12.839705,14.834705,15.147787,14.521623,356.350468,0.998191
cpt1m010-fl16-20180923-0162-e91.fits,0,58385.45767,2458385.45767,2018,NaN,2458385.463960,NaN,NaN,2018,19.630095,20.593016,1.4,15,30,45,0.435982,6.780732,0.147477,0.000895,0.036836,0.000801,487.042408,184.07831,184.07831,2425882,2647.963552,2059.31769,2045.057646,2059.81769,2051.442354,0.749926,-15.274722,1057641.336,1332.262432,1839.260531,575.036172,8552.339844,793.868618,1525.995503,2955,12.830344,14.539827,14.73039,14.349263,24.054945,0.998459,2179.146278,1694.226302,2179.646278,2402.273698,0.750846,-15.312558,2114101.294,2057.927979,1027.296055,15456.57031,1586.850491,1530.017569,13.032851,14.672256,14.701676,14.642836,41.857553,0.998658,2233.23358,2681.723399,2233.73358,1414.776601,0.751183,-15.205674,311780.7057,1666.32632,187.106632,3728.115723,234.023491,1519.476407,12.991017,14.299312,14.695825,13.902799,5.170525,0.996827
cpt1m010-fl16-20180923-0163-e91.fits,0,58385.45866,2458385.45866,2018,NaN,2458385.464950,NaN,NaN,2018,19.603765,20.452944,1.4,15,30,45,0.435662,6.778258,0.147531,0.000893,0.036536,0.000795,487.90128,185.523873,185.523873,2407921.357,2620.062025,2059.163863,2045.703607,2059.663863,2050.796393,0.749925,-15.274721,1049039.24,1314.200254,1822.092476,575.733259,8966.652344,798.233935,1524.956552,3086,13.393863,14.507803,14.569842,14.445763,40.035918,0.997539,2179.040299,1694.931504,2179.540299,2401.568496,0.750846,-15.312551,2098350.562,2042.347706,1027.420823,15640.69922,1596.674902,1530.003812,13.523117,14.577426,14.533815,14.621037,48.694233,0.997835,2233.144845,2682.151208,2233.644845,1414.348792,0.751183,-15.205695,309570.7948,1641.201042,188.624542,3790.756348,235.558313,1516.721604,12.264222,14.332809,14.72408,13.941537,14.201385,0.996153
cpt1m010-fl16-20180923-0164-e91.fits,0,58385.45963,2458385.45963,2018,NaN,2458385.465920,NaN,NaN,2018,19.644176,20.806569,1.4,15,30,45,0.434273,6.586501,0.151826,0.001127,0.045282,0.001044,385.498015,145.453976,145.453976,2219296.628,3030.278416,2059.310953,2045.704094,2059.810953,2050.795906,0.749927,-15.274722,963781.2943,1360.037273,2125.722409,453.390005,8767.789062,708.643295,2235.590243,3018,13.17,14.587959,14.793809,14.38211,26.300797,0.997842,2179.132187,1694.944651,2179.632187,2401.555349,0.750846,-15.312553,1926764.339,2293.255096,840.187532,14577.17285,1416.699658,2236.394261,13.672776,14.741247,14.762489,14.720005,42.926295,0.998412,2233.253525,2682.299775,2233.753525,1414.200225,0.751184,-15.205676,292532.2891,1980.799925,147.683916,4240.723633,215.091377,2222.750615,12.485986,14.557994,15.029207,14.086781,11.653292,0.995042
cpt1m010-fl16-20180923-0165-e91.fits,0,58385.46061,2458385.46061,2018,NaN,2458385.466900,NaN,NaN,2018,19.409059,20.27482,1.4,15,30,45,0.435083,6.667153,0.149989,0.001168,0.048115,0.001082,372.401015,138.568086,138.568086,2137903.374,3026.109013,2059.961684,2045.065144,2060.461684,2051.434856,0.749927,-15.274723,930165.5592,1291.409214,2122.571258,438.225834,9283.447266,720.271738,2418.553506,3015,12.648015,14.311819,14.476426,14.147212,29.073477,0.998101,2179.752983,1694.236973,2180.252983,2402.263027,0.750846,-15.312559,1859064.099,2285.952793,813.255682,15203.42188,1439.562362,2423.762103,13.079016,14.470013,14.410996,14.52903,51.898127,0.99883,2233.923349,2681.693763,2234.423349,1414.806237,0.751184,-15.205678,278839.2755,1982.865499,140.624402,4486.620117,215.918605,2398.406975,12.855971,14.127359,14.558621,13.696098,10.656305,0.995713
cpt1m010-fl16-20180923-0166-e91.fits,0,58385.46159,2458385.46159,2018,NaN,2458385.467880,NaN,NaN,2018,19.703561,20.457586,1.4,15,30,45,0.432772,6.5592,0.152458,0.002097,0.087292,0.002029,206.356017,75.141298,75.141298,1524478.244,3864.865658,2059.697528,2045.430622,2060.197528,2051.069378,0.749928,-15.274709,659751.9869,1314.796822,2724.734955,242.134372,8850.853516,501.790068,4455.730308,3047,12.944263,14.49593,14.578467,14.413394,37.54383,0.998042,2179.615595,1694.604892,2180.115595,2401.895108,0.750848,-15.312548,1322806.348,2813.875196,470.101286,12975.54981,1006.091835,4451.209059,13.676013,14.558442,14.522832,14.594052,48.02844,0.997851,2233.771029,2681.843102,2234.271029,1414.656898,0.751186,-15.205681,201671.8961,2649.394824,76.119986,5849.437988,153.386358,4439.773021,13.081349,14.430051,14.736385,14.123716,18.628032,0.997157
cpt1m010-fl16-20180923-0167-e91.fits,0,58385.46257,2458385.46257,2018,NaN,2458385.468860,NaN,NaN,2018,19.560802,20.746427,1.4,15,30,45,0.435829,6.671632,0.149888,0.002189,0.094146,0.002115,199.105418,70.864612,70.864612,1511129.225,3994.697545,2059.608331,2045.432529,2060.108331,2051.067471,0.749929,-15.274727,658594.5044,1352.186229,2812.512146,234.165924,8937.30957,487.059023,4608.772203,3014,13.118685,14.670226,14.811343,14.529109,29.294259,0.998638,2179.375937,1694.769305,2179.875937,2401.730695,0.750848,-15.312548,1314152.985,2901.816131,452.872589,12727.78418,971.872776,4611.132209,13.472728,14.780207,14.73722,14.823194,49.688713,0.998726,2233.5596,2682.104406,2234.0596,1414.395594,0.751186,-15.205673,196976.2396,2745.372765,71.74845,5992.844727,145.672419,4594.275793,12.387432,14.389186,14.908067,13.870305,349.579962,0.99406
cpt1m010-fl16-20180923-0168-e91.fits,0,58385.46354,2458385.46354,2018,NaN,2458385.469830,NaN,NaN,2018,19.885662,21.035283,1.4,15,30,45,0.434518,6.543323,0.152828,0.002394,0.099694,0.002328,181.519577,65.6342,65.6342,1469080.022,4241.912474,2059.826072,2045.816989,2060.326072,2050.683011,0.749929,-15.274719,638341.7162,1390.101733,2994.916079,213.141771,9090.291992,459.205036,5071.388773,3020,13.134974,14.770296,14.956208,14.584384,30.605152,0.997269,2179.637639,1694.9664,2180.137639,2401.5336,0.750848,-15.312558,1274327.648,3067.421302,415.439394,12796.57422,916.715386,5067.319946,13.286264,14.908382,14.830943,14.98582,52.41179,0.998351,2233.814132,2682.504209,2234.314132,1413.995791,0.751186,-15.205667,194752.3746,2929.974061,66.468976,6301.895996,140.099368,5075.474419,13.674945,14.865853,15.288455,14.443252,14.37592,0.995801
cpt1m010-fl16-20180923-0169-e91.fits,0,58385.46453,2458385.46453,2018,NaN,2458385.470820,NaN,NaN,2018,20.214469,20.957189,1.4,15,30,45,0.43658,6.720443,0.1488,0.003607,0.158847,0.003517,121.046552,42.30757,42.30757,1127393.08,4888.287718,2059.593063,2045.583852,2060.093063,2050.916148,0.74993,-15.274713,492197.1083,1379.79939,3461.115468,142.207653,10019.78613,356.716427,7046.90143,3034,13.987759,14.823266,14.867795,14.778737,347.493158,0.999956,2179.357005,1694.853988,2179.857005,2401.646012,0.750849,-15.312542,981366.0884,3500.488269,280.3512,12705.77344,711.238239,7039.230087,13.758738,15.010224,14.980112,15.040336,49.470482,0.999334,2233.670123,2682.063286,2234.170123,1414.436714,0.751187,-15.205674,146026.9912,3412.02853,42.797705,8063.213867,105.832045,7062.134523,13.011247,14.273635,15.060356,13.486913,5.646676,0.98744
cpt1m010-fl16-20180923-0170-e91.fits,0,58385.46551,2458385.46551,2018,NaN,2458385.471800,NaN,NaN,2018,19.764974,20.982457,1.4,15,30,45,0.432196,6.446108,0.155132,0.0027,0.110556,0.002661,160.070739,58.306267,58.306267,1359500.708,4451.916789,2059.813047,2045.876002,2060.313047,2050.623998,0.749928,-15.274701,587571.0704,1383.12861,3125.994935,187.962899,9402.554688,424.813041,5684.104673,2954,13.157716,14.71701,14.935024,14.498995,19.717328,0.998529,2179.566914,1695.041314,2180.066914,2401.458686,0.750848,-15.312541,1176922.02,3203.280521,367.411475,12795.62793,850.912931,5676.244094,13.285193,14.914067,14.945433,14.882701,41.510249,0.998802,2233.662478,2682.271995,2234.162478,1414.228005,0.751184,-15.205671,182578.6879,3091.691608,59.054625,6865.213867,132.004129,5678.901623,12.637544,14.824872,15.081951,14.567793,8.292468,0.998691
cpt1m010-fl16-20180923-0171-e91.fits,0,58385.46649,2458385.46649,2018,NaN,2458385.472780,NaN,NaN,2018,19.209779,20.557655,1.4,15,30,45,0.440801,6.70123,0.149226,0.002956,0.129059,0.002874,149.097761,51.923785,51.923785,1252054.895,4460.894499,2059.626711,2045.708181,2060.126711,2050.791819,0.74993,-15.274708,551907.1294,1327.690978,3136.173417,175.981062,9584.108398,415.689448,6021.773856,2988,12.725535,14.672911,14.814342,14.531479,16.369102,0.999475,2179.394354,1695.057493,2179.894354,2401.442507,0.75085,-15.31253,1089476.343,3213.367777,339.04502,12791.27637,820.579759,6015.023144,13.101892,14.663708,14.63087,14.696546,52.053008,0.999662,2233.678618,2682.237338,2234.178618,1414.262662,0.751187,-15.205661,162578.5525,3094.163419,52.543622,7275.510254,122.452103,6041.011998,12.036936,14.423258,14.606905,14.239612,32.762534,0.996223
cpt1m010-fl16-20180923-0172-e91.fits,0,58385.46747,2458385.46747,2018,NaN,2458385.473760,NaN,NaN,2018,19.03299,20.561923,1.4,15,30,45,0.434821,6.713617,0.148951,0.002456,0.107851,0.002393,177.047937,62.248715,62.248715,1405614.955,4178.847896,2059.291853,2045.568324,2059.791853,2050.931676,0.749928,-15.27473,611190.646,1328.242403,2935.210119,208.227221,9644.06543,460.149928,5233.288985,2979,12.802874,14.515794,14.649006,14.382581,31.235121,0.998423,2179.157186,1694.844714,2179.657186,2401.655286,0.750848,-15.312558,1223389.814,3015.8,405.660128,13550.44434,921.059146,5227.636661,13.097322,14.545272,14.491394,14.599149,52.122151,0.999094,2233.159309,2682.318624,2233.659309,1414.181376,0.751185,-15.205667,182225.1415,2892.701177,62.994803,6641.460449,137.192685,5236.676066,11.988996,14.414177,14.920864,13.90749,358.423333,0.995055
cpt1m010-fl16-20180923-0173-e91.fits,0,58385.46845,2458385.46845,2018,NaN,2458385.474740,NaN,NaN,2018,19.015275,20.700425,1.4,15,30,45,0.435972,6.966553,0.143543,0.00212,0.098995,0.00204,205.642557,70.373039,70.373039,1556387.065,3995.205512,2059.396959,2044.986957,2059.896959,2051.513043,0.749929,-15.274727,678541.0547,1346.196315,2802.426483,242.126264,8886.332031,504.043168,4606.529984,3041,12.781289,14.846907,14.841778,14.852036,46.162538,0.99971,2179.192039,1694.231282,2179.692039,2402.268718,0.750848,-15.312558,1361021.881,2903.169861,468.80546,13068.89648,1011.01293,4589.330907,12.99335,14.865865,14.768744,14.962986,63.852744,0.999544,2233.317465,2681.598476,2233.817465,1414.901524,0.751185,-15.205681,195365.1842,2744.680644,71.179569,5982.586914,145.123844,4633.130971,12.238195,14.573516,14.747531,14.399501,22.060905,0.998894
cpt1m010-fl16-20180923-0174-e91.fits,0,58385.46943,2458385.46943,2018,NaN,2458385.475720,NaN,NaN,2018,18.313974,20.64386,1.4,15,30,45,0.43481,6.616185,0.151144,0.001905,0.080625,0.001842,228.212328,82.061494,82.061494,1649305.7,3811.29891,2059.410786,2045.70765,2059.910786,2050.79235,0.749928,-15.274732,717135.0963,1338.849217,2669.908433,268.599135,9061.597656,535.635445,4176.328326,3058,12.331717,14.508782,14.717891,14.299673,24.648624,0.998047,2179.153496,1694.935564,2179.653496,2401.564436,0.750847,-15.312563,1432752.97,2781.898275,515.027089,13513.68848,1070.137661,4173.323033,12.440375,14.6877,14.687671,14.687728,45.003122,0.998752,2233.231706,2682.519232,2233.731706,1413.980768,0.751184,-15.205664,216552.7298,2605.195073,83.123422,5718.528809,161.745421,4179.768688,11.154555,14.42819,14.83128,14.0251,3.071006,0.996847
cpt1m010-fl16-20180923-0175-e91.fits,0,58385.47041,2458385.47041,2018,NaN,2458385.476700,NaN,NaN,2018,18.58486,20.796209,1.4,15,30,45,0.433704,6.535246,0.153016,0.002077,0.085821,0.002009,208.777067,76.149453,76.149453,1572776.376,3954.996079,2059.137913,2044.978972,2059.637913,2051.521028,0.749927,-15.274728,682118.8131,1358.683197,2780.724637,245.302539,8916.361328,502.044049,4452.378652,3105,12.470849,14.643024,14.814253,14.471794,28.87383,0.99808,2178.966558,1694.110009,2179.466558,2402.389991,0.750847,-15.312569,1364053.736,2885.139301,472.786092,13286.35254,1003.952753,4448.33037,12.652976,14.718049,14.729762,14.706335,43.869454,0.998372,2233.169099,2681.720404,2233.669099,1414.779596,0.751185,-15.205668,208722.6403,2705.173783,77.156832,5864.762695,153.621272,4461.565369,12.31678,14.64183,15.019289,14.264371,3.722522,0.9973
cpt1m010-fl16-20180923-0176-e91.fits,0,58385.47139,2458385.47139,2018,NaN,2458385.477680,NaN,NaN,2018,18.425235,20.779647,1.4,15,30,45,0.436396,6.742717,0.148308,0.002298,0.100635,0.002214,189.9334,67.001439,67.001439,1475670.888,4082.250009,2060.157474,2045.467383,2060.657474,2051.032617,0.749929,-15.274739,643976.1903,1356.519975,2884.802324,223.230613,9161.352539,474.726655,4827.119948,3034,12.016947,14.631011,14.829407,14.432615,31.791522,0.996286,2180.057779,1694.665794,2180.557779,2401.834206,0.750849,-15.312576,1285082.648,2960.772685,434.036242,13321.70117,947.3378,4823.532813,13.007381,14.732639,14.715173,14.750105,46.65625,0.998316,2234.21998,2682.136054,2234.71998,1414.363946,0.751186,-15.205684,190588.2395,2810.443069,67.814304,6217.416016,140.497923,4817.649802,11.666516,14.477304,14.983234,13.971374,4.395944,0.99501
cpt1m010-fl16-20180923-0177-e91.fits,0,58385.47236,2458385.47236,2018,NaN,2458385.478650,NaN,NaN,2018,18.322386,20.683916,1.4,15,30,45,0.434955,6.621367,0.151026,0.002214,0.093883,0.002141,196.457253,70.527837,70.527837,1488623.493,3980.477289,2059.197866,2045.159253,2059.697866,2051.340747,0.749928,-15.274718,647483.5692,1344.049992,2804.42457,230.879296,8945.413086,481.740689,4614.950395,3046,11.873471,14.680896,14.771796,14.589995,35.60643,0.998522,2179.027652,1694.303272,2179.527652,2402.196728,0.750848,-15.312559,1293301.126,2892.269425,447.157901,12879.8125,962.241832,4610.730109,12.035105,14.707672,14.693294,14.72205,46.404265,0.998408,2233.302072,2681.729561,2233.802072,1414.770439,0.751186,-15.205675,195322.3669,2734.771842,71.421814,5950.108887,145.323737,4610.421992,12.633346,14.582691,14.857589,14.307793,10.250254,0.998381
cpt1m010-fl16-20180923-0178-e91.fits,0,58385.47335,2458385.47335,2018,NaN,2458385.479640,NaN,NaN,2018,18.036792,20.481638,1.4,15,30,45,0.434378,6.566792,0.152281,0.003829,0.162289,0.003763,113.440332,40.46346,40.46346,996542.1606,4615.529189,2059.687034,2045.039479,2060.187034,2051.460521,0.74993,-15.27471,432876.3576,1317.890216,3246.765159,133.325429,9822.710938,328.461622,6665.920768,3049,12.190442,14.602117,14.644329,14.559905,39.909462,0.99893,2179.61762,1694.274751,2180.11762,2402.225249,0.750851,-15.312539,864842.7386,3311.163165,261.19001,12371.89258,656.232764,6659.079104,12.264791,14.673686,14.505446,14.841925,63.973504,0.99861,2233.721,2681.851694,2234.221,1414.648306,0.751187,-15.205637,131699.422,3215.479465,40.957942,7684.694336,99.932013,6662.481882,11.332758,14.441082,14.739449,14.142716,345.516864,0.997771
cpt1m010-fl16-20180923-0179-e91.fits,0,58385.47433,2458385.47433,2018,NaN,2458385.480620,NaN,NaN,2018,18.280195,20.939946,1.4,15,30,45,0.434809,6.722072,0.148764,0.002056,0.089206,0.001974,211.436648,75.354714,75.354714,1597351.761,3963.162061,2059.313683,2045.548041,2059.813683,2050.951959,0.749928,-15.27472,694543.2274,1377.529749,2796.592109,248.353425,8696.426758,504.194721,4373.909931,3041,12.637751,14.7768,14.8768,14.6768,31.193339,0.999147,2179.079256,1694.699241,2179.579256,2401.800759,0.750848,-15.31256,1390496.428,2890.686695,481.026335,12845.14844,1009.412994,4383.621524,12.710582,14.905608,14.907469,14.903748,44.791783,0.99882,2233.393427,2682.275369,2233.893427,1414.224631,0.751186,-15.20566,206855.3328,2711.196036,76.296708,5744.101562,150.163968,4372.395611,11.45546,14.79332,15.087044,14.499595,3.658354,0.998398
cpt1m010-fl16-20180923-0180-e91.fits,0,58385.4753,2458385.47530,2018,NaN,2458385.481590,NaN,NaN,2018,18.659418,20.929486,1.4,15,30,45,0.436132,6.771646,0.147675,0.001832,0.080196,0.001749,238.06583,84.438367,84.438367,1689266.236,3738.864362,2060.102309,2045.379467,2060.602309,2051.120533,0.749928,-15.274726,736742.8599,1376.153898,2630.247499,280.104005,8365.009766,535.363713,3837.519905,3051,12.121748,14.808548,14.89258,14.724516,31.130747,0.999405,2179.906728,1694.59037,2180.406728,2401.90963,0.750848,-15.312561,1471903.498,2741.61021,536.875553,12566.37012,1069.577683,3837.265054,13.31157,14.891721,14.792432,14.99101,68.421621,0.999666,2233.997497,2682.066403,2234.497497,1414.433597,0.751185,-15.20567,217362.7381,2542.180201,85.50249,5276.140137,157.94944,3821.801612,12.26474,14.731199,15.163887,14.298511,1.725061,0.996543
cpt1m010-fl16-20180923-0181-e91.fits,0,58385.47629,2458385.47629,2018,NaN,2458385.482580,NaN,NaN,2018,18.418009,20.617297,1.4,15,30,45,0.438199,6.741387,0.148337,0.00379,0.167579,0.003687,115.611149,40.227995,40.227995,999955.8295,4563.0918,2059.876609,2045.49818,2060.376609,2051.00182,0.749931,-15.274721,438179.8585,1335.406039,3219.754471,136.091079,9397.378906,328.124814,6411.023148,3108,11.998728,14.578579,14.615826,14.541331,40.222611,0.999052,2179.682983,1694.75541,2180.182983,2401.74459,0.750851,-15.312556,870785.7211,3278.430052,265.610584,12254.58203,652.07562,6397.701706,12.640571,14.675962,14.591654,14.760271,58.020821,0.999315,2234.074548,2682.188083,2234.574548,1414.311917,0.751189,-15.205651,129170.1084,3173.90976,40.697474,7357.106445,96.727216,6413.033698,11.955311,14.141417,14.972443,13.310391,1.75688,0.98623
