 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
117,cpt1m013-fa14-20190709-0241-e91.fits,117,0,58674.48158,2458674.481580,2458674.486267,1.203167,50.072,7.521314,13,23,35,0.153365,0.64979,0.400302,0.187263,0.194091,0.000266,0.000785,0.000526,0.000323,0.000329,576.933275,827.30678,760.884265,580.026906,589.232197,2834331.578,1697.197766,2083.721653,2082.186602,2084.221653,2014.313398,22.196567,-58.946332,434688.1065,530.929158,707.056889,614.785194,10126.41016,818.730898,164.434233,1910,5.668302,9.251438,9.554116,8.94876,23.452486,0.990847,1481.578635,1812.975136,1482.078635,2283.524864,22.18817,-58.975978,1116336.712,1022.919704,1091.323891,25805.2793,2102.609537,168.913903,5.610043,9.290463,9.757531,8.823395,15.012495,0.986581,2726.800694,1836.755759,2727.300694,2259.744241,22.205599,-58.972218,810245.1426,894.810215,905.493846,17578.15039,1526.088989,165.678159,6.049493,9.338249,9.586144,9.090355,25.338234,0.992991,1891.516011,1251.391009,1892.016011,2845.108991,22.193973,-59.036429,447049.2674,714.804164,625.41503,9494.753906,842.013026,163.678105,5.980301,9.369705,9.751669,8.98774,17.485617,0.990133,3217.279613,1149.141552,3217.779613,2947.358448,22.212584,-59.046026,460700.4566,722.831392,637.355352,8599.476562,867.724911,168.067905,6.744363,9.524903,9.721391,9.328415,19.830671,0.99713
118,cpt1m013-fa14-20190709-0242-e91.fits,118,0,58674.48247,2458674.482465,2458674.487152,1.201342,50.08,7.536956,13,23,35,0.153813,0.649744,0.399408,0.187919,0.194102,0.000266,0.000785,0.000525,0.000323,0.000329,578.112882,827.380363,760.72139,581.108666,589.383963,2839022.856,1699.689668,2083.72221,2082.245505,2084.22221,2014.254495,22.196567,-58.946334,436677.273,530.929158,708.664486,616.197484,10068.3916,822.477474,164.907166,1876,5.718943,9.230089,9.525659,8.934519,20.183343,0.992949,1481.567902,1813.005048,1482.067902,2283.494952,22.18817,-58.975984,1118136.392,1024.68339,1091.201832,25666.4043,2105.999218,170.150863,5.676958,9.210644,9.63404,8.787248,13.016209,0.989575,2726.838213,1836.785231,2727.338213,2259.714769,22.205599,-58.972221,810291.1796,895.309329,905.040474,17740.39453,1526.175699,168.391067,6.014577,9.276607,9.498942,9.054272,24.688083,0.994586,1891.523658,1251.425994,1892.023658,2845.074006,22.193973,-59.036432,449110.5537,716.526511,626.788467,9590.648438,845.895439,165.582506,6.032652,9.274178,9.634963,8.913393,13.716604,0.992339,3217.288711,1149.162795,3217.788711,2947.337205,22.212583,-59.046029,461484.7308,723.864548,637.529123,8668.936523,869.202084,168.545209,6.720336,9.455709,9.633716,9.277701,18.952053,0.997725
119,cpt1m013-fa14-20190709-0243-e91.fits,119,0,58674.48336,2458674.483355,2458674.488042,1.199524,50.068,7.463352,13,23,35,0.154014,0.650135,0.39979,0.186856,0.194695,0.000267,0.000786,0.000526,0.000323,0.00033,577.83588,826.627303,760.236061,579.356902,589.529493,2836583.177,1699.767166,2083.593724,2082.197208,2084.093724,2014.302792,22.196567,-58.946332,436872.419,530.929158,709.279903,615.937963,10486.92285,822.845029,165.888891,1864,5.544882,9.140389,9.483628,8.79715,21.874482,0.989221,1481.446144,1812.96388,1481.946144,2283.53612,22.188169,-58.97598,1117582.233,1025.0819,1090.237018,26670.11133,2104.955465,170.087196,5.613367,9.14505,9.638571,8.651528,13.897836,0.9852,2726.683671,1836.771726,2727.183671,2259.728274,22.205599,-58.972217,810148.2792,895.554407,904.633233,18394.04297,1525.906548,168.851356,5.840842,9.189285,9.461221,8.917348,24.819961,0.991662,1891.37757,1251.420331,1891.87757,2845.079669,22.193973,-59.036426,446584.8242,714.945065,624.642152,9838.881836,841.138252,166.233995,6.021845,9.232218,9.639692,8.824744,17.861297,0.988224,3217.153365,1149.115792,3217.653365,2947.384208,22.212583,-59.04603,462267.8402,724.742281,637.837549,8736.71582,870.677063,169.325294,6.758867,9.394558,9.6089,9.180216,18.784326,0.996689
120,cpt1m013-fa14-20190709-0244-e91.fits,120,0,58674.48425,2458674.484245,2458674.488932,1.197738,50.072,7.576912,13,23,35,0.153772,0.650133,0.400538,0.187296,0.193707,0.000266,0.000786,0.000527,0.000323,0.000329,578.013897,827.05296,760.631341,580.066276,588.587824,2838741.263,1700.402494,2083.682342,2082.197797,2084.182342,2014.302203,22.196566,-58.946332,436519.5929,530.929158,708.496411,616.121107,9972.831055,822.180485,164.932887,1851,5.735469,9.181592,9.462929,8.900255,23.949769,0.99166,1481.536665,1812.97151,1482.036665,2283.52849,22.188169,-58.97598,1118430.214,1025.067691,1091.079373,25831.36914,2106.552628,170.187835,5.696306,9.206054,9.641154,8.770954,15.629996,0.987827,2726.818338,1836.732587,2727.318338,2259.767413,22.205599,-58.97222,811847.9462,896.87595,905.195358,17594.72852,1529.107854,167.743362,6.053728,9.267833,9.491214,9.044451,26.126036,0.993807,1891.475423,1251.385273,1891.975423,2845.114727,22.193972,-59.036431,447811.5853,715.91631,625.508288,9523.750977,843.448845,165.814694,6.163374,9.274113,9.640636,8.907589,17.343183,0.990789,3217.258009,1149.123221,3217.758009,2947.376779,22.212583,-59.046028,460651.5173,723.658925,636.558884,8585.302734,867.632734,168.377092,6.77233,9.428683,9.578474,9.278892,24.530247,0.99765
121,cpt1m013-fa14-20190709-0245-e91.fits,121,0,58674.48513,2458674.485133,2458674.489820,1.195966,50.072,7.328817,13,23,35,0.154134,0.648763,0.400457,0.187266,0.194514,0.000266,0.000784,0.000526,0.000323,0.00033,579.190185,827.897719,761.6556,580.182896,590.000769,2846981.834,1703.490278,2083.568661,2082.202692,2084.068661,2014.297308,22.196567,-58.946334,438816.508,530.929158,710.686043,617.454799,10918.10156,826.506702,168.213521,1879,5.423814,8.982839,9.281014,8.684664,27.456461,0.986691,1481.417642,1812.989218,1481.917642,2283.510782,22.188169,-58.97598,1120243.429,1025.946187,1091.912464,27200.93555,2109.967802,173.450118,5.430807,9.001698,9.45535,8.548046,19.293132,0.983457,2726.665205,1836.759197,2727.165205,2259.740803,22.205599,-58.97222,814087.0547,897.979919,906.576013,18999.05664,1533.325194,171.066782,5.737185,9.056318,9.283941,8.828695,30.319515,0.989502,1891.362827,1251.373442,1891.862827,2845.126558,22.193973,-59.036433,449050.9039,717.882752,625.521233,10275.17676,845.783089,169.218179,5.873045,9.093444,9.493541,8.693347,20.270227,0.986644,3217.137142,1149.104267,3217.637142,2947.395733,22.212583,-59.046031,463600.4465,726.353887,638.256991,9400.888672,873.187014,172.165853,6.602321,9.242024,9.421633,9.062416,28.573741,0.99487
122,cpt1m013-fa14-20190709-0246-e91.fits,122,0,58674.48602,2458674.486021,2458674.490708,1.194216,50.068,7.404121,13,23,35,0.153595,0.648864,0.401191,0.18716,0.194035,0.000267,0.000786,0.000528,0.000323,0.00033,575.688356,825.917407,759.892303,578.807587,588.27767,2841060.688,1704.028427,2083.77921,2082.265571,2084.27921,2014.234429,22.196567,-58.946334,436373.9348,530.929158,711.383572,613.415817,10775.22461,821.906139,171.160355,1936,5.587316,9.036767,9.361921,8.711614,24.763332,0.987741,1481.657339,1813.02996,1482.157339,2283.47004,22.18817,-58.975983,1118019.794,1026.348723,1089.317664,26329.82422,2105.779606,176.497008,5.60727,9.113701,9.557069,8.670332,18.02066,0.985589,2726.902487,1836.809155,2727.402487,2259.690845,22.205599,-58.972221,813455.949,899.307364,904.53607,18325.55273,1532.136512,172.884699,5.874248,9.152609,9.374715,8.930503,29.724137,0.990894,1891.588862,1251.446398,1892.088862,2845.053602,22.193973,-59.036433,447903.1082,717.743963,624.043017,9999.767578,843.621227,171.438086,5.884397,9.152407,9.557643,8.747172,18.09804,0.988006,3217.320988,1149.233052,3217.820988,2947.266948,22.212583,-59.046026,461681.8372,725.541899,636.326914,8806.797852,869.573332,174.701978,6.738558,9.325488,9.502661,9.148315,24.642992,0.996609
123,cpt1m013-fa14-20190709-0247-e91.fits,123,0,58674.48691,2458674.486909,2458674.491596,1.192502,50.12,7.329368,13,23,35,0.154038,0.650546,0.399302,0.187305,0.19438,0.000266,0.000786,0.000525,0.000323,0.00033,578.630424,828.028226,760.979023,580.27587,589.238791,2850237.477,1705.775642,2083.691731,2082.129696,2084.191731,2014.370304,22.196567,-58.946329,439044.0418,530.929158,711.817073,616.793356,11152.33496,826.93526,169.137902,1813,5.451888,8.967086,9.2892,8.644972,23.926595,0.988567,1481.532306,1812.888638,1482.032306,2283.611362,22.18817,-58.975978,1123391.827,1027.756285,1093.052744,27939.23828,2115.897779,173.875953,5.475486,8.969265,9.440054,8.498476,15.642743,0.984993,2726.79884,1836.67538,2727.29884,2259.82462,22.2056,-58.972216,813337.7043,898.390698,905.327389,19371.02539,1531.913799,171.625482,5.878186,9.033009,9.281517,8.784502,26.734569,0.991469,1891.471097,1251.308429,1891.971097,2845.191571,22.193973,-59.036427,449644.1487,718.663912,625.666798,10343.72656,846.90046,169.250087,5.857121,9.063554,9.461898,8.66521,18.308469,0.988053,3217.236398,1149.022224,3217.736398,2947.477776,22.212583,-59.046027,463863.797,727.876292,637.283838,9256.939453,873.683032,173.521304,6.580039,9.225381,9.440749,9.010014,21.436969,0.995945
124,cpt1m013-fa14-20190709-0248-e91.fits,124,0,58674.48779,2458674.487792,2458674.492479,1.190796,50.076,7.440433,13,23,35,0.154,0.650692,0.400585,0.186365,0.194322,0.000267,0.000788,0.000528,0.000323,0.000331,575.775639,825.760689,759.380847,577.072598,587.531297,2836758.444,1702.546449,2083.779782,2082.252462,2084.279782,2014.247538,22.196567,-58.946331,436860.4759,530.929158,711.991893,613.575071,10392.96973,822.822535,170.382212,1850,5.653622,9.152881,9.487624,8.818139,23.346898,0.988658,1481.632824,1813.028901,1482.132824,2283.471099,22.188169,-58.975978,1118232.106,1025.616412,1090.302469,26119.51563,2106.179493,174.192512,5.582677,9.209847,9.668613,8.75108,16.06043,0.986231,2726.893352,1836.80196,2727.393352,2259.69804,22.205599,-58.972218,811349.0325,897.606848,903.902453,18215.95313,1528.168155,171.592351,5.981617,9.250089,9.487734,9.012444,27.064202,0.992321,1891.588218,1251.453044,1892.088218,2845.046956,22.193973,-59.036428,445622.8717,716.568733,621.884337,9571.283203,839.326424,170.140583,5.930482,9.271996,9.666863,8.877128,16.756576,0.989602,3217.351323,1149.180381,3217.851323,2947.319619,22.212583,-59.046028,461554.4336,726.365323,635.43016,8861.800781,869.333368,174.200196,6.724401,9.44445,9.618863,9.270036,22.359239,0.9973
125,cpt1m013-fa14-20190709-0249-e91.fits,125,0,58674.48868,2458674.488681,2458674.493368,1.189126,50.068,7.501184,13,23,35,0.154108,0.650641,0.400012,0.186773,0.194352,0.000267,0.000789,0.000528,0.000323,0.000331,576.3223,824.539694,758.253628,577.462033,586.973601,2835917.946,1704.120074,2083.716602,2082.145457,2084.216602,2014.354543,22.196567,-58.946332,437038.8257,530.929158,711.397131,614.338752,10217.70801,823.158455,172.432571,1849,5.686151,9.170968,9.489201,8.852735,24.197801,0.989102,1481.583349,1812.911034,1482.083349,2283.588966,22.18817,-58.97598,1117847.005,1027.325473,1088.113781,26158.50977,2105.45416,177.945722,5.690469,9.210557,9.679702,8.741411,15.975128,0.98566,2726.818664,1836.695419,2727.318664,2259.804581,22.2056,-58.972219,810279.6382,897.927132,902.38908,18076.875,1526.153961,175.400623,5.976864,9.267339,9.515369,9.019308,26.539634,0.992071,1891.518494,1251.307306,1892.018494,2845.192694,22.193974,-59.036433,446314.3773,716.926308,622.538708,9549.171875,840.628868,174.260986,5.972463,9.287388,9.664455,8.91032,19.100613,0.989358,3217.257347,1149.089049,3217.757347,2947.410951,22.212584,-59.046027,461476.9257,726.891419,634.863631,8694.629883,869.187383,175.677792,6.739538,9.464836,9.653586,9.276085,19.643488,0.997347
126,cpt1m013-fa14-20190709-0250-e91.fits,126,0,58674.48957,2458674.489566,2458674.494253,1.18747,50.072,7.244684,13,23,35,0.154251,0.650024,0.400859,0.186334,0.194504,0.000267,0.000786,0.000527,0.000323,0.00033,577.894422,826.761835,760.588477,577.654497,588.61858,2850287.013,1708.403235,2083.755127,2082.173763,2084.255127,2014.326237,22.196567,-58.946334,439658.7066,530.929158,713.697229,616.029723,11544.41113,828.092975,173.901727,1867,5.342672,8.839187,9.140965,8.53741,23.684122,0.98986,1481.601276,1812.931633,1482.101276,2283.568367,22.18817,-58.975983,1122865.853,1028.918654,1091.30673,29282.86914,2114.907111,179.555899,5.364587,8.834396,9.30267,8.366121,13.508159,0.985919,2726.853494,1836.717868,2727.353494,2259.782132,22.2056,-58.972222,815616.0657,900.726853,905.508771,20318.71094,1536.205071,175.998323,5.737192,8.893405,9.144222,8.642589,24.452361,0.992648,1891.508052,1251.350547,1892.008052,2845.149453,22.193973,-59.036434,447686.7413,719.207917,622.471932,10654.1416,843.213702,175.638252,5.69727,8.91707,9.292658,8.541483,17.410124,0.989508,3217.238445,1149.127376,3217.738445,2947.372624,22.212583,-59.046029,464118.3531,728.971278,636.675774,9442.836914,874.162486,177.98208,6.580514,9.091048,9.301741,8.880356,14.675495,0.997175
127,cpt1m013-fa14-20190709-0251-e91.fits,127,0,58674.49046,2458674.490455,2458674.495142,1.185835,50.072,6.948948,13,23,35,0.153345,0.648721,0.400876,0.18746,0.194034,0.000265,0.000783,0.000526,0.000323,0.000329,578.095476,828.764504,762.329213,580.753663,589.626784,2867192.826,1714.161519,2083.741928,2082.273755,2084.241928,2014.226245,22.196566,-58.946323,439670.5859,530.929158,713.681882,616.059616,13117.69727,828.11535,175.275929,1859,5.057386,8.505178,8.861258,8.149098,22.535118,0.985992,1481.601855,1813.019998,1482.101855,2283.480002,22.188169,-58.975974,1128152.368,1031.663532,1093.527428,32549.6875,2124.864213,179.891218,5.081941,8.527832,9.023453,8.03221,15.163126,0.981988,2726.84704,1836.780275,2727.34704,2259.719725,22.205599,-58.972215,820478.9197,904.191486,907.417215,22159.33594,1545.36421,177.536966,5.434119,8.59043,8.836049,8.344811,26.962223,0.990585,1891.530589,1251.440298,1892.030589,2845.059702,22.193972,-59.036424,452634.1773,722.880302,626.153702,11910.15625,852.532151,176.134924,5.482599,8.584101,9.016044,8.152159,17.048127,0.985305,3217.285516,1149.132848,3217.785516,2947.367152,22.212583,-59.046028,465927.3608,730.685909,637.657515,10500.9082,877.569735,179.635805,6.44401,8.778073,8.954543,8.601604,23.744459,0.996462
128,cpt1m013-fa14-20190709-0252-e91.fits,128,0,58674.49134,2458674.491339,2458674.496026,1.184221,50.076,6.999591,13,23,35,0.153841,0.649191,0.400212,0.187346,0.194387,0.000266,0.000784,0.000525,0.000322,0.000329,577.646238,828.156542,761.625281,581.240171,590.226429,2854228.19,1707.122423,2083.75968,2082.212971,2084.25968,2014.287029,22.196567,-58.946324,439096.6898,530.929158,713.339484,615.5508,12173.62109,827.034422,171.418415,1935,5.165437,8.774526,9.101264,8.447788,23.319959,0.988267,1481.594905,1812.98086,1482.094905,2283.51914,22.18817,-58.975971,1123543.964,1028.811008,1092.080038,30642.79883,2116.184328,176.246896,5.119775,8.789613,9.260802,8.318423,14.766826,0.984902,2726.89765,1836.700475,2727.39765,2259.799525,22.2056,-58.972216,815801.8801,900.189573,906.255643,20939.66406,1536.555051,174.889398,5.633096,8.833246,9.107694,8.558799,23.257608,0.991862,1891.552034,1251.360255,1892.052034,2845.139745,22.193974,-59.036424,450355.4647,718.452432,626.841033,11187.43164,848.240217,172.239166,5.548664,8.878815,9.286642,8.470987,14.894265,0.988842,3217.324416,1149.063651,3217.824416,2947.436349,22.212584,-59.046025,464526.8808,727.529871,638.498706,9510.214844,874.931944,175.800873,6.582035,9.039533,9.248522,8.830545,15.787473,0.997058
129,cpt1m013-fa14-20190709-0253-e91.fits,129,0,58674.49223,2458674.492233,2458674.496920,1.182617,50.12,7.059356,13,23,35,0.153789,0.650074,0.400243,0.186657,0.194599,0.000266,0.000785,0.000526,0.000323,0.00033,577.897743,828.166119,761.298293,578.529544,588.995835,2861234.131,1712.638536,2083.812162,2082.267278,2084.312162,2014.232722,22.196567,-58.946329,440025.0861,530.929158,714.419296,615.919935,12367.98926,828.783048,174.910938,1783,5.229373,8.76375,9.015247,8.512254,26.308219,0.991078,1481.645878,1813.031963,1482.145878,2283.468037,22.18817,-58.975978,1127230.834,1030.454613,1093.916044,30189.2168,2123.128512,179.619704,5.20599,8.757868,9.139971,8.375765,17.264017,0.988824,2726.915195,1836.777164,2727.415195,2259.722836,22.2056,-58.97222,817849.5278,902.622503,906.081473,20942.625,1540.411776,177.797572,5.616691,8.857561,9.037502,8.67762,29.044631,0.994097,1891.582117,1251.432995,1892.082117,2845.067005,22.193973,-59.03643,450062.3228,721.912906,623.430221,11042.22168,847.688087,177.330353,5.661757,8.807765,9.109493,8.506038,17.708621,0.992949,3217.339065,1149.144758,3217.839065,2947.355242,22.212583,-59.04603,466091.4461,731.716078,636.984016,9542.032227,877.878788,179.35838,6.583376,9.032535,9.146605,8.918464,22.061389,0.998762
130,cpt1m013-fa14-20190709-0254-e91.fits,130,0,58674.49312,2458674.493117,2458674.497804,1.181047,50.068,7.053875,13,23,35,0.1536,0.650335,0.400262,0.186824,0.194279,0.000266,0.000786,0.000526,0.000323,0.00033,576.684762,827.728369,760.979258,578.343573,588.942378,2859236.962,1712.158001,2083.720413,2082.289912,2084.220413,2014.210088,22.196567,-58.946324,439177.9048,530.929158,714.706825,614.486793,12092.56934,827.18739,175.073494,1842,5.253149,8.658423,8.982907,8.333939,22.074912,0.989119,1481.558852,1813.053567,1482.058852,2283.446433,22.18817,-58.975973,1126717.379,1030.73491,1093.120421,30574.74023,2122.161423,179.698365,5.200454,8.693196,9.126352,8.26004,14.991685,0.986829,2726.842419,1836.816829,2727.342419,2259.683171,22.2056,-58.972213,817307.1172,902.402737,905.701062,21143.72461,1539.390151,178.153395,5.506688,8.782826,9.01998,8.545672,24.879326,0.993022,1891.49544,1251.454874,1891.99544,2845.045126,22.193973,-59.036425,450087.075,722.173332,623.239678,11032.77344,847.734708,176.351907,5.73125,8.752958,9.12988,8.376036,15.779927,0.989822,3217.267449,1149.16311,3217.767449,2947.33689,22.212583,-59.046026,465125.3911,730.209248,636.975487,9748.282227,876.059232,178.932142,6.518479,8.968211,9.162236,8.774185,14.363023,0.997568
131,cpt1m013-fa14-20190709-0255-e91.fits,131,0,58674.494,2458674.494003,2458674.498690,1.179499,50.064,6.989744,13,23,35,0.154004,0.649018,0.399478,0.187187,0.195173,0.000267,0.000784,0.000525,0.000323,0.000331,577.043809,827.527819,760.825145,579.626637,590.282524,2860443.789,1712.531013,2083.775795,2082.18069,2084.275795,2014.31931,22.196567,-58.946324,440520.5318,530.929158,716.405129,614.904213,12528.24707,829.716215,177.472453,1867,5.184371,8.615955,8.915632,8.316278,21.179246,0.991159,1481.609569,1812.92788,1482.109569,2283.57212,22.18817,-58.975975,1125809.084,1031.212488,1091.733369,31516.63867,2120.450659,181.213203,5.193017,8.660274,9.094837,8.22571,14.679195,0.986808,2726.890124,1836.678836,2727.390124,2259.821164,22.2056,-58.972216,816507.1998,901.96339,905.255367,21447.27148,1537.883514,179.262585,5.54061,8.705634,8.941546,8.469722,23.034597,0.993907,1891.568746,1251.332581,1892.068746,2845.167419,22.193973,-59.036425,451014.2446,721.768798,624.873569,11347.8418,849.481023,177.3436,5.564757,8.740904,9.065933,8.415875,14.830943,0.992695,3217.317735,1149.057624,3217.817735,2947.442376,22.212583,-59.046024,467113.2609,731.351571,638.69865,10191.08008,879.803366,179.962574,6.412091,8.93702,9.099814,8.774226,9.007295,0.998533
132,cpt1m013-fa14-20190709-0256-e91.fits,132,0,58674.49489,2458674.494891,2458674.499578,1.177966,50.067,7.161528,13,23,35,0.153954,0.648751,0.400697,0.186958,0.194657,0.000268,0.000786,0.000528,0.000323,0.000331,575.343715,825.729531,759.566749,578.188809,587.93798,2855511.32,1713.431304,2083.786697,2082.302863,2084.286697,2014.197137,22.196567,-58.946328,439618.3871,530.929158,717.118472,613.034533,11891.38672,828.017034,180.242187,1839,5.344248,8.780452,9.06231,8.498595,21.928078,0.992089,1481.620124,1813.054338,1482.120124,2283.445662,22.188169,-58.975979,1123587.674,1031.288298,1089.499101,28897.54492,2116.266654,184.663492,5.375737,8.818821,9.211233,8.426409,15.688447,0.989177,2726.902914,1836.809867,2727.402914,2259.690133,22.2056,-58.972219,816875.1577,903.480009,904.143035,20127.47656,1538.576559,181.840914,5.744611,8.895111,9.096681,8.693541,26.081841,0.994547,1891.557627,1251.466189,1892.057627,2845.033811,22.193973,-59.036429,449772.6799,721.602482,623.297025,10819.43555,847.142548,180.016541,5.768795,8.881566,9.188995,8.574137,17.761288,0.992782,3217.314033,1149.193819,3217.814033,2947.306181,22.212583,-59.046027,465275.8085,731.645413,635.930739,9356.180664,876.342542,182.44051,6.584505,9.102829,9.215483,8.990175,17.034215,0.999107
133,cpt1m013-fa14-20190709-0257-e91.fits,133,0,58674.49578,2458674.495781,2458674.500468,1.17646,50.124,7.128425,13,23,35,0.153671,0.650035,0.400342,0.186398,0.19481,0.000266,0.000786,0.000526,0.000323,0.000331,576.635859,827.198031,760.954159,577.901138,589.307832,2857734.463,1711.914621,2083.703177,2082.228263,2084.203177,2014.271737,22.196567,-58.946327,439150.8748,530.929158,714.694535,614.45954,12056.98242,827.136479,177.498092,1899,5.238866,8.714215,9.012004,8.416426,23.453324,0.990016,1481.520428,1813.011702,1482.020428,2283.488298,22.18817,-58.975973,1125810.865,1031.132037,1091.820276,29865.80664,2120.454014,181.268855,5.268895,8.765421,9.177036,8.353807,15.771538,0.987909,2726.813278,1836.748744,2727.313278,2259.751256,22.2056,-58.972217,816993.7927,901.868276,905.890377,20341.37891,1538.800007,179.664024,5.699887,8.840611,9.077126,8.604095,23.853741,0.993686,1891.470075,1251.411282,1891.970075,2845.088718,22.193973,-59.036424,448985.5424,721.006531,622.720493,10896.03711,845.659982,178.964999,5.724453,8.833362,9.186567,8.480156,18.090863,0.990215,3217.240484,1149.119618,3217.740484,2947.380382,22.212583,-59.046026,465944.2629,730.890953,637.501752,9613.302734,877.60157,181.545725,6.548495,9.048856,9.213589,8.884123,16.945749,0.998077
134,cpt1m013-fa14-20190709-0258-e91.fits,134,0,58674.49666,2458674.496664,2458674.501351,1.174973,50.072,7.41166,13,23,35,0.154291,0.649332,0.400185,0.187183,0.194497,0.000269,0.00079,0.000529,0.000325,0.000332,573.528016,822.268676,755.93872,575.601585,585.132251,2829004.931,1705.05118,2083.87926,2082.371027,2084.37926,2014.128973,22.196567,-58.946327,436490.0983,530.929158,714.147488,611.204416,10282.69336,822.124932,178.149947,1900,5.57649,9.222502,9.511701,8.933302,20.575587,0.993076,1481.73274,1813.112472,1482.23274,2283.387528,22.18817,-58.975978,1113762.156,1026.054758,1085.480231,25598.4082,2097.760385,182.536642,5.673669,9.291992,9.737156,8.846827,13.619009,0.988439,2727.008399,1836.870553,2727.508399,2259.629447,22.2056,-58.972219,808553.9715,898.800156,899.592603,18096.38281,1522.903684,180.349643,5.979563,9.324838,9.568828,9.080849,22.354275,0.994586,1891.687034,1251.517297,1892.187034,2844.982703,22.193974,-59.036428,446049.6742,718.858609,620.497089,9482.443359,840.130302,179.075214,6.014183,9.348971,9.719412,8.978531,13.336768,0.99216,3217.456878,1149.248572,3217.956878,2947.251428,22.212584,-59.046026,460639.1298,727.881682,632.848911,8579.234375,867.609402,181.315871,6.685972,9.515198,9.692693,9.337702,14.79809,0.99816
135,cpt1m013-fa14-20190709-0259-e91.fits,135,0,58674.49755,2458674.497553,2458674.502241,1.173502,50.068,7.330908,13,23,35,0.153239,0.649867,0.399596,0.187542,0.194282,0.000268,0.000789,0.000528,0.000325,0.000332,572.80274,824.007393,757.355441,577.523602,585.630672,2840995.831,1708.768452,2083.678618,2082.16058,2084.178618,2014.33942,22.196567,-58.946327,435350.1534,530.929158,713.504195,610.157805,11070.31738,819.977857,176.751651,1777,5.424473,9.047463,9.386753,8.708172,21.077249,0.989793,1481.517291,1812.948283,1482.017291,2283.551717,22.18817,-58.975973,1119041.513,1028.563765,1087.965133,27414.68164,2107.704003,181.466198,5.449242,9.087677,9.527887,8.647467,14.724531,0.98768,2726.79096,1836.696478,2727.29096,2259.803522,22.2056,-58.972215,811126.8374,900.091516,901.160408,18797.68555,1527.749653,178.716797,5.839896,9.137146,9.365874,8.908418,25.732473,0.99355,1891.472832,1251.326102,1891.972832,2845.173898,22.193974,-59.036427,448662.351,720.479434,622.727492,10096.6582,845.051254,175.759418,5.924903,9.184991,9.537855,8.832126,16.773026,0.991526,3217.225085,1149.079543,3217.725085,2947.420457,22.212584,-59.046022,462165.1302,729.856735,633.227191,8970.368164,870.483609,179.901956,6.604365,9.352629,9.531884,9.173374,16.515627,0.997911
