Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6
lsc1m009-fa04-20181106-0206-e91.fits,0,58429.80923,2458429.809,2018,NaN,NaN,NaN,NaN,2018,25.29013,23.645135,1.4,15,34,51,0.435269,0.520088,0.458443,0.523275,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1984.691972,1692.879395,1652.625133,1696.255196,0,0,11638919.21,3262.834976,1988.56645,2054.181629,1989.06645,2042.318371,8.302212,-68.314863,5066056,1756.440673,2120.989081,2388.534691,29721.99023,2884.273906,105.135336,3869,18.77499,15.212256,13.682676,16.741837,282.057777,0.952423,2819.556003,1933.981603,2820.056003,2162.518397,8.318454,-68.327435,3982176.926,1907.258945,2087.905754,26468.92383,2267.185558,104.796264,18.252149,14.769112,12.784754,16.75347,273.966333,0.928976,2068.430101,2760.95862,2068.930101,1335.54138,8.303726,-68.238345,3658544.537,1836.30667,1992.338533,21238.24805,2082.930892,102.698907,19.442262,15.458057,13.490492,17.425623,283.351761,0.921366,1093.5332,1827.283972,1094.0332,2269.216028,8.284729,-68.339491,3998197.746,1906.94342,2096.652529,21935.34375,2276.306742,101.386644,19.285563,15.545977,14.455354,16.6366,291.657202,0.963177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0207-e91.fits,0,58429.80976,2458429.81,2018,NaN,NaN,NaN,NaN,2018,25.038512,23.473783,1.4,15,34,51,0.435519,0.519818,0.457816,0.52423,0,0,0.000219,0.000306,0.000277,0.000308,0,0,1988.659649,1696.0191,1655.170964,1700.162267,0,0,11662023.05,3263.022462,1988.584808,2053.990253,1989.084808,2042.509747,8.302208,-68.314688,5079029.527,1731.075687,2122.110077,2393.386461,26368.77344,2934.030883,106.705918,3907,18.611544,15.043197,13.418054,16.668341,282.266943,0.944885,2819.604096,1933.89232,2820.104096,2162.60768,8.318465,-68.327184,3988718.605,1907.006348,2091.612652,23302.52344,2304.184984,106.451311,18.136602,14.676706,12.749699,16.603712,275.270382,0.931055,2068.423519,2760.857463,2068.923519,1335.642537,8.303711,-68.23809,3662371.777,1835.989946,1994.766793,19360.84961,2115.66242,103.387596,19.136878,15.332065,13.381449,17.282682,283.742854,0.920332,1093.336827,1827.037309,1093.836827,2269.462691,8.28471,-68.339425,4010932.665,1907.821609,2102.36253,20086.20703,2317.017502,102.749212,18.978895,15.40277,14.292322,16.513218,290.98033,0.962789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0208-e91.fits,0,58429.81029,2458429.81,2018,NaN,NaN,NaN,NaN,2018,24.829867,23.401102,1.4,15,34,51,0.43551,0.521007,0.456383,0.524604,0,0,0.000219,0.000307,0.000275,0.000308,0,0,1991.364733,1699.578674,1656.766639,1702.72537,0,0,11679180.69,3262.715881,1988.654564,2054.052007,1989.154564,2042.447993,8.302203,-68.314496,5086394.847,1720.372502,2122.495431,2396.422047,30990.30664,2956.565999,106.942329,3939,18.46096,14.938727,13.235505,16.641948,282.097351,0.9391,2819.435201,1933.907584,2819.935201,2162.592416,8.318453,-68.327005,4000596.448,1907.572033,2097.219072,25124.83594,2325.424548,106.199545,17.954012,14.532403,12.521834,16.542972,274.483524,0.92445,2068.416527,2760.855521,2068.916527,1335.644479,8.303706,-68.237914,3659872.932,1833.877435,1995.702037,21784.67969,2127.372373,103.942394,18.979045,15.231865,13.215161,17.248569,284.108379,0.912777,1093.378906,1827.207181,1093.878906,2269.292819,8.284706,-68.339208,4018711.308,1908.763321,2105.400531,22845.92773,2335.954163,103.71583,18.886939,15.255139,14.083476,16.426803,290.248675,0.959673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0209-e91.fits,0,58429.81081,2458429.811,2018,NaN,NaN,NaN,NaN,2018,24.841028,23.330345,1.4,15,34,51,0.434463,0.521565,0.457002,0.523366,0,0,0.000218,0.000307,0.000275,0.000307,0,0,1991.087269,1701.123374,1659.392045,1703.762331,0,0,11686367.75,3261.486796,1987.7653,2054.051797,1988.2653,2042.448203,8.30223,-68.315013,5077293.809,1709.984645,2120.065839,2394.875535,27451.80469,2969.204328,107.489877,3950,18.557873,15.028016,13.48061,16.575423,283.322976,0.948021,2818.808272,1933.952666,2819.308272,2162.547334,8.318463,-68.327671,4005876.916,1908.528031,2098.935332,25628.36328,2342.639115,107.148142,17.915511,14.557165,12.68919,16.42514,275.646872,0.93371,2067.604871,2760.843851,2068.104871,1335.656149,8.303759,-68.23854,3665534.721,1832.908727,1999.845746,21022.80859,2143.606805,103.57641,19.160301,15.328387,13.429977,17.226797,285.18222,0.920058,1092.528132,1827.180443,1093.028132,2269.319557,8.284747,-68.339517,4014956.109,1906.636429,2105.779606,21369.34375,2347.948632,103.009735,18.900558,15.381972,14.333174,16.43077,292.883,0.962139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0210-e91.fits,0,58429.81134,2458429.811,2018,NaN,NaN,NaN,NaN,2018,24.979495,23.445963,1.4,15,34,51,0.4342,0.520659,0.45764,0.523578,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1985.829292,1695.137957,1654.58498,1698.889755,0,0,11646770.48,3260.561949,1988.242526,2054.126633,1988.742526,2042.373367,8.302213,-68.314866,5057025.375,1726.974878,2116.752372,2389.049112,26506.75977,2928.25648,106.535611,3904,18.676654,15.115163,13.569335,16.660992,281.345538,0.951861,2819.206854,1933.963753,2819.706854,2162.536247,8.318453,-68.327434,3987740.351,1907.45674,2090.605919,22089.98438,2309.08996,105.666417,18.202005,14.706708,12.830092,16.583323,274.131866,0.93561,2068.026481,2760.877979,2068.526481,1335.622021,8.303726,-68.238355,3656615.638,1833.444451,1994.39674,19101.95898,2117.353116,102.755641,19.160142,15.339399,13.454441,17.224357,282.866292,0.927766,1092.954364,1827.205818,1093.454364,2269.294182,8.284726,-68.339496,4002414.487,1905.611306,2100.330993,19039.81445,2317.586978,102.557694,19.038154,15.508434,14.497074,16.519793,291.554555,0.968352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0211-e91.fits,0,58429.81188,2458429.812,2018,NaN,NaN,NaN,NaN,2018,25.018201,23.65834,1.4,15,34,51,0.435272,0.521461,0.458617,0.521709,0,0,0.000219,0.000307,0.000277,0.000307,0,0,1987.443278,1696.200759,1655.79438,1698.338334,0,0,11673614.63,3267.056544,1988.119651,2054.19357,1988.619651,2042.30643,8.302213,-68.314878,5081202.082,1758.40299,2124.669259,2391.526144,24934.71484,2889.6687,105.831662,3918,18.800985,15.184072,13.561373,16.806772,282.250181,0.946067,2819.125115,1934.102177,2819.625115,2162.397823,8.318453,-68.327434,4000977.345,1911.934004,2092.633604,20850.46875,2275.347215,105.598023,18.095125,14.714762,12.713497,16.716027,275.407706,0.926072,2067.929127,2761.020202,2068.429127,1335.479798,8.303726,-68.238362,3670406.733,1838.376713,1996.547665,18060.90039,2087.352419,102.32394,19.072829,15.403894,13.426448,17.381341,283.644918,0.91922,1092.802272,1827.309393,1093.302272,2269.190607,8.284726,-68.339505,4002230.55,1907.495187,2098.160235,18782.33203,2276.05991,101.36211,19.12437,15.550783,14.41045,16.691117,291.144689,0.961115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0212-e91.fits,0,58429.8124,2458429.812,2018,NaN,NaN,NaN,NaN,2018,25.145121,23.585769,1.4,15,34,51,0.434754,0.520946,0.457378,0.523576,0,0,0.000219,0.000307,0.000276,0.000308,0,0,1987.994969,1697.263784,1656.191295,1700.409842,0,0,11672434.47,3264.336255,1988.356416,2054.300931,1988.856416,2042.199069,8.302215,-68.314873,5074638.742,1747.631819,2121.767506,2391.703487,27138.51563,2903.723019,104.683047,3879,18.885738,15.128468,13.504442,16.752494,282.7045,0.944783,2819.076079,1934.145078,2819.576079,2162.354922,8.31845,-68.32744,3997976.383,1909.523184,2093.704029,22421.24609,2287.653692,103.871198,18.084314,14.713741,12.809537,16.617944,274.455293,0.933601,2068.104222,2761.042473,2068.604222,1335.457527,8.303727,-68.238363,3663233.831,1835.092948,1996.2116,19244.33984,2096.113032,100.95812,19.335152,15.432369,13.494483,17.370254,284.224227,0.920925,1093.102976,1827.360412,1093.602976,2269.139588,8.284728,-68.339507,4011224.261,1908.414595,2101.862075,19072.26953,2295.234166,100.607072,19.25708,15.54612,14.445022,16.647218,291.081519,0.963842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0213-e91.fits,0,58429.81292,2458429.813,2018,NaN,NaN,NaN,NaN,2018,25.207778,23.623254,1.4,15,34,51,0.434105,0.51986,0.459073,0.522816,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1985.679,1696.085447,1656.441155,1699.31333,0,0,11660722.25,3262.490156,1988.28904,2053.991516,1988.78904,2042.508484,8.302211,-68.314867,5061982.055,1753.191374,2119.633102,2388.140688,27116.54102,2887.295779,105.037926,3989,18.894143,15.15309,13.527446,16.778735,282.147902,0.945835,2819.310883,1933.815127,2819.810883,2162.684873,8.318452,-68.327436,3988489.256,1906.847824,2091.66626,22622.17773,2274.987954,103.80183,18.290395,14.761823,12.86115,16.662495,274.280815,0.934378,2068.149103,2760.908904,2068.649103,1335.591096,8.303726,-68.238342,3668851.612,1836.734,1997.486633,20114.16211,2092.670353,101.644122,19.321775,15.4109,13.412593,17.409206,283.693117,0.917493,1093.08709,1827.059705,1093.58709,2269.440295,8.284727,-68.339496,4003381.383,1906.35296,2100.02107,19654.80078,2283.48225,100.773286,19.179678,15.602108,14.55964,16.644576,291.345598,0.967239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0214-e91.fits,0,58429.81345,2458429.813,2018,NaN,NaN,NaN,NaN,2018,25.298267,23.600211,1.4,15,34,51,0.43415,0.521994,0.459197,0.520545,0,0,0.000218,0.000307,0.000277,0.000306,0,0,1987.803533,1699.295806,1657.612284,1698.818323,0,0,11686913.11,3267.301047,1988.295336,2054.080967,1988.795336,2042.419033,8.302212,-68.314867,5073872.003,1749.772725,2122.057386,2391.015453,26496.79688,2899.732024,106.045763,3755,19.010186,15.280714,13.731682,16.829747,284.282746,0.94779,2819.272044,1933.853319,2819.772044,2162.646681,8.318453,-68.327441,4008228.775,1910.32291,2098.19437,22124.44531,2290.713942,104.628618,18.180398,14.737719,12.908111,16.567328,276.155568,0.937362,2068.149325,2760.871133,2068.649325,1335.628867,8.303727,-68.238351,3677773.955,1839.999027,1998.79125,18978.59961,2101.858089,102.422746,19.455785,15.478397,13.574441,17.382353,284.944892,0.921864,1093.025569,1827.165621,1093.525569,2269.334379,8.284726,-68.339496,4000910.381,1907.96386,2096.952917,20247.39453,2286.531459,101.280836,19.338921,15.6095,14.569253,16.649747,293.109681,0.963219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0215-e91.fits,0,58429.81397,2458429.814,2018,NaN,NaN,NaN,NaN,2018,25.523618,23.978075,1.4,15,34,51,0.434686,0.522405,0.457259,0.522244,0,0,0.000219,0.000309,0.000277,0.000309,0,0,1981.097099,1691.393146,1649.197158,1692.767251,0,0,11646281.59,3270.265777,1988.189064,2054.45227,1988.689064,2042.04773,8.302211,-68.314878,5062473.085,1806.252599,2123.49731,2384.026136,23933.85742,2802.749233,104.882584,3850,19.152706,15.367185,13.728313,17.006057,283.132007,0.944693,2819.211917,1934.241566,2819.711917,2162.258434,8.318452,-68.327449,3996358.978,1914.133189,2087.816564,20257.37305,2212.513898,103.58527,18.354993,14.91573,12.912634,16.918826,275.115655,0.928126,2068.074847,2761.212633,2068.574847,1335.287367,8.303726,-68.238369,3654372.083,1838.684212,1987.493045,17009.01758,2023.178866,102.401463,19.709382,15.681349,13.671129,17.69157,284.475831,0.916904,1093.117907,1827.511636,1093.617907,2268.988364,8.284729,-68.339512,3995550.532,1910.490187,2091.374538,17811.61523,2212.066316,100.698258,19.579124,15.730659,14.568986,16.892332,290.84663,0.961301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0216-e91.fits,0,58429.8145,2458429.815,2018,NaN,NaN,NaN,NaN,2018,25.1995,23.70495,1.4,15,34,51,0.434386,0.521619,0.458409,0.521777,0,0,0.000219,0.000307,0.000277,0.000307,0,0,1986.812691,1696.855268,1655.618504,1698.602175,0,0,11681604.34,3268.762176,1988.777154,2054.040847,1989.277154,2042.459153,8.302213,-68.314876,5074321.783,1765.338435,2122.921472,2390.254115,25384.42383,2874.418685,105.943138,3948,18.626393,15.240224,13.634313,16.846136,282.698566,0.946763,2819.744104,1933.880922,2820.244104,2162.619078,8.318453,-68.327438,4004515.34,1912.419762,2093.95208,20616.66602,2268.412255,104.872383,18.129978,14.814629,12.909282,16.719976,275.1914,0.933821,2068.474205,2760.943314,2068.974205,1335.556686,8.303723,-68.238351,3671776.122,1839.671447,1995.886889,18100.92969,2079.927593,102.28911,19.329856,15.51834,13.572231,17.464449,283.296644,0.923744,1093.482391,1827.228038,1093.982391,2269.271962,8.284726,-68.339498,4005312.875,1908.681687,2098.470846,18440.13086,2268.86403,101.773055,19.188154,15.621124,14.54438,16.697869,291.239194,0.965392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0217-e91.fits,0,58429.81502,2458429.815,2018,NaN,NaN,NaN,NaN,2018,25.378456,23.750328,1.4,15,34,51,0.435199,0.522,0.456188,0.52382,0,0,0.000219,0.000307,0.000276,0.000308,0,0,1989.106938,1698.12792,1654.456136,1700.180457,0,0,11693335.18,3270.720761,1988.312596,2053.803531,1988.812596,2042.696469,8.302211,-68.314886,5088932.786,1772.10361,2125.865026,2393.817445,23744.80273,2871.690322,105.247775,3829,19.032712,15.414857,13.96022,16.869495,281.327694,0.95891,2819.268956,1933.830126,2819.768956,2162.669874,8.31845,-68.327427,4010461.727,1913.101321,2096.314337,21727.48047,2263.107927,103.583158,18.359202,14.903633,13.072463,16.734804,272.952419,0.94077,2068.12,2760.692353,2068.62,1335.807647,8.303723,-68.238362,3663234.643,1838.362814,1992.661413,18095.6875,2067.167305,101.580694,19.579351,15.657023,13.805952,17.508094,283.522491,0.931448,1093.061819,1826.98406,1093.561819,2269.51594,8.284725,-68.33951,4019638.811,1912.610729,2101.650247,18918.98828,2268.286565,100.376491,19.343061,15.766661,14.787634,16.745688,291.536305,0.971319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0218-e91.fits,0,58429.81554,2458429.816,2018,NaN,NaN,NaN,NaN,2018,25.528032,23.617233,1.4,15,34,51,0.435453,0.520791,0.459482,0.521438,0,0,0.000219,0.000307,0.000277,0.000307,0,0,1988.015556,1696.151256,1656.603516,1698.188174,0,0,11664323.4,3264.1388,1988.391409,2054.307816,1988.891409,2042.192184,8.30221,-68.314684,5079263.293,1752.297777,2123.065796,2392.419162,24070.04688,2898.630221,105.14557,3871,19.103366,15.208581,13.731248,16.685915,283.01714,0.954121,2819.215569,1934.20535,2819.715569,2162.29465,8.318463,-68.32718,3994416.74,1909.118346,2092.283461,20916.37891,2279.530793,103.773695,18.50394,14.882948,13.045852,16.720044,276.118371,0.938088,2068.104693,2761.114183,2068.604693,1335.385817,8.303711,-68.238094,3672226.147,1837.789896,1998.175175,18492.43945,2095.663303,101.136286,19.553836,15.512445,13.59272,17.432169,284.2089,0.923175,1092.997777,1827.379768,1093.497777,2269.120232,8.284709,-68.339418,3997680.514,1905.884976,2097.54553,18951.5,2281.39336,100.307762,19.57253,15.687877,14.736074,16.639681,293.933926,0.967522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0219-e91.fits,0,58429.81608,2458429.816,2018,NaN,NaN,NaN,NaN,2018,25.584294,23.969717,1.4,15,34,51,0.435968,0.520423,0.457623,0.523833,0,0,0.00022,0.000308,0.000277,0.000309,0,0,1982.542053,1690.72365,1649.731175,1693.987185,0,0,11644219.33,3268.998717,1988.170274,2053.976092,1988.670274,2042.523908,8.302212,-68.314884,5076508.814,1804.993667,2127.337835,2386.319997,25105.83984,2812.480125,104.638528,3917,19.09127,15.405381,13.766444,17.044318,283.427406,0.944386,2819.126072,1933.890206,2819.626072,2162.609794,8.318452,-68.32744,3985681.845,1911.04343,2085.605059,20366.83008,2208.141734,103.750683,18.542211,14.966126,13.001511,16.93074,276.278432,0.930083,2068.073563,2760.809764,2068.573563,1335.690236,8.303727,-68.238365,3655719.357,1838.595215,1988.322022,18358.8418,2025.33639,101.883808,19.703356,15.66353,13.705771,17.621288,284.937726,0.919428,1092.971134,1827.037502,1093.471134,2269.462498,8.284727,-68.339519,4002818.13,1911.500264,2094.071451,18627.33008,2217.635554,101.14258,19.472306,15.750042,14.611526,16.888559,291.529679,0.961253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0220-e91.fits,0,58429.8166,2458429.817,2018,NaN,NaN,NaN,NaN,2018,25.469569,23.730879,1.4,15,34,51,0.434943,0.520272,0.458307,0.523237,0,0,0.000219,0.000306,0.000276,0.000308,0,0,1989.7415,1697.632157,1657.660481,1701.376906,0,0,11713367.97,3274.038699,1988.447485,2054.270677,1988.947485,2042.229323,8.302231,-68.315009,5094641.895,1769.202474,2127.932401,2394.174689,24812.42383,2879.626255,106.51724,3940,18.972445,15.219477,13.610541,16.828412,282.644301,0.946521,2819.4261,1934.101034,2819.9261,2162.398966,8.318463,-68.327669,4008583.339,1914.831698,2093.438992,20680.56445,2265.757253,105.25791,18.394664,14.851154,12.852338,16.84997,274.921358,0.927993,2068.25329,2761.045655,2068.75329,1335.454345,8.303758,-68.238535,3681201.741,1841.919859,1998.567811,17792.52344,2080.712521,103.470423,19.567337,15.501714,13.530189,17.473239,284.227278,0.918942,1093.17307,1827.455006,1093.67307,2269.044994,8.284746,-68.339515,4023582.888,1913.133609,2103.137423,18796.20313,2274.235395,102.19432,19.359536,15.546411,14.44193,16.650891,291.378277,0.962927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0221-e91.fits,0,58429.81712,2458429.817,2018,NaN,NaN,NaN,NaN,2018,25.454269,23.749077,1.4,15,34,51,0.434563,0.522166,0.456795,0.52299,0,0,0.000219,0.000308,0.000276,0.000308,0,0,1985.191592,1695.892356,1652.84071,1697.796818,0,0,11674233.44,3269.472207,1988.323104,2053.548309,1988.823104,2042.951691,8.302213,-68.314891,5073194.198,1771.916854,2124.152395,2388.338149,25758.9375,2863.110752,105.813151,3864,18.959,15.271872,13.654619,16.889125,281.891769,0.947612,2819.269113,1933.4071,2819.769113,2163.0929,8.318452,-68.32745,4004744.251,1913.026327,2093.407809,22407.09766,2260.119735,105.519925,18.36752,14.817015,12.924069,16.709961,274.086283,0.935491,2068.1237,2760.408385,2068.6237,1336.091615,8.303726,-68.238374,3660594.286,1838.415617,1991.167966,18746.70898,2065.895066,102.16743,19.666224,15.574507,13.576205,17.572809,283.133018,0.920745,1092.850169,1826.640196,1093.350169,2269.859804,8.284725,-68.339522,4008894.903,1910.499098,2098.349539,19609.99414,2262.462199,101.271731,19.354764,15.622236,14.561862,16.68261,291.138987,0.966645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0222-e91.fits,0,58429.81765,2458429.818,2018,NaN,NaN,NaN,NaN,2018,25.494332,23.876033,1.4,15,34,51,0.436245,0.521376,0.459023,0.521352,0,0,0.000219,0.000307,0.000277,0.000307,0,0,1988.642263,1695.617167,1654.284859,1695.906637,0,0,11693958.15,3275.686101,1988.195156,2053.676555,1988.695156,2042.823445,8.302191,-68.314552,5101425.894,1790.911796,2130.404629,2394.58074,26606.72461,2848.507618,105.121923,3647,19.007117,15.322414,13.670013,16.974814,282.70154,0.944292,2819.453965,1933.30331,2819.953965,2163.19669,8.318452,-68.327075,4007521.971,1914.565489,2093.175707,22541.08398,2237.699244,105.268783,18.467033,14.903006,12.99267,16.813341,275.315947,0.934141,2067.980667,2760.534872,2068.480667,1335.965128,8.303694,-68.237962,3679033.461,1844.405992,1994.698281,18561.92188,2054.279541,102.200995,19.42694,15.508369,13.478145,17.538592,283.835387,0.915521,1092.988317,1826.718256,1093.488317,2269.781744,8.284696,-68.339289,4007402.72,1913.824694,2093.923614,18526.27148,2237.632657,100.893365,19.621969,15.80791,14.725332,16.890488,291.993291,0.964099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0223-e91.fits,0,58429.81817,2458429.818,2018,NaN,NaN,NaN,NaN,2018,25.320551,23.684797,1.4,15,34,51,0.435402,0.520711,0.459643,0.521344,0,0,0.000219,0.000307,0.000277,0.000307,0,0,1989.934246,1697.633348,1658.309693,1699.734465,0,0,11686411.57,3267.276032,1988.261402,2053.821474,1988.761402,2042.678526,8.302212,-68.314865,5088282.139,1762.337967,2124.752998,2394.764071,25794.09961,2887.234023,104.204429,3909,18.834193,15.144263,13.531011,16.757516,281.3093,0.947918,2819.101769,1933.579463,2819.601769,2162.920537,8.318449,-68.327441,4001576.508,1910.990836,2093.979957,22831.96094,2270.606763,103.185204,18.369547,14.748244,12.759966,16.736522,273.270731,0.92895,2068.16042,2760.549405,2068.66042,1335.950595,8.303727,-68.238358,3680059.652,1839.663949,2000.397766,18965.5,2088.16908,100.458294,19.436551,15.434563,13.439389,17.429737,283.084069,0.919728,1092.980525,1827.015506,1093.480525,2269.484494,8.284725,-68.339482,4004775.412,1907.575228,2099.406279,19428.26563,2272.421911,99.736961,19.147581,15.585736,14.4244,16.747073,289.863813,0.962867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0224-e91.fits,0,58429.8187,2458429.819,2018,NaN,NaN,NaN,NaN,2018,25.151761,23.603151,1.4,15,34,51,0.435551,0.520258,0.457863,0.523736,0,0,0.000219,0.000306,0.000276,0.000308,0,0,1992.22923,1699.970802,1658.958303,1703.056548,0,0,11693392.82,3264.967393,1988.417114,2053.848611,1988.917114,2042.651389,8.302223,-68.31489,5093065.199,1750.208751,2124.444507,2397.363255,26064.99414,2909.975851,103.10911,3852,18.61721,15.136997,13.590344,16.68365,280.530474,0.953033,2819.528856,1933.713865,2820.028856,2162.786135,8.318464,-68.32744,4001678.556,1908.263614,2097.026074,22443.4043,2286.400724,102.242912,18.12736,14.782738,12.916183,16.649292,273.970572,0.937011,2068.2825,2760.628451,2068.7825,1335.871549,8.303735,-68.238386,3672479.121,1836.55385,1999.657739,18766.78711,2098.309198,99.639488,19.183221,15.470157,13.514689,17.425625,282.614054,0.924339,1093.243862,1826.973628,1093.743862,2269.526372,8.284741,-68.339524,4019235.145,1909.348583,2105.029527,19681.01367,2296.431864,98.335471,19.3587,15.656778,14.634548,16.679008,290.635129,0.970072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
